end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedParties,AccretionOfDiscount,AccruedLiabilitiesCurrent,AccumulatedAmortizationDeferredFinanceCosts,AccumulatedAmortizationOfOtherDeferredCosts,AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BusinessCombinationConsiderationTransferred1,CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortization,CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortizationCumulative,CapitalizedCostsOilAndGasProducingActivitiesGross,CapitalizedCostsOilAndGasProducingActivitiesNet,CapitalizedCostsProvedProperties,CapitalizedCostsUnprovedProperties,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesNet,ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesPurchaseOfInterestByParent,CostMethodInvestments,CostOfGoodsAndServicesSold,CostsIncurredAcquisitionOfOilAndGasProperties,CostsIncurredAcquisitionOfOilAndGasPropertiesWithProvedReserves,CostsIncurredAcquisitionOfUnprovedOilAndGasProperties,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtInstrumentUnamortizedDiscount,DeferredFederalIncomeTaxExpenseBenefit,DeferredFinanceCostsNet,DeferredFinanceCostsNoncurrentNet,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsGrossNoncurrent,DeferredTaxAssetsInvestments,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsLiabilitiesNetCurrent,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsNotSubjectToExpiration,DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceNoncurrent,DeferredTaxLiabilitiesGrossNoncurrent,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DepletionOfOilAndGasProperties,DepositsAssetsNoncurrent,DerivativeAssets,DerivativeAssetsCurrent,DerivativeAssetsNoncurrent,DerivativeFairValueOfDerivativeAsset,DerivativeFairValueOfDerivativeLiability,DerivativeGainLossOnDerivativeNet,DerivativeInstrumentsAndHedgesLiabilities,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DevelopmentWellsDrilledNetProductive,DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsDeclared,DistributionMadeToLimitedPartnerCashDistributionsPaid,DistributionMadeToLimitedPartnerDistributionsDeclaredPerUnit,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EscrowDeposit,ExtensionsDiscoveriesAdditionsAndImprovedRecoveryLessRelatedCosts,FutureNetCashFlowsRelatingToProvedOilAndGasReservesCashInflows,FutureNetCashFlowsRelatingToProvedOilAndGasReservesIncomeTaxExpense,FutureNetCashFlowsRelatingToProvedOilAndGasReservesNetCashFlows,FutureNetCashFlowsRelatingToProvedOilAndGasReservesProductionCosts,FutureNetCashFlowsRelatingToProvedOilAndGasReservesTenPercentAnnualDiscountForEstimatedTimingOfCashFlows,GainLossOnInvestments,GainLossOnSaleOfDerivatives,GainsLossesOnExtinguishmentOfDebt,GasGatheringTransportationMarketingAndProcessingCosts,GeneralAndAdministrativeExpense,GeneralPartnersCapitalAccount,GeneralPartnersCapitalAccountDistributionAmount,GeneralPartnersContributedCapital,ImpairmentOfOilAndGasProperties,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationDeductionsOther,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationMinorityInterestIncomeExpense,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxExemptIncome,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInFutureIncomeTaxExpenseEstimatesOnFutureCashFlowsRelatedToProvedOilAndGasReserves,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingCapitalNet,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,IncreaseDecreaseInRestrictedCash,IncreaseDueToPurchasesOfMineralsInPlace,InterestCostsCapitalized,InterestExpense,InterestExpenseRelatedParty,InterestIncomeExpenseNonoperatingNet,InterestPaidNet,InterestPayableCurrent,Land,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,LimitedPartnersCapitalAccount,LimitedPartnersCapitalAccountDistributionAmount,LimitedPartnersCapitalAccountUnitsIssued,LimitedPartnersCapitalAccountUnitsOutstanding,LimitedPartnersContributedCapital,LineOfCredit,LineOfCreditFacilityCurrentBorrowingCapacity,LineOfCreditFacilityMaximumBorrowingCapacity,LineOfCreditFacilityRemainingBorrowingCapacity,LongTermDebt,MembersEquity,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAllocatedToLimitedPartners,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NetIncomeLossNetOfTaxPerOutstandingLimitedPartnershipUnitDiluted,NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,NetIncreaseDecreaseInSalesAndTransferPricesAndProductionCosts,NonoperatingIncomeExpense,NotesPayable,NotesPayableRelatedPartiesCurrentAndNoncurrent,NumberOfReportableSegments,OfferingCostsPartnershipInterests,OilAndGasPropertyFullCostMethodDepletion,OilAndGasPropertyFullCostMethodGross,OilAndGasPropertyFullCostMethodNet,OilAndGasRevenue,OperatingExpenses,OperatingIncomeLoss,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherOperatingActivitiesCashFlowStatement,OtherOperatingIncome,OtherPartnersCapital,OtherSundryLiabilitiesCurrent,OtherTaxExpenseBenefit,PartnersCapital,PartnersCapitalAccountAcquisitions,PartnersCapitalAccountContributions,PartnersCapitalAccountExchangesAndConversions,PartnersCapitalAccountOptionExercise,PartnersCapitalAccountPublicSaleOfUnits,PartnersCapitalAccountReturnOfCapital,PartnersCapitalAccountUnitBasedCompensation,PartnersCapitalAccountUnitsConverted,PartnersCapitalAccountUnitsUnitbasedCompensation,PartnersCapitalAttributableToNoncontrollingInterest,PartnersCapitalIncludingPortionAttributableToNoncontrollingInterest,PartnersCapitalOther,PaymentsForProceedsFromOtherInvestingActivities,PaymentsForRepurchaseOfCommonStock,PaymentsOfCapitalDistribution,PaymentsOfDebtIssuanceCosts,PaymentsOfDividendsCommonStock,PaymentsOfDividendsPreferredStockAndPreferenceStock,PaymentsOfStockIssuanceCosts,PaymentsToAcquireInvestments,PaymentsToAcquireMineralRights,PaymentsToAcquireOilAndGasProperty,PaymentsToAcquirePropertyPlantAndEquipment,ProceedsFromContributionsFromAffiliates,ProceedsFromIssuanceOfCommonLimitedPartnersUnits,ProceedsFromIssuanceOfSeniorLongTermDebt,ProceedsFromLinesOfCredit,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromSaleOfEquityMethodInvestments,ProceedsFromSaleOfOtherAssetsInvestingActivities,ProceedsFromSaleOfOtherInvestments,ProceedsFromSaleOfPropertyPlantAndEquipment,ProductionTaxExpense,ProfitLoss,PropertyPlantAndEquipmentNet,ProvedDevelopedAndUndevelopedReservesExtensionsDiscoveriesAndAdditions,ProvedDevelopedAndUndevelopedReservesPurchasesOfMineralsInPlace,ProvedDevelopedAndUndevelopedReservesRevisionsOfPreviousEstimatesIncreaseDecrease,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentsOfLinesOfCredit,RepaymentsOfSeniorDebt,RepaymentsOfSubordinatedDebt,RestrictedCashAndCashEquivalents,RestrictedCashAndInvestmentsCurrent,ResultsOfOperationsOilAndGasProducingActivitiesNetIncomeExcludingCorporateOverheadAndInterestCosts,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,RevisionsOfPreviousQuantityEstimates,RoyaltyRevenue,SaleOfStockConsiderationReceivedOnTransaction,SalesAndTransfersOfOilAndGasProducedNetOfProductionCosts,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,SharesPaidForTaxWithholdingForShareBasedCompensation,StandardizedMeasureOfDiscountedFutureNetCashFlowOfProvedOilAndGasReservesOther,StandardizedMeasureOfDiscountedFutureNetCashFlowRelatingToProvedOilAndGasReservesAccretionOfDiscount,StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodValue,TaxesPayableCurrent,UnamortizedDebtIssuanceExpense,UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,UnitsOfPartnershipInterestAmount,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,WeightedAverageLimitedPartnershipAndGeneralPartnershipUnitsOutstandingBasic,WeightedAverageLimitedPartnershipUnitsOutstanding,WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,WeightedAverageNumerDilutedLimitedPartnershipUnitsOutstandingAdjustment,DeferredTaxLiabilities
2014-06-30,2014-08-07,10-Q,Viper Energy Partners LP,VNOM,CIK0001602065,USD,720000.0,607000.0,,,,,,,,128000.0,,,,450692000.0,14213000.0,,,,135642000.0,,,317667000.0,,7029000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6064000.0,,,,,,,,,,,,,,,,,,,,10472000.0,,,,,,,,,,,,219000.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,2348000.0,,5387000.0,,,,,14021000.0,450692000.0,14021000.0,,436671000.0,,76200000.0,76200000.0,,,,,,,0.0,,,,,,,,4109000.0,,,,0.01,0.01,,,,0.0,,,16830000.0,453309000.0,436479000.0,,,9496000.0,1434000.0,16000.0,,,,,,,,,436671000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392000.0,,,,,,78000.0,,,,,,,,,,,17249000.0,,,,,,,,,,,,,,,,,,,76200000.0,,76200000.0,,
2014-09-30,2014-11-06,10-Q,Viper Energy Partners LP,VNOM,CIK0001602065,USD,,0.0,,,,,47000.0,,,883000.0,,,,545308000.0,24036000.0,,,,157249000.0,,,353748000.0,,13504000.0,,,,,,33900000.0,,,,,,,,,,,,,1225000.0,,,,,,,,,,,,,,,,,,,,,7971000.0,,,,,,,,,,,,,,,,0.25,,,,9589000.0,,,,,,,,,,,0.0,1250000.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,317000.0,0.0,,,,,1789000.0,545308000.0,1789000.0,,543519000.0,,79700000.0,79700000.0,,,,,,,0.0,,,,,,,,10869000.0,,,,0.14,0.14,,-306000.0,,0.0,,,24801000.0,510997000.0,486196000.0,,11592000.0,11175000.0,1789000.0,567000.0,35076000.0,11000.0,,,,,,,543519000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478000.0,,,,,,893000.0,,,,,,,,,,,22767000.0,,,,,,,,,,,,,,,,,,,76618000.0,76618000.0,77235000.0,,
2014-12-31,2015-02-20,10-K,Viper Energy Partners LP,VNOM,CIK0001602065,USD,6000.0,0.0,,,33450000.0,,112000.0,,,2100000.0,,112000.0,,537402000.0,24102000.0,,32800000.0,7904000.0,91444000.0,511085000.0,478285000.0,419641000.0,91444000.0,15110000.0,14348000.0,,,,,33900000.0,,57689000.0,10879000.0,46810000.0,,,,,437115000.0,,,,1277000.0,,,,,,,,,,,,,,,,,,,,,27601000.0,,,,,,,,,,,,,,,19926000.0,0.0,,,,7822000.0,,287837000.0,1287730000.0,9014000.0,1190157000.0,88559000.0,636921000.0,,,,0.0,4372000.0,0.0,,,0.0,,,,,,,,,-9779000.0,,,,,-1650000.0,1709000.0,253000.0,,253000.0,-1187000.0,500000.0,10879000.0,5275000.0,487000.0,10755000.0,,16983000.0,,,2051000.0,537402000.0,2051000.0,,535351000.0,2314000.0,79708888.0,79708888.0,,,,,,,0.0,,59350000.0,,-96815000.0,,51813000.0,,40437000.0,,,,0.43,0.43,-17266000.0,-10783000.0,0.0,0.0,,,32800000.0,511085000.0,478285000.0,77767000.0,37350000.0,50942000.0,2045000.0,253000.0,35015000.0,459000.0,,,,,,,535351000.0,,437115000.0,0.0,,232198000.0,,2102000.0,,,,,,,,19926000.0,1277000.0,,,2348000.0,33850000.0,57689000.0,5276000.0,,,234546000.0,,78000000.0,,,,,,5377000.0,,,,,,1174000.0,78000000.0,,2885000.0,,500000.0,44789000.0,,,,-28270000.0,99665000.0,,72390000.0,2102000.0,,,13400000.0,33450000.0,553236000.0,,,,,,,,,,,,78090000.0,78102000.0,,
2015-03-31,2015-05-07,10-Q,Viper Energy Partners LP,VNOM,CIK0001602065,USD,6000.0,,,,,,,,,939000.0,,65000.0,,522146000.0,17897000.0,,,,75266000.0,,,,,9821000.0,-5289000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8901000.0,,,,,,,,,,,,,,,,0.0,,,300000.0,,,,,,,,,,,,0.0,1552000.0,,,,0.0,,,,,,,,,-1349000.0,0.0,,,,,-240000.0,0.0,,0.0,,,,0.0,168000.0,0.0,,103000.0,,,,522146000.0,701000.0,,521445000.0,2315000.0,79708888.0,79708888.0,,,,,,,,,-19927000.0,,85000.0,,14553000.0,,5082000.0,,,,0.06,0.06,,318000.0,,,,,41700000.0,510999000.0,469299000.0,16545000.0,11781000.0,4764000.0,695000.0,492000.0,34950000.0,486000.0,,,,,,,521445000.0,,,,,,,939000.0,,,,,,-85000.0,,19927000.0,0.0,,,0.0,,0.0,0.0,,,,,0.0,,,,,,1328000.0,,,,,,125000.0,,,,,500000.0,,,,,,16545000.0,,,939000.0,,,,,,,,,,,,,,,,79708000.0,79708000.0,79711000.0,,
2015-06-30,2015-08-10,10-Q,Viper Energy Partners LP,VNOM,CIK0001602065,USD,0.0,,,,,,,,,939000.0,,,,516390000.0,20857000.0,,,,45741000.0,,,,,9988000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8949000.0,,,,,,,,,,,,,,,,0.22,,,,,,,,,,,,,,,0.0,1307000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,207000.0,,,,,,,516390000.0,1105000.0,,515285000.0,,17776.0,79717776.0,,,175000000.0,,,,,,,,,,,,8045000.0,,,,0.1,0.1,,99000.0,,,,,50650000.0,511008000.0,460358000.0,19619000.0,11673000.0,7946000.0,1105000.0,467000.0,35175000.0,306000.0,,,,,,,515285000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417000.0,,,,,,,,,,,500000.0,,,,,,19619000.0,,,,,,,,,,,,,,,79717776.0,,,,,79710000.0,79710000.0,,
2015-09-30,2015-11-06,10-Q,Viper Energy Partners LP,VNOM,CIK0001602065,USD,0.0,,,,,,,,,1100000.0,,,,536284000.0,16500000.0,,,,75121000.0,,,468183000.0,,4951000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8737000.0,,,,,,,,,,,,,,,,,,,,6100000.0,,,,,,,,,,,167000.0,1642000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,358000.0,0.0,,,,,31104000.0,536284000.0,2104000.0,,505180000.0,,79726006.0,79726006.0,,,175000000.0,,,,,,,,,,,,6355000.0,,,,0.08,0.08,,-190000.0,29000000.0,,,,59386000.0,543304000.0,483918000.0,18777000.0,12232000.0,6545000.0,2104000.0,453000.0,35866000.0,168000.0,,,,,,,505180000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1686000.0,,,,,,111000.0,,,,,500000.0,,,,,,18777000.0,,,,,,,,,,,,,,,,,,,,79720818.0,79729549.0,,
2015-12-31,2016-02-19,10-K,Viper Energy Partners LP,VNOM,CIK0001602065,USD,1000.0,4000.0,7441000.0,1928000.0,54911000.0,,425000.0,,,3900000.0,,314000.0,1697142.0,529731000.0,10884000.0,,71659000.0,258000.0,85329000.0,554992000.0,483333000.0,469663000.0,85329000.0,539000.0,-14571000.0,,,,,,,43907000.0,4121000.0,39786000.0,,,,,0.0,,,,1717000.0,,,,,,,,,,,,,,,,,,,,,35436000.0,,,,,,,,,,,,,,,,,,,,,,181330000.0,912276000.0,4789000.0,845710000.0,61777000.0,449947000.0,,,,259000.0,5835000.0,,,,3423000.0,,,,,,,,,4000.0,1130000.0,0.0,,,-1884000.0,-1968000.0,,,595000.0,1130000.0,0.0,2963000.0,0.0,1110000.0,0.0,,745000.0,,,34587000.0,529731000.0,87000.0,,495144000.0,7968000.0,79726000.0,79726006.0,,,,,,,,,-34496000.0,,-43907000.0,,63832000.0,,29356000.0,,,,0.37,0.37,-269154000.0,44000.0,34500000.0,,,,71659000.0,554992000.0,483333000.0,74859000.0,50484000.0,29495000.0,82000.0,476000.0,35514000.0,1154000.0,1154000.0,,,,,,495144000.0,,,,,,,3929000.0,,,,,,,,68555000.0,441000.0,,,0.0,0.0,43907000.0,0.0,,,0.0,,34500000.0,,,,,,5531000.0,,,,,,599000.0,0.0,,0.0,,500000.0,30210000.0,,,,-71399000.0,94777000.0,,69328000.0,3929000.0,9144000.0,,15088000.0,54911000.0,395763000.0,,,,,,,,,,,,79717000.0,79727000.0,10000.0,
2016-03-31,2016-05-05,10-Q,Viper Energy Partners LP,VNOM,CIK0001602065,USD,0.0,0.0,,,,,,,,,,92000.0,2134291.0,498514000.0,11822000.0,,,,86993000.0,,,470095000.0,,4663000.0,4124000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86000.0,1749000.0,,,,26011000.0,,,,,,,,,-4000.0,-1187000.0,-1728000.0,,,,827000.0,,,-257000.0,,0.0,,,430000.0,,,339000.0,,,43910000.0,498514000.0,910000.0,,454604000.0,2115000.0,79726006.0,79726006.0,,,,,,,,,-9680000.0,,-2082000.0,,15886000.0,,-23335000.0,,,,-0.29,-0.29,,-231000.0,43000000.0,,,,105820000.0,557088000.0,451268000.0,14194000.0,37298000.0,-23104000.0,910000.0,205000.0,35424000.0,199000.0,199000.0,,,,,,454604000.0,,,,,,,973000.0,,,,,,0.0,,18178000.0,2000.0,,,0.0,,2082000.0,,,,0.0,,8500000.0,,,,,,1302000.0,,,,,,,0.0,,,,500000.0,,,,,,14086000.0,,,973000.0,,,,,,,,,,,,,,,,,79726000.0,79726000.0,0.0,
2016-06-30,2016-08-09,10-Q,Viper Energy Partners LP,VNOM,CIK0001602065,USD,23000.0,2000.0,,,,,,,,957000.0,,,1216841.0,482577000.0,14725000.0,,,,94480000.0,,,471886000.0,,6144000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6584000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91000.0,1207000.0,,,,21458000.0,,,,,,,,,,,,,,,,,,,,,,,456000.0,,,,,,52915000.0,482577000.0,1415000.0,,429662000.0,,79743124.0,79743124.0,,,,,,,,,,,,,,,-14020000.0,,,,-0.18,-0.18,,-309000.0,51500000.0,,,,133862000.0,566366000.0,432504000.0,17032000.0,30743000.0,-13711000.0,1390000.0,130000.0,35348000.0,147000.0,147000.0,,,,,,429662000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403000.0,,,,,,,,,,,500000.0,,,,,,16836000.0,,,,9144000.0,,,,,,,,,,,,,,0.0,,79728000.0,79728000.0,0.0,
2016-09-30,2016-11-08,10-Q,Viper Energy Partners LP,VNOM,CIK0001602065,USD,37000.0,0.0,9918000.0,,,,,,,1044000.0,,,1514069.0,605369000.0,18269000.0,,,,199401000.0,,,493415000.0,,7758000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6751000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000.0,1153000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,658000.0,,,,,,56290000.0,605369000.0,1790000.0,,549079000.0,,87800356.0,87800356.0,,,,,,,,,,,,,,,10202000.0,,,,0.12,0.12,,-392000.0,54500000.0,,,816000.0,140613000.0,692816000.0,552203000.0,19997000.0,9403000.0,10594000.0,1753000.0,93000.0,34897000.0,266000.0,266000.0,,,,,,549079000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429000.0,,,,,,,78000000.0,,,,500000.0,,,,,,19992000.0,,,,9144000.0,,,,,,,,,,,,,,0.0,,84996000.0,85003000.0,7000.0,
