end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashPeriodIncreaseDecrease,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CostOfGoodsAndServicesSold,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DeferredRevenue,DeferredRevenueCurrent,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsUnrealizedLossesOnTradingSecurities,DeferredTaxAssetsValuationAllowance,DepreciationDepletionAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestments,ExtinguishmentOfDebtGainLossNetOfTax,GainLossOnSaleOfDerivatives,GainsLossesOnExtinguishmentOfDebt,GrossProfit,ImpairmentOfInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromEquityMethodInvestments,IncomeTaxExaminationPenaltiesAndInterestExpense,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDerivativeAssetsAndLiabilities,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,InterestExpense,InterestExpenseDebt,InterestPaid,InterestPaidNet,InventoryNet,InventoryValuationReserves,Investments,InvestmentsInAndAdvancesToAffiliatesAmountOfEquity,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesIssued1,NotesPayable,NotesPayableCurrent,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssetsCurrent,OtherLiabilitiesCurrent,OtherNoncashExpense,OtherNoncashIncome,OtherNoncashIncomeExpense,OtherNonoperatingIncome,OtherPrepaidExpenseCurrent,PaymentsForProceedsFromInvestments,PaymentsToAcquireBusinessesAndInterestInAffiliates,PaymentsToAcquireInvestments,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidInsurance,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromNotesPayable,ProceedsFromRepaymentsOfNotesPayable,ProfitLoss,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RepaymentsOfUnsecuredDebt,RetainedEarningsAccumulatedDeficit,Revenues,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares,SharePrice,ShortTermBankLoansAndNotesPayable,ShortTermNonBankLoansAndNotesPayable,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,TimeDepositsAtOrAboveFDICInsuranceLimit,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2018-12-31,2019-02-19,10-Q,"APPLIFE DIGITAL SOLUTIONS, INC.",ALDS,CIK0001755101,USD,27096.0,,967795.0,,,,,,598646.0,312930.0,312930.0,,,,,0.001,500000000.0,117687764.0,117687764.0,117687.0,,0.0,,,,,,,,,,,,,,,,,,,9580.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,-433166.0,-433166.0,0.0,,0.0,,,,,,,,,,,,,,,2573.0,,,,,,,285716.0,,,598646.0,150676.0,,,,,,,,,,,84000.0,430593.0,430593.0,-430593.0,,,,,,,,,,,,,0.0,,,,,,,,-433166.0,,,,,-637512.0,0.0,,,,,,,,,,,,,,,,,,,,,,447970.0,,,,,,,351563.0,,,15000.0,,,,117657951.0
2019-03-31,2019-05-16,10-Q,"APPLIFE DIGITAL SOLUTIONS, INC.",ALDS,CIK0001755101,USD,32036.0,,1335706.0,,,,,,595764.0,70637.0,70637.0,,,,,0.001,500000000.0,117959674.0,117959674.0,117959.0,,0.0,,,,,,,,,,,,,,,,,,,9580.0,118000.0,-0.02,,,,,,,,,,0.0,,0.0,0.0,-479005.0,,-10589.0,,0.0,,,,,,,,,,,,,,,557.0,,,,,,535716.0,,,,595764.0,258616.0,,,,,,,,,,,84000.0,467859.0,478448.0,-478448.0,,,,,,,,,,,,,0.0,,,,,,,,-479005.0,,,,,-1116517.0,0.0,,,,,,,,,,,,,,,,,,,,,,337148.0,,,,,,,351563.0,,14620.0,2000.0,,,,27944425.0
2019-06-30,2019-09-30,10-K,"APPLIFE DIGITAL SOLUTIONS, INC.",ALDS,CIK0001755101,USD,85276.0,85276.0,1796170.0,,,1074221.0,0.0,0.0,580347.0,65654.0,65654.0,65654.0,54164.0,,54164.0,0.001,500000000.0,119059674.0,119059674.0,119059.0,,0.0,0.0,,,,,,0.0,158800.0,115600.0,300600.0,,459400.0,,,21021.0,19824.0,19824.0,,9580.0,61034.0,-0.06,0.0,0.42,-0.2798,0.0,0.0,0.1396,,514693.0,,1197.0,0.0,0.0,0.0,-1489049.0,-1489049.0,-21023.0,0.0,0.0,0.0,,-27.98,58779.0,58779.0,,,-1197.0,0.0,0.0,0.0,,-10000.0,,13838.0,13838.0,0.0,0.0,0.0,,514693.0,,20470.0,,580347.0,326754.0,,588572.0,588572.0,-317716.0,-216692.0,,,-33664.0,,,70624.0,1455385.0,1476408.0,-1476408.0,154200.0,0.0,61034.0,8645.0,-80416.0,-8645.0,1197.0,,317716.0,,317716.0,0.0,0.0,0.0,0.0,735538.0,,,10000.0,10000.0,-1489049.0,,156966.0,,156966.0,-1661636.0,0.0,0.0,0.062,,2.602,2.575,,0.0241,0.0209,,,,,,,,,1074221.0,,0.1,70624.0,80416.0,253593.0,,,11486102.0,,,,1074221.0,1074221.0,20470.0,735538.0,,,,25662339.0
2019-09-30,2019-11-13,10-Q,"APPLIFE DIGITAL SOLUTIONS, INC.",ALDS,CIK0001755101,USD,116309.0,,2311084.0,,,,14860.0,0.0,706626.0,197065.0,56603.0,,,,-9051.0,0.001,500000000.0,120709674.0,120709674.0,120709.0,,0.0,,,,,,,,,,,,,,15532.0,,,109247.0,,9580.0,31085.0,-0.04,,,,,,,,,,15532.0,0.0,0.0,,-1265280.0,,-5132.0,0.0,0.0,0.0,,,0.0,,,104955.0,-15532.0,0.0,,,140462.0,,,6646.0,,,0.0,30094.0,,509561.0,,,,706626.0,1201749.0,,170051.0,,0.0,-179102.0,,,,,,180529.0,1269034.0,1274166.0,-1274166.0,,,,,,,,,0.0,,,,140462.0,,,0.0,,,200000.0,,-1265280.0,,29949.0,,,-2926916.0,0.0,,,,,,,,,,,,,,,,,,,0.15,,,-495123.0,,,,,,,351564.0,,165000.0,,,,,30114022.0
2019-12-31,2020-02-14,10-Q,"APPLIFE DIGITAL SOLUTIONS, INC.",ALDS,CIK0001755101,USD,60813.0,,3226849.0,,,351564.0,,,261836.0,261836.0,128348.0,128348.0,,,,0.001,500000000.0,123537531.0,123537531.0,123537.0,,139.0,6994.0,,,,,,,,,,,,,-33165.0,,,215465.0,,6428.0,1136.0,-0.03,,,,,,,,,,-33165.0,0.0,7.0,500055.0,-927530.0,-927350.0,-9506.0,,0.0,,,,,,,,,,,,,,,61514.0,,,,44447.0,,0.0,,,,261836.0,765896.0,,,,,,,,,,,427055.0,323297.0,832858.0,-832851.0,,,,,,,,,,,,,89041.0,,,,,,,,-927530.0,,,,,-3854446.0,146.0,351564.0,,,,,,,,,,,,,,,,,,0.21,,,-504060.0,,,,,,,,,546450.0,,,,,31992068.0
2020-03-31,2020-05-13,10-Q,"APPLIFE DIGITAL SOLUTIONS, INC.",ALDS,CIK0001755101,USD,78698.0,,3702163.0,,,351564.0,,,227908.0,227908.0,120357.0,120357.0,,,,0.001,500000000.0,124787531.0,124787531.0,124787.0,,83.0,,,,,,,,,,,,,,-32690.0,,,248155.0,,6428.0,1136.0,0.02,,,,,,,,,,-32690.0,0.0,1229.0,0.0,-589628.0,-589628.0,0.0,,0.0,,,,,,,,,,,,,,,45215.0,,,,37455.0,,0.0,,,,227908.0,845032.0,,,,,,,,,,,455616.0,512952.0,512952.0,-511723.0,,7574.0,,,,,,,,,,,,62522.0,,,,,,,-589628.0,,,,,-4444074.0,1312.0,,,,,,,,,,,,,,,,,,,0.19,,,-617124.0,,,,,,,,,351564.0,100000.0,,100000.0,,33699619.0
2020-06-30,2020-09-25,10-K,"APPLIFE DIGITAL SOLUTIONS, INC.",ALDS,CIK0001755101,USD,113469.0,,5037883.0,,2007285.0,2007285.0,126435.0,0.0,525382.0,525382.0,85707.0,85707.0,20053.0,,20053.0,0.001,500000000.0,127037531.0,127037531.0,127037.0,1826.0,1826.0,5119.0,,219066.0,,0.0,0.0,0.0,354977.0,,317400.0,0.0,672377.0,126435.0,46077.0,288011.0,,248173.0,,6428.0,0.0,-0.12,0.0,0.21,-0.0539,-0.1445,-0.0249,0.0133,,,,46077.0,-36006.0,1143.0,500055.0,-3948255.0,-3948255.0,-14638.0,0.0,0.0,0.0,0.0,,36792.0,,7574.0,-13585.0,-46077.0,43675.0,7574.0,,,388426.0,388426.0,185512.0,,0.0,0.0,43675.0,,0.0,,1085821.0,970353.0,525382.0,970353.0,0.0,647444.0,,0.0,-627391.0,-627391.0,-3948255.0,,,522283.0,522283.0,3259264.0,3773957.0,-3772814.0,1261000.0,7574.0,,,,0.0,,5061.0,0.0,,,388426.0,,388426.0,6911.0,0.0,341724.0,620000.0,620000.0,,-3948255.0,9506.0,9506.0,11381.0,,-5609891.0,2969.0,2007285.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.18,,,-444971.0,0.0,,,,43000.0,,,,1085821.0,100000.0,,2007285.0,,32978764.0
2020-09-30,2020-11-16,10-Q,"APPLIFE DIGITAL SOLUTIONS, INC.",ALDS,CIK0001755101,USD,156045.0,,5728849.0,,,351562.0,62176.0,0.0,551684.0,,175743.0,175743.0,90036.0,,90036.0,0.001,500000000.0,128419298.0,128419298.0,128419.0,439.0,439.0,10682.0,,219066.0,,,,,,,,,,62176.0,-6334.0,,,254507.0,,6428.0,,-0.03,,,,,,,,,10682.0,-6334.0,-10682.0,193.0,,-1061464.0,-1061464.0,0.0,0.0,0.0,0.0,0.0,,42576.0,,-7574.0,0.0,6334.0,1056.0,,,-57216.0,,-57216.0,172880.0,,26675.0,26675.0,44731.0,,,,199868.0,1365771.0,551684.0,931805.0,433966.0,285000.0,,,-194964.0,-194964.0,-1061464.0,,,,350493.0,871761.0,871761.0,-871568.0,,0.0,,,,,,,,,,331210.0,,,,0.0,255000.0,340000.0,340000.0,,-1061464.0,55000.0,55000.0,55000.0,,-6671355.0,632.0,,,1.896,,,0.0012,,,,,,,,,,,,,0.2,,,-814087.0,25236.0,,,,85000.0,,351562.0,,199868.0,,,0.0,,7827079.0
2020-12-31,2021-02-12,10-Q,"APPLIFE DIGITAL SOLUTIONS, INC.",ALDS,CIK0001755101,USD,145108.0,,6780958.0,,,,,,551500.0,,284014.0,284014.0,,,,0.001,500000000.0,133960606.0,133960606.0,133960.0,1055.0,1055.0,74970.0,,185776.0,61107.0,,,,,,,,,,8846.0,,,120423.0,,6428.0,,-0.03,,,,,,,,,30532.0,,-30532.0,619.0,0.0,,-1006874.0,0.0,,0.0,,,,,,,,,,,,,,,200927.0,,,,45807.0,0.0,,,,1314811.0,551500.0,687918.0,626893.0,,,,,,-1006874.0,,,938353.0,311460.0,784880.0,784880.0,-784261.0,,0.0,,,,,,,,,,221679.0,,,,,,,,,-1006874.0,,,,,-7678229.0,1674.0,351563.0,,,,,,,,,,,,,,,,,,0.2,,,-763311.0,,,,,135333.0,,,,194500.0,120000.0,,351563.0,,40120361.0
2021-03-31,2021-05-14,10-Q,"APPLIFE DIGITAL SOLUTIONS, INC.",ALDS,CIK0001755101,USD,186323.0,,7309193.0,,,,,,614596.0,,433945.0,433945.0,,,,0.001,500000000.0,134488320.0,134488320.0,134488.0,,3973.0,,,,,,0.0,,,,,,,,75733.0,,,44690.0,,6428.0,,0.02,,,,,,,,,,,0.0,-2563.0,0.0,,-763742.0,0.0,,0.0,,,,,,,,,,,,,,,79241.0,,,,43373.0,0.0,,,,1612886.0,614596.0,441141.0,1171745.0,,,,,,,,,1320446.0,148701.0,757671.0,757671.0,-760234.0,,0.0,,,,,,,,,,137278.0,,,,,,,,,-763742.0,,,,,-8441971.0,1410.0,,,,,,,,,,1094959.0,,,1094959.0,0.16,,0.16,,,0.17,,,-998290.0,,,,,40000.0,,,,71010.0,,,417753.0,,41437015.0
