end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccruedLiabilitiesCurrent,AccruedPayrollTaxesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalCollateralAggregateFairValue,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsFairValueDisclosure,CapitalizedComputerSoftwareGross,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtFairValueDisclosures,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesDeferredExpenseOtherCapitalizedCosts,DeferredTaxLiabilitiesRegulatoryAssetsAndLiabilities,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeFairValueOfDerivativeLiability,DerivativeFairValueOfDerivativeNet,DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EquityFairValueDisclosure,FairValueAssumptionsExpectedDividendRate,FinancialLiabilitiesFairValueDisclosure,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsNet,FiniteLivedPatentsGross,GainLossOnDispositionOfAssets1,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationNondeductibleExpenseDepreciation,IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestExpenseDebt,InterestPaid,InterestPaidNet,InterestPayableCurrentAndNoncurrent,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosure,LiabilitiesNoncurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LossOnDerivativeInstrumentsPretax,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesAssumed1,NotesReduction,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesRentExpenseContingentRentals,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAssets,OtherCommitment,OtherCommitmentDueInNextTwelveMonths,PaymentsForProceedsFromShortTermInvestments,PaymentsForRent,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromSaleOfOtherAssets1,ProceedsFromSaleOfProductiveAssets,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfBankDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,SaleLeasebackTransactionMonthlyRentalPayments,SaleOfStockPricePerShare,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageExpectedDividend,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingPeriodIncreaseDecrease,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,ShareBasedGoodsAndNonemployeeServicesTransactionExpense,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,TreasuryStockShares,ValuationAllowanceAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WriteOffOfDeferredDebtIssuanceCost
2007-12-31,2008-03-25,10-K,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,,,,,,,,,,,,-2160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-847706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-847706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073061.0,,,,,,,,,,531000.0,212260.0,531000.0,,,,,,,,,,
2008-12-31,2009-03-27,10-K,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2764184.0,,1289824.0,75000.0,25000.0,900800.0,473560.0,,,,,,,,,,-947646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-947646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540415.0,,,,,,,,,,390000.0,25000.0,390000.0,,,,,,,,,,
2009-12-31,2010-03-24,10-K,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,,,,,,,,,,,,,,,,,,,,,,,,289229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-644601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-644601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615814.0,,,,,,,,,,517000.0,,517000.0,,,,,,,,,,
2010-06-30,2010-07-29,10-Q,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,,,,,,,,,,,,,,,,,,,,,,,,194956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.0,,,,,,,,,,,,,-0.05,,,,,,,,,,,,,171376.0,,-223942.0,,0.0,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,224042.0,-224042.0,,,,,,,,,,,,,,,,,,,,,,-223942.0,,,,50702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4975852.0,,4975852.0,
2010-09-30,2010-11-05,10-Q,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,,,,,,,,,,,,,,,,,,,,,,,,166847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2030.0,,,,,,,,,,,,,-0.05,,,,,,,,,,,,,194302.0,,-231594.0,,,,,,,,,,,,,,,,,,,,,,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,-94.0,,,231500.0,-231500.0,,,,,,,,,,,,,,,,,,,,,,-231594.0,,,,35168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-03-22,10-K,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,5506.0,,,18639.0,,3867609.0,3867610.0,,,,,,,,,,,,239926.0,56667.0,,2928.0,,44318.0,-244911.0,,,,,,,,0.0001,,500000000.0,5174470.0,5174470.0,517.0,517.0,,,,,,,,,,,,,,,,,,,,,,,,,770.0,,8001.0,,,,,,,,,,3633707.0,,,-0.18,,,,,,,40.0,121919.0,,,,,680366.0,,,,,,,,,,,2973.0,-750.0,,,-17076.0,,,-67.0,,,,,,601.0,,,,239926.0,5506.0,,,,,,,,,,,,76281.0,,450000.0,,109115.0,,-804026.0,-919393.0,,421.0,,,919814.0,-919814.0,,,,,122689.0,,,-147288.0,,35585.0,2588.0,,,,,,12349.0,,450000.0,,,-919393.0,79209.0,60570.0,,231447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88000.0,234421.0,234420.0,,,,,,,,,450000.0,88000.0,450000.0,,,,,,,,,,
2011-03-31,2011-05-11,10-Q,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,,,,,,,,,,,,,,,,,,,,,,,,233992.0,189674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996.0,,,,,,,,,,,,,-0.04,,,,,,,,,,,,,196590.0,,,,,,,,,,,11033.0,,,,,,,37551.0,229.0,,,229.0,,,,,,,,,,,,,,,,,,,,,405000.0,,,,-215326.0,-212002.0,,-229.0,,,211773.0,-211773.0,,,,,,,,,,,,,,,,,,,405000.0,,,,,,,13187.0,,,,21198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235216.0,,
2011-06-30,2011-08-05,10-Q,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,10549.0,,,22668.0,,4467469.0,,,,,,,,,,,,,305732.0,109748.0,,2928.0,,83262.0,,,,,,,,,0.0001,,500000000.0,5377878.0,5377878.0,538.0,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,,2034.0,,,,,,,,,,4172824.0,,,-0.06,,,,,,,40.0,138673.0,,,,,316240.0,,-327115.0,,0.0,,,,,,,,,,,,,,,229.0,,,,,58.0,,,,305732.0,10549.0,,,,,,,,,,,,76281.0,,,,,,,-327115.0,,-171.0,,,326944.0,-326944.0,,,,,139443.0,,,,,,,,,,,,26486.0,,,,,-327115.0,79209.0,56541.0,,8670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295183.0,,,,,,,,,,,,,,,,,,5364707.0,5364707.0,5364707.0,
2011-09-30,2011-11-09,10-Q,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,7544.0,,,24684.0,,,4720955.0,,,,,,,,,,,,248009.0,53427.0,,2928.0,,34577.0,,,,,,,,,0.0001,,500000000.0,5441141.0,5441141.0,544.0,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,,2015.0,,,,,,,,,,4481034.0,,,-0.06,,,,,,,,139287.0,,,,,296836.0,,-308208.0,,,,,,,,,,,,,,,,,172.0,,,,,9.0,,,,248009.0,7544.0,,,,,,,,,,,,76281.0,,,,,,,-308208.0,,-163.0,,,308045.0,-308045.0,,,,,140057.0,,,,,,,,,,,,18850.0,,,,,-308208.0,79209.0,54525.0,,9194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240465.0,,,,,,,,,,,,,,,,,,,5423781.0,,
2011-12-31,2012-03-30,10-K,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,4377.0,13145.0,,26698.0,,,5040120.0,,,,434245.0,,13255.0,434245.0,,,,519642.0,277427.0,83219.0,,2928.0,,52422.0,8104.0,,,,,,57921.0,,0.0001,,500000000.0,5536164.0,5536164.0,,554.0,,,,,,,,,,,,,,,,,,42000.0,,1754200.0,,,,,770.0,,8059.0,,,,,,,,,,4780769.0,,,-0.21,,,,,,,40.0,140927.0,140967.0,,,,1097320.0,,,,,,289400.0,-4900.0,500.0,,174000.0,-1127.0,13145.0,,,,,,18448.0,762.0,,,,,91.0,,6408.0,,277427.0,17522.0,,,,,,,,,,,,76281.0,,738300.0,,-19008.0,,-711188.0,-1147062.0,,-671.0,,,1146391.0,-1146391.0,,,,,141697.0,,,,,19008.0,,,,,,,30797.0,,738300.0,,,-1147062.0,79209.0,52511.0,,41012.0,,,,434245.0,,,,,,,,,,,,,95000.0,,,,,,,,236667.0,,4.05,,,,,,,259905.0,,,,,,,,,,738301.0,,738301.0,,,,,1778400.0,,,5382732.0,,
2012-03-31,2012-05-14,10-Q,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,17826.0,52749.0,,28684.0,,,5315885.0,,,,133596.0,,,,,,,,294119.0,100816.0,,2928.0,,62732.0,10310.0,,,,,,,,0.0001,12416.0,500000000.0,5992771.0,5992771.0,,600.0,,,,,,,,,,,,,,,,,,,,,,,,,770.0,,1986.0,,,,,,,,,,5092941.0,,,-0.05,,,,,,,40.0,142008.0,,,,,276011.0,,,,,,,,,,,13449.0,39604.0,,,,,,-5129.0,190.0,,,190.0,,9.0,,,,294119.0,70575.0,,,,,,,,,,,,76281.0,,129799.0,,-1081.0,,-118408.0,-312172.0,,-181.0,,,311991.0,-311991.0,,,,,142778.0,,,,,1081.0,,,,,,,25668.0,,129799.0,,,,79209.0,50525.0,,33994.0,,,,133596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223544.0,,,,,,,,,,129799.0,,,,,,,,,,5791033.0,,
2012-06-30,2012-08-03,10-Q,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,7915.0,104517.0,,30692.0,,,5450670.0,,,,,,,,,,,,288323.0,94445.0,,2928.0,,74162.0,,,,,,,,,0.0001,,500000000.0,6239413.0,6239413.0,,623.0,,,,,,,,,,,,,,,,,,,,,,,,,770.0,,2008.0,,,,,,,,,,5275402.0,,,-0.03,,,,,,,40.0,142008.0,,,,,176716.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,288323.0,112432.0,,,,,,,,,,,,78864.0,,,,,,,-182460.0,,5.0,,,182465.0,-182465.0,,,,,142778.0,,,,,,,,,,,,20283.0,,,,,,81792.0,51100.0,,3741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175891.0,,,,,,,,,,,,,,,,,,,,6110971.0,,
2012-09-30,2012-11-02,10-Q,"NEWHYDROGEN, INC",NEWH,CIK0001371128,USD,37146.0,167544.0,,32743.0,,,5522334.0,,,,,,,,,,,,238105.0,46278.0,,2928.0,,32167.0,,,,,,,,,0.0001,,500000000.0,6284413.0,6284413.0,,629.0,,,,,,,,,,,,,,,,,,,,,,,,,770.0,,2051.0,,,,,,,,,,5489548.0,,,0.03,,,,,,,40.0,142008.0,,,,,175258.0,,,,,,,,,,,,,,,,,,,442.0,,,,,5.0,,,,238105.0,204690.0,,,,,,,,,,,,78864.0,,,,,,,-214145.0,,-437.0,,,213708.0,-213708.0,,,,,142778.0,,,,,,,,,,,,14111.0,,,,,,81792.0,49049.0,,36399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33415.0,,,,,,,,,,815.0,,,,,,,,,,6284908.0,,
