end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableInterestBearingCurrent,AccountsPayableOtherCurrent,AccountsPayableRelatedPartiesCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedInsuranceCurrent,AccruedProfessionalFeesCurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AllocatedShareBasedCompensationExpenseNetOfTax,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtSecurities,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CashUninsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractualObligation,ContributionOfProperty,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentIncreaseAccruedInterest,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,DebtSecuritiesAvailableForSaleUnrealizedLossPositionAccumulatedLoss,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationDepletionAndAmortization,DerivativeFairValueOfDerivativeLiability,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToOfficersOrStockholdersCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityIssuanceDollarAmountPerShare,EquityIssuancePerShareAmount,FairValueAdjustmentOfWarrants,GainLossOnDispositionOfAssets1,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToOfficersAndStockholdersCurrent,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInOperatingAssets,IncreaseDecreaseInOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidRent,InterestExpense,InterestPaid,InterestPaidNet,InterestPayableCurrent,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,MarketableSecuritiesCurrent,MarketableSecuritiesNoncurrent,MarketableSecuritiesRealizedGainLoss,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NoncashOrPartNoncashAcquisitionDebtAssumed1,NonoperatingIncomeExpense,NotesPayableCurrent,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherNoncashExpense,OtherNoncashIncome,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidInsurance,PrepaidRent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfSecuredDebt,ProceedsFromMinorityShareholders,ProceedsFromNotesPayable,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromStockOptionsExercised,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,ReceivableFromShareholdersOrAffiliatesForIssuanceOfCapitalStock,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockConsiderationReceivedOnTransaction,SalesRevenueNet,SecuredDebtCurrent,SeveranceCosts1,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,SharePrice,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio1,StockholdersEquityOther,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,TaxAdjustmentsSettlementsAndUnusualProvisions,UnrealizedGainLossOnInvestments,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2012-02-29,2012-04-09,10-Q,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,600.0,,,,,,,,,,,,8100.0,,,,,,,6210.0,6210.0,,,,,6210.0,,-2690.0,,,,,,,,,,100000000.0,9000000.0,9000000.0,,,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,,-1290.0,,,,,,-1400.0,,,,,,,,,,,,,,,,,,,,,,600.0,6210.0,,,,,,9000.0,,,,-2690.0,,-1290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.0,,,,,,,1100.0,,,,,,-3390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5610.0,,,,,,,,,,,,,,,,,,,,,9000000.0
2012-05-31,2012-06-25,10-Q,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,600.0,,,,,,,,,,,,42300.0,,,,,,,30513.0,30513.0,,,,,30513.0,,,,,,,,,,0.0001,,250000000.0,12000000.0,12000000.0,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,9937.0,,-10797.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,30513.0,,,,,,,,,,,,-10797.0,,,,,,,10797.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.0,,,,,,-13587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29913.0,,,,,,,,,,34500.0,,,,,,,,,,,11065039.0
2012-08-31,2012-09-14,10-Q,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,600.0,,,,,,,,,,,,42300.0,,,,,,,17421.0,17421.0,,,,,17421.0,,,,,,,,,,,,,12000000.0,12000000.0,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,11892.0,,-13092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,17421.0,,,,,,,,,,,,-13092.0,,,,,,,13092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,-26679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16821.0,,,,,,,,,,,,,,,,,,,,,12000000.0
2012-11-30,2012-12-31,10-K,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,2000.0,,,,,,,,,,,,42300.0,,,,,,,15971.0,15971.0,,,,,15971.0,,7071.0,,,,,,,,0.0001,,250000000.0,12000000.0,12000000.0,,,1200.0,,,,,,,,,,,,,-9326.0,-9326.0,,,,,,,,,,,,,,,,,,,29529.0,,0.0,,0.34,,,,,,,,,,,,,0.001,,,22669.0,,-27429.0,,,,9326.0,,2000.0,,,,,,,,,,,,,,,,,,,,,,2000.0,15971.0,,2000.0,,,,34500.0,,,,-27429.0,,-27429.0,,,,,,,27429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,34500.0,,,,,,,4760.0,,,,,,-29529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13971.0,,,,,,,,,,34500.0,,,,,,,,,,,10983607.0
2013-02-28,2013-04-22,10-Q,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,2000.0,,,,,,,,,,,,42300.0,,,,,,,8698.0,8698.0,,,,,8734.0,,-7237.0,,,,,,,,0.0001,,250000000.0,12000000.0,12000000.0,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,2581.0,,-7273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,8698.0,,,,,,,,,,-7237.0,,-7273.0,,,,,,,7273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4692.0,,,,,,-36802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6698.0,,,,,,,,,,,,,,,,,,,,,12000000.0
2013-05-31,2013-07-22,10-Q,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,14312.0,,,,,,,,,,,,42300.0,,,,,,,68.0,68.0,,,,,68.0,,,,,,,,,0.0,0.0001,,250000000.0,12000000.0,12000000.0,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60791.0,3047.0,0.0,,,,,,,,,,,,,,,,,,11719.0,,-23989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,17359.0,68.0,,17359.0,,,,,,,,,,-23989.0,,,,,,,23989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17291.0,,,,,,,,,,,,,,,,,,,,,12000000.0
2013-08-31,2013-10-21,10-Q,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,27680.0,,,,,,,,,,,,42300.0,,,,,,,68.0,68.0,,,,,68.0,,,,,,,,,,0.0001,,250000000.0,12000000.0,12000000.0,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74159.0,3047.0,0.0,,,,,,,,,,,,,,,,,,628.0,,-13368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,30727.0,68.0,,30727.0,,,,,,,,,,-13368.0,,,,,,,13368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30659.0,,,,,,,,,,,,,,,,,,,,,52000000.0
2013-11-30,2014-02-28,10-K,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,11114.0,,,,,,,,,,,,38300.0,,,,,,,,,,,,,,,-15971.0,,,,,,,,0.0001,,300000000.0,52000800.0,52000000.0,,,5200.0,,,,,,,,,,,,,-19239.0,-19239.0,,,,,,,,,,,,,,,,,,,86115.0,31501.0,0.0,,0.34,,,,,,,,,,,,,,,,17560.0,,-56586.0,,,,19239.0,,9114.0,31501.0,31501.0,,,,,,,,,,,,,,,,,,,,42615.0,,,42615.0,,,,31501.0,,,,-47472.0,,-56586.0,,,,,,,56586.0,,,,,,,86115.0,,,,,,,,,,0.0001,10000000.0,,,,,,,,,,,,,,,,39026.0,,,,,,-86115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42615.0,,,,,,,,,,,,,,,,,,,,,52000800.0
2014-02-28,2014-04-14,10-Q,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,18194.0,,,,,,,,,,,,42300.0,,,,,,,,,,,,,,,,,,,,,,,0.0001,,250000000.0,12000000.0,12000000.0,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101033.0,39339.0,0.0,0.0,,,,,,,,,,,,,,,,,,,-14918.0,,,,,7080.0,,7838.0,7838.0,,,,,,,,,,,,,,,,,,,,57533.0,,,57533.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57533.0,,,,,,,,,,,,,,,,,0.0,,,0.0,
2014-05-31,2014-07-21,10-Q,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,12483.0,,,,,,,,,,,,42300.0,,,,,,,,,,,,,,,,,,,,,,,0.0001,,250000000.0,12000000.0,12000000.0,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112642.0,56659.0,0.0,,,,,,,,,,,,,,,,,,,,-11609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,69142.0,,,69142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69142.0,,,,,,,,,,,,,,,,,,,,,
2014-08-31,2014-10-15,10-Q,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,11627.0,,,,,,,,,,,,38300.0,,,,,,,,,,,,,,,,,,,,,,,0.0001,,300000000.0,52000800.0,52000800.0,,,5200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126117.0,70990.0,,,,,,,,,,,,,,,,,,,,,-13475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,82617.0,,,82617.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,10000000.0,,,,,,,,,,,,,,,,10610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82617.0,,,,,,,,,,,,,,,,,,,,,
2014-11-30,2015-02-27,10-K,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18330.0,-18330.0,,,,,,,,,,,,,,,,,,,,89171.0,,,,,,,,,,,,,,,,,,,,,,,,,18330.0,,,57670.0,57670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,57670.0,,,,-57670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3334,,,,,,,,,,,,,,,,,,,
2015-02-28,2015-04-20,10-Q,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,-2025.0,,14502.0,14502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,
2015-03-31,2015-05-20,10-Q,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,618642.0,,,,,,,,,,,,14979545.0,,,,0.0,,,3726701.0,3710605.0,,,,,3326380.0,,3316656.0,,,,250000.0,3100000.0,,,0.0001,2500000.0,300000000.0,86007248.0,86007248.0,,,8601.0,,,,2319243.0,,,,,,,,,,,1727035.0,,,1730737.0,,,-3702.0,,,1727035.0,1074.0,1074.0,376300.0,,,376300.0,376300.0,376300.0,,17623.0,-0.08,,0.34,-0.07,,,-0.06,,,,0.06,,,,,,,,1583820.0,,-5601438.0,,7725.0,7725.0,,,-577299.0,,,,,,,244020.0,244020.0,,3503301.0,,,,,625000.0,,,,,,,1012565.0,3726701.0,376300.0,1012565.0,,,,5256089.0,5598339.0,,,-1939433.0,-2281683.0,-5601438.0,,,,,,,2098137.0,-2098137.0,,,,,,5500000.0,14703.0,,,,,,,,,0.0001,10000000.0,0.0,0.0,,384225.0,,,,,,4264950.0,960000.0,,960000.0,,,,-5601438.0,16096.0,,,514317.0,-9774010.0,,,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2714136.0,2714136.0,,355766.0,,,,,2404474.0,625000.0,,50000.0,,,,331545.0,,,,,,73400081.0
2015-06-30,2015-08-14,10-Q,"TYME TECHNOLOGIES, INC.",TYME,CIK0001537917,USD,997102.0,,,,,,,,10000.0,,,,15128400.0,,,,98855.0,,,3768868.0,3753846.0,,,,,2977469.0,,,,,,250000.0,2727000.0,,,0.0001,1250000.0,300000000.0,86013132.0,86013132.0,,,8601.0,,,,,,,,,,,,,,,2885000.0,,,,,,,,,2885000.0,,,,,,,376300.0,,,32761.0,-0.02,,,,,,,,,,,,,668845.0,,,,,959594.0,-1750286.0,-1750286.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1406163.0,3768868.0,,1406163.0,,,,,,,,,,-1750286.0,,,,,,,1750286.0,-1750286.0,,,,,,7235000.0,31053.0,,,,,,,,,0.0001,10000000.0,0.0,0.0,,776377.0,,,,,,,,,,,,,-1750286.0,15022.0,,,790692.0,-11524296.0,,,,,,,,,,,,,,,,,,,,150000.0,7.75,,,,,,,,,,,,,2362705.0,2362705.0,,,,,,,,,,,,,,,,,,,,86007313.0
