end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccruedEmployeeBenefitsCurrent,AccruedLiabilitiesCurrent,AccruedMarketingCostsCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivableWriteOffs,AmortizationOfDeferredSalesCommissions,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,Assets,AssetsCurrent,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractWithCustomerLiabilityRevenueRecognized,ContractWithCustomerRightToRecoverProduct,ConversionOfStockAmountConverted1,CostOfGoodsAndServicesSold,CostOfRevenue,CurrentIncomeTaxExpenseBenefit,DebtInstrumentCarryingAmount,DebtInstrumentUnamortizedDiscount,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredRentCreditNoncurrent,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesDeferredExpenseCapitalizedSoftware,DeferredTaxLiabilitiesPrepaidExpenses,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueAdjustmentOfWarrants,FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisInstrumentsClassifiedInShareholdersEquityTransfersOutOfLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredLeasingFees,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,InterestExpense,InterestExpenseBorrowings,InterestExpenseDebt,InterestPaidNet,InterestPayableCurrent,InventoryNet,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LessorOperatingLeasePaymentsToBeReceived,LessorOperatingLeasePaymentsToBeReceivedNextTwelveMonths,LessorOperatingLeasePaymentsToBeReceivedRemainderOfFiscalYear,LessorOperatingLeasePaymentsToBeReceivedThreeYears,LessorOperatingLeasePaymentsToBeReceivedTwoYears,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetInvestmentInLeaseCurrent,NetInvestmentInLeaseNoncurrent,NotesAndLoansReceivableNetNoncurrent,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLeaseIncome,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAssetsNoncurrent,OtherLiabilitiesCurrent,OtherNonoperatingIncomeExpense,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireNotesReceivable,PaymentsToAcquireProductiveAssets,PreferredStockDividendRatePercentage,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseNoncurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromLinesOfCredit,ProceedsFromStockOptionsExercised,ProductWarrantyAccrualClassifiedCurrent,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfLongTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueRemainingPerformanceObligationPercentage,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceived,SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedFourYears,SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedNextTwelveMonths,SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedRemainderOfFiscalYear,SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedThreeYears,SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedTwoYears,SalesTypeLeaseLeaseIncome,SalesTypeLeaseLeaseReceivable,SalesTypeLeaseSellingProfitLoss,SalesTypeLeaseUnguaranteedResidualAsset,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharePrice,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TaxesPayableCurrent,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,TimeDepositsAtOrAboveFDICInsuranceLimit,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesBalance,ValuationAllowancesAndReservesChargedToCostAndExpense,ValuationAllowancesAndReservesDeductions,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DefinedContributionPlanEmployerMatchingContributionPercent
2018-06-30,2018-08-14,10-Q,"NEURONETICS,Â INC.",STIM,CIK0001227636,USD,2928000.0,5149000.0,4724000.0,2642000.0,7731000.0,156000.0,2701000.0,1928000.0,4665000.0,192000.0,192000.0,425000.0,,,200000.0,,28345000.0,26001000.0,,14544000.0,,14544000.0,,3046000.0,0.01,413918000.0,257000.0,257000.0,3000.0,,,,3245000.0,3245000.0,,30000000.0,1289000.0,,,,121000.0,1686000.0,2124000.0,,,,,,,,,,,,,300000.0,300000.0,,,-30.6,,,,,,,,,2700000.0,,,,,,1893000.0,,3078000.0,10007000.0,,,,,,,,,,,,900000.0,900000.0,700000.0,,235000.0,2441000.0,,,,,,,,,,,,,,,46480000.0,28345000.0,14845000.0,29997000.0,2500000.0,27497000.0,,,,-7496000.0,,,,,,15243000.0,-5236000.0,,200000.0,,,,,,1400000.0,,,,,,851000.0,710000.0,-1360000.0,,,,,,0.01,0.0,0.0,0.0,4292000.0,,,,,,,,,653000.0,,3421000.0,1493000.0,,,2330000.0,-209939000.0,13252000.0,,13252000.0,,,,,,,,,,,,9835000.0,,,,,,,,,,,,-205271000.0,,,,,7000.0,331000.0,187136000.0,108324000.0,0.01,308593000.0,304958000.0,304958000.0,,,,,,,,1893000.0,,245000.0,,
2018-09-30,2018-11-06,10-Q,"NEURONETICS,Â INC.",STIM,CIK0001227636,USD,2102000.0,5742000.0,5283000.0,3402000.0,6383000.0,148000.0,833000.0,1975000.0,291072000.0,1028000.0,1028000.0,459000.0,,,200000.0,,118979000.0,116739000.0,,106760000.0,,106760000.0,,105000.0,0.01,200000000.0,17579000.0,17579000.0,176000.0,,,,3034000.0,3034000.0,,30000000.0,1179000.0,,,,103000.0,1813000.0,2032000.0,,,,,,,,,,,,,,200000.0,,,-0.29,,,,,,,,,2900000.0,,,,,,0.0,,3238000.0,10703000.0,,,,,,,,,,,,928000.0,900000.0,700000.0,,237000.0,2614000.0,,,,,,,,,,,,,,,42631000.0,118979000.0,15298000.0,30198000.0,5000000.0,25198000.0,,,,-4961000.0,,,,,,15035000.0,-4332000.0,,300000.0,,,,,,1300000.0,,,,,,897000.0,528000.0,299000.0,,3465000.0,,,,0.01,10000000.0,0.0,0.0,2082000.0,,,,,,,,,650000.0,,3318000.0,1343000.0,,,2125000.0,-214900000.0,13737000.0,,13737000.0,,,,,,,,,,,,9672000.0,,,,,,,,,,,,76348000.0,,,187136000.0,96535000.0,7000.0,376000.0,,0.0,0.01,308593000.0,0.0,0.0,,,,,,,,,,17382000.0,,
2018-12-31,2019-03-05,10-K,"NEURONETICS,Â INC.",STIM,CIK0001227636,USD,3756000.0,6120000.0,5620000.0,4909000.0,7548000.0,127000.0,342000.0,2016000.0,291908000.0,1743000.0,1743000.0,500000.0,70000.0,,800000.0,839000.0,117022000.0,114473000.0,263000.0,104583000.0,,104583000.0,75436000.0,105000.0,0.01,200000000.0,17744000.0,17744000.0,177000.0,,,187136000.0,12447000.0,16158000.0,0.0,30000000.0,1073000.0,,0.0,,86000.0,2255000.0,1940000.0,53774000.0,,46352000.0,187000.0,112000.0,951000.0,3208000.0,523000.0,853000.0,53774000.0,,,,900000.0,882000.0,,-3.04,,0.0,0.21,-0.267,0.006,-0.007,0.006,0.038,,1396000.0,1874000.0,1874000.0,1396000.0,,0.0,,18382000.0,52253000.0,0.0,-24100000.0,606000.0,1353000.0,-52000.0,-49000.0,63000.0,-49000.0,435000.0,,237000.0,4627000.0,3700000.0,2900000.0,2786000.0,251000.0,2432000.0,,,,,,,,,,,,,,,45980000.0,117022000.0,13559000.0,30395000.0,,30395000.0,97038000.0,-1011000.0,-20591000.0,-30240000.0,,,,1.0,,77748000.0,-25495000.0,500000.0,900000.0,,,,,,1195000.0,547000.0,88000.0,560000.0,500000.0,,1171000.0,493000.0,-118000.0,,3463000.0,,1011000.0,0.09,0.01,10000000.0,0.0,0.0,1838000.0,,,99998000.0,,,,,503000.0,629000.0,-24097000.0,3394000.0,1378000.0,153000.0,,10454000.0,-221043000.0,52776000.0,,68411000.0,,,,,,,,,,,,48912000.0,1743000.0,8.41,0.0,0.027,0.653,3300000.0,,5.03,,,,71042000.0,,,187136000.0,96535000.0,503000.0,606000.0,,0.0,0.01,308593000.0,0.0,0.0,250000.0,0.0,0.0,6400000.0,53774000.0,6433000.0,,,,26603000.0,,
2019-03-31,2019-05-07,10-Q,"NEURONETICS,Â INC.",STIM,CIK0001227636,USD,2588000.0,6068000.0,5666000.0,3080000.0,6291000.0,106000.0,626000.0,2090000.0,293811000.0,501000.0,501000.0,402000.0,,20000.0,200000.0,177000.0,113437000.0,106043000.0,44000.0,96146000.0,,96146000.0,-8437000.0,105000.0,0.01,200000000.0,18227000.0,18227000.0,182000.0,1100000.0,0.0,,2807000.0,2807000.0,,30000000.0,983000.0,,,,,2467000.0,1849000.0,,,,,,,,,,,,,,200000.0,204000.0,,-0.42,,,,,,,,,,,,,,,,,4599000.0,9921000.0,,,-1475000.0,47000.0,-1236000.0,120000.0,,,-59000.0,515000.0,-504000.0,919000.0,900000.0,700000.0,737000.0,255000.0,2410000.0,5648000.0,2792000.0,,634000.0,637000.0,613000.0,584000.0,388000.0,1399000.0,925000.0,,410000.0,150000.0,365000.0,48016000.0,113437000.0,11861000.0,,,30572000.0,1407000.0,-274000.0,-9570000.0,-7529000.0,135000.0,225000.0,,1.0,,16977000.0,-7056000.0,100000.0,200000.0,4249000.0,515000.0,3734000.0,117000.0,4113000.0,,,,,,0.065,1390000.0,509000.0,446000.0,,,,274000.0,,0.01,10000000.0,0.0,0.0,1627000.0,59000.0,456000.0,,,,,,1407000.0,612000.0,-7529000.0,3300000.0,1210000.0,,,2786000.0,-228572000.0,12728000.0,1.0,12728000.0,4164000.0,360000.0,90000.0,,,135000.0,135000.0,144000.0,400000.0,144000.0,0.0,9592000.0,501000.0,16.49,0.0,0.025,0.553,6800000.0,,8.93,,,,65421000.0,,,,,1407000.0,711000.0,,,,,,,,,,,,,,,,18026000.0,,
2019-06-30,2019-08-06,10-Q,"NEURONETICS,Â INC.",STIM,CIK0001227636,USD,3659000.0,8074000.0,7563000.0,3638000.0,6476000.0,96000.0,516000.0,2147000.0,295301000.0,1022000.0,1022000.0,511000.0,,40000.0,200000.0,,109426000.0,101297000.0,,89644000.0,,89644000.0,,105000.0,0.01,200000000.0,18445000.0,18445000.0,184000.0,,0.0,,4171000.0,4171000.0,,30000000.0,889000.0,,,,,2206000.0,2351000.0,,,,,,,,,,,,,,300000.0,,,-0.39,,,,,,,,,,,,,,,,,4261000.0,12401000.0,,,,,,,,,,,,931000.0,900000.0,700000.0,,245000.0,2552000.0,5530000.0,2791000.0,,634000.0,637000.0,613000.0,584000.0,271000.0,1372000.0,760000.0,,245000.0,150000.0,365000.0,49607000.0,109426000.0,16607000.0,30757000.0,3750000.0,27007000.0,,,,-7094000.0,240000.0,400000.0,,,,19008000.0,-6607000.0,300000.0,100000.0,4158000.0,516000.0,3642000.0,,3998000.0,,,,,,0.065,1284000.0,466000.0,444000.0,,,,,,0.01,10000000.0,0.0,0.0,1061000.0,237000.0,1342000.0,,,,,,,716000.0,,3252000.0,1105000.0,,,3224000.0,-235666000.0,16572000.0,1.0,16572000.0,,640000.0,160000.0,,,240000.0,240000.0,118000.0,600000.0,118000.0,0.0,11523000.0,,16.08,,,,,,,,,,59819000.0,,,,,470000.0,470000.0,,,,,,,,,,,,,,,,18351000.0,,
2019-09-30,2019-11-05,10-Q,"NEURONETICS,Â INC.",STIM,CIK0001227636,USD,4109000.0,8121000.0,7552000.0,4764000.0,7612000.0,287000.0,387000.0,2186000.0,296677000.0,935000.0,934000.0,569000.0,,100000.0,200000.0,,105481000.0,95906000.0,,82370000.0,,82370000.0,,105000.0,0.01,200000000.0,18602000.0,18602000.0,186000.0,,0.0,,4192000.0,4192000.0,,30000000.0,790000.0,,,,,2252000.0,2229000.0,,,,,,,,,,,,,,300000.0,,,-0.37,,,,,,,,,,,,,,,,,4285000.0,11808000.0,,,,,,,,,,,,930000.0,900000.0,700000.0,,237000.0,2924000.0,5415000.0,2791000.0,,634000.0,637000.0,613000.0,584000.0,156000.0,1416000.0,665000.0,,150000.0,150000.0,365000.0,51151000.0,105481000.0,22002000.0,30950000.0,7500000.0,23450000.0,,,,-6867000.0,633000.0,1141000.0,,,,18136000.0,-6328000.0,500000.0,200000.0,3999000.0,529000.0,3470000.0,,3879000.0,,,,,,0.065,1083000.0,612000.0,391000.0,,,,,,0.01,10000000.0,0.0,0.0,1985000.0,442000.0,2465000.0,,,,,,,737000.0,,3193000.0,1007000.0,,,3489000.0,-242533000.0,16000000.0,1.0,16000000.0,,1774000.0,448000.0,,60000.0,633000.0,633000.0,506000.0,1800000.0,506000.0,0.0,10362000.0,,14.82,,,,,,,,,,54330000.0,,,,,443000.0,538000.0,,,,,,,,,,,,,,,,18508000.0,,
2019-12-31,2020-03-03,10-K,"NEURONETICS,Â INC.",STIM,CIK0001227636,USD,4625000.0,7117000.0,6569000.0,5724000.0,9031000.0,127000.0,373000.0,2207000.0,297753000.0,3434000.0,3434000.0,548000.0,305000.0,400000.0,800000.0,753000.0,100168000.0,88451000.0,377000.0,75708000.0,,75708000.0,-28875000.0,105000.0,0.01,200000000.0,18645000.0,18645000.0,186000.0,2200000.0,0.0,,15389000.0,4219000.0,0.0,30000000.0,690000.0,,0.0,1377000.0,,2228000.0,2106000.0,64182000.0,1377000.0,56157000.0,227000.0,142000.0,882000.0,3008000.0,1104000.0,822000.0,62805000.0,283000.0,1094000.0,,1100000.0,1065000.0,-1.58,-1.99,-1.58,0.0,0.21,-0.311,0.0,-0.064,-0.007,0.044,,,,,,,,,21769000.0,60404000.0,0.0,-29000000.0,299000.0,950000.0,1549000.0,138000.0,,,306000.0,,565000.0,4590000.0,3700000.0,2900000.0,2949000.0,234000.0,2775000.0,5269000.0,2147000.0,586000.0,646000.0,636000.0,639000.0,615000.0,,2091000.0,620000.0,470000.0,,,150000.0,52316000.0,100168000.0,27693000.0,31148000.0,11250000.0,19898000.0,2420000.0,-813000.0,-30482000.0,-36598000.0,880000.0,1730000.0,,1.0,,94273000.0,-33869000.0,500000.0,700000.0,3178000.0,559000.0,2619000.0,465000.0,3796000.0,,,,,,0.065,1305000.0,687000.0,1861000.0,,,,813000.0,,0.01,10000000.0,0.0,0.0,1830000.0,689000.0,3779000.0,,,,,,2420000.0,639000.0,-29044000.0,3314000.0,1107000.0,-353000.0,,17995000.0,-250087000.0,62656000.0,1.0,17356000.0,4164000.0,2610000.0,3000.0,1129000.0,,624000.0,854000.0,1179000.0,2600000.0,1179000.0,0.0,54509000.0,3434000.0,14.27,0.0,0.022,0.553,10800000.0,,7.69,,,,47852000.0,,,,,2420000.0,700000.0,,,,,,,250000.0,0.0,0.0,9000000.0,62805000.0,9031000.0,,,18380000.0,37007000.0,18380000.0,
2020-03-31,2020-05-05,10-Q,"NEURONETICS,Â INC.",STIM,CIK0001227636,USD,3610000.0,7175000.0,6251000.0,3389000.0,5955000.0,82000.0,298000.0,2240000.0,299024000.0,1196000.0,1196000.0,924000.0,,200000.0,100000.0,782000.0,88455000.0,76432000.0,94000.0,63647000.0,,63647000.0,-12061000.0,105000.0,0.01,200000000.0,18726000.0,18726000.0,187000.0,900000.0,,,2811000.0,2811000.0,,35000000.0,2715000.0,,,,,2255000.0,1984000.0,,,,,,,,,,,,,,300000.0,301000.0,,-0.68,,,,,,,,,,,,,,,,-924000.0,5287000.0,8665000.0,,,-1299000.0,-383000.0,-3227000.0,-95000.0,,,104000.0,,-285000.0,1523000.0,1500000.0,1400000.0,1403000.0,272000.0,2879000.0,5125000.0,2147000.0,,646000.0,636000.0,639000.0,615000.0,442000.0,1195000.0,475000.0,,325000.0,,150000.0,51944000.0,88455000.0,12386000.0,34210000.0,,34210000.0,1855000.0,-266000.0,-13650000.0,-12613000.0,1117000.0,1861000.0,,1.0,,19031000.0,-10366000.0,200000.0,100000.0,3930000.0,566000.0,3364000.0,126000.0,3704000.0,,,,,,0.065,1347000.0,434000.0,200000.0,721000.0,,,266000.0,,0.01,10000000.0,0.0,0.0,1799000.0,739000.0,4148000.0,,,,35000000.0,,76000.0,715000.0,-12613000.0,3203000.0,963000.0,,32500000.0,3021000.0,-262700000.0,11476000.0,1.0,11476000.0,,2978000.0,108000.0,,951000.0,850000.0,1069000.0,252000.0,3000000.0,252000.0,0.0,10723000.0,1196000.0,2.94,0.0,0.009,0.553,80000.0,,1.52,,,,36511000.0,,,,,76000.0,467000.0,,,,,,,,,,,,,,,,18681000.0,,
2020-06-30,2020-08-04,10-Q,"NEURONETICS,Â INC.",STIM,CIK0001227636,USD,2324000.0,7990000.0,6636000.0,3288000.0,5661000.0,113000.0,557000.0,2279000.0,299717000.0,646000.0,646000.0,1354000.0,,200000.0,200000.0,,79994000.0,67212000.0,,53997000.0,,53997000.0,,105000.0,0.01,200000000.0,18809000.0,18809000.0,188000.0,400000.0,,,2323000.0,2323000.0,,35000000.0,2552000.0,,,,,2413000.0,1935000.0,,,,,,,,,,,,,,200000.0,,-0.41,-0.41,-0.41,,,,,,,,,,,,,,,,4010000.0,7418000.0,,,,,,,,,,,,986000.0,1000000.0,800000.0,,,3332000.0,4984000.0,2147000.0,,646000.0,637000.0,641000.0,616000.0,297000.0,1136000.0,430000.0,,280000.0,,150000.0,50554000.0,79994000.0,45348000.0,34373000.0,34373000.0,,,,,-7765000.0,1305000.0,2082000.0,,,,14277000.0,-6859000.0,200000.0,100000.0,3848000.0,577000.0,3271000.0,,3610000.0,,,,,,0.065,1922000.0,344000.0,80000.0,,,,,,0.01,10000000.0,0.0,0.0,1091000.0,851000.0,4340000.0,,,,,,,559000.0,,3107000.0,828000.0,,,2116000.0,-270465000.0,9741000.0,1.0,9741000.0,,3387000.0,244000.0,,653000.0,1143000.0,1347000.0,474000.0,3400000.0,474000.0,0.0,8151000.0,,2.94,,,,,,,,,,29440000.0,,,,,48000.0,432000.0,,,,,,,,,,,,,,,18747000.0,18747000.0,18747000.0,
2020-09-30,2020-11-02,10-Q,"NEURONETICS,Â INC.",STIM,CIK0001227636,USD,2368000.0,6620000.0,5564000.0,3704000.0,6171000.0,43000.0,396000.0,2345000.0,301172000.0,1046000.0,1046000.0,1056000.0,,200000.0,200000.0,,78339000.0,65200000.0,,50719000.0,,50719000.0,,105000.0,0.01,200000000.0,18959000.0,18959000.0,189000.0,400000.0,,,2657000.0,2657000.0,,35000000.0,2383000.0,,,,,2115000.0,1863000.0,,,,,,,,,,,,,,200000.0,,-0.18,-0.18,-0.18,,,,,,,,,,,,,,,,4210000.0,9791000.0,,,,,,,,,,,,1002000.0,1000000.0,800000.0,,,3779000.0,4835000.0,,616000.0,,646000.0,637000.0,641000.0,148000.0,1033000.0,411000.0,150000.0,261000.0,,,50861000.0,78339000.0,45781000.0,34542000.0,34542000.0,,,,,-3418000.0,1626000.0,2255000.0,,,,12215000.0,-2424000.0,200000.0,100000.0,3802000.0,585000.0,3217000.0,,3515000.0,,,,,,0.065,1894000.0,434000.0,8000.0,,,,,,0.01,10000000.0,0.0,0.0,2662000.0,850000.0,4688000.0,,,,,,,434000.0,,3132000.0,787000.0,,,1952000.0,-273883000.0,12448000.0,1.0,12448000.0,,3881000.0,,1624000.0,406000.0,431000.0,1420000.0,81000.0,3900000.0,81000.0,0.0,6053000.0,,2.01,,,,,,,,,,27478000.0,,,,,410000.0,586000.0,,,,,,,,,,,,,,,18890000.0,18890000.0,18890000.0,
