end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableOtherCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedParties,AccountsReceivableRelatedPartiesCurrent,AccumulatedAmortizationOfOtherDeferredCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BuildingsAndImprovementsGross,CapitalLeasedAssetsGross,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ConstructionInProgressGross,ContractWithCustomerLiabilityCurrent,ConvertibleDebt,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,CostOfRevenue,CustomerDepositsCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DeferredCostsLeasingAccumulatedAmortization,DeferredCostsLeasingGross,DeferredRentCreditCurrent,DeferredRentCreditNoncurrent,DeferredTaxAssetInterestCarryforward,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,DeferredTaxAssetsValuationAllowance,DepositsAssets,DepositsAssetsCurrent,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromRelatedPartiesCurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,ExtinguishmentOfDebtGainLossNetOfTax,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FurnitureAndFixturesGross,FutureMinimumSubleaseRentalsSaleLeasebackTransactionsDueInRollingAfterYearFive,FutureMinimumSubleaseRentalsSaleLeasebackTransactionsDueInRollingYearTwo,FutureMinimumSubleaseRentalsSaleLeasebackTransactionsRemainderOfFiscalYear,GainLossOnSaleOfEquityInvestments,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDeposits,IncreaseDecreaseInDepositsOutstanding,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherDeferredLiability,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsCurrent,InterestExpense,InterestExpenseBorrowings,InterestExpenseDebt,InterestExpenseRelatedParty,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryFinishedGoods,InventoryGross,InventoryLIFOReserve,InventoryLIFOReservePeriodCharge,InventoryNet,InventoryRawMaterialsAndSupplies,InventoryValuationReserves,Investments,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,Land,LeaseAndRentalExpense,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansPayable,LoansPayableCurrent,LoansPayableToBank,LongTermDebtNoncurrent,LongTermLoansPayable,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesIssued1,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesIncomeStatementSubleaseRevenue,OperatingLeasesRentExpenseNet,OperatingLeasesRentExpenseSubleaseRentals1,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherDepreciationAndAmortization,OtherExpenses,OtherIncome,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherLoansPayable,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherNotesPayable,OtherReceivables,PaymentsForAdvanceToAffiliate,PaymentsForTenantImprovements,PaymentsToAcquireBusinessesGross,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseCurrent,ProceedsFromBankDebt,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromOtherShortTermDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfessionalAndContractServicesExpense,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,ProvisionForDoubtfulAccounts,RepaymentsOfBankDebt,RepaymentsOfConvertibleDebt,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfLongTermDebt,RepaymentsOfLongTermDebtAndCapitalSecurities,RepaymentsOfNotesPayable,RepaymentsOfOtherDebt,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromRelatedParties,RevenueNotFromContractWithCustomer,Revenues,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SalesCommissionsAndFees,SalesRevenueServicesGross,SecurityDeposit,SecurityDepositLiability,SellingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,SharesOutstanding,StockholdersEquity,StockholdersEquityNoteSubscriptionsReceivable,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockOptionPlanExpense,TaxCreditCarryforwardAmount,TaxesPayableCurrent,UnrecognizedTaxBenefits,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AccumulatedOtherComprehensiveIncomeLossNetOfTax,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashUninsuredAmount,ComprehensiveIncomeNetOfTax,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeBenefitsAndShareBasedCompensation,FairValueAdjustmentOfWarrants,IncreaseDecreaseInOperatingLeaseLiability,OperatingLeaseCost,OperatingLeaseImpairmentLoss,OperatingLeaseWeightedAverageDiscountRatePercent,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,PresentValueOfFutureMinimumLeasePaymentsSaleLeasebackTransactions,RevenueFromContractWithCustomerIncludingAssessedTax,StockIssuedDuringPeriodSharesOther
2014-03-31,2014-06-30,10-K,FOCUS UNIVERSAL INC.,FCUV,CIK0001590418,USD,,17170.0,,,0.0,,,,,0.0,,,,,,,,,,,,7716.0,7716.0,,,7408.0,,7408.0,7408.0,,,7408.0,,0.001,75000000.0,4000000.0,4000000.0,3000.0,,4000.0,,,,,,5000.0,,,,,,,,,,,,,,0.0,3428.0,,,,3428.0,,0.0,,,,22854.0,,0.0,0.0,6400.0,-0.01,0.0,0.15,-0.15,,,,,,,,,,,,,,10900.0,,,,0.0,0.0,0.0,,,,,,15170.0,,,,,,,0.0,,,,,0.0,6052.0,,0.0,,0.0,,,,,,,,,308.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,23570.0,7716.0,23570.0,,,,,,,,7000.0,7000.0,0.0,,408.0,408.0,-20506.0,,,,,6400.0,31406.0,-20506.0,,,,,,,,,,,,,,,22854.0,,,13456.0,,,,,,,,,,,,,,308.0,,,,,4000.0,,,,,,,,11550.0,,,,,,,,,,,,,,-22854.0,,,15900.0,,,,,,,,,,,,,,-15854.0,,,,,,,,,4000.0,,,,,,,,,1994521.0,,,,,,,,,,,,,,,,
2014-06-30,2014-08-08,10-Q,FOCUS UNIVERSAL INC.,FCUV,CIK0001590418,USD,,8075.0,,,3200.0,,,,,29670.0,,,,,,,,,,,,9334.0,9334.0,,,5955.0,,5955.0,-1453.0,,,-1453.0,,0.001,75000000.0,6580000.0,6580000.0,0.0,,6580.0,,,,,,5000.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,-44391.0,,,,9400.0,0.0,,,,,,,,,,,,,,,,,1700.0,,,-21537.0,0.0,0.0,0.0,,,,,,-9095.0,,3200.0,,,,,,0.0,,,,,3000.0,,0.0,,0.0,,,,0.0,,,,,-129.0,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,17475.0,9334.0,17475.0,,,,,,,,29250.0,29250.0,0.0,,-30703.0,-30703.0,-21537.0,,,,,3000.0,23237.0,-21537.0,,,,,,,,,,,,,,,,,,16737.0,0.0,,,,,0.0,,,,,,,0.0,179.0,,,,,29250.0,,,,,,0.0,,3500.0,,,,,,,,,,,,,,,,,6700.0,,,,,,,,,,,,,,-8141.0,,,,,,,,,,,,,,,,,,6321758.0,,,,,,,,,,,,,,,,
2014-09-30,2014-11-10,10-Q,FOCUS UNIVERSAL INC.,FCUV,CIK0001590418,USD,,20816.0,,,,,,,,29670.0,,,,,,,,,,,,9531.0,9531.0,,,185.0,,185.0,,,,,,0.001,75000000.0,6580000.0,6580000.0,0.0,,6580.0,,,,,,4000.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,-59935.0,,,,12400.0,0.0,,,,,,,,,,,,,,9994.0,,,9450.0,,,-15544.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,33216.0,9531.0,33216.0,,,,,,,,,,,,,,-15544.0,,,,,3000.0,24994.0,-15544.0,,,,,,,,,,,,,,,,,,9994.0,,,,,,0.0,,,,,,,,9346.0,,,,,,,,,,,,,12000.0,,,,,,,,,,,,,,,,,13450.0,,,,,,,,,,,,,,-23685.0,,,,,,,,,,,,,,,,,6580000.0,,,,,,,,,,,,,,,,,
2014-12-31,2015-03-05,10-Q,FOCUS UNIVERSAL INC.,FCUV,CIK0001590418,USD,,225.0,,,,,,,,71801.0,,,,,,,,,,,,6982.0,6982.0,,,136.0,,136.0,,,,,,0.001,75000000.0,6580000.0,6580000.0,0.0,,6580.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,71624.0,,,,0.0,0.0,,,,,,,,,,,,,,7689.0,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,6982.0,225.0,,,,,,,,,,,,,,-11689.0,,,,,3000.0,11689.0,-11689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6846.0,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6757.0,,,,,,,,,,,,,,,,,6580000.0,,,,,,,,,,,,,,,,,
2015-03-31,2015-07-28,10-K,FOCUS UNIVERSAL INC.,FCUV,CIK0001590418,USD,,8853.0,,12448.0,0.0,,,,0.0,71801.0,,,42131.0,,,0.0,,,,,0.0,112966.0,89870.0,,,78005.0,,78005.0,148466.0,,,,,0.001,75000000.0,6580000.0,6580000.0,0.0,,6580.0,,,,,,10700.0,0.0,,,,,,,0.0,,,,,,0.0,12651.0,,,,12651.0,,23096.0,,0.0,,,0.0,100000.0,20000.0,0.0,0.0,0.0,0.15,-0.15,,,,,0.0,,,,,,48292.0,,,9450.0,,,-119912.0,0.0,,0.0,,,,,,25207.0,,0.0,,0.0,,,-23096.0,23096.0,,,,26731.0,9479.0,,479.0,0.0,20000.0,,,,0.0,,,,,16576.0,,0.0,,,,,0.0,,479.0,,,,,0.0,,,,,,0.0,,,,,,,,141780.0,112966.0,141780.0,,,,,,,,,296460.0,0.0,,,-147994.0,-119912.0,,,,,9000.0,129362.0,-119912.0,,,,,,,84689.0,7930.0,79600.0,0.0,92910.0,,,,107195.0,,,0.0,0.0,,,,,0.0,,,,,,,0.0,11865.0,,,,,29250.0,0.0,100000.0,,20000.0,,,27785.0,72070.0,,0.0,,0.0,,,,,,,,0.0,0.0,-107195.0,,,20150.0,,,,,,,,0.0,,,,,,-28814.0,,,,,,,,,32250.0,,,,,0.0,0.0,,13053973.0,6473973.0,,,,,,,,,,,,,,,,
2015-06-30,2015-08-14,10-Q,FOCUS UNIVERSAL INC.,FCUV,CIK0001590418,USD,,11447.0,,3798.0,2008.0,,,,68.0,71801.0,,,,,,,,,,,0.0,1022359.0,996061.0,,,991528.0,,991528.0,913523.0,,,,,0.001,75000000.0,6580000.0,6580000.0,,,6580.0,,,,,,2025.0,,,,,,,,228.0,,,,,,,,,,,,,24726.0,,68.0,,,,100000.0,959925.0,,0.0,,,,,,,,1640.0,,,,,,21639.0,,,-17.0,,,-26177.0,0.0,,0.0,,,,,,2594.0,,2008.0,,,,,,1630.0,,,,,0.0,,1473.0,,939925.0,,,,228.0,,,,,-9340.0,,1473.0,,,,0.0,0.0,,1952.0,,,,,,,,,,,17527.0,,,,,,,,1077350.0,1022359.0,1077122.0,,,,,,,,,932748.0,-1640.0,,,-17585.0,-26177.0,,,,,0.0,34687.0,-34704.0,,,,,,,,,,,,,,,,,,1473.0,10000.0,,,,10000.0,8527.0,,,,,,,1640.0,2525.0,,,,,0.0,,,,,,-8650.0,,13048.0,,1572.0,,,,,,,,,,,0.0,-133372.0,,,2008.0,,,,,,,,,,,,,,-54991.0,,,,,,,,,,,,,,,0.0,,6580000.0,6580000.0,,,,,,,,,,,,,,,,
2015-09-30,2015-11-12,10-Q,FOCUS UNIVERSAL INC.,FCUV,CIK0001590418,USD,,2605.0,,0.0,,,,,68.0,71801.0,,,,,,,,,,,,203320.0,177105.0,,,148969.0,,148969.0,,,,,,0.001,75000000.0,6580000.0,6580000.0,,,6580.0,,,,,,2025.0,,,,,,,,570.0,,,,,,,,,,,,,24726.0,,83.0,,,11203.0,100000.0,190000.0,,0.0,,,,,,,,1640.0,0.0,35000.0,60000.0,0.0,,16050.0,,,7605.0,,,-38693.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878.0,,,,-1878.0,,,3829.0,,,,,,,,,,,23828.0,,,,,,,,297804.0,203320.0,297234.0,,,,,,,,,,,,,,-39493.0,,,,,0.0,44420.0,-36815.0,,,,,,,,,55720.0,0.0,93693.0,,,,,,,0.0,0.0,,,,0.0,-1878.0,,,,,,,,16933.0,,,,,,,,,,,,,28370.0,,1489.0,,,,,,,,,,,0.0,-172865.0,,,9630.0,,,,,,,,0.0,,,,,,-94484.0,,,,,,,,,,,,,,800.0,0.0,,6580000.0,,,,,,,,,,,,,,,,,
2016-03-31,2016-05-09,10-Q,FOCUS UNIVERSAL INC.,FCUV,CIK0001590418,USD,,227627.0,,,20447.0,,,,343.0,713239.0,,,,,,0.0,293.0,,,,0.0,710304.0,683252.0,,,,,601577.0,-230436.0,,,,,0.001,75000000.0,34574706.0,34574706.0,,,34575.0,,,,,,5730.0,66224.0,,,,,,,,1253.0,,,,0.0,,,,,,,,,24726.0,111.0,111.0,,,0.0,0.0,,0.0,,,,,,,,1640.0,,,,,,78502.0,,,78657.0,,,-115004.0,800.0,,800.0,,,,,,-48298.0,,-86149.0,,-800.0,,,-73805.0,0.0,,,,,0.0,,,-2212.0,,,,,342.0,,,,,-3095.0,,396.0,,,,-396.0,501.0,,,,,,,49362.0,,,,,,8827.0,,,,,,,,295104.0,710304.0,293851.0,,,,,,,1029.0,,-82902.0,-1029.0,,,-146505.0,-115804.0,,,,,30000.0,193015.0,-114358.0,,,,,,,,,,,,,,15000.0,,,,250.0,,,,,-250.0,-646.0,,,,,,,1029.0,11866.0,,,,,,,0.0,,0.0,,,,47983.0,,2326.0,,293.0,,,,,,,19533.0,63369.0,36530.0,-332614.0,,,84387.0,,,,,,,,0.0,,,,,,415200.0,,,,,,,,,,,,,,0.0,0.0,,35574706.0,,,,,,,,,,,,,,,,,
2016-06-30,2016-08-15,10-Q,FOCUS UNIVERSAL INC.,FCUV,CIK0001590418,USD,,267243.0,,,75847.0,,,,624.0,713239.0,,,,,,,293.0,,,,,637637.0,608598.0,,,483550.0,,483550.0,,,,,,0.001,75000000.0,34574706.0,34574706.0,,,34575.0,,,,,,11689.0,47598.0,,,,,,,,1171.0,,,,0.0,,,,,,,,,24726.0,,,,3155.0,0.0,0.0,,0.0,,,,,,,,3908.0,,,,,,71047.0,,,74914.0,,,-93575.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,41233.0,,,,,,,,,,,,,,316012.0,637637.0,314841.0,,,,,,,1029.0,,,,,,,-93575.0,,,,,30000.0,170558.0,-95644.0,,,,,,52900.0,79300.0,,,0.0,,,,,,,,0.0,,,,,1990.0,2069.0,,,,,,,,4813.0,,,,,,,,,,,,,23059.0,4937.0,4313.0,,,,,,,,,,,46452.0,-426189.0,,,86603.0,,,,,,,,,,,,,,321625.0,,,,,,,,,,,,,,0.0,0.0,,34574706.0,,,,,,,,,,,,,,,,,
2016-09-30,2016-11-14,10-Q,FOCUS UNIVERSAL INC.,FCUV,CIK0001590418,USD,,311620.0,,,35946.0,,,,905.0,713239.0,,,,,,,0.0,,,,,539307.0,510549.0,,,423504.0,,423504.0,,,,,,0.001,75000000.0,34574706.0,34574706.0,,,34575.0,,,,,,190911.0,0.0,,,,,,,,819.0,,,,0.0,,,,,,,,,24726.0,,,,,0.0,0.0,,0.0,,,,,,,,3908.0,,,,0.0,,62276.0,,,66438.0,,,-99156.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,,,,,40673.0,,,,0.0,,,,,,,,,,317639.0,539307.0,316820.0,,,,,,,1029.0,,,,,,,-99956.0,,,,,30000.0,171527.0,-105089.0,,,,,,52900.0,79300.0,,,0.0,,,,,,,,0.0,5868.0,4400.0,,,5868.0,5933.0,,,,,,,,10426.0,,,,,,,,,,,,,25996.0,4936.0,4032.0,,,,,,,,,,,53255.0,-526146.0,,,257349.0,,,,,,,,,,,,,,221668.0,,,,,,,,,,,,,,800.0,0.0,,34574706.0,,,,,,,,,,,,,,,,,
