end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedAmortizationOfOtherDeferredCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,AdvertisingExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNet,AssetsNoncurrent,BusinessAcquisitionPercentageOfVotingInterestsAcquired,Cash,CashAcquiredFromAcquisition,CashAcquiredInExcessOfPaymentsToAcquireBusiness,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CompensationExpenseExcludingCostOfGoodAndServiceSold,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleNumberOfEquityInstruments,DebtInstrumentConvertibleNumberOfEquityInstruments,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPaymentInterest,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredOfferingCosts,DeferredOtherTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOtherLossCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,Depreciation,DepreciationDepletionAndAmortization,DerivativeLiabilities,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,DueToAffiliateCurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EquityIssuanceNumberOfEquitySecuritiesIssuedForCash,EscrowDeposit,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FurnitureAndFixturesGross,GainLossOnDerivativeInstrumentsNetPretax,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationPriorYearIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAssetsHeldForSale,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,IntangibleAssetsNetExcludingGoodwill,IntangibleAssetsNetIncludingGoodwill,InterestExpense,InterestExpenseOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestReceivable,InventoryNet,InvestmentIncomeInterest,LeaseAndRentalExpense,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LossOnDerivativeInstrumentsPretax,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionDebtAssumed1,NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,NonoperatingIncomeExpense,NotesAndLoansPayableCurrent,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesReceivableRelatedPartiesCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLossCarryforwards,OtherAssets,OtherAssetsCurrent,OtherCostAndExpenseOperating,OtherIncome,OtherNoncashExpense,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,PaymentsForRepurchaseOfCommonStock,PaymentsOfStockIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromCollectionOfNotesReceivable,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromInterestReceived,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromNotesPayable,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,ProceedsFromStockOptionsExercised,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ProvisionForOtherLosses,ReceivablesNetCurrent,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockPricePerShare,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharesOutstanding,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodValue,TreasuryStockSharesRetired,UnamortizedDebtIssuanceExpense,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,AccountsPayableRelatedPartiesCurrentAndNoncurrent,NoncontrollingInterestIncreaseFromBusinessCombination
2009-06-30,2009-10-13,10-K,UPD HOLDING CORP.,UPDC,CIK0000836937,USD,,,,,,,,,,,,60854.0,60854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-250984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224298.0,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-10-13,10-K,UPD HOLDING CORP.,UPDC,CIK0000836937,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-112730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120568.0,,,,,,,,,,,,9000.0,,,,,,,,
2010-09-30,2010-11-12,10-Q,UPD HOLDING CORP.,UPDC,CIK0000836937,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84926.0,-29853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25040.0,,,,,,,,,,,,,,,,302.0,,,638.0,,,,,,-3186.0,,,,,,,,,,,61.0,,,,,,,,,,,,,,,,-29853.0,,-33979.0,,,,,,,,,,,,,34040.0,-34040.0,,,,,9000.0,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-02-03,10-Q,UPD HOLDING CORP.,UPDC,CIK0000836937,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70099.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11484.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,-20494.0,,,,,,,,,,,,,20484.0,-20484.0,,,,,9000.0,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,2011-05-03,10-Q,UPD HOLDING CORP.,UPDC,CIK0000836937,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,-42246.0,,,,,,,,,,,,,42251.0,-42251.0,,,,,9000.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-10-05,10-K,UPD HOLDING CORP.,UPDC,CIK0000836937,USD,37703.0,,,15611.0,,,,11682280.0,30000.0,,,,,,,,,,,,,,16507.0,16507.0,,,,,,,6615.0,-108164.0,,,,,,,,,,0.005,50000000.0,11490016.0,11490016.0,57450.0,,,,,,,,,,,,,,,,,,,,,,,2870336.0,,,2825739.0,44597.0,,,2870336.0,,,,,,,,,,-0.02,,,,,,,,,,,,,,,,,,136624.0,,,,,,,,,,,50.0,50.0,,,,34065.0,,,15214.0,,,,,,68.0,,,,4694.0,,83.0,,,,,105.0,10000.0,,,,,,,65201.0,16507.0,65201.0,,,41887.0,,,-150051.0,,-199262.0,,,,,,,,,,7437.0,,,194624.0,-194624.0,,803622.0,,9892.0,58000.0,,,,-4589.0,,,,,,0.01,10000000.0,,,,9892.0,,,,,,,,12486.0,,30000.0,,,,,,,,,,,,599.0,,,-627595.0,,,,,,,,,,,,,,,,,,,,-48694.0,,,,,,30000.0,,,,,,,,,,,,11490016.0,,
2011-09-30,2011-11-14,10-Q,UPD HOLDING CORP.,UPDC,CIK0000836937,USD,22599.0,,,37841.0,,,,11762385.0,,,,,,,,,,12775.0,,,,,53348.0,53348.0,,,,,,,655.0,-5960.0,,,,,,,,,,0.005,50000000.0,11490016.0,11490016.0,89845.0,,,,,,,,,,,,,,,,,,,,,46076.0,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,,,,,,16083.0,,,,,,,,,,,,50.0,,,,-15104.0,,,22230.0,,46076.0,,,,-3275.0,,,,14876.0,,124.0,,,,,,,,,,,,,178001.0,53348.0,178001.0,,,92899.0,,,-98859.0,,-188459.0,,,,,,,,,,4648.0,95688.0,,173583.0,-173583.0,,,,,157500.0,,,,-14876.0,,,,,,,,,,,6617.0,,,,,,,,95688.0,,95688.0,,,,,,,,,,,,2789.0,,,-816054.0,,,112500.0,,,,,,,,,,,,,,,,,-124653.0,,,,,,,,,,,,,,,,,,,,
2011-12-31,2012-02-14,10-Q,UPD HOLDING CORP.,UPDC,CIK0000836937,USD,22680.0,,,69025.0,,,,11762385.0,,,,,,,,,,,,,,,3763.0,3763.0,,,,,,,332.0,,,,,,,,,,,0.005,50000000.0,11490016.0,11490016.0,89845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,68311.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,14475.0,,,,,,,,,,,,,,,256252.0,3763.0,256252.0,,,,,,,,-127836.0,,,,,,,,,,1859.0,132688.0,,113311.0,-113311.0,,,,,45000.0,,,,-14475.0,,,,,,,,,,,3431.0,,,,,,,,,,,,,,,,,,,,,,,,,-943890.0,,,,,,,,,,,,,,,,,,,,-252489.0,,,,,,,,,,,,,,,,,11490016.0,,,
2012-03-31,2012-05-21,10-Q,UPD HOLDING CORP.,UPDC,CIK0000836937,USD,23663.0,5588.0,,7275.0,,,,12259385.0,,,,,,,,,,,,,,,233015.0,233015.0,,,,,,,232703.0,,,,,,,,,,,0.005,50000000.0,14490016.0,14490016.0,104845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,,,,,,,,,,,,,,,-312000.0,24252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315958.0,,,,,,,,,,,,,,,320714.0,233015.0,320714.0,,,,,,,,-347210.0,,,,,,,,,,250000.0,34188.0,,31252.0,-31252.0,,,,,7000.0,,,,-315958.0,,,,,,,,,,,312.0,,,,,,,,,,,,,,,,,,,,,,,,,-1291100.0,,,,,,,,,,,,,,,,,,,,-87699.0,,,,,,,,,,,,,,,,,12215291.0,,,
2012-06-30,2012-10-15,10-K,UPD HOLDING CORP.,UPDC,CIK0000836937,USD,23955.0,2027.0,,11012.0,,,,13944172.0,,809188.0,50000.0,223092.0,223092.0,,,,,237035.0,,655000.0,,,1036058.0,688946.0,,,,,,,640458.0,633843.0,,,,,,,,,,0.005,200000000.0,15490016.0,15490016.0,77450.0,,,57297.0,,,,,375000.0,,,,,50000.0,,,0.06,,597703.0,,,,,2997538.0,,,2933248.0,64290.0,,,-2997538.0,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,-525000.0,692767.0,,,,,,,,,,,50.0,50.0,,,,-13748.0,52027.0,,-4599.0,,,,,46146.0,-7550.0,,,,260522.0,,11021.0,,,,,,,,,,,,,94291.0,1036058.0,94291.0,,,992563.0,,-47500.0,-311220.0,,-1291431.0,,,,299612.0,,,,,,,,,1030859.0,-1030859.0,,8380708.0,347112.0,46146.0,338092.0,,,,-260522.0,,,47500.0,,,0.01,10000000.0,0.0,0.0,,2342.0,,,655000.0,,,,,250000.0,,154188.0,,,,,,,,,,,,32437.0,,34188.0,-1919026.0,,,223092.0,0.0,3.04,0.015,600000.0,,,,0.05,7242287.0,,,,3197287.0,3197287.0,,,941767.0,,,,,,375000.0,,,,375000.0,,,,6478693.0,,,12465426.0,12465426.0,,
2012-09-30,2012-11-19,10-Q,UPD HOLDING CORP.,UPDC,CIK0000836937,USD,26007.0,,,8260.0,,,,14735777.0,,,,,,,,,,643849.0,,,,,916462.0,373720.0,,,,,,,419482.0,-220976.0,,,,,,250000.0,,,,0.005,50000000.0,18146636.0,18146636.0,90733.0,,,,,,,,655000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,6870.0,,,,,,,-0.05,,,,,,,,,,,,,,,,,,127856.0,,,,,,,,,,,50.0,50.0,,,,23912.0,-2027.0,,11657.0,,,,,,-3965.0,,,,733554.0,,124.0,,,,,,,,,,,,,34267.0,916462.0,34267.0,,,-15000.0,,-202500.0,-18476.0,,-864460.0,,,,,,,,,,,,,130856.0,-130856.0,,,542742.0,,3000.0,,85800.0,,-733554.0,,,202500.0,,,,,,,,5410.0,,,,,,,,,-15000.0,,,,,,,,,,,,,,,,-2783486.0,,,69931.0,,,,,,,,,,,,,,,,,882195.0,,,,,,,,,,,,,,,,,17108141.0,,,
2012-12-31,2013-02-14,10-Q,UPD HOLDING CORP.,UPDC,CIK0000836937,USD,26426.0,,,5760.0,25753.0,,,14900109.0,,,,,,,,,,,,,,,956635.0,410276.0,,,,,,,404369.0,,,,,0.75,,,500000.0,,,0.005,50000000.0,18666636.0,18666636.0,93333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,121678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32186.0,956635.0,32186.0,,,,,,,,-124678.0,,,,,,,,,,,,,124678.0,-124678.0,,,546359.0,,3000.0,,,,,,,,,,,,,,,5907.0,,,,,,,,,,,,,,,,,,,,,,,,,-2908164.0,,,,,,,,,,,,,,,,,,,,924449.0,,,,,,,,,,,,,,,,,18539027.0,,,
2013-03-31,2013-05-20,10-Q,UPD HOLDING CORP.,UPDC,CIK0000836937,USD,4901.0,,,5760.0,40056.0,,,14932554.0,,,,,,,,,,,,,,,352844.0,352844.0,,,,,,,348482.0,,,,0.75,,,,750000.0,,,0.005,50000000.0,18666636.0,18666636.0,93333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,,,,,,,,,,,,,,,,79655.0,,,,532056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10661.0,352844.0,10661.0,,,,,,,,-614711.0,,,,,,,,,,,,,614711.0,-614711.0,,,,,3000.0,,,,,,,,,,,,,,,4362.0,,,,,,,,,,,,,,,,,,,,,,,,,-3522875.0,,,152308.0,,,,,,,,,,,,,,,,,342183.0,,,,,,,,,,,,,,,,,18666636.0,,,
