end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalMarkToMarket,AdjustmentsToAdditionalPaidInCapitalOther,AmortizationOfDebtDiscountPremium,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConversionOfStockSharesConverted1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentCarryingAmount,DebtInstrumentFaceAmount,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountPremiumNet,DebtInstrumentUnamortizedPremium,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndOtherAssetsCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsValuationAllowance,DepositLiabilitiesAccruedInterest,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DividendsSharebasedCompensationStock,DueFromRelatedParties,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EquityMethodInvestmentOwnershipPercentage,ExtraordinaryItemsGross,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromExtraordinaryItemsNetOfTaxPerBasicShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInIntangibleAssetsCurrent,IncreaseDecreaseInInventories,IntangibleAssetsCurrent,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseDebt,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InterestReceivable,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryWriteDown,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansAssumed1,LoansPayableCurrent,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,NonoperatingIncomeExpense,NotesAndLoansPayable,NotesAndLoansPayableCurrent,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesReduction,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OriginationOfNotesReceivableFromRelatedParties,OtherInventory,OtherLiabilitiesCurrent,OtherNoncashExpense,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherNotesPayableCurrent,OtherOperatingIncome,OtherOperatingIncomeExpenseNet,PaymentsOfLoanCosts,PaymentsToAcquireIntangibleAssets,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseCurrent,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfessionalFees,ProfitLoss,RelatedPartyCosts,RelatedPartyDepositLiabilities,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResultsOfOperationsIncomeBeforeIncomeTaxes,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,SharePrice,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueOther,Supplies,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic
2009-12-31,2013-02-14,10-K,"SPIRITS TIME INTERNATIONAL, INC.",SRSG,CIK0001434737,USD,,,,,,,,,,,,,712.0,,,,,,,,181000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7438.0,,,,,,,,,,,,,-15801.0,,,,,,,,,,,,,,,,,,,
2010-09-30,2013-02-14,10-Q,"SPIRITS TIME INTERNATIONAL, INC.",SRSG,CIK0001434737,USD,,,,,,,,,,,,,267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-928.0,,,,,-928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,36200000.0
2010-12-31,2013-02-14,10-K,"SPIRITS TIME INTERNATIONAL, INC.",SRSG,CIK0001434737,USD,,,,,,,65800.0,,,,202.0,,202.0,-510.0,,,,,,,181000.0,,36200.0,,,,,,,,,,,,,,,,,,,,,,,,,121317.0,,,,,0.0,,,,,,310.0,,,,,,,-3516.0,,,,,,3006.0,,,,,,,,,,3206.0,,,,,4519.0,,,,,,,,19519.0,202.0,19519.0,,,,,,-510.0,,,,,,,,15000.0,,,,3516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3516.0,,,,,-3516.0,,,,,,,,-19317.0,,,,,,,,,,,,0.0,,,,,,,36200000.0
2011-03-31,2013-02-14,10-Q,"SPIRITS TIME INTERNATIONAL, INC.",SRSG,CIK0001434737,USD,,,,,,,,,,,,,37.0,-165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,265.0,,,,,,,,,,,,,962.0,,,,,,,,,,862.0,,,,,,,,,,,,,,,,,,,,,-165.0,,,,,,,,,,,,1127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1127.0,,,,,-1127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,36200000.0
2011-06-30,2013-02-14,10-Q,"SPIRITS TIME INTERNATIONAL, INC.",SRSG,CIK0001434737,USD,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1028.0,,,,,-1028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,36200000.0
2011-09-30,2013-02-14,10-Q,"SPIRITS TIME INTERNATIONAL, INC.",SRSG,CIK0001434737,USD,,,400.0,,,,65800.0,,,,107.0,,107.0,,,,,0.001,75000000.0,36200000.0,36200000.0,,36200.0,,,,,,,,,,,,,,,,,,,,,,,,,124399.0,,,,,0.0,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,862.0,,,,,7106.0,,,,,,,,22506.0,107.0,22506.0,,,,,,,,,,,,,,15000.0,,,,927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-927.0,,,,,-927.0,,,,,,,,-22399.0,,,,,,,,,,,,,,,,,,,36200000.0
2011-12-31,2013-02-14,10-K,"SPIRITS TIME INTERNATIONAL, INC.",SRSG,CIK0001434737,USD,,,550.0,,,,65800.0,,,,102.0,,102.0,-100.0,102.0,,,0.001,75000000.0,36200000.0,181000.0,,36200.0,,,,,,,,,0.0,0.0,,,,,,,,,0.0,48912.0,,0.0,48912.0,,125417.0,,,,,0.0,,,,,,650.0,,,,,,,-4100.0,,0.0,0.0,,,4000.0,,,,1599.0,,,,,,3450.0,,,0.0,,7969.0,,,,,,,0.0,23519.0,102.0,23519.0,,,,0.0,0.0,-100.0,,-4100.0,,,,,,15000.0,,,,4100.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,-4100.0,,,,,-4100.0,,,0.0,,,,,-23417.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1599.0,,,36200000.0
2012-03-31,2013-02-20,10-Q,"SPIRITS TIME INTERNATIONAL, INC.",SRSG,CIK0001434737,USD,,,750.0,,,,65800.0,,,,0.0,,0.0,-102.0,,,,0.001,75000000.0,36200000.0,36200000.0,,36200.0,,,,,,,,,,,,,,,,,,,,,,,,,126581.0,,,,,-0.01,,,,,,302.0,,,,,,,,,0.0,0.0,,,1062.0,,,,,,,,,,862.0,,,0.0,,8831.0,,,,,,,0.0,24581.0,0.0,24581.0,,,,0.0,0.0,-102.0,,,,,,,,15000.0,,,,1164.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,-1164.0,,,,0.0,-1164.0,,,0.0,,,,,-24581.0,,,,,,,,,,,,,,,,,,,181002.0
2012-06-30,2013-02-20,10-Q,"SPIRITS TIME INTERNATIONAL, INC.",SRSG,CIK0001434737,USD,,,900.0,,,,65800.0,,,,8965.0,,8965.0,,,,,0.001,75000000.0,36200000.0,36200000.0,,36200.0,,,,,,,,,,,,,,,,,,,,,,,,,127974.0,,,,,-0.01,,,,,,530.0,,,,,,,,,0.0,,,,,,,,,,,,,,863.0,,,,,9694.0,,,,,,,,34939.0,8965.0,34939.0,,,,,,,,,,,,,,15000.0,9345.0,,,1393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1393.0,,,,,-1393.0,,,0.0,,,,,-25974.0,,,,,,,,,,,,,,,,,,,181002.0
2012-09-30,2013-02-20,10-Q,"SPIRITS TIME INTERNATIONAL, INC.",SRSG,CIK0001434737,USD,,,250.0,,,,65800.0,,,,310.0,,310.0,,,,,0.001,75000000.0,36200000.0,36200000.0,,36200.0,,,,,,,,,,,,,,,,,,,,,,,,,133341.0,,,,,-0.03,,,,,,4505.0,,,,,,,,,0.0,,,,,,,,,,,,,,862.0,,,,,10556.0,,,,,,,,31651.0,310.0,31651.0,,,,,,,,,,,,,,15000.0,5845.0,,,5367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5367.0,,,,,-5367.0,,,0.0,,,,,-31341.0,,,,,,,,,,,,,,,,,,,181002.0
