end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableTradeCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationSaleOfPropertyPlantAndEquipment1,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,AllowanceForDoubtfulAccountsReceivableWriteOffs,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,CapitalizedComputerSoftwareAccumulatedAmortization,CapitalizedComputerSoftwareAdditions,CapitalizedComputerSoftwareAmortization1,CapitalizedComputerSoftwareGross,CapitalizedComputerSoftwareNet,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockNoParValue,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConcentrationRiskPercentage1,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityRevenueRecognized,ConvertibleDebt,CostOfGoodsAndServicesSold,CurrentFederalStateAndLocalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,DebtInstrumentPeriodicPaymentInterest,DeferredFederalStateAndLocalTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeCurrent,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilitiesNet,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxLiabilities,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPropertyPlantAndEquipment,Depreciation,DepreciationDepletionAndAmortization,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EmployeeRelatedLiabilitiesCurrent,FairValueAdjustmentOfWarrants,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossUnrealized,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncomeTaxReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationPriorYearIncomeTaxes,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestPaidNet,InterestPayableCurrent,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWorkInProcess,InvestmentIncomeInterest,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,LossContingencyAccrualAtCarryingValue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoncurrentAssets,NonoperatingIncomeExpense,NumberOfCountriesInWhichEntityOperates,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherLiabilities,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherReceivablesNetCurrent,PaymentsForSoftware,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,PurchaseObligation,RepaymentsOfLongTermDebt,RestrictedCash,RestrictedCashCurrent,RestructuringCharges,RetainedEarningsAccumulatedDeficit,RevenueFromRelatedParties,Revenues,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardPlanModificationIncrementalCompensationCost,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,StockholdersEquity,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,StockRepurchasedDuringPeriodValue,TangibleAssetImpairmentCharges,TaxCreditCarryforwardAmount,TaxCreditCarryforwardAmount,TaxesPayableCurrent,ValueAddedTaxReceivableCurrent,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DeferredTaxAssetsValuationAllowance,GoodwillImpairmentLoss,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,OtherAssets,PaymentsToAcquireOtherProductiveAssets
2019-09-30,2019-11-07,10-Q,DIRTT ENVIRONMENTAL SOLUTIONS LTD,DRTT,CIK0001340476,USD,27532000.0,22217000.0,,,,,,,-19558000.0,6591000.0,406000.0,-2389000.0,100000.0,,,4300000.0,,185767000.0,107427000.0,,,,,8292000.0,56642000.0,56642000.0,-2094000.0,,0.0,84681364.0,84681364.0,180639000.0,4964000.0,,7407000.0,,,40451000.0,,818000.0,,,,1111000.0,3487000.0,1141000.0,,,,,,,,,,,,2925000.0,0.07,,,-81000.0,-81000.0,,,,,,,,198000.0,-23000.0,,7280000.0,1393000.0,24934000.0,7761000.0,1959000.0,953000.0,,,,,,,,,-661000.0,-2160000.0,-216000.0,,436000.0,-76000.0,,2043000.0,3000.0,3000.0,,18996000.0,,,,228000.0,,25735000.0,5893000.0,,2987000.0,4817000.0,5357000.0,5355000.0,1326000.0,3467000.0,56518000.0,185767000.0,39264000.0,,,,,61000.0,-5074000.0,3000000.0,5802000.0,74853000.0,423000.0,3.0,,,17596000.0,7338000.0,22268000.0,5247000.0,17021000.0,1400000.0,21530000.0,0.046,5472000.0,-838000.0,,4393000.0,233000.0,,918000.0,4245000.0,4257000.0,,,,61000.0,5802000.0,,,,38166000.0,,,,,,,-38423000.0,,65385000.0,8568000.0,-2646000.0,,,,,,,1940498.0,6289907.0,129249000.0,60000.0,,,,,,,,85257000.0,,84681000.0,,,,,
2019-12-31,2020-02-26,10-K,DIRTT ENVIRONMENTAL SOLUTIONS LTD,DRTT,CIK0001340476,USD,24941000.0,20384000.0,7620000.0,22488000.0,22404000.0,1092000.0,8193000.0,586000.0,-18028000.0,8343000.0,1729000.0,3876000.0,84000.0,,0.0,500000.0,,175563000.0,93021000.0,24206000.0,2604000.0,2637000.0,32419000.0,8213000.0,47174000.0,47174000.0,-6238000.0,,0.0,84681364.0,84681364.0,180639000.0,-332000.0,0.5,3567000.0,7400000.0,,161311000.0,1064000.0,1064000.0,,-1199000.0,1154000.0,1131000.0,5364000.0,-45000.0,,353000.0,5364000.0,9625000.0,6899000.0,2373000.0,4261000.0,2345000.0,,1916000.0,8869000.0,12242000.0,-0.14,0.21,0.265,1076000.0,1076000.0,3546000.0,,2800000.0,200000.0,700000.0,1600000.0,2300000.0,-1324000.0,-345000.0,-53000.0,27645000.0,1421000.0,99889000.0,-3377000.0,1019000.0,-2518000.0,2135000.0,,,,550000.0,674000.0,-104000.0,-205000.0,-21025000.0,-17379000.0,-4276000.0,,-1667000.0,-162000.0,5196000.0,873000.0,131000.0,99000.0,,17566000.0,17339000.0,512000.0,739000.0,529000.0,,28900000.0,4469000.0,,1426000.0,3013000.0,4876000.0,5420000.0,5419000.0,3220000.0,50576000.0,175563000.0,34425000.0,,,,,-5484000.0,-15189000.0,13359000.0,-11940000.0,77178000.0,-926000.0,3.0,1.0,1.0,88875000.0,-2451000.0,21403000.0,5287000.0,16116000.0,5567000.0,20661000.0,0.048,5518000.0,4064000.0,,5187000.0,35000.0,402000.0,2604000.0,12303000.0,3340000.0,,,55000.0,77000.0,-4396000.0,12702000.0,694000.0,116614000.0,41365000.0,100000.0,,5561000.0,,,4560000.0,-45967000.0,,300933000.0,33939000.0,202000.0,0.392,0.016,,,2.4,,2454910.0,6156652.0,124987000.0,76000.0,1783000.0,,,63329000.0,11922000.0,,402000.0,84671000.0,84671000.0,84671000.0,,,-3377000.0,,848000.0
2020-03-31,2020-05-06,10-Q,DIRTT ENVIRONMENTAL SOLUTIONS LTD,DRTT,CIK0001340476,USD,23165000.0,21744000.0,,20747000.0,20006000.0,,,,-24796000.0,9006000.0,663000.0,461000.0,741000.0,600000.0,0.0,5600000.0,,164264000.0,87184000.0,,,,,7801000.0,43460000.0,43460000.0,-3714000.0,,0.0,84681364.0,84681364.0,180639000.0,-12096000.0,0.5,4609000.0,2700000.0,,29666000.0,,-581000.0,,,,1019000.0,5638000.0,-745000.0,,,,,,,,,,,,3132000.0,-0.06,,,-499000.0,-499000.0,,,,,,,,2319000.0,2214000.0,,7825000.0,1301000.0,11315000.0,-6654000.0,-1326000.0,0.0,2715000.0,,,,,,,,-1436000.0,4109000.0,1084000.0,,-35000.0,-173000.0,-1979000.0,724000.0,35000.0,35000.0,,16526000.0,,,,138000.0,,6700000.0,,,,,,,,,50710000.0,164264000.0,36217000.0,,,,,,-2455000.0,-760000.0,-5328000.0,71442000.0,2422000.0,2.0,1.0,1.0,20391000.0,-9076000.0,,5014000.0,14480000.0,,18802000.0,,4766000.0,-6768000.0,,4850000.0,13000.0,,970000.0,1560000.0,4033000.0,,,,,-5328000.0,,,,38772000.0,,,,,,,-51295000.0,,40981000.0,7408000.0,461000.0,,,,,,,2188745.0,5633103.0,113554000.0,,,,,,,,444000.0,,84681000.0,,,,,,
2020-06-30,2020-07-29,10-Q,DIRTT ENVIRONMENTAL SOLUTIONS LTD,DRTT,CIK0001340476,USD,21281000.0,20458000.0,,17026000.0,16284000.0,,,,-21914000.0,9274000.0,268000.0,425000.0,700000.0,,,5600000.0,,167823000.0,87129000.0,,,,,8073000.0,44626000.0,44626000.0,1166000.0,,0.0,84681364.0,84681364.0,180639000.0,3165000.0,,5256000.0,,,27939000.0,,366000.0,,,,833000.0,6073000.0,-242000.0,,,,,,,,,,,,2761000.0,0.0,,,224000.0,224000.0,,,,,,,,-960000.0,-958000.0,46000.0,6194000.0,1354000.0,14216000.0,407000.0,124000.0,-58000.0,2162000.0,,,,,,,,-2010000.0,-3368000.0,624000.0,,671000.0,-44000.0,-932000.0,-609000.0,61000.0,61000.0,,17651000.0,,,,57000.0,,,,,,,,,,,50836000.0,167823000.0,34921000.0,,,,,2527000.0,-3962000.0,2377000.0,283000.0,74621000.0,3320000.0,2.0,,,17129000.0,-2913000.0,,5136000.0,13638000.0,,18111000.0,,4989000.0,2882000.0,,4071000.0,2277000.0,64000.0,945000.0,3203000.0,3571000.0,,2591000.0,46000.0,,283000.0,,,,42094000.0,,,64000.0,,,,-51012000.0,,42155000.0,6177000.0,425000.0,,,3188123.0,,,,2435733.0,5606393.0,116987000.0,,,,,,,,,85094000.0,84681000.0,84681000.0,,,,,
2020-09-30,2020-11-04,10-Q,DIRTT ENVIRONMENTAL SOLUTIONS LTD,DRTT,CIK0001340476,USD,20788000.0,21181000.0,,15559000.0,14895000.0,,,,-20246000.0,9796000.0,522000.0,714000.0,664000.0,,,4800000.0,,183492000.0,92563000.0,,,,,8102000.0,50700000.0,50700000.0,6074000.0,,0.0,84681364.0,84681364.0,180639000.0,-407000.0,,5862000.0,,,29967000.0,,-953000.0,,,,628000.0,1853000.0,4345000.0,,,,,,,,,,,,2780000.0,-0.02,,,,103000.0,,,,,,,,-485000.0,-552000.0,,6903000.0,1383000.0,16212000.0,1317000.0,3392000.0,,2953000.0,,,,,,,,-608000.0,-1458000.0,600000.0,,-1028000.0,-177000.0,-1526000.0,417000.0,100000.0,100000.0,,16867000.0,,,,27000.0,0.055,,,,,,,,,,66390000.0,183492000.0,35895000.0,,,,,3455000.0,-3262000.0,5778000.0,-2075000.0,89076000.0,3961000.0,2.0,,,18856000.0,-2644000.0,28100000.0,5234000.0,25241000.0,,29721000.0,,4908000.0,1668000.0,,3618000.0,,193000.0,885000.0,2634000.0,4208000.0,,3539000.0,,,-2075000.0,,,,44962000.0,,,84000.0,,,,-53087000.0,,46179000.0,6933000.0,714000.0,,,4091462.0,,,,2060626.0,4781366.0,117102000.0,,,,,,,,,84681000.0,84681000.0,84681000.0,,,,,
2020-12-31,2021-02-24,10-K,DIRTT ENVIRONMENTAL SOLUTIONS LTD,DRTT,CIK0001340476,USD,18953000.0,20350000.0,4921000.0,13711000.0,13123000.0,1175000.0,9266000.0,286000.0,-17018000.0,10175000.0,1832000.0,2351000.0,588000.0,,100000.0,4800000.0,,183144000.0,84845000.0,27136000.0,2998000.0,2428000.0,35480000.0,8344000.0,45846000.0,45846000.0,-1328000.0,,0.0,84681364.0,84681364.0,180639000.0,-10288000.0,0.5,1819000.0,3600000.0,0.0,118224000.0,-3521000.0,-3521000.0,103000.0,1981000.0,3644000.0,527000.0,,5625000.0,414000.0,360000.0,,11722000.0,9528000.0,1834000.0,12136000.0,4588000.0,,2218000.0,8438000.0,11706000.0,-0.18,,0.242,,-145000.0,4577000.0,,3400000.0,300000.0,600000.0,1200000.0,2500000.0,-576000.0,-746000.0,46000.0,26663000.0,1449000.0,64823000.0,-9194000.0,2104000.0,1817000.0,3845000.0,3500000.0,5241000.0,,261000.0,269000.0,-49000.0,-105000.0,-6067000.0,752000.0,-1754000.0,,-1638000.0,,-3971000.0,241000.0,305000.0,103000.0,,15978000.0,16730000.0,1073000.0,321000.0,238000.0,,44283000.0,24875000.0,5900000.0,1473000.0,2998000.0,3538000.0,5499000.0,,8999000.0,66613000.0,183144000.0,31349000.0,5967000.0,898000.0,5069000.0,0.0,5724000.0,-19392000.0,12485000.0,-15476000.0,98299000.0,12078000.0,3.0,1.0,1.0,74555000.0,-21272000.0,35284000.0,5503000.0,29781000.0,5358000.0,33643000.0,0.051,5016000.0,1010000.0,3677000.0,2779000.0,,242000.0,2998000.0,16597000.0,4068000.0,,6130000.0,46000.0,,-11298000.0,16635000.0,286000.0,134616000.0,49847000.0,,3200000.0,406000.0,,,,-57265000.0,,213699000.0,28049000.0,2351000.0,,,4085093.0,,,,2065938.0,4774328.0,116531000.0,,,,,60495000.0,3944000.0,,,84681000.0,84681000.0,84681000.0,,,-9194000.0,,517000.0
2021-03-31,2021-05-05,10-Q,DIRTT ENVIRONMENTAL SOLUTIONS LTD,DRTT,CIK0001340476,USD,19249000.0,15747000.0,,13436000.0,12848000.0,,,,-16413000.0,10971000.0,796000.0,1094000.0,588000.0,,0.0,4800000.0,,198688000.0,99838000.0,,,,,8337000.0,58656000.0,59803000.0,13957000.0,,0.0,84681364.0,84681364.0,180639000.0,-11894000.0,,3430000.0,1500000.0,,26095000.0,,,,,,455000.0,,39000.0,453000.0,,,,,,,,,,,3402000.0,-0.15,,,,303000.0,,,,,,,,-180000.0,-172000.0,,7241000.0,1467000.0,3370000.0,-12460000.0,39000.0,,3845000.0,,,,,,,,243000.0,-5614000.0,1607000.0,,-197000.0,,507000.0,948000.0,500000.0,62000.0,320000.0,15912000.0,,,,19000.0,,,,,,,,,,,93255000.0,198688000.0,29334000.0,35739000.0,902000.0,34837000.0,,29337000.0,-3589000.0,-12094000.0,-12499000.0,98850000.0,3407000.0,2.0,1.0,1.0,19237000.0,-15867000.0,,5662000.0,28631000.0,,32512000.0,,5212000.0,605000.0,,4495000.0,,,705000.0,2908000.0,4874000.0,,29545000.0,,,-12499000.0,,,,51322000.0,,,208000.0,1147000.0,1147000.0,,-69764000.0,,29465000.0,6670000.0,1094000.0,,,,,,,2065938.0,4771115.0,105433000.0,,,,,,,,,,84681000.0,,,,,,
2021-06-30,2021-08-04,10-Q,DIRTT ENVIRONMENTAL SOLUTIONS LTD,DRTT,CIK0001340476,USD,21918000.0,20190000.0,,16013000.0,15425000.0,,,,-15697000.0,10930000.0,1285000.0,1861000.0,588000.0,,,4800000.0,,203523000.0,103878000.0,,,,,8424000.0,58326000.0,61133000.0,1330000.0,,0.0,85311575.0,85311575.0,181713000.0,-9022000.0,,3148000.0,,,31878000.0,,210000.0,,,,480000.0,,10000.0,464000.0,,,,,,,,,,,3421000.0,-0.11,,,,408000.0,,,,,,,,-60000.0,-68000.0,,7780000.0,1489000.0,9224000.0,-9518000.0,220000.0,-48000.0,3683000.0,,,,,,,,2588000.0,4759000.0,-290000.0,,697000.0,,1260000.0,-770000.0,794000.0,67000.0,812000.0,16753000.0,,,,23000.0,,,,,,,,,,,106421000.0,203523000.0,36670000.0,45005000.0,2483000.0,41710000.0,,7266000.0,-6430000.0,86000.0,-9738000.0,99645000.0,2600000.0,2.0,,,21342000.0,-12118000.0,,6373000.0,27577000.0,,31405000.0,,5196000.0,716000.0,6959000.0,3664000.0,,,631000.0,5799000.0,4074000.0,,8407000.0,,,-9738000.0,,,,53131000.0,,4500000.0,552000.0,2807000.0,2807000.0,,-79844000.0,,41102000.0,7564000.0,1649000.0,,,,,,,2324160.0,4752740.0,97102000.0,,,,,,,,,,84752000.0,,,,,,
2021-09-30,2021-11-03,10-Q,DIRTT ENVIRONMENTAL SOLUTIONS LTD,DRTT,CIK0001340476,USD,17683000.0,18006000.0,,13058000.0,12470000.0,,,,-16552000.0,12023000.0,1177000.0,837000.0,588000.0,,,4700000.0,,185764000.0,87038000.0,,,,,7877000.0,43288000.0,46082000.0,-15051000.0,,0.0,85334555.0,85334555.0,181762000.0,-16274000.0,,4249000.0,,,31648000.0,,,,,,463000.0,,88000.0,552000.0,,,,,,,,,,,3815000.0,-0.18,,,,-130000.0,,,,,,,,526000.0,735000.0,-15000.0,7546000.0,1448000.0,2450000.0,-15331000.0,88000.0,369000.0,3327000.0,,,,,,,,-4104000.0,-2330000.0,1112000.0,,944000.0,,-1581000.0,1918000.0,823000.0,1231000.0,316000.0,17381000.0,,,,20000.0,,,,,,,,,,,103822000.0,185764000.0,34218000.0,43138000.0,2163000.0,40659000.0,,-520000.0,-2150000.0,-12251000.0,-15419000.0,98726000.0,2658000.0,2.0,,,20439000.0,-17989000.0,,6211000.0,28393000.0,,32044000.0,,4900000.0,-855000.0,5752000.0,3273000.0,,,516000.0,1755000.0,5892000.0,,,,,-15419000.0,,,,52457000.0,,4700000.0,457000.0,2794000.0,2794000.0,,-95291000.0,,34098000.0,7536000.0,837000.0,,,,,,,2741846.0,4735234.0,81942000.0,,,,,,,,,,85325000.0,,,,,,
2021-12-31,2022-02-23,10-K,DIRTT ENVIRONMENTAL SOLUTIONS LTD,DRTT,CIK0001340476,USD,17540000.0,22751000.0,7820000.0,14280000.0,14150000.0,1758000.0,9649000.0,23000.0,-15916000.0,13200000.0,4453000.0,4713000.0,130000.0,,500000.0,4100000.0,,199439000.0,103804000.0,30097000.0,2340000.0,2878000.0,37492000.0,7395000.0,60313000.0,63408000.0,17562000.0,,0.0,85345433.0,85345433.0,181782000.0,-52566000.0,,2420000.0,1800000.0,,124133000.0,210000.0,210000.0,1543000.0,,,461000.0,,-414000.0,,362000.0,,7103000.0,24032000.0,,7103000.0,2023000.0,-2492000.0,7572000.0,11076000.0,14513000.0,-0.63,,0.233,,458000.0,4275000.0,,2400000.0,100000.0,700000.0,900000.0,1500000.0,-335000.0,-112000.0,-12000.0,30595000.0,,23460000.0,,-204000.0,433000.0,3194000.0,,12046000.0,,542000.0,189000.0,,59000.0,-1452000.0,2702000.0,601000.0,,2449000.0,,-213000.0,1132000.0,3131000.0,1543000.0,,18457000.0,18388000.0,646000.0,715000.0,77000.0,,49721000.0,28963000.0,6406000.0,3267000.0,3184000.0,3150000.0,4751000.0,,16240000.0,131673000.0,199439000.0,37087000.0,70642000.0,3323000.0,67319000.0,0.0,62452000.0,-14138000.0,-31210000.0,-53668000.0,95635000.0,8066000.0,2.0,1.0,1.0,85398000.0,-61938000.0,33481000.0,6214000.0,27267000.0,6509000.0,30880000.0,0.052,5663000.0,1102000.0,5702000.0,2379000.0,,,2340000.0,11781000.0,4399000.0,25600000.0,64912000.0,18000.0,,-53668000.0,12309000.0,53000.0,147697000.0,51697000.0,,,1808000.0,3095000.0,3095000.0,,-111300000.0,,147593000.0,31041000.0,4248000.0,,,,,,,2079479.0,4064489.0,67766000.0,,,,0.0,79199000.0,52488000.0,,,,85027000.0,,17291000.0,1443000.0,-53872000.0,700000.0,496000.0
