end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedBonusesCurrent,AccruedEmployeeBenefitsCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecurities,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesAndHeldToMaturitySecurities,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,AvailableForSaleSecuritiesDebtSecurities,CapitalUnitsAuthorized,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentSharesIssued1,DeferredFinanceCostsNet,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DefinedContributionPlanCostRecognized,Depreciation,DepreciationDepletionAndAmortization,DerivativeLiabilitiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCredits,FairValueAdjustmentOfWarrants,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestAndOtherIncome,InterestIncomeOther,InvestmentIncomeInterest,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,MarketableSecurities,MarketableSecuritiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfReportingUnits,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,PaymentOfFinancingAndStockIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfRedeemableConvertiblePreferredStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharePrice,SharesIssuedPricePerShare,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityAccretionToRedemptionValueAdjustment,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,VariableLeaseCost,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,AssetsNoncurrent,MarketableSecuritiesNoncurrent,OperatingLeaseLiabilityCurrent,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue
2018-06-30,2018-08-13,10-Q,"PROVENTION BIO, INC.",PRVB,CIK0001695357,USD,887000.0,,,152000.0,806000.0,542000.0,,,7505000.0,,,,12236000.0,,,,,,,,,,,,10209000.0,,10209000.0,,,0.0001,50000000.0,10000000.0,10000000.0,1000.0,,,,,,,,,,,,,,,,,,,1301000.0,-1.05,,,,,,,,,,,219000.0,1004000.0,-10339000.0,,,,,,,,,45000.0,45000.0,,,,,,,,,,,2994000.0,12236000.0,1693000.0,,,,,,-10339000.0,-10465000.0,-174000.0,,,,10165000.0,-10165000.0,,,,,,,,,60000.0,,,,,,,,,0.0001,25000000.0,,,2027000.0,,,,,,,,,,,9161000.0,-24700000.0,,,,,,415000.0,,,,,,,,,,,,,,,,,,,,2.5,,-17194000.0,,,,,,126000.0,26436000.0,28455000.0,0.0001,13000000.0,11381999.0,11381999.0,,10000000.0,,,,
2018-09-30,2018-11-08,10-Q,"PROVENTION BIO, INC.",PRVB,CIK0001695357,USD,524000.0,,,191000.0,710000.0,166000.0,,,95176000.0,1518000.0,,3039000.0,66322000.0,,,,,,,,,,,,64297000.0,,64297000.0,,,0.0001,100000000.0,37351562.0,37351562.0,4000.0,,,,,,,,,,,,,,,,,,,,-0.17,,,,,,,,,,,217000.0,1272000.0,-5392000.0,,,,,,,,,237000.0,237000.0,,,,,,,,,,,1234000.0,66322000.0,1234000.0,,,,,,-5392000.0,-5417000.0,20000.0,,,,5412000.0,-5412000.0,,,,,,,,,60000.0,,,,,,,,,0.0001,25000000.0,,,2025000.0,,,,,,,,,,,4140000.0,-30092000.0,,,,,,393000.0,,,,,,,,,,,,,,,,,,,,3.93,,65088000.0,,26461000.0,56288000.0,,,25000.0,,,0.0001,,,,,32000000.0,,,,
2018-12-31,2019-03-19,10-K,"PROVENTION BIO, INC.",PRVB,CIK0001695357,USD,568000.0,,,,1303000.0,126000.0,,,95430000.0,1518000.0,1141000.0,3039000.0,61529000.0,,,,,,,,,,,,58539000.0,36705000.0,58539000.0,36705000.0,,0.0001,100000000.0,37361562.0,37361562.0,4000.0,-26478000.0,,,,-187000.0,26461000.0,,9755000.0,7287000.0,70000.0,118000.0,376000.0,,,9755000.0,100000.0,,,,-1.19,0.007,0.21,-0.269,,-0.005,,0.007,0.002,0.062,,520000.0,4165000.0,-26665000.0,-187000.0,109000.0,,484000.0,,,2396000.0,669000.0,669000.0,669000.0,,,,,,,,,,,1871000.0,61529000.0,1871000.0,,,59347000.0,,-22642000.0,-26478000.0,-26754000.0,,,,1.0,26814000.0,-26814000.0,,,,,,,,,154000.0,,,,,,,,,0.0001,25000000.0,,,2990000.0,59322000.0,25000.0,,,,,25000.0,-26478000.0,,,22649000.0,-35776000.0,,,,,,1141000.0,,0.0,0.61,0.0278,,,,,,5000.0,,,,,3476.0,2.85,,3.93,,3.93,,59658000.0,,26461000.0,56283000.0,,25000.0,276000.0,,,0.0001,,,,,22441000.0,,,,
2019-03-31,2019-05-08,10-Q,"PROVENTION BIO, INC.",PRVB,CIK0001695357,USD,779000.0,,,,2195000.0,66000.0,,,95674000.0,,,,51904000.0,,,,,,,,,,,,51206000.0,-7333000.0,51206000.0,-7333000.0,,0.0001,100000000.0,37361562.0,37361562.0,4000.0,-10972000.0,,,,,,,,,,,,,,,,,,,-0.29,,,,,,,,,,,,1237000.0,-10972000.0,,211000.0,,892000.0,,,-2292000.0,,287000.0,287000.0,,,,,,,,,,,,51904000.0,2974000.0,,,,,-7333000.0,-10972000.0,-10972000.0,,,,1.0,11259000.0,-11259000.0,,,,,,,,,93000.0,,,,,,,,,0.0001,25000000.0,,,698000.0,,,,,,,,-10972000.0,,,10022000.0,-46748000.0,,,,,,244000.0,,0.0,0.66,0.0241,,,,,,,,,,,,,,,,2.26,,48930000.0,,,,,,,,,,,,,,37362.0,,,,
2019-06-30,2019-08-06,10-Q,"PROVENTION BIO, INC.",PRVB,CIK0001695357,USD,3801000.0,,,,1237000.0,446000.0,,,96156000.0,,,,42446000.0,,,,,,,,,,,,41259000.0,,41259000.0,,,0.0001,100000000.0,37369895.0,37369895.0,4000.0,-12004000.0,,,,,,,,,,,,,,,,,,,-0.32,,,,,,,,,,,,1707000.0,-12004000.0,,,,,,,,,,253000.0,,,,,,,,,,,,42446000.0,5038000.0,,,,,,-12004000.0,-12004000.0,,,,,12257000.0,-12257000.0,,,,,,,,,159000.0,,,,,,,,,0.0001,25000000.0,,,1187000.0,,,,,,,21000.0,-12004000.0,,,10550000.0,-58752000.0,,,,,,461000.0,,,,,,,,,,81000.0,,,,,,,,,,10.45,,37408000.0,,,,,21000.0,,,,,,,,,37363.0,,,,
2019-09-30,2019-11-05,10-Q,"PROVENTION BIO, INC.",PRVB,CIK0001695357,USD,2265000.0,,,,2695000.0,461000.0,,,159927000.0,,923000.0,,96371000.0,,,,,,,,,,,,95088000.0,,95088000.0,,,0.0001,100000000.0,47638361.0,47638361.0,5000.0,-9769000.0,,,,,,,,,,,,,,,,,,,-0.24,,,,,,,,,,,,2649000.0,-9769000.0,,,,,,,,204000.0,,204000.0,,,,,,,,,,,,96371000.0,4960000.0,,,,,,-9769000.0,-9769000.0,,,,,9973000.0,-9973000.0,,,,,,,,,200000.0,,,,,,,,,0.0001,25000000.0,,,1283000.0,,,,,,,198000.0,-9769000.0,,,7324000.0,-68521000.0,,,42651000.0,,8.0,923000.0,,,,,,,,,,292000.0,,,,,,,,,,10.34,,91411000.0,,,42651000.0,,198000.0,,,,,,,,,40512.0,,,,
2019-12-31,2020-03-12,10-K,"PROVENTION BIO, INC.",PRVB,CIK0001695357,USD,1775000.0,16000.0,54000.0,,2065000.0,221000.0,,,161212000.0,,2842000.0,,85996000.0,85996000.0,,,46208000.0,,,46208000.0,46200000.0,,,,39165000.0,,39165000.0,-19374000.0,,0.0001,100000000.0,47658361.0,47658361.0,5000.0,-43285000.0,,,,,,,25564000.0,17520000.0,213000.0,5045000.0,1018000.0,1018000.0,,25564000.0,100000.0,,,,-1.06,0.0,0.21,-0.365,,-0.021,0.104,,0.007,0.065,0.104,,8013000.0,-43285000.0,,1207000.0,-58000.0,762000.0,,,-2367000.0,1087000.0,,1087000.0,,,,,,,,,,,3840000.0,85996000.0,3840000.0,46208000.0,46208000.0,62941000.0,-46250000.0,-36065000.0,-43285000.0,-43285000.0,,,,1.0,44372000.0,-44372000.0,,,,,,,,,90000.0,,,,,,,46250000.0,,0.0001,25000000.0,0.0,0.0,623000.0,,290000.0,20000000.0,,42651000.0,,290000.0,-43285000.0,,,36359000.0,-79061000.0,,,,,,2842000.0,,0.0,0.72,0.019,,,937154.0,,,551000.0,300.0,4.19,2797.0,,5894000.0,6.33,3.66,10.34,,10.34,,82156000.0,79.0,,42651000.0,,290000.0,,,,,,,,,40747000.0,,,,
2020-03-31,2020-05-07,10-Q,"PROVENTION BIO, INC.",PRVB,CIK0001695357,USD,3536000.0,-1000.0,,,3367000.0,220000.0,,210000.0,162642000.0,,1236000.0,,78117000.0,,,,39487000.0,210000.0,,39277000.0,39500000.0,39500000.0,,,37142000.0,,37142000.0,-2023000.0,,0.0001,100000000.0,47712636.0,47712636.0,5000.0,-12372000.0,,,,,,,,,,,,,,,,,,,-0.26,,,,,,,,,,,,3775000.0,-12582000.0,,1761000.0,21000.0,1302000.0,,,865000.0,283000.0,,283000.0,,,,,,,,,,,,78117000.0,6903000.0,,39487000.0,194000.0,6951000.0,-9168000.0,-12582000.0,,,,,1.0,12865000.0,-12865000.0,,,,,,,,,184000.0,,210000.0,210000.0,210000.0,,,9049000.0,,0.0001,25000000.0,,,1488000.0,,194000.0,,,,16000000.0,194000.0,-12582000.0,,,9090000.0,-91643000.0,,,,,,1236000.0,,0.0,0.72,0.0131,,,,2012000.0,2.75,309000.0,,,835000.0,25531000.0,6674000.0,7.16,3.57,12.8,13001000.0,12.8,,71214000.0,55000.0,,,,194000.0,,,,,,,,,47699000.0,,,,
2020-06-30,2020-08-06,10-Q,"PROVENTION BIO, INC.",PRVB,CIK0001695357,USD,7828000.0,,,,4151000.0,514000.0,,98000.0,277437000.0,,1277000.0,,175755000.0,,,,26268000.0,98000.0,,26170000.0,26300000.0,0.0,,,145887000.0,,145887000.0,,,0.0001,100000000.0,56215596.0,56215596.0,6000.0,-22234000.0,,,,,,,,,,,,,,,,,,,-0.45,,,,,,,,,,,,7764000.0,-22645000.0,-523000.0,,,,,,,151000.0,,151000.0,,,,,,,,,,,,175755000.0,11979000.0,,26268000.0,,,,-22122000.0,,,,,,22796000.0,-22796000.0,,,,,,,,6800000.0,62000.0,,-112000.0,-112000.0,-112000.0,,,,,0.0001,25000000.0,0.0,0.0,3600000.0,,,,,,,380000.0,-22122000.0,,,15032000.0,-113765000.0,,,,,,1277000.0,,,,,,,,2482000.0,3.92,323000.0,,,,45648000.0,6846000.0,7.54,,,25304000.0,13.09,,163776000.0,,,103270000.0,9869000.0,380000.0,,,,,,,,,49199000.0,,,,
2020-09-30,2020-11-05,10-Q,"PROVENTION BIO, INC.",PRVB,CIK0001695357,USD,7105000.0,,1235000.0,,9299000.0,637000.0,,20000.0,280439000.0,,2715000.0,,151803000.0,151331000.0,,,28719000.0,27000.0,7000.0,28699000.0,28700000.0,,,,118439000.0,,118439000.0,,,0.0001,100000000.0,56487891.0,56487891.0,6000.0,-31379000.0,,,,,,,,,,,,,,,,,0.0,,-0.56,,,,,,,,,,,,9749000.0,-31301000.0,,,,,,,,105000.0,,,,,,,,,,,,,,151803000.0,16404000.0,,28719000.0,,,,-31301000.0,,,,,,31406000.0,-31406000.0,,,,,,,,6800000.0,98000.0,120000.0,-78000.0,-78000.0,-78000.0,,,,,0.0001,25000000.0,0.0,0.0,4173000.0,,,,,,,287000.0,-31301000.0,,352000.0,21657000.0,-145066000.0,,,,,,2715000.0,,,,,,,,2776000.0,4.31,526000.0,,,,38231000.0,9452000.0,9.0,,,23816000.0,12.74,,135399000.0,,,,,287000.0,,,,,,,,,56339000.0,,,,
