end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AdditionalPaidInCapital,AdjustmentForAmortization,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AssetImpairmentCharges,AssetManagementFees1,Assets,AssetsCurrent,AssetsNoncurrent,BankOverdrafts,BusinessCombinationAcquiredReceivablesFairValue,BusinessCombinationConsiderationTransferred1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,CapitalizedComputerSoftwareNet,CarryingCostsPropertyAndExplorationRights,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightOutstanding,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ConvertibleDebtCurrent,ConvertibleLongTermNotesPayable,CostsAndExpenses,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentDecreaseForgiveness,DebtInstrumentUnamortizedDiscount,DeferredIncomeTaxAssetsNet,DeferredTaxAssetsGross,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsValuationAllowance,DepositLiabilitiesAccruedInterest,Depreciation,DepreciationAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeBenefitsAndShareBasedCompensation,ExplorationExpenseMining,FairValueAssumptionsExpectedVolatilityRate,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossUnrealized,ForeignCurrencyTransactionLossBeforeTax,GainLossOnNonRecourseDebt,GainLossOnSalesOfAssetsAndAssetImpairmentCharges,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfRealEstate,IncomeTaxReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationOtherAdjustments,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IncreaseDecreaseInReceivables,IntangibleAssetsNetExcludingGoodwill,InterestAndDebtExpense,InterestCostsCapitalized,InterestExpense,InterestExpenseDebt,InterestIncomeExpenseNet,InterestPayableCurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayable,LoansPayableCurrent,LongTermLoansPayable,ManagementFeeExpense,MineralRights,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NonoperatingIncomeExpense,NotesAndLoansPayableCurrent,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherExpenses,OtherLoansPayableLongTerm,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherNotesPayableCurrent,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireMineralRights,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,PrincipalAmountOutstandingOnLoansManagedAndSecuritized,ProceedsFromCommissionsReceived,ProceedsFromDivestitureOfBusinessesNetOfCashDivested,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoanOriginations1,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentNet,RecoveryOfDirectCosts,RecoveryStrandedCosts,RepaymentsOfLongtermLoansFromVendors,RepaymentsOfNotesPayable,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockPricePerShare,ServicingFees,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeituresAndExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedGoodsAndNonemployeeServicesTransactionCapitalizedCost,SharesIssued,SharesIssuedPricePerShare,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,ValuationAllowanceForImpairmentOfRecognizedServicingAssetsBalance,ValueAddedTaxReceivableCurrent,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2008-08-31,2008-11-25,10-K,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26265.0,,,,,,,,,,,,
2009-08-31,2009-11-18,10-K,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,,,,,,,,,,,,,,,,,,,,,,,7419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8445.0,,,,,,,,,,,,
2010-08-31,2010-11-29,10-K,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,76023.0,,1000.0,,,,620433.0,,6042.0,2924.0,,,221258.0,72869.0,,0.0,,,,,,,2146.0,2146.0,-5273.0,,,,,,0.001,3750000.0,1600000.0,1600000.0,,0.0,1600.0,240142.0,,,16833.0,,10791.0,,,,,,,,,,0.0,780847.0,,-0.43,,,,,0.0,,,,,,,,42434.0,,,,,,,,,67127.0,500.0,,,,,,0.0,69047.0,,,23389.0,,,8747.0,,,,,,380072.0,221258.0,380072.0,,,,,125000.0,322586.0,-151313.0,-176546.0,-689292.0,,-14789.0,,62907.0,,0.0,674503.0,-674503.0,,,,,,,,26313.0,125000.0,0.0,70723.0,,,,,,0.0,,,259679.0,0.0,62907.0,,92839.0,,,0.0,,,,,,0.0,,,505200.0,,,,,1000000.0,1.0,,,,,,-158814.0,0.0,,,,,,,0.0,,0.0,,1600000.0
2010-11-30,2011-01-14,10-Q,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,,,,,,,,,4196.0,,0.0,,,,,,,,,,,,,3536.0,-3883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.69,,,,,117211.0,,,,,,,,25783.0,,,,,,,,,1350.0,,,,0.0,,,,,0.0,,,,,9585.0,,,,,,,,,,,,33212.0,,0.0,,-3883.0,-2728494.0,,,,,,,2714713.0,,,,13781.0,,,,,,,,,,,,,,,,,0.0,0.0,,,41738.0,-5233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1612500.0
2011-02-28,2011-04-14,10-Q,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,,,,,,,,,1946.0,,,,,,,,,,,,,,,1192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15,,,,,94695.0,,,,,,,,57911.0,,,,,,,,,,,,,,,,,,,,,,,19428.0,,,,,,,,,,,,37869.0,,,,,-249606.0,,,,,,,228232.0,,,,21374.0,,,,,,,,,,,,,,,,,,,,,37757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551676.0
2011-05-31,2011-07-15,10-Q,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,,,,,,,,,1465.0,,0.0,,,,,,,,,,,,,18756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27,,,,,38934.0,,,,,,,,40703.0,,,,,,,,,,,,,,,,,,,,,,,19428.0,,,,,,,,,,,,77122.0,,,,,-444620.0,,,,,,,538061.0,,,,-93441.0,,,,,,,,,,,,,,,,,,,,,9604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551676.0
2011-08-31,2012-06-11,10-K,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,122740.0,,0.0,,,46869.0,3291370.0,,9072.0,8771.0,,,412050.0,146357.0,,21882.0,,,,,14618.0,36153.0,71552.0,71552.0,69406.0,,,,,0.001,0.001,3750000.0,1612500.0,1612500.0,,476191.0,1613.0,779877.0,,,0.0,,1719.0,,404000.0,,,404000.0,,-404000.0,,215.0,215.0,-4281623.0,781597.0,-2.18,,,0.35,,216344.0,,,,,,,,174362.0,,,35126.0,314000.0,,911000.0,,,-21788.0,-1000.0,,,,,,35176.0,-31094.0,31094.0,,14618.0,,,68505.0,,,47258.0,,,924499.0,412050.0,924499.0,,779877.0,,162389.0,250000.0,965829.0,-126290.0,-770133.0,-3500776.0,,-77577.0,,0.0,,162389.0,3423199.0,-3423199.0,1152973.0,,77577.0,,,,,0.0,125000.0,1290.0,39629.0,39629.0,,,,,476191.0,,,530663.0,21882.0,-62907.0,,59042.0,-3500776.0,,1075.0,,,,62907.0,-4281623.0,0.0,,,2603450.0,,-6400000.0,-0.73,10550000.0,5150000.0,0.12,0.12,0.41,,,,-512449.0,67500.0,,,5150000.0,,67500.0,,-67500.0,,35176.0,,1604281.0
2011-11-30,2015-04-14,10-Q,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,153932.0,,,,,,3291370.0,,0.0,,15693.0,,35908.0,35908.0,,0.0,,,,,0.0,,16261.0,16261.0,-55291.0,,,,,,0.001,3750000.0,1612500.0,1612500.0,,476191.0,1613.0,831596.0,,,,,,,,,,,,,,,,-4718794.0,,-0.27,,,,,121640.0,,,,,,,,11052.0,,,,,,,,,12639.0,,,,15479.0,,,,,39629.0,,,,,20322.0,,,67191.0,,,985528.0,35908.0,985528.0,,,,0.0,0.0,28118.0,,-83409.0,-437171.0,,,,,,,151156.0,-151156.0,,,286015.0,,,,,,,,,0.0,,,,,,,,50000.0,-21882.0,,,3739.0,-437171.0,,0.0,,,,,,,,,,,,,,,,,,,,,-949620.0,,,,,,,,,,19647.0,,1612500.0
2012-02-28,2015-06-22,10-Q,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,381224.0,,,,,,3291370.0,,,,,,19713.0,19713.0,,0.0,,,,,0.0,,66.0,,,,,,,,0.001,3750000.0,1612500.0,1612500.0,,476191.0,1613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19647.0,,,,,,,,,,,,,,,,,,,,,,,90940.0,,,1333823.0,19713.0,1333823.0,,952599.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,-5083284.0,,,,,,,,,,,,,,,,-1314110.0,,,,,,,,,,,,
2012-05-31,2015-06-22,10-Q,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,396380.0,,,,,,3291370.0,,0.0,,0.0,,19661.0,19661.0,,0.0,,,,,0.0,,14.0,14.0,,,,,,0.001,,3750000.0,1612500.0,1612500.0,,476191.0,1613.0,975652.0,,,,,,,,,,,,,,,,-5121545.0,,-0.02,,,,,0.0,,,,,,,,12700.0,,,,,,,,,,,,,,,,,,,,,,,24560.0,,,115500.0,,,1372032.0,19661.0,1372032.0,,,,0.0,0.0,,,,-38261.0,,,,,,,13701.0,-13701.0,,,24560.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,-1352371.0,,,,,,,,,,19647.0,,1612500.0
2012-08-31,2015-10-23,10-K,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,429131.0,289039.0,,,,140092.0,3291370.0,,1719.0,,15693.0,,977.0,977.0,,5529.0,,,,,,,,,-71552.0,,,,,0.001,,200000000.0,1612500.0,1612500.0,,476191.0,1613.0,975652.0,,,,,1719.0,,684000.0,88000.0,,591000.0,5000.0,-684000.0,,,,,975652.0,-0.56,,,0.35,,432281.0,0.854,,,,,,,47473.0,,,,280000.0,,,34000.0,,213168.0,,,,,,,,,39629.0,,,,,93223.0,,,140092.0,,,1410312.0,977.0,1410312.0,,,,,,177703.0,,-249255.0,-896886.0,,,,,,,536251.0,-536251.0,1690000.0,,360635.0,,,,,,,,,,,,,,,,,194056.0,-16353.0,,,11544.0,-896886.0,,,,,,,-5178509.0,,,,,,,,,5150000.0,0.12,0.12,,,,,-1409335.0,,,,5150000.0,,,,,,977.0,,1612500.0
2012-11-30,2015-11-17,10-Q,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,,290538.0,,,,164416.0,3291370.0,,,,,,,,,4684.0,,,,,,,,,,,,,,0.001,,3750000.0,1612500.0,1612500.0,,476191.0,1613.0,975652.0,,,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,1631.0,,,,,,,,,1499.0,,,,,,,,,,,,,,24324.0,,,831597.0,,,1435290.0,,,,,,,,-845.0,,845.0,-25955.0,,,,,,,1631.0,-1631.0,,,24324.0,,,,,,,,,,,,,,,,,,-845.0,,,,,,,,,,,-5204464.0,,,,,,,,,5150000.0,0.12,0.12,,,,,-1435290.0,,,,5150000.0,,,,,,,,1612500.0
2013-02-28,2015-11-17,10-Q,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,,291420.0,,,,188482.0,3291370.0,,,,,,0.0,,,,,,,,,,,,,,,,,0.001,,3750000.0,1612500.0,1612500.0,,476191.0,1613.0,980413.0,,,,,,,,,,,,,,,,,980413.0,-0.02,,,,,,,,,,,,,956.0,,,,,,,,,,,,,,,,,,,,,,,24067.0,,,952600.0,,,1460315.0,0.0,,,,,,,,,,-25023.0,,,,,,,956.0,-956.0,,,24067.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5229489.0,,,,,,,,,5150000.0,0.12,,,,,,-1460315.0,,,,,,,,,,,,1612500.0
2013-05-31,2015-11-17,10-Q,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,,292920.0,,,,213194.0,3291370.0,,,,,,2.0,,,,,,,,,,2.0,2.0,,,,,,0.001,,3750000.0,1612500.0,1612500.0,,476191.0,1613.0,980413.0,,,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,1499.0,,,,,,,,,,,,,,,,,,,,,,,24712.0,,,975652.0,,,1486527.0,2.0,,,,,,,,,,-26211.0,,,,,,,1499.0,-1499.0,,,24712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5255699.0,,,,,,,,,5000000.0,0.12,,,,,,-1486525.0,,,,,,,,,,,,1612500.0
2013-08-31,2015-12-08,10-K,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,524795.0,524795.0,,,,237906.0,3291370.0,,,,,,,,,,,,,,,,,,,,,,,0.001,,200000000.0,1612500.0,1612500.0,,476191.0,1613.0,980413.0,,,,,,,592000.0,,,592000.0,,-592000.0,237906.0,,,,980413.0,-0.06,,,0.35,,,,,,,,,,-1941.0,,,,92000.0,,,-58000.0,,-2150.0,,,,,,,,,,,,,,97814.0,,,,,,1505208.0,,,,,,,,-768.0,,768.0,-95873.0,,,,,,,-1941.0,1941.0,1690000.0,592000.0,97814.0,,,,,,,,,,,,,,,,,4761.0,-5529.0,,,,-95873.0,,,-34000.0,,,,-5274382.0,,,,,-150000.0,,0.12,,5000000.0,0.12,,,,,,-1505208.0,,,,,,,,,592000.0,,,1612500.0
2013-11-30,2015-12-17,10-Q,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,550738.0,,,,,269349.0,3291370.0,,,,,,,,,,,,,,,,,,,,,,,0.001,,200000000.0,1612500.0,1612500.0,,476191.0,1613.0,980413.0,,,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,1500.0,,,,,,,,,1500.0,,,,,,,,,,,,,,24443.0,,,980413.0,,,1531151.0,,,,,,,,,,,-25943.0,,,,,,,1500.0,-1500.0,,,24443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5300325.0,,,,,,,,,5000000.0,0.12,0.12,,,,,-1531151.0,,,,5000000.0,,,,,,,,1612500.0
2014-02-28,2015-12-17,10-Q,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,,576681.0,,,,286792.0,3291370.0,,,,,,,,,,,,,,,,,,,,,,,0.001,,200000000.0,1612500.0,1612500.0,,476191.0,1613.0,980413.0,,,,,,,,,,,,,,,,,980413.0,-0.02,,,,,,,,,,,,,1500.0,,,,,,,,,,,,,,,,,,,,,,,24443.0,,,980413.0,,,1557094.0,,,,,,,,,,,-25943.0,,,,,,,1500.0,-1500.0,,,24443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5326268.0,,,,,,,,,5000000.0,0.12,,,,,,-1557094.0,,,,,,,,,,,,1612500.0
2014-05-31,2015-12-18,10-Q,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,602893.0,,,,,311504.0,3291370.0,,,,,,,,,,,,,,,,,,,,,,,0.001,,200000000.0,1612500.0,1612500.0,,476191.0,1613.0,980413.0,,,,,,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,1500.0,,,,,,,,,,,,,,,,,,,,,,,24712.0,,,980413.0,,,1583306.0,,,,,,,,,,,-26212.0,,,,,,,1500.0,-1500.0,,,24712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5352480.0,,,,,,,,,5000000.0,0.12,,,,,,-1583306.0,,,,,,,,,,,,1612500.0
2014-08-31,2017-02-28,10-K,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,623502.0,,27985.0,,,,3291370.0,,,,,25000.0,,,,,,,,,,,,,,,,,,0.001,,200000000.0,1612500.0,1612500.0,,,1613.0,980413.0,,,16833.0,,,,636000.0,,,636000.0,,636000.0,336216.0,,,,27985.0,-0.08,,0.35,0.35,,,,,,,,,,3929.0,,,,44000.0,,,,,397.0,,,,,-27985.0,27985.0,,,,,,,,98310.0,,,,,,1631900.0,,,,,,25000.0,,,,,-126692.0,,,,,,,28382.0,-28929.0,,636000.0,98310.0,,,,,,,,,,5000000.0,,,,,,,,,,,,-126692.0,,,-44000.0,,,,-5401074.0,,,,,,,,,5000000.0,0.12,0.12,,,,,-1631900.0,,,,5000000.0,,,,,636000.0,,,1612500.0
2014-11-30,2017-04-06,10-Q,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,646842.0,,28185.0,,,,3291370.0,,,,,,,,,,,,,,,,,,,,,,,0.001,,200000000.0,1612500.0,1612500.0,,,1613.0,980413.0,,,16833.0,,,,,,,,,,360659.0,,,,,-0.02,,,,,,,-984.0,,,,,,81.0,,,,,,,,,-1103.0,,,,,,200.0,,,,,,,,24443.0,,,,,,1655440.0,,,,,,,,,,,-23540.0,,,,,,,81.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5424614.0,,,,,,,,,5000000.0,,,,,,,-1655440.0,,,,,,,,,,,,1612500.0
2015-02-28,2017-04-06,10-Q,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,669425.0,,28285.0,,,,3291370.0,,,,,,,,,,,,,,,,,,,,,,,0.001,,200000000.0,1612500.0,1612500.0,,,1613.0,980413.0,,,,,,,,,,,,,384565.0,,,,,-0.02,,,,,,,-1344.0,,,,,,121.0,,,,,,,,,,,,,,,,,,,,,,,-23906.0,,,,,,1678123.0,,,,,,,,,,,-22683.0,,,,,,,121.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5447297.0,,,,,,,,,5000000.0,,,,,,,-1678123.0,,,,,,,,,,,,1612500.0
2015-05-31,2017-04-06,10-Q,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,695199.0,,28485.0,,,,3291370.0,,,,,,,,,,,,,,,,,,,,,,,0.001,,200000000.0,1612500.0,1612500.0,,,1613.0,980413.0,,,,,,,,,,,,,409277.0,,,,,-0.02,,,,,,,,,,,,,1262.0,,,,,,,,,,,,,,,,,,,,,,,-24712.0,,,,,,1704097.0,,,,,,,,,,,-25974.0,,,,,,,1262.0,1262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5473271.0,,,,,,,,,5000000.0,,,,,,,-1704097.0,,,,,,,,,,,,1612500.0
2015-08-31,2017-04-25,10-K,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,719361.0,,32987.0,,,433989.0,3291370.0,,,,,,37.0,,,,,,,,,,37.0,37.0,37.0,,,,,0.001,,200000000.0,1612500.0,1612500.0,,,1613.0,980413.0,,,,,,,,,,671000.0,,671000.0,433989.0,,,,32987.0,-0.06,,0.35,,,,,-3161.0,,,,,,3475.0,,,,35000.0,,,,,-1914.0,,,,,,5002.0,,,,,,,,97773.0,,,,,2737.0,1732761.0,37.0,,,,,,,,,37.0,-100824.0,,,,,,,,-6212.0,,,,,,,,,,,,,,,,,,,,,,,,,-100824.0,,,-35000.0,,,,-5501898.0,,,,,,,,,5000000.0,0.12,0.12,,,,,-1732724.0,,,,5000000.0,,,,,,,,1612500.0
2015-11-30,2017-06-20,10-Q,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,742692.0,,,,,458432.0,3414370.0,,,,,,763.0,,,,,,,,,,,763.0,726.0,,,,5000000.0,0.001,,200000000.0,4612500.0,4612500.0,,,4613.0,980413.0,,,,,,,,,,,,,,,,,46809.0,-0.04,,,,,,,,,,,,,128033.0,,,,,,,,,-1128.0,,,,,,13822.0,,,,,,,,24458.0,,,,,13198.0,1769914.0,763.0,,,,,,,,,726.0,-162426.0,,,,,,,,141231.0,,,,,,,,,,,,,,,9120.0,,,,,,,,,,,,,,,,,-5664325.0,,,2500.0,,,,,,,,,,126000.0,50000.0,,-1769151.0,,,,,,,,,,,,4082145.0
2016-02-29,2017-06-20,10-Q,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,771059.0,,,,,,3552370.0,,,,,,234.0,,,,,,,,,,,234.0,,,,,,0.001,,200000000.0,7612500.0,7612500.0,,,7613.0,980413.0,,,,,,,,,,,,,,,,,50234.0,-0.02,,,,,,,,,,,,,142695.0,,,,,,,,,,,,,,,,,,,,,,,-24428.0,,,,,8481.0,1801706.0,234.0,,,,,,,,,,-172320.0,,,,,,,,151176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5837646.0,,,,,,,,,,,,,,50000.0,,-1801472.0,,,,,,,,,,,,6953159.0
2016-05-31,2017-06-20,10-Q,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,801045.0,,,,,,3552370.0,,,,,,1949.0,,,,,,,,,,,1949.0,,,,,,0.001,,200000000.0,7612500.0,7612500.0,,,7613.0,980413.0,,,,,,,,,,,,,,,,,54747.0,-0.01,,,,,,,,,,,,,2049.0,,,,,,,,,,,,,,,,,,,,,,,-24712.0,,,,,6937.0,1836205.0,1949.0,,,,,,,,,,-32784.0,,,,,,,,8986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5870430.0,,,,,,,,,,,,,,50000.0,,-1834256.0,,,,,,,,,,,,5782830.0
2016-08-31,2017-07-06,10-K,INDIGENOUS ROOTS CORP.,IRCC,CIK0001373690,USD,596241.0,63879.0,55266.0,,,532362.0,3552370.0,,,,,,866.0,,,,,,,,,,866.0,866.0,829.0,,,,,0.001,,200000000.0,7612500.0,7612500.0,,,7613.0,1512775.0,,,16833.0,,,,,,,683000.0,,683000.0,532362.0,,,,55266.0,-0.02,,0.35,,,,,-1561.0,,,,,-236657.0,274188.0,,,,12000.0,,,,15227.0,15227.0,,,,,,22279.0,,,,,,,,98310.0,,,,,31050.0,1631920.0,866.0,,,,,,,,,829.0,-165330.0,,,,,,,,-305238.0,1953000.0,,,,,,,,,,,,,,,,,,,,,,,,-165330.0,,,-58000.0,,,,-5667228.0,,,,,,,,,,,,,,,,-1631054.0,,,,,,267000.0,,,,,,6702782.0
