end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableInterestBearingInterestRate,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedRentCurrent,AccruedSalariesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AcquisitionCosts,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalDebtWithDetachableStockPurchaseWarrantIssued,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,AllowanceForDoubtfulAccountsReceivableWriteOffs,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetRetirementObligationAccretionExpense,AssetRetirementObligationRevisionOfEstimate,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,BusinessAcquisitionPurchasePriceAllocationCurrentAssetsAssetHeldForSale,BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,BusinessCombinationStepAcquisitionEquityInterestInAcquireePercentage,CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,CapitalizedCostsOilAndGasProducingActivitiesGross,CapitalizedCostsOilAndGasProducingActivitiesNet,CapitalizedCostsUnprovedProperties,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashFDICInsuredAmount,CashUninsuredAmount,ClassOfWarrantOrRightOutstanding,CommonStockNoParValue,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ConvertibleDebtCurrent,ConvertibleLongTermNotesPayable,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfGoodsSoldOilAndGas,CostsIncurredDevelopmentCosts,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentInterestRateEffectivePercentage,DebtWeightedAverageInterestRate,DeferredRevenue,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsNotSubjectToExpiration,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DepositAssetsOrLiabilitiesEffectOfChangeInPresentValueAssumptionsRecordedAsExpense,Depreciation,DepreciationDepletionAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToOfficersOrStockholdersCurrent,DueToOfficersOrStockholdersCurrentAndNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,ExplorationAbandonmentAndImpairmentExpense,ExploratoryWellsDrilledNetProductive,FairValueAdjustmentOfWarrants,FinancingReceivableAllowanceForCreditLossesWriteOffs,FreightCosts,GainLossOnDispositionOfAssets,GainLossOnDispositionOfProperty,GainLossOnNonRecourseDebt,GainLossOnSaleOfOilAndGasProperty,GainLossOnSaleOfPropertyPlantEquipment,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GasAndOilAreaUndevelopedNet,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfOilAndGasProperties,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDeposits,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInFinishedGoodsAndWorkInProcessInventories,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestExpense,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryFinishedGoods,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryNoncurrent,InventoryValuationReserves,InventoryWorkInProcess,InventoryWriteDown,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LeaseOperatingExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LinesOfCreditCurrent,LitigationSettlementExpense,LitigationSettlementGross,LoansAssumed1,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NoncashOrPartNoncashAcquisitionPayablesAssumed1,NoncashOrPartNoncashDivestitureAmountOfConsiderationReceived1,NonoperatingIncomeExpense,NotesAndLoansReceivableNetCurrent,NotesAndLoansReceivableNetNoncurrent,NotesIssued1,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableGross,NotesReceivableNet,OilAndGasPropertySuccessfulEffortMethodNet,OilAndGasRevenue,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OriginationOfNotesReceivableFromRelatedParties,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherCostAndExpenseOperating,OtherLaborRelatedExpenses,OtherLiabilitiesCurrent,OtherNonoperatingIncome,OtherOperatingActivitiesCashFlowStatement,OtherOperatingIncome,PaymentsForLeaseCommissions,PaymentsForLegalSettlements,PaymentsForRent,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquireOilAndGasPropertyAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockNoParValue,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromLegalSettlements,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfNotesReceivable,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSalesOfAssetsInvestingActivities,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfBankDebt,RepaymentsOfDebt,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,ResultsOfOperationsDepreciationDepletionAndAmortizationAndValuationProvisions,ResultsOfOperationsImpairmentOfOilAndGasProperties,ResultsOfOperationsIncomeBeforeIncomeTaxes,ResultsOfOperationsProductionOrLiftingCosts,ResultsOfOperationsRevenueFromOilAndGasProducingActivities,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SalariesAndWages,SalesCommissionsAndFees,SalesRevenueGoodsNet,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityOther,StockholdersEquityPeriodIncreaseDecrease,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockRepurchasedAndRetiredDuringPeriodShares,SubsidiaryOfLimitedLiabilityCompanyOrLimitedPartnershipOwnershipInterest,TaxCreditCarryforwardAmount,TreasuryStockValueAcquiredParValueMethod,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic
2009-09-30,2010-01-11,10-K,"TX HOLDINGS, INC.",TXHG,CIK0001133798,USD,,,,,,,,,,,,,120000.0,,,,,,,,,,,,,,,,,,,,,6588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.0,68222.0,,68222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1276127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1710838.0,-1710838.0,,,,,,,1.0,,0.0,,,,,,,
2010-06-30,2010-07-30,10-Q,"TX HOLDINGS, INC.",TXHG,CIK0001133798,USD,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,1204.0,,,,,,,,,,,,,,,62517.0,,,,,,,,,,,,,1081.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,31761.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-31761.0,,,,,,,,,,7509.0,64118.0,-56609.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,520.0,-88370.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2011-01-24,10-K,"TX HOLDINGS, INC.",TXHG,CIK0001133798,USD,1003737.0,,,158308.0,0.0,,,,,,1379409.0,,,,239885.0,,,,,,,,50981.0,244550.0,5848.0,,,,,,,,,5848.0,-740.0,,,,,250000000.0,53041897.0,53041897.0,10558437.0,,1199886.0,,,,224007.0,,,,,,,,,,,,3551.0,,12644095.0,51397.0,,,,-0.02,,,,,,302560.0,,,,,,-252181.0,,,,,,,,,302560.0,,,,,,,,248452.0,,,,,,,,,,,,,,,,128270.0,,,,,,,,,,,,,,,2754306.0,244550.0,2703325.0,,,,,,,,,104650.0,,-10716.0,,-94674.0,-1141303.0,,,,-128145.0,,,,289997.0,,,,,188702.0,20252.0,1033410.0,-1013158.0,,,,50000.0,,,,125.0,,,,,,,10716.0,,,1000000.0,,,0.0,,102500.0,,,,,,,,,,11226.0,-1141303.0,,,,,,,,,6900.0,,,302560.0,,,,-1803507.0,,,,,,,,,,,,-2509756.0,-2509756.0,,,,,,,,,,,,,,,,
2010-12-31,2011-02-10,10-Q,"TX HOLDINGS, INC.",TXHG,CIK0001133798,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90743.0,-23353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,888.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,159.0,,,,,,,,,51752.0,,,,,,,,,,,,,,,,32690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23353.0,,,,,,-32690.0,,,,,,,,,,,43462.0,-43303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75993.0,,,,,,,,,,,,,,,,,,,,,159.0,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,2011-04-29,10-Q,"TX HOLDINGS, INC.",TXHG,CIK0001133798,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.0,,,,,,,,,,,,,,,,,,,,,,,,,,9086.0,,,,,,,,,,,,,,,,,,,,,,,,,-31517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31517.0,,,,,,,,,,,56902.0,-47816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79333.0,,,,,,,,,,,,,,,,,,,,,9086.0,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-12,10-Q,"TX HOLDINGS, INC.",TXHG,CIK0001133798,USD,1181131.0,,,158308.0,0.0,,,,,,1379409.0,,,0.0,,,,,,,,,23012.0,238619.0,3757.0,,,,,,,,,3757.0,,,,,,250000000.0,53271897.0,53271897.0,10566487.0,,1199886.0,,,,40626.0,,,,,,,,,,,,,1148.0,12881801.0,125697.0,,,,0.0,,,,,,,,,,,,,,,,,,,,9864.0,,,,,,,,,,,,,,,,,,,,,,,,,32420.0,,,,,,,,,,,,,,0.0,2978031.0,238619.0,2955019.0,,,,,,,,,,,,,,,,,,-32420.0,,,,289997.0,,,,,184862.0,9864.0,59824.0,-49960.0,,,,50000.0,,,,0.0,,,,0.0,,,,,,1000000.0,,,0.0,,,,,,,,,,,,10000.0,-82380.0,,,,,,,,,,,,,,,,-1803507.0,,,,,9864.0,,8050.0,,,,,,-2739412.0,,,,,,,,,,,,,,,53102556.0,
2011-09-30,2011-12-08,10-K,"TX HOLDINGS, INC.",TXHG,CIK0001133798,USD,1106223.0,91747.0,,,,1014476.0,,,7970.0,10000.0,1379409.0,,,,8050.0,0.0,,,,,4658.0,-32627.0,23012.0,186733.0,3019.0,,,,,7970.0,141684.0,133714.0,141684.0,3019.0,-2829.0,,,,0.0,250000000.0,53271897.0,53271897.0,10566487.0,10566487.0,1199886.0,,,,188161.0,17036.0,,,,,,-2144000.0,,-257000.0,-2401000.0,,4419.0,4419.0,12745471.0,170697.0,,,,,,0.34,-0.29,,-0.05,50000.0,,,,,,,,,,,276637.0,,,23784.0,50000.0,,,-815.0,3515.0,,-2700.0,-44135.0,193415.0,,237550.0,,,,,,,,,,,,,,129280.0,,,,,,,,,,,,,,,2789815.0,186733.0,2766803.0,,,,,,,,,119300.0,,0.0,,-122129.0,-101376.0,27400.0,,,147357.0,,,,289997.0,,,,,75064.0,23784.0,272517.0,-248733.0,,,,50000.0,,,,,,,,,,,,,0.0,1000000.0,,0.0,0.0,,,,,,119300.0,,,,,,21887.0,-101376.0,66620.0,58650.0,,,,,,,,,4419.0,50000.0,-8059.0,27424.0,-8059.0,-14548978.0,,,,,,,8050.0,,,,,-2603082.0,,,,230000.0,8050.0,,,0.08,,,,,,,53115623.0,,
2011-12-31,2012-02-02,10-Q,"TX HOLDINGS, INC.",TXHG,CIK0001133798,USD,1184739.0,,,,88246.0,,,,,,1379409.0,,,,,,,,,,,,23012.0,554509.0,371943.0,,,,,,,,,90743.0,87724.0,,,,,250000000.0,53271897.0,53271897.0,10566487.0,,1199886.0,,,93897.0,93897.0,,,,,,,,,,,,,1148.0,12933210.0,647697.0,,,,0.0,,,,,,,,,,,,,,,,,,,,18040.0,,,,,,,,10001.0,78515.0,88246.0,68514.0,,,,13224.0,,-13224.0,,179730.0,,,,-179730.0,,32574.0,,,,,,,13224.0,,,,,,,,3345330.0,554509.0,3322318.0,,,,,,,,477000.0,477000.0,,,-389276.0,-389276.0,-187739.0,,,,-28936.0,,,,289996.0,,,,,132566.0,111937.0,176843.0,-158803.0,,,,50000.0,,,,3638.0,,,,,,,,,,1000000.0,,,,146935.0,,,,,477000.0,,,,,,56429.0,-187739.0,,,,,,,,,,,,,,,,-1803507.0,,,,,111937.0,,,,,,,-2790821.0,,,,,,,,,,,,,,,52271897.0,,
2012-03-31,2012-05-15,10-Q,"TX HOLDINGS, INC.",TXHG,CIK0001133798,USD,1476327.0,,,,297898.0,,,,,,1406449.0,,,,,,,,,,,,23012.0,1221530.0,1135509.0,,,,,,,,,29041.0,,,,,0.0,250000000.0,53271897.0,53271897.0,10566487.0,,1199886.0,,,719856.0,719856.0,,,,,,,,,,,,,2731.0,,1182280.0,,,,,,,,,,,,,,,,,,,,,62719.0,,,196723.0,,,,,,,,,,,,,,,,,,,,,,,,,32043.0,,,,,744783.0,,,,,,,,,,4171502.0,1384544.0,4148490.0,,,,,,,,,,,,,,-23177.0,,,,30801.0,,,,289997.0,,,,,148835.0,916579.0,250701.0,-53978.0,,,,100200.0,,74198.0,,125.0,,,,,,,,,0.0,1000000.0,,0.0,,,,,,,,,,,,,59286.0,-23177.0,,,,,,,,,,,,,,,,-14759894.0,,,,74198.0,916579.0,,27040.0,,,,,-2786958.0,,,,,,,,,,,,,,,53271897.0,,53271897.0
2012-06-30,2012-08-20,10-Q,"TX HOLDINGS, INC.",TXHG,CIK0001133798,USD,1318330.0,,0.05,289997.0,433033.0,,,,,,2971603.0,,,,,,,,,,,,5000.0,1526366.0,1400138.0,,80000.0,,,,,,,14943.0,,,,,0.0,250000000.0,46553084.0,46553084.0,10566487.0,,,,,645455.0,645455.0,,,,0.1,,,,,,,,,2731.0,,275582.0,,,,,,,,,,,,,,,,-12064.0,,,-12064.0,,,,,152077.0,,,,,,,,,,,,,,,,,,,,,,,,,29611.0,29611.0,,,,865413.0,,,,,35434.0,,,,,2950909.0,1526366.0,2945909.0,,,,,,,,,,,,,,-202738.0,,,,-37932.0,,,,1351997.0,,,,40000.0,,797532.0,316883.0,-164806.0,,,,50200.0,,109004.0,,3743.0,,,,,,,,,0.0,1000000.0,,0.0,0.0,,,,,,,,,,,,80224.0,-202738.0,,36028.0,,,,,,,,,,,,,,-14962633.0,,,,109004.0,797532.0,,,,,,,-1424543.0,,,,,,,,,,,,1300000.0,,,49547338.0,49547338.0,49547338.0
