end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleSecurities,AvailableForSaleSecuritiesCurrent,AvailableForSaleSecuritiesGrossRealizedGainLossNet,AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,CapitalExpendituresIncurredButNotYetPaid,CapitalLeasedAssetsGross,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,CostOfGoodsAndServicesSold,CostOfRevenue,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerAdvancesAndDeposits,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPaymentPrincipal,DeferredCosts,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilitiesNet,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsCharitableContributionCarryforwards,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesCurrent,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesPrepaidExpenses,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedBenefitPlanContributionsByEmployer,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DividendsCommonStockCash,DividendsPaidinkind,DividendsPayableCurrent,DividendsPayableCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,FederalIncomeTaxExpenseBenefitContinuingOperations,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,GainLossOnDispositionOfAssets,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationDeductionsQualifiedProductionActivities,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationPriorYearIncomeTaxes,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInCustomerAdvancesAndDeposits,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredLeasingFees,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidTaxes,IncreaseDecreaseInUnbilledReceivables,InterestExpense,InterestIncomeDomesticDeposits,InterestPaid,InterestPaidNet,InventoryFinishedGoodsNetOfReserves,InventoryRawMaterials,InventoryValuationReserves,LeaseIncome,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LicensesRevenue,LineOfCredit,LinesOfCreditCurrent,LoansPayableCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermLoansPayable,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NotesPayable,NotesPayableCurrent,NotesPayableToBank,NotesPayableToBankCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,OtherIncome,OtherNonoperatingIncomeExpense,OtherNotesPayable,OtherReceivables,PaymentsOfDividendsCommonStock,PaymentsToAcquireAvailableForSaleSecurities,PaymentsToAcquireEquipmentOnLease,PaymentsToAcquireOtherReceivables,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidTaxes,ProceedsFromLeasePayments,ProceedsFromLinesOfCredit,ProceedsFromLongTermLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromSaleOfAvailableForSaleSecurities,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermLinesOfCredit,RestrictedStockExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesRevenueNet,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StockholdersEquity,StockholdersEquityBeforeTreasuryStock,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityOtherChanges,TradingSecuritiesUnrealizedHoldingGainLoss,TreasuryStockShares,TreasuryStockValue,UnrealizedGainLossOnInvestments,WarehouseAgreementBorrowings,WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2009-12-31,2010-03-30,10-K,SMITH-MIDLAND CORPORATION,SMID,CIK0000924719,USD,,,,,,,,,,,,,,,,,,,,,,,,2929868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-13,10-Q,SMITH-MIDLAND CORPORATION,SMID,CIK0000924719,USD,,,,,,,,,,,,,,,,,,,,,,,,668108.0,,,,,,,,,,,5563403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,0.11,,,,,,,,,,,,,,1539.0,641434.0,2128164.0,832188.0,320993.0,,,,,,,,,,,,,,,,,,,,,,,,,46051.0,4161.0,,,,,,,,,,453932.0,,,,,,,,,,,,,,,511195.0,,,,,,,1255153.0,873011.0,,,,,,,,,,,,,,,-472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7691567.0,613719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4786812.0,,4702882.0
2010-09-30,2010-11-12,10-Q,SMITH-MIDLAND CORPORATION,SMID,CIK0000924719,USD,,,,,,,,,,,,,,,,,,,,,,,,1600051.0,,,,,,,,,,,6169371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,0.19,,,,,,,,,,,,,,2321.0,668727.0,2826587.0,1424487.0,523000.0,,,,,,,,,,,,,,,,,,,,,,,,,38104.0,1393.0,,,,,,,,,,419620.0,,,,,,,,,,,,,,,901487.0,,,,,,,1368148.0,1458439.0,,,,,,,,,,,,,,,438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8995958.0,699421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4792796.0,,4702882.0
2010-12-31,2011-03-31,10-K,SMITH-MIDLAND CORPORATION,SMID,CIK0000924719,USD,1314074.0,7518806.0,,1738466.0,,,4874335.0,,,213108.0,,,18122751.0,13384941.0,,,,,,,,,,2573168.0,,,,,0.01,8000000.0,4704182.0,4704182.0,47042.0,,,,,,177252.0,,,,,,,,,,,,,,,393000.0,,,,,,,,,,,,708000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253862.0,590805.0,,,7163562.0,18122751.0,3641780.0,,,,,,,,,,,,2813782.0,,,,,,,,411988.0,,,,,,,,,134122.0,,,,,,,,,,,,,,,,,,,0.01,1000000.0,,0.0,0.0,107617.0,293869.0,,,,,,,,,,4603688.0,,,,,,6140112.0,,,,,,,549824.0,,,,,,,587965.0,1.62,,,,,,,10959189.0,11061489.0,,,,,,,40920.0,102300.0,,,,,,,
2011-03-31,2011-05-13,10-Q,SMITH-MIDLAND CORPORATION,SMID,CIK0000924719,USD,,,,,,,,,,,,,,,,,,,,,,,,2082966.0,-490202.0,,,,,,,,,,6021439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190211.0,,,,,0.04,,0.04,,,,,,,,,,,,,2837.0,2837.0,766023.0,1593948.0,290892.0,103000.0,,,,,,,,,,240142.0,-246665.0,,-855503.0,,,-96332.0,13000.0,,,,101776.0,-12768.0,,-40738.0,34778.0,5173.0,,,,,,,,,,331146.0,,,,,,,,,,,,-108056.0,-239635.0,-142511.0,187892.0,,,,,,,1326329.0,320497.0,,,,,,,,,,,,,,,50041.0,,,,,,,,243243.0,,,,,,,,,,,,,3608.0,,,,,,108056.0,,,,,,,,7615387.0,560306.0,8521.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4863818.0,,4704182.0
2011-06-30,2011-08-15,10-Q,SMITH-MIDLAND CORPORATION,SMID,CIK0000924719,USD,1406260.0,6059630.0,,798115.0,,,4995278.0,,8522.0,256274.0,,254166.0,18002833.0,13256915.0,,,,,,,,,,3552136.0,,,,,0.01,8000000.0,4826182.0,4785262.0,48262.0,,5392727.0,,,,21819.0,,,,,,,,,,,,,,,386000.0,,,,,,,,,,,,653000.0,,,,,,,,,,,,,,0.05,,0.05,,,,,,,,,,,,,,17317.0,725660.0,1752331.0,399544.0,145000.0,,,,,,,,,,,,,,,,,,,,,,,,,37544.0,3701.0,,,1721471.0,759882.0,,,6479045.0,18002833.0,2675368.0,337515.0,,,,,,,,,,,3150677.0,,,,254544.0,,,,449174.0,,,1359942.0,433387.0,,,,,198412.0,,,,,,,,,,23681.0,,,,,,,,,0.01,1000000.0,,0.0,0.0,189232.0,65950.0,,,,,,,,,,4547506.0,,,,,,6582548.0,,,,7145058.0,634282.0,,,,,,,,,,,,,,,,,11523788.0,11626088.0,,,,,,,40920.0,102300.0,,,,88120.0,4884769.0,,4796649.0
2011-09-30,2011-11-14,10-Q,SMITH-MIDLAND CORPORATION,SMID,CIK0000924719,USD,902885.0,7355477.0,,817904.0,,,4995278.0,,0.0,217235.0,,465965.0,17489184.0,12904452.0,,,,,,,,,,2175217.0,,,,,0.01,8000000.0,4826182.0,4826182.0,48262.0,,5479018.0,,,,560244.0,,,,,,,,,,,,,,,384000.0,,,,,,,,,,,,664000.0,,,,,,,,,,,,,,-0.1,,-0.1,,,,,,,,,,,,,,2316.0,630075.0,655387.0,-630888.0,-161000.0,,,,,,,,,,,,,,,,,,,,,,,,,36962.0,2565.0,,,1459508.0,792875.0,,,6435284.0,17489184.0,2715391.0,311987.0,,,,,,,,,,,3055893.0,,,,-469888.0,,,,434358.0,,,1266726.0,-596491.0,,,,,178070.0,,,,,,,,,,12532.0,,,,,,,,,0.01,1000000.0,,0.0,0.0,161596.0,305704.0,,,,,,,,,,4406662.0,,,,,,6112660.0,,,,6134405.0,636651.0,,,,,,,,,,,,,,,,,11053900.0,11156200.0,,,,,,,40920.0,102300.0,,,,0.0,4826182.0,,4826182.0
2011-12-31,2012-04-16,10-K,SMITH-MIDLAND CORPORATION,SMID,CIK0000924719,USD,854165.0,7191071.0,,785387.0,9226358.0,,4995278.0,346000.0,,233851.0,,425965.0,17527974.0,12700024.0,,,,,,64000.0,,40000.0,,2130686.0,-442482.0,2130686.0,,0.0,0.01,8000000.0,4826182.0,4826182.0,48262.0,,22094943.0,,-272000.0,-39000.0,932193.0,,,,153000.0,,,,,22000.0,,85000.0,,,-490000.0,332000.0,,,81000.0,75000.0,,91000.0,,,,-332000.0,,822000.0,,822000.0,,88000.0,,,713000.0,,712832.0,,,,,-0.07,,-0.07,-0.278,-0.34,,,,0.101,,-0.039,,-119000.0,,,81376.0,81376.0,2868441.0,4601784.0,-487680.0,-136000.0,101525.0,,,,-166000.0,,49000.0,,-19000.0,-459908.0,-327735.0,,-953079.0,,,754942.0,-175000.0,,,433571.0,94966.0,325582.0,,-629504.0,136067.0,13223.0,136067.0,,1204508.0,735125.0,,,6798302.0,17527974.0,2983306.0,1355641.0,,,,,,,,,,,2992996.0,283906.0,-643282.0,-83106.0,-351680.0,-351680.0,-351680.0,3404557.0,411561.0,,,5211438.0,-364836.0,,,,,212436.0,,,,,,,,,,163442.0,,,,0.0,,,,742735.0,0.01,1000000.0,,0.0,0.0,354884.0,727440.0,,,,575000.0,,99453.0,105120.0,,13841872.0,4615514.0,,396214.0,,,,5788432.0,,,,26696727.0,2342997.0,17043.0,425965.0,40000.0,1.39,0.0,,0.0,,425965.0,1.82,38141.0,0.0,1.21,0.83,,-17000.0,10729672.0,10831972.0,122000.0,,17043.0,105120.0,,,40920.0,102300.0,,,,0.0,4790476.0,,4790476.0
2012-03-31,2012-05-21,10-Q,SMITH-MIDLAND CORPORATION,SMID,CIK0000924719,USD,1066042.0,5760416.0,,831667.0,,,4995278.0,,,299085.0,,465965.0,16688822.0,12037639.0,,,,,,,,,,2898911.0,768225.0,,,,0.01,8000000.0,4826182.0,4826182.0,48262.0,-127375.0,4974567.0,,,,122959.0,,,,,,,,,,,,,,,344000.0,,,,,,,,,,,,770000.0,,,,,,,,,181998.0,,,,,-0.03,,-0.03,,,,,,,,,,,,,58255.0,58255.0,658270.0,1015857.0,-225375.0,-98000.0,,,,,,,,,,211875.0,-1430654.0,0.0,46281.0,,,-809234.0,64000.0,,,,-219934.0,-85062.0,,291024.0,35251.0,1348.0,,,1273610.0,446090.0,,,6086524.0,16688822.0,2416701.0,383571.0,,,,,,,,,,,2899823.0,-108701.0,51010.0,825916.0,-127375.0,-127375.0,-127375.0,,396033.0,,,1275376.0,-191472.0,,,,,210421.0,0.0,,,,,,,,,9792.0,,,,,0.0,,,7269.0,0.01,1000000.0,,0.0,0.0,233924.0,765354.0,,,,0.0,,58279.0,,,,4440762.0,,108701.0,,,,5661058.0,,,,5990424.0,617106.0,0.0,,,,,,,,,,,,,,,,10602298.0,10704598.0,,,,,,,40920.0,102300.0,,,,0.0,4826182.0,,4826182.0
2012-06-30,2012-08-13,10-Q,SMITH-MIDLAND CORPORATION,SMID,CIK0000924719,USD,978710.0,6420544.0,,752596.0,,,4995278.0,,0.0,249161.0,,254166.0,16938793.0,12385681.0,,,,,,,,,,2860583.0,,2860583.0,,,0.01,8000000.0,4826182.0,4826182.0,48262.0,423537.0,4720545.0,,,,155119.0,,,,,,,,,,,,,,,376000.0,,,,,,,,,,,,842000.0,,,,,,,,,,,,,,0.09,,0.09,,,,,,,,,,,,,,-7284.0,661019.0,1916610.0,695537.0,272000.0,,,,,,,,,,,,,,,,,,,,,,,,,32800.0,1532.0,,,1274566.0,439862.0,,,5912959.0,16938793.0,2243476.0,429801.0,,,,,,,,,,,2827483.0,,,,423537.0,423537.0,423537.0,,357051.0,,,1175609.0,726805.0,,,,,287203.0,,0.0,,,,,,,,-6912.0,,,,,,,,,0.01,1000000.0,,0.0,0.0,215685.0,383531.0,,,,,,,,,,4265909.0,,,,,,6084594.0,,,,6637155.0,514590.0,,425965.0,,,,,,29000.0,425965.0,1.82,,,1.82,,,,11025834.0,11128134.0,,,,,,,40920.0,102300.0,,,,24387.0,4850569.0,,4826182.0
