end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccruedIncomeTaxes,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleSecurities,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesFairValueDisclosure,AvailableForSaleSecuritiesGrossUnrealizedLoss,AvailableforsaleSecuritiesGrossUnrealizedGain,BrokerageCommissionsRevenue,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,ClearanceFees,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtSecuritiesTradingUnrealizedGain,DebtSecuritiesTradingUnrealizedLoss,DeferredCompensationLiabilityCurrentAndNoncurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsGross,DeferredTaxAssetsGrossCurrent,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DepositsWithClearingOrganizationsAndOthersSecurities,Depreciation,DueFromRelatedParties,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationDeductionsDividends,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueAssetsLevel2ToLevel1TransfersAmount,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInBrokerageReceivables,IncreaseDecreaseInDividendsReceivable,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInTradingSecurities,InterestAndDividendIncomeOperating,InterestPaid,InterestPaidNet,InvestmentIncomeInterest,InvestmentIncomeInterestAndDividend,InvestmentOwnedAtCost,LaborAndRelatedExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,MarketableSecuritiesCurrent,MarketableSecuritiesRealizedGainLoss,MarketableSecuritiesUnrealizedGainLoss,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NetRealizedOrUnrealizedGainLossOnTradingSecurities,NumberOfReportableSegments,OccupancyNet,OperatingExpenses,OperatingLossCarryforwards,OtherAssets,OtherNoncashIncomeExpense,PaymentsOfCapitalDistribution,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToSuppliers,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromContributedCapital,ProceedsFromDividendsReceived,ProceedsFromInterestAndDividendsReceived,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfWarrants,ProceedsFromPaymentsForTradingSecurities,PropertyPlantAndEquipmentNet,ReceivablesFromBrokersDealersAndClearingOrganizations,ReceivablesNetCurrent,RestrictedCash,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueNotFromContractWithCustomerOther,Revenues,SaleOfStockConsiderationReceivedOnTransaction,SalesRevenueNet,ShareBasedCompensation,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodValueNewIssues,TaxCreditCarryforwardAmount,TradingSecuritiesCurrent,UnderwritingIncomeLoss,UnrealizedGainLossOnInvestments,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2002-03-31,2002-05-15,10-Q,Morgan Group Holding Co,MGHL,CIK0001162283,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2820051.0,,,,,,,,,,,,,
2009-12-31,2010-03-22,10-K,Morgan Group Holding Co,MGHL,CIK0001162283,USD,,,,,,,,,,,,,,,,,,,,376684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383684.0,,,,,,,,,,,,,,,
2010-06-30,2010-07-30,10-Q,Morgan Group Holding Co,MGHL,CIK0001162283,USD,,,0.0,,,,5611447.0,,,,,365977.0,365977.0,,,,,,,99352.0,,,,,0.01,10000000.0,0.0,3055345.0,30553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3486.0,,-2249.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,365977.0,0.0,,,,,,,,,-2249.0,,,1190.0,,,,,,,,,,,0.01,1000000.0,0.0,0.0,0.0,,,,,,,,,,,,,-5276023.0,,,,,0.0,,365977.0,,,,,,266625.0,,,,,,,,,
2010-09-30,2010-11-05,10-Q,Morgan Group Holding Co,MGHL,CIK0001162283,USD,,,0.0,,,,5611447.0,,,,,405253.0,405253.0,,,,,,,307413.0,,,,,0.01,10000000000.0,,3055345000.0,30553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,4286.0,39276.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,405253.0,0.0,,,,,,,,,39276.0,,,43526.0,,,,,,,,,,,0.01,1000000000.0,,,0.0,,,,,,,,,,,,,-5236747.0,,,,,0.0,,405253.0,,,,,,97840.0,,,,,,,,,
2010-12-31,2011-03-02,10-K,Morgan Group Holding Co,MGHL,CIK0001162283,USD,0.0,,0.0,,,,5611447.0,,,,,395573.0,395573.0,,,,,,,192033.0,-184651.0,,,,0.01,10000000.0,0.0,3055345.0,30553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,31310.0,11889.0,,,0.0,,,,,,,,,,,0.0,,,,,,170.0,,,,-7000.0,,,,,,346.0,0.0,,,395573.0,0.0,,44415.0,,0.0,-160517.0,,-24134.0,,11889.0,,,42853.0,,,,,,,,,,24310.0,0.01,1000000.0,0.0,0.0,0.0,,,,170.0,176.0,,,,,,,,-5246427.0,,,,,0.0,,395573.0,,,,,,203540.0,,-1562.0,,,,,,,
2011-03-31,2011-05-12,10-Q,Morgan Group Holding Co,MGHL,CIK0001162283,USD,,,7000.0,,,,5611447.0,,,,,390808.0,390808.0,,,,,,,18250.0,-173783.0,,,,0.01,10000000.0,,3055345.0,30553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,16439.0,-11765.0,,,0.0,,0.0,,,,,,,,,,,,,7000.0,,228.0,,,,,,,0.0,,,263.0,,,7000.0,390808.0,7000.0,,898.0,,0.0,-164379.0,,-9404.0,,-11765.0,,,4411.0,,,,,,,,,,9439.0,0.01,1000000.0,,0.0,0.0,,,,228.0,35.0,,,,,,,,-5258192.0,,,,,0.0,,383808.0,,,,,,372558.0,,3513.0,,,,,,,
2011-06-30,2011-08-05,10-Q,Morgan Group Holding Co,MGHL,CIK0001162283,USD,,,6000.0,,,,5611447.0,,,,,388632.0,388632.0,,,,,,,176129.0,,,,,0.01,10000000.0,0.0,3055345.0,30553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3040.0,-1176.0,-1176.0,-1176.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,337.0,,,6000.0,388632.0,6000.0,,,,,,,,,-1176.0,,,1527.0,,,,,,,,,,,0.01,1000000.0,0.0,0.0,0.0,,,,,,,,,,,,,-5259368.0,,,,,0.0,,382632.0,,,,,,212503.0,,,,,,,,3055345.0,
2011-09-30,2011-11-08,10-Q,Morgan Group Holding Co,MGHL,CIK0001162283,USD,,,22798.0,,,,5611447.0,,,,,385035.0,385035.0,,,,,,,264355.0,,,,,0.01,10000000.0,,3055345.0,30553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,22813.0,-20395.0,,-20395.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0,,,22798.0,385035.0,22798.0,,,,,,,,,-1176.0,,,2094.0,,,,,,,,,,,0.01,1000000.0,,0.0,0.0,,0.0,,,,,,,,,,,-5279763.0,,,,,0.0,,362237.0,,,,,,120680.0,,,,,,,,3055345.0,
2011-12-31,2012-03-27,10-K,Morgan Group Holding Co,MGHL,CIK0001162283,USD,4108.0,,4108.0,,,,5611447.0,,,-63722.0,,340084.0,340084.0,,121613.0,123700.0,,2087.0,,216384.0,24351.0,,,,0.01,10000000.0,,3055345.0,30553.0,0.0,0.0,0.0,,,,,-23310.0,0.0,,1655879.0,1734294.0,0.0,0.0,,79200.0,-785.0,,0.0,,,,,,,0.0,,,,-0.02,,,,,,,,,,,67879.0,-59597.0,,-59597.0,0.0,0.0,,,,,0.0,-20263.0,,23310.0,-3047.0,4108.0,,,,,,876.0,,,,0.0,,,,,,925.0,0.0,,4108.0,340084.0,4108.0,,3707.0,,0.0,88073.0,,-63722.0,,59597.0,,,7357.0,,,,4400421.0,,,,,0.0,63771.0,0.01,1000000.0,,0.0,0.0,,0.0,,876.0,49.0,,0.0,,0.0,,,,-5306024.0,,,,,0.0,0.0,335976.0,,,,,,123700.0,,3649.0,,,,,,3055345.0,
2012-03-31,2012-05-15,10-Q,Morgan Group Holding Co,MGHL,CIK0001162283,USD,,,11058.0,11058.0,,,5611447.0,,,-10323.0,,331249.0,331249.0,,,,,,,331249.0,114865.0,,,,0.01,10000000.0,,3359055.0,30553.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-0.01,,,,,,,,,,,17273.0,-15785.0,,-15785.0,0.0,,0.0,,,,,,,,,,,,,6950.0,,290.0,,,,0.0,,,0.0,,,290.0,,,11058.0,331249.0,11058.0,,3285.0,,0.0,125188.0,,-10323.0,,15785.0,,,1198.0,,,,,,,,,,10323.0,0.01,1000000.0,,0.0,0.0,,0.0,,290.0,0.0,,0.0,,0.0,,,,-5321809.0,,,,,0.0,,320191.0,,,,,,0.0,,-2087.0,,,,,,3055345.0,
