end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedIncomeTaxes,AccruedIncomeTaxesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNoncurrent,BuildingsAndImprovementsGross,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsIncurred,CapitalLeaseObligationsNoncurrent,CapitalLeasesBalanceSheetAssetsByMajorClassNet,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsDueThereafter,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,Cash,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPeriodIncreaseDecrease,CashUninsuredAmount,CommonStockOtherValueOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockValueOutstanding,ConcentrationRiskPercentage1,ConstructionInProgressGross,ContractWithCustomerAssetNet,ContractWithCustomerAssetNetCurrent,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityRevenueRecognized,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfServices,CostsAndExpenses,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerDepositsCurrent,DebtAndCapitalLeaseObligations,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleConversionRatio1,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesCurrent,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanEmployersMatchingContributionAnnualVestingPercentage,DepreciationAndAmortization,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeBenefitsAndShareBasedCompensation,EmployeeRelatedLiabilitiesCurrent,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueAfterYearFive,FinanceLeaseLiabilityPaymentsDueInNextRollingTwelveMonths,FinanceLeaseLiabilityPaymentsDueInRollingAfterYearFive,FinanceLeaseLiabilityPaymentsDueInRollingYearFive,FinanceLeaseLiabilityPaymentsDueInRollingYearFour,FinanceLeaseLiabilityPaymentsDueInRollingYearThree,FinanceLeaseLiabilityPaymentsDueInRollingYearTwo,FinanceLeaseLiabilityPaymentsDueYearFive,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,FinanceLeaseLiabilityUndiscountedExcessAmount,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAsset,FinanceLeaseRightOfUseAssetAccumulatedAmortization,FinanceLeaseRightOfUseAssetBeforeAccumulatedAmortization,FlightEquipmentOwnedGross,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainLossOnSaleOfOtherAssets,GainLossOnSaleOfPropertyPlantEquipment,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerAsset,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherDeposits,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryRawMaterials,InventoryRawMaterialsNetOfReserves,InventoryValuationReserves,InventoryWorkInProcess,InventoryWorkInProcessNetOfReserves,IssuanceOfStockAndWarrantsForServicesOrClaims,Land,LeaseAndRentalExpense,LeaseholdImprovementsGross,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosure,LiabilitiesNoncurrent,LineOfCreditFacilityInterestRateAtPeriodEnd,LineOfCreditFacilityMaximumBorrowingCapacity,LineOfCreditFacilityRemainingBorrowingCapacity,LinesOfCreditCurrent,LitigationSettlementAmount,LongTermDebt,LongTermDebtAndCapitalLeaseObligations,LongTermDebtAndCapitalLeaseObligationsCurrent,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtAndCapitalLeaseObligationsRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtCurrent,LongTermDebtFairValue,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,MachineryAndEquipmentGross,MarketingAndAdvertisingExpense,MinorityInterest,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,MinorityInterestDecreaseFromRedemptions,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NoncontrollingInterestDecreaseFromDeconsolidation,NonoperatingIncomeExpense,NotesIssued1,NotesPayableFairValueDisclosure,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OtherAssetsMiscellaneous,OtherAssetsMiscellaneousNoncurrent,OtherAssetsNoncurrent,OtherGeneralAndAdministrativeExpense,OtherIntangibleAssetsNet,OtherLiabilitiesCurrent,OtherNonoperatingIncomeExpense,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToMinorityShareholders,PensionAndOtherPostretirementBenefitExpense,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromContributedCapital,ProceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,ProceedsFromLegalSettlements,ProceedsFromLinesOfCredit,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromRepaymentsOfSecuredDebt,ProceedsFromSaleOfFlightEquipment,ProceedsFromSaleOfMachineryAndEquipment,ProceedsFromSaleOfOtherAssetsInvestingActivities,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProductWarrantyAccrual,ProductWarrantyAccrualPayments,ProductWarrantyAccrualWarrantiesIssued,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAccumulatedDepreciationAndAmortization,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfLongTermDebt,RepaymentsOfLongTermDebtAndCapitalSecurities,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability,SalesRevenueGoodsNet,SalesRevenueNet,SalesRevenueServicesNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesEmployeeBenefitPlan,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockOptionPlanExpense,StockRepurchaseProgramAuthorizedAmount1,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,TreasuryStockAcquiredAverageCostPerShare,TreasuryStockShares,TreasuryStockSharesAcquired,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,IncreaseDecreaseInOtherNoncurrentLiabilities,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue
2009-04-30,2009-07-17,10-K,BUTLER NATIONAL CORP,BUKS,CIK0000015847,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13219000.0,,,,,,,,,,,,,,,,,,,,,,
2010-04-30,2010-07-28,10-K,BUTLER NATIONAL CORP,BUKS,CIK0000015847,USD,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,8706000.0,,,6729000.0,,,,,,,,,,,,,,,,,11494000.0,8203000.0,,,,,,,,,,,-1226000.0,,,,,,,,,,,,,,,,,,,,,,,942000.0,0.05,0.05,,,,,,1240000.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,2900000.0,1235000.0,663000.0,,,352000.0,1596000.0,,1170000.0,,,-294000.0,,,-1458000.0,,1700000.0,,33000.0,26000.0,,456000.0,463000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892000.0,,,,-3942000.0,,1494000.0,,9177000.0,,2891000.0,1000.0,,-444000.0,,,,,29233000.0,,3344000.0,,,,,,,,,,3645000.0,,,12000.0,,,506000.0,,198000.0,,,,,,,,0.0,,,-615000.0,,,,,2000000.0,,,,,2890000.0,,,,,,,,3702000.0,,,,,,18983000.0,32577000.0,13594000.0,0.0,,,,,1224834.0,0.8,,,,,,,,16308000.0,0.0,,,,198000.0,,,,,,,,,,,,,55502899000.0,55398584000.0,,,
2010-07-31,2010-09-10,10-Q,BUTLER NATIONAL CORP,BUKS,CIK0000015847,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5553848.0,,,-3152698.0,,,,,,,,,,,,,,,,4293763.0,,354623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43450.0,,,5252595.0,,-193753.0,-82050.0,605000.0,,,95358.0,437763.0,,-949148.0,,,711029.0,,,491954.0,,-1700000.0,,-28687.0,559545.0,,91330.0,91749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-433050.0,,-266457.0,,-2453191.0,,-111703.0,-1161.0,,-130000.0,,,,,,5316413.0,-64000.0,,,,,,,,,,,,,-38605.0,,,305457.0,,,,,,,,,,0.0,,,105347.0,,,,,39000.0,,,,,-112000.0,,,,,,,,538397.0,,,,,,,9546000.0,1149424.0,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,55962698.0,55962698.0,,,
2010-10-31,2010-12-14,10-Q,BUTLER NATIONAL CORP,BUKS,CIK0000015847,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6686455.0,,,,,,,,,,,,,,,,,,,4871187.0,,298621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6145250.0,,691859.0,220120.0,,,,,,,,,,,,,,,,,,,,90681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471739.0,-941.0,,-89000.0,,,,,,5364813.0,780000.0,,,,,,,,,,,,,2103.0,,,,,,,,,,,,,,,,,,,,,,,,,,473000.0,,,,,,,,,,,,,,,11016000.0,1050840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56266608.0,56156448.0,,,
2011-01-31,2011-03-15,10-Q,BUTLER NATIONAL CORP,BUKS,CIK0000015847,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6544984.0,,,,,,,,,,,,,,,,,,,5759616.0,,365440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7099813.0,,1429679.0,564000.0,,,,,,,,,,,,,,,,,,,,84779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865679.0,-1359.0,,-84000.0,,,,,,5586233.0,1514000.0,,,,,,,,,,,,,878.0,,,,,,,,,,,,,,,,,,,,,,,,,,867000.0,,,,,,,,,,,,,,,12860000.0,1066552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56266608.0,56156448.0,,,
2011-04-30,2011-07-28,10-K,BUTLER NATIONAL CORP,BUKS,CIK0000015847,USD,2094000.0,,2128000.0,,253000.0,4769000.0,11912000.0,167000.0,,146502.0,,32158000.0,18582000.0,3001000.0,,,,,,,,,,,,,,,,,8475000.0,,,-231000.0,,3000.0,0.01,100000000000.0,57194262000.0,57194262000.0,278573000.0,572000.0,,,,,,,,,11772000.0,19030000.0,,,1171000.0,,1091000.0,,,,,,0.0,,,,,,,1226000.0,,,,,,,,,,,,214000.0,,,,1411000.0,0.02,0.02,,,,,,2288000.0,1605000.0,,,,,,,,,,,,,,,,,,,,,,5952000.0,1025000.0,,43000.0,,,,,,2429000.0,1171000.0,1797000.0,,,1123000.0,-12000.0,,-161000.0,,,265000.0,,0.0,130000.0,,-1700000.0,,2000.0,511000.0,1696000.0,364000.0,364000.0,,724000.0,,7015000.0,5203000.0,,1792681.0,1088000.0,,,,4896000.0,31000.0,14132000.0,32158000.0,9192000.0,,,,,,92000.0,,,4940000.0,1807000.0,,,,,,,,,,,,,,,,3498000.0,3200000.0,-1000.0,,,977000.0,,-3753000.0,,2545000.0,,1258000.0,-1000.0,,-495000.0,,,,,43507000.0,,3426000.0,,,,,,,,,1775000.0,5806000.0,,222000.0,-35000.0,,,3792000.0,0.0,215000.0,,,0.0,0.0,0.0,964000.0,0.0,2882000.0,,22000.0,22000.0,,,,,39000.0,,,,,1290000.0,3753000.0,,,,13648000.0,8879000.0,,1927000.0,,6271000.0,,,,18945000.0,59248000.0,27390000.0,78000.0,0.0,1224834.0,7262064.0,0.49,7262064.0,0.49,0.0,0.79,0.49,,,,18026000.0,18025000.0,78000.0,437814.0,193750.0,0.0,214000.0,78000.0,,,,,,600000000.0,,732000.0,,,0.0,56108812.0,56108812.0,,,
2011-07-31,2011-09-14,10-Q,BUTLER NATIONAL CORP,BUKS,CIK0000015847,USD,1527150.0,,2369924.0,,157878.0,5202830.0,12042325.0,125000.0,,73886.0,,31107288.0,17987725.0,2971052.0,,,,,,,,,,,,,,,,,7175000.0,,,-1300000.0,,2786.0,0.01,100000000.0,57194262.0,,,571943.0,,,,,,,,5301032.0,2936000.0,4977000.0,,,,,1090825.0,,,,,,,,,,,,,1226000.0,,,,,,,,,,,,,,,,463000.0,0.0,0.0,,,,,,758000.0,1024627.0,,,,,,,,,,,,,,,,,,,,,,5951859.0,1031132.0,,,0.0,,,6845158.0,,588000.0,82000.0,202000.0,,,-567000.0,242000.0,,-580000.0,,,0.0,,,189000.0,,0.0,,-102000.0,274000.0,1686632.0,89000.0,89000.0,,709137.0,,7204104.0,5326329.0,,1792681.0,1168638.0,,,,,31389.0,12445279.0,31107288.0,7822015.0,,,,,,520655.0,,,4623264.0,1654634.0,,,,,,,,,,,,,,,,3507843.0,945000.0,397310.0,,,-36000.0,,-17000.0,,-1247000.0,,506000.0,398000.0,,-86000.0,,,,,11472000.0,6170689.0,674000.0,,,,,,,,,1745052.0,1393000.0,,214782.0,3000.0,,,17000.0,,,,,0.0,0.0,,1237924.0,5000.0,0.0,,,429000.0,,,,,0.0,,,,,108000.0,,,,,13664709.0,8461879.0,,470000.0,408000.0,6379645.0,,,,3548000.0,11747000.0,8598000.0,0.0,,,,,,,,,,,,,,18662009.0,0.0,,,,,,,125487.0,,,,600000.0,,732000.0,,,,56594262.0,56594262.0,,,
2011-10-31,2011-12-14,10-Q,BUTLER NATIONAL CORP,BUKS,CIK0000015847,USD,2352492.0,,2179251.0,,4878.0,5646934.0,12167812.0,,,73886.0,,32095278.0,18289192.0,2941583.0,,,,,,,,,,,,,,,,,7435000.0,,,,,2786.0,0.01,100000000.0,57194262.0,,,571943.0,,,,,,,,4838367.0,2577000.0,5015000.0,,,,,670275.0,,,,,,,,,,,,,1226000.0,,,,,,,,,,,,,,,,473000.0,0.01,0.01,,,,,,751000.0,964531.0,,,,,,,,,,,,,,,,,,,,,,6131859.0,1031132.0,,,,,,9302503.0,,1286000.0,306000.0,,,,,,,,,,,,,,,,,,,1652616.0,93000.0,,,718291.0,,7334044.0,5685656.0,,1075437.0,930097.0,,,,,31389.0,12327513.0,32095278.0,7381188.0,,,,,,207246.0,,,4946325.0,1554815.0,,,,,,,,,,,,,,,,3687588.0,2192000.0,919536.0,,,,,,,,,980000.0,522000.0,,-92000.0,,,,,12762000.0,7924098.0,1380000.0,,,,,,,,,1715583.0,1754000.0,,264892.0,0.0,,,,,,,,0.0,0.0,,1340808.0,,,,,,,,,,,,,,,459000.0,,,,,14858821.0,9211887.0,,,,6837688.0,,,,5002000.0,13725000.0,9139000.0,,,,,,,,,,,,,,,19767765.0,,,,,,,,,,,,600000.0,,732000.0,,,,56594262.0,56594262.0,,,
2012-01-31,2012-03-15,10-Q,BUTLER NATIONAL CORP,BUKS,CIK0000015847,USD,1517649.0,,3999797.0,,54878.0,6104930.0,12263878.0,,,73886.0,,39438342.0,18498699.0,10524840.0,,,,,,,,,,,,,,,,,6425000.0,,,,,2786.0,0.01,100000000.0,57194262.0,57194262.0,278573.0,571943.0,,,,,,,,5641365.0,3086000.0,5199000.0,,,,,576850.0,,,,,,,,,,,,,1226000.0,,,,,,,,,,,,,,,,559000.0,0.01,0.01,,,,,,589000.0,1130412.0,,,,,,,,,,,,,,,,,,,,,,6131859.0,1031132.0,,,,,,8093093.0,,1389000.0,278000.0,,,,,,,,,,,,,,,,,,,1642133.0,179000.0,,,702779.0,,7318294.0,5559777.0,,1075437.0,1055738.0,,,,,31389.0,18463322.0,39438342.0,7631015.0,,,,,,616707.0,,,10832307.0,2375057.0,,,,,,,,,,,,,,,,3687588.0,1149000.0,1462460.0,,,,,,,,,1111000.0,543000.0,,-179000.0,,,,,12166000.0,6524919.0,1568000.0,,,,,,,,,9298840.0,1584000.0,,286136.0,0.0,,,,,,,,,,,755346.0,,,,,,,,,,,,,,,568000.0,,,,,14877600.0,8772670.0,,,,7405953.0,,,,4186000.0,13309000.0,9548000.0,,,,,,,,,,,,,,19512560.0,20975020.0,,,,,,,,,,,,600000.0,,732000.0,,,,56594262.0,56594262.0,,,
2012-04-30,2012-07-30,10-K,BUTLER NATIONAL CORP,BUKS,CIK0000015847,USD,1169000.0,,3589000.0,47000.0,47000.0,6688000.0,12568000.0,384000.0,58000.0,,,40562000.0,20224000.0,8184000.0,,,,,,,,,,,,,,,,,7431000.0,,,-1044000.0,1218000.0,3000.0,0.01,100000000.0,57907564.0,57907564.0,278573.0,579000.0,,0.0,,,,,,,11522000.0,20335000.0,,594000.0,764000.0,170000.0,1015000.0,12435000.0,,,,,59000.0,,,1823000.0,1693000.0,1167000.0,,1167000.0,,,,,20000.0,110000.0,0.0,,,,656000.0,278000.0,,,,2199000.0,0.04,0.04,0.297,0.34,0.068,-0.151,0.04,2874000.0,1342000.0,,,,,,,,,,,,,,,,,,,,,,6288000.0,3217000.0,,0.0,,,,,,4739000.0,823000.0,977000.0,,0.0,-925000.0,1461000.0,,-468000.0,,,-77000.0,,0.0,697000.0,,0.0,,-14000.0,777000.0,1677000.0,736000.0,736000.0,,424000.0,424000.0,7711000.0,6305000.0,6305000.0,1093000.0,982000.0,982000.0,,,4981000.0,31000.0,17958000.0,40562000.0,9280000.0,,,,,,462000.0,,,8678000.0,3757000.0,,,,,,,,,,,,,,,,3714000.0,5218000.0,2016000.0,,,-1364000.0,,-1351000.0,,1671000.0,,3916000.0,2016000.0,,-1137000.0,,,,,47233000.0,,7350000.0,,,,,,,,,7017000.0,5085000.0,,207000.0,-11000.0,,,1351000.0,0.0,278000.0,,,,,0.0,1493000.0,1000.0,728000.0,,371000.0,371000.0,,,,,0.0,,0.0,0.0,0.0,617000.0,3534000.0,,,,17165000.0,10477000.0,,2464000.0,1652000.0,8170000.0,,,,17188000.0,66657000.0,35531000.0,0.0,0.0,0.0,0.0,0.49,7262064.0,0.49,0.0,0.0,0.0,,,,20588000.0,22604000.0,0.0,713302.0,,0.0,278000.0,,,,,,,600000.0,,732000.0,,,0.0,56596214.0,56596214.0,,,
