end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesNoncurrent,AccountsPayableCurrent,AccountsReceivableGross,AccountsReceivableNetCurrent,AccruedFeesAndOtherRevenueReceivable,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedRentCurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,AllowanceForDoubtfulAccountsReceivableRecoveries,AllowanceForDoubtfulAccountsReceivableWriteOffs,AmortizationOfIntangibleAssets,AmortizationOfLeasedAsset,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,BilledContractReceivables,CapitalizedContractCostGross,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesIssuanceOfEquityBySubsidiaryToNoncontrollingInterests,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,CostOfRevenue,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CustomerDepositsCurrent,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DeferredRevenueAdditions,DeferredRevenueCurrent,DeferredRevenueRevenueRecognized1,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsValuationAllowance,DeferredTaxesBusinessCombinationValuationAllowanceAllocatedToContributedCapital,DepositAssets,DepositContractsLiabilities,DepositsAssetsCurrent,Depreciation,DepreciationDepletionAndAmortization,DisposalGroupIncludingDiscontinuedOperationRevenue,DueFromEmployees,DueFromOfficersOrStockholdersCurrent,DueFromRelatedParties,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToEmployeesCurrentAndNoncurrent,DueToOfficersOrStockholdersCurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToOtherRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCashAndCashEquivalents,FederalIncomeTaxExpenseBenefitContinuingOperations,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,ForeignCurrencyExchangeRateTranslation1,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnSaleOfBusiness,GainLossOnSaleOfPropertyPlantEquipment,GainOnSaleOfInvestments,GeneralAndAdministrativeExpense,Goodwill,GoodwillAcquiredDuringPeriod,GoodwillAndIntangibleAssetImpairment,GoodwillForeignCurrencyTranslationGainLoss,GoodwillImpairedAccumulatedImpairmentLoss,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationTaxExemptIncome,IncreaseDecreaseDueFromOtherRelatedParties,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToOtherRelatedParties,IncreaseDecreaseInDueToOtherRelatedPartiesCurrent,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IntangibleAssetsNetExcludingGoodwill,InterestIncomeOther,InterestPaid,LeaseAndRentalExpense,LeaseCost,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LitigationSettlementExpense,LitigationSettlementExpense,LoansPayable,LoansPayable,LoansPayableCurrent,LongTermNotesPayable,LossContingencyDamagesSoughtValue,LossContingencyDamagesSoughtValue,MarketableSecuritiesCurrent,MinorityInterest,MinorityInterestPeriodIncreaseDecrease,MultiemployerPlansPlanContributions1,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NoncontrollingInterestIncreaseFromBusinessCombination,NonoperatingIncomeExpense,NotesReceivableNet,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfReportableSegments,NumberOfReportableSegments,NumberOfReportingUnits,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseMinimumRentals,OperatingLeasesRentExpenseMinimumRentals,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherCommitment,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherCostAndExpenseOperating,OtherIntangibleAssetsNet,OtherLiabilitiesCurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,OtherPrepaidExpenseCurrent,OtherReceivables,OtherReceivablesNetCurrent,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,PaymentsForProceedsFromInvestments,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInvestments,PaymentsToAcquireNotesReceivable,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidExpenseNoncurrent,PrepaidRent,ProceedsFromContributedCapital,ProceedsFromContributionsFromAffiliates,ProceedsFromIssuanceOfCommonStock,ProceedsFromMinorityShareholders,ProceedsFromNotesPayable,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromPaymentsToMinorityShareholders,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfEquityMethodInvestments,ProceedsFromSaleOfLongtermInvestments,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSaleOfShortTermInvestments,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherNet,ProvisionForDoubtfulAccounts,RelatedPartyTransactionAmountsOfTransaction,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueRemainingPerformanceObligation,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesAndExciseTaxPayableCurrent,SellingGeneralAndAdministrativeExpense,SettlementLiabilitiesCurrent,SharePrice,ShortTermInvestments,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueOther,SubsidiaryOrEquityMethodInvesteeCumulativeProceedsReceivedOnAllTransactions,UnbilledReceivablesCurrent,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted
2014-08-31,2014-10-10,10-Q,"PORTER HOLDING INTERNATIONAL, INC.",ULNV,CIK0001605810,USD,,,,,,,,,,,,,,,,,,,,,,,,1372.0,222.0,,,,,222.0,,,,75000000.0,6000000.0,6000000.0,6000.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2976.0,,,,,,,,6600.0,1372.0,6600.0,,,,,6600.0,,,,,,,,,,,,,,-2976.0,,,,,,,,,,,2976.0,-2976.0,,,,,,,,,,,,,,,,,,,,,,1150.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11228.0,,0.0,,,2976.0,,,,,-5228.0,,,,,,,,6000000.0,6000000.0
2014-11-30,2016-06-01,10-Q,"PORTER HOLDING INTERNATIONAL, INC.",ULNV,CIK0001605810,USD,,,,,,,,,,,,,,18978.0,,,,,,,,,,5816.0,4666.0,,,,,4666.0,,,0.001,75000000.0,8110000.0,8110000.0,8110.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22145.0,,,,,,,,12100.0,5816.0,,,,,,,12100.0,,,,,,,,,,,,,-22145.0,,,,,,,,,,,22145.0,-22145.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,,,,,,,-33372.0,,0.0,,,,,,,,-6284.0,,,,,,,,7539565.0,
2015-02-28,2016-06-21,10-K,"PORTER HOLDING INTERNATIONAL, INC.",ULNV,CIK0001605810,USD,,,,,,,,,,,,,,18978.0,,,,,,,,,,1150.0,0.0,,,,,0.0,-4922.0,,0.001,75000000.0,8110000.0,8110000.0,8110.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3500.0,,,,,,,,,,,,,,,,,29844.0,,,,,,,,7434.0,1150.0,,,,,,,7434.0,,,,,,,,28422.0,,0.0,-33344.0,,-29844.0,,,,,,,,,,,29844.0,-29844.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,21088.0,,,,,,,,,,,,-29844.0,1150.0,,,,,7334.0,,-33372.0,,0.0,,,,,,,-6284.0,-6284.0,,,,,,,,6902548.0,
2015-05-31,2016-07-20,10-Q,"PORTER HOLDING INTERNATIONAL, INC.",ULNV,CIK0001605810,USD,,,,,,,,,,,,,,18978.0,,,,,,,,,,1150.0,0.0,,,,,0.0,0.0,,0.001,75000000.0,8110000.0,8110000.0,8110.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7434.0,1150.0,,,,,,,7434.0,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,1150.0,,,,,,,-33372.0,,0.0,,,,,,,,-6284.0,,,,,,,,8110000.0,
2015-08-31,2016-07-26,10-Q,"PORTER HOLDING INTERNATIONAL, INC.",ULNV,CIK0001605810,USD,,,,,,,,,,,,,,18978.0,,,,,,,,,,1150.0,0.0,,,,,0.0,,,0.001,75000000.0,8110000.0,8110000.0,8110.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7434.0,1150.0,,,,,,,7434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,,,,,,,-33372.0,,0.0,,,,,,,,-6284.0,,,,,,,,8110000.0,
2015-11-30,2016-07-28,10-Q,"PORTER HOLDING INTERNATIONAL, INC.",ULNV,CIK0001605810,USD,,,,,,,,,,,,,,18978.0,,,,,,,,,,1150.0,0.0,,,,,,,,0.001,75000000.0,8110000.0,8110000.0,8110.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7434.0,1150.0,,,,,,,7434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,,,,,,,-33372.0,,0.0,,,,,,,,-6284.0,,,,,,,8110000.0,8110000.0,
2016-02-29,2016-08-12,10-K,"PORTER HOLDING INTERNATIONAL, INC.",ULNV,CIK0001605810,USD,,,,,,,,,,,0.0,,,18978.0,,,,,,,,,,1150.0,,,,,,10219.0,0.0,,0.001,75000000.0,8110000.0,8110000.0,8110.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7434.0,0.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,7434.0,1150.0,,,,,,,7434.0,,,,,,,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.001,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1150.0,1150.0,,,,,,-33372.0,,0.0,,,,,,,-6284.0,-6284.0,,,,,,,8110000.0,8110000.0,
2016-05-31,2016-08-25,10-Q,"PORTER HOLDING INTERNATIONAL, INC.",ULNV,CIK0001605810,USD,,,,,,,,,,,,,,18978.0,,,,,,,,,,3856.0,2706.0,,,,,2868.0,-7351.0,,0.001,75000000.0,8110000.0,8110000.0,8110.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1313.0,,,,,,,,,,,,,0.0,,,-102.0,,,,,,,,,-179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3731.0,,,,,,,,,,,,,,,,544.0,,,,,,,,10684.0,3856.0,,,,,,,10684.0,,,,,,,,113650.0,,-95402.0,-25497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-2706.0,,,,,,,,,,,,0.0,7350.0,,,,,,2706.0,,,,,3250.0,,,,-88052.0,,,,113650.0,,,,,-28296.0,1150.0,,,,,,,-33916.0,,,,,,,,,,-6828.0,,,,,,,,8110000.0,
2016-08-31,2016-10-21,10-Q,"PORTER HOLDING INTERNATIONAL, INC.",ULNV,CIK0001605810,USD,,,,,,,,,,,,,,18978.0,,,,,,,,,,1150.0,0.0,,,,,,,,0.001,75000000.0,8110000.0,8110000.0,8110.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5706.0,,,,,,,,13684.0,1150.0,,,,,,,13684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,21088.0,,,,,,,,,,,,,1150.0,,,,,,,-39622.0,,,,,,,0.01,,,-12534.0,2110000.0,,,,,,,8110000.0,
2016-11-30,2017-01-20,10-Q,"PORTER HOLDING INTERNATIONAL, INC.",ULNV,CIK0001605810,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1150.0,,,,,,,,,,,1150.0,-1150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8110000.0,,
2017-02-28,2017-03-23,10-K,"PORTER HOLDING INTERNATIONAL, INC.",ULNV,CIK0001605810,USD,,,,,,,4500.0,,,,,,,-467338.0,,,,,,,,,,,,,,,,,,,0.001,750000000.0,,508110000.0,508110.0,,,,,,,,1530.0,,,,,,,,,,,1530.0,,,1530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11900.0,,,,,0.0,,,,,,,,,,,,4500.0,,,,,,,,,,,,,,,,,,,,,,4500.0,,,,,,,,,,,,,,,0.0,,6150.0,,,-6150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530.0,,,,,,,,,,,,,,,,,,,,,,,0.001,250000000.0,0.0,,,,,,,,,,,6150.0,,,,,,,,,,,,,,,,,,-45272.0,,,,,,,,,-4500.0,,,,,,,,,,
2017-06-30,2017-08-14,10-Q,"PORTER HOLDING INTERNATIONAL, INC.",ULNV,CIK0001605810,USD,,19039.0,,38399.0,,2050.0,,15333.0,,48558.0,112622.0,97220.0,,400561.0,,0.0,,,,,783.0,,,1198261.0,1167571.0,30690.0,,,,716191.0,,,0.001,750000000.0,508110000.0,508110000.0,508110.0,-522117.0,,,,,,1500937.0,,,,,,,,,,,,,,,,,,,,338.0,,,,,,,4765.0,,728929.0,,,1633164.0,,0.0,0.34,0.0,,0.0,3846.0,22857.0,19011.0,,,,,,1983.0,335455.0,,,,,,,-153177.0,,,,0.0,,-500528.0,-500528.0,308.0,,,97668.0,45046.0,-170180.0,28860.0,,1086.0,,,,,,,,,,,,,,,,,,17332.0,,,,,,,,,,2536144.0,1198261.0,2536144.0,,,,,,,,,,,,11348.0,,,,,,,-500836.0,,,,-11896.0,,,,,,,335455.0,-488632.0,,,,,,38558.0,,,,8314.0,,,,30244.0,,,,17332.0,,645756.0,,,,-21281.0,-21281.0,,,38759.0,,-11896.0,,,13202.0,,,,,,,,,,0.001,250000000.0,0.0,,149891.0,947.0,,,,,,,,,,,,,,,,,,,124301.0,11679.0,,,,,,-2343774.0,,1347760.0,,50312.0,,,,258325.0,-1337883.0,,,,,,,,508110000.0,,
