end,filed,form,Name,Ticker,CIK,Currency,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockSharesHeldInEmployeeTrustShares,ComprehensiveIncomeNetOfTax,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredCompensationArrangementWithIndividualCompensationExpense,DeferredCompensationArrangementWithIndividualFairValueOfSharesIssued,DeferredCompensationEquity,DeferredCompensationShareBasedArrangementsLiabilityCurrent,DistributionMadeToLimitedLiabilityCompanyLLCMemberDistributionsDeclaredPerUnit,DistributionMadeToLimitedLiabilityCompanyLLCMemberDistributionsPaidPerUnit,DistributionMadeToLimitedPartnerDistributionsPaidPerUnit,DistributionMadeToMemberOrLimitedPartnerCashDistributionsDeclared,DistributionMadeToMemberOrLimitedPartnerDistributionsDeclaredPerUnit,DistributionMadeToMemberOrLimitedPartnerDistributionsPaidPerUnit,DueFromRelatedParties,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,EquityMethodInvestments,GeneralPartnersCapitalAccount,GeneralPartnersCapitalAccountUnitsIssued,GeneralPartnersCapitalAccountUnitsOutstanding,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationOtherAdjustments,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,Liabilities,LiabilitiesAndStockholdersEquity,LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,LimitedLiabilityCompanyLLCOrLimitedPartnershipLPMembersOrLimitedPartnersOwnershipInterest,LimitedPartnersCapitalAccount,LimitedPartnersCapitalAccountUnitsIssued,LimitedPartnersCapitalAccountUnitsOutstanding,LitigationSettlementExpense,LitigationSettlementGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToParentDiluted,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NetIncomeLossNetOfTaxPerOutstandingLimitedPartnershipUnitDiluted,NetIncomeLossPerOutstandingLimitedPartnershipUnit,NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,NetIncomeLossPerOutstandingLimitedPartnershipUnitDiluted,OtherAssets,OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostCreditRecognizedInNetPeriodicBenefitCostBeforeTax,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossBeforeReclassificationAndTax,OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicBenefitCostBeforeTax,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsAndTax,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationBeforeTax,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetTransitionAssetObligationBeforeTax,OtherComprehensiveIncomeLossTaxPortionAttributableToParent,OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,OtherComprehensiveIncomeOtherNetOfTax,OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlanNetTransitionAssetObligationRecognizedInNetPeriodicBenefitCostBeforeTax,OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostBeforeTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherLiabilities,OtherPartnersCapital,PartnersCapital,PartnersCapitalAccountContributions,PartnersCapitalAccountTreasuryUnitsPurchases,PartnersCapitalAccountTreasuryUnitsReissued,PartnersCapitalDeferredCompensation,PaymentsForRepurchaseOfEquity,PaymentsOfCapitalDistribution,PaymentsOfDistributionsToAffiliates,PaymentsOfOrdinaryDividends,PaymentsToAcquireBusinessesAndInterestInAffiliates,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireInterestInSubsidiariesAndAffiliates,PriorPeriodReclassificationAdjustment,ProceedsFromContributionsFromAffiliates,ProceedsFromContributionsFromParent,ProceedsFromDividendsReceived,ProceedsFromLegalSettlements,ProceedsFromSaleOfEquityMethodInvestments,ProceedsFromStockOptionsExercised,RealizedInvestmentGainsLosses,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesPurchasedForAward,SharesOutstanding,StockIssuedDuringPeriodSharesRestrictedStockAwardForfeited,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,SubsidiaryOrEquityMethodInvesteeCumulativePercentageOwnershipAfterAllTransactions,TreasuryStockRetiredCostMethodAmount,TreasuryStockRetiredParValueMethodAmount,TreasuryStockSharesRetired,UnrecognizedTaxBenefits,WeightedAverageLimitedPartnershipUnitsOutstanding,WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,WeightedAverageNumerDilutedLimitedPartnershipUnitsOutstandingAdjustment
2007-12-31,2008-02-25,10-K,ALLIANCEBERNSTEIN HOLDING L.P.,AB,CIK0000825313,USD,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2009-02-23,10-K,ALLIANCEBERNSTEIN HOLDING L.P.,AB,CIK0000825313,USD,,,,,0.0,0.0,,,,,,,,70867000.0,,,,,,,,,,,,,,,,,,,,,278636000.0,33910000.0,34410000.0,,0.0,,-2635000.0,-675000.0,148000.0,,,,,,,,,,-287851000.0,,-13525000.0,,-301376000.0,,244726000.0,,,,,2.79,,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561523000.0,,,,,,,,301376000.0,,,13525000.0,,,,338448000.0,,,13525000.0,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,2009-07-30,10-Q,ALLIANCEBERNSTEIN HOLDING L.P.,AB,CIK0000825313,USD,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44092000.0,5839000.0,,,,,,,,,,,,,,,,,,,,,,,38253000.0,,,,,0.41,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,2009-10-29,10-Q,ALLIANCEBERNSTEIN HOLDING L.P.,AB,CIK0000825313,USD,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68723000.0,6193000.0,,,,,,,,,,,,,,,,,,,,,,,62530000.0,,,,,0.67,,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,2010-02-11,10-K,ALLIANCEBERNSTEIN HOLDING L.P.,AB,CIK0000825313,USD,-7984000.0,328000.0,5752877.0,1800075000.0,0.0,0.0,,,,,25324000.0,,,272167000.0,,,,,,,,1.44,0.0,1484000.0,,0.132,,,,,1800065000.0,1668000.0,100000.0,100000.0,192513000.0,25324000.0,24749000.0,,0.0,,-3341000.0,-1387000.0,237000.0,2183000.0,1800075000.0,,,1927991000.0,101251749.0,101251749.0,,,-133073000.0,,0.0,,133073000.0,,167189000.0,167517000.0,,,,1.8,,1.8,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699000.0,-123783000.0,1797892000.0,,,,,,,,133073000.0,,,0.0,,,,160114000.0,,,0.0,,,,,,101351749.0,,,,,,,,,,,,,,,92906000.0,93150000.0,244000.0
2010-03-31,2010-05-03,10-Q,ALLIANCEBERNSTEIN HOLDING L.P.,AB,CIK0000825313,USD,,,,,0.0,0.0,,,,,,,,4000000.0,,,,,,,,0.46,,,,,,,,,,,,,54210000.0,6964000.0,,,-6763000.0,,-1484000.0,10000.0,6964000.0,,,,,,,,,,-57536000.0,,-5251000.0,,62787000.0,,47246000.0,,,,,0.47,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62787000.0,,,5251000.0,,,,71024000.0,,,5251000.0,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-02,10-Q,ALLIANCEBERNSTEIN HOLDING L.P.,AB,CIK0000825313,USD,-19004000.0,484000.0,5048345.0,1754978000.0,0.0,,,,,27537000.0,,,,,,,,,,,,0.31,,160000.0,,0.184,,,,,1754978000.0,1638000.0,100000.0,100000.0,38925000.0,7153000.0,,,,,,,,214000.0,1754978000.0,,,1916747000.0,102115686.0,102115686.0,,,,,,,,,31772000.0,32256000.0,,,,0.31,,0.31,0.0,,,,-6000.0,,,-3771000.0,,,,,,,,,,,-4235000.0,,,,,,,,,,,,,,,-458000.0,54000.0,-144617000.0,1754764000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101442.0,103468.0,2026.0
2010-09-30,2010-10-28,10-Q,ALLIANCEBERNSTEIN HOLDING L.P.,AB,CIK0000825313,USD,-6766000.0,169000.0,5279772.0,1743382000.0,0.0,,,,,24453000.0,,,,,,,,,,,,0.12,1547000.0,0.0,,0.354,,,,,1741835000.0,1618000.0,100000.0,100000.0,18914000.0,6699000.0,,,,,,,,73000.0,1743382000.0,,,1898527000.0,102115686.0,101251749.0,,,,,,,,,12215000.0,12384000.0,,,,0.12,,0.12,0.0,,,,18000.0,,,11751000.0,,,,,,,,,,,12238000.0,,,,,,,,,,,,,,,469000.0,73000.0,-150070000.0,1743309000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100893.0,102337.0,1444.0
2010-12-31,2011-02-10,10-K,ALLIANCEBERNSTEIN HOLDING L.P.,AB,CIK0000825313,USD,-11896000.0,1640000.0,4783472.0,1787568000.0,0.0,0.0,,,,130246000.0,28059000.0,,,78545000.0,,,,,,,,1.93,1277000.0,0.0,,0.173,0.035,,,442419000.0,1788496000.0,1648000.0,100000.0,100000.0,212385000.0,28059000.0,28305000.0,,1277000.0,,-556000.0,-10000.0,-241000.0,458000.0,1787568000.0,,,1997642000.0,104986799.0,104986799.0,,,-143072000.0,,-10492000.0,,153564000.0,,177083000.0,135798000.0,,,,1.76,,1.74,0.0,,,139000.0,,3904000.0,96000.0,,-147000.0,,,316000.0,257000.0,238000.0,99000.0,,,243000.0,,-3912000.0,3950000.0,,46000.0,-19000.0,,,,,,,,-49000.0,-3585000.0,,458000.0,-200284000.0,1787110000.0,,-76501000.0,,,,,,151359000.0,2205000.0,,8287000.0,,,,182410000.0,,,8287000.0,,,,13100000.0,7400000.0,105086799.0,-828.0,3249861.0,12086017.0,,,,,,,,,,,0.0,101162000.0,102801000.0,1639000.0
2011-03-31,2011-05-02,10-Q,ALLIANCEBERNSTEIN HOLDING L.P.,AB,CIK0000825313,USD,-6741000.0,243000.0,4692640.0,1796619000.0,0.0,0.0,,,,48835000.0,,,,0.0,,,,,,,,0.42,8973000.0,0.0,,0.145,,,,,1787646000.0,1648000.0,100000.0,100000.0,51058000.0,7378000.0,,,7696000.0,,0.0,0.0,7382000.0,7840000.0,1796619000.0,,,1997966000.0,105013157.0,105013157.0,,,-43356000.0,,-449000.0,,43805000.0,,43680000.0,43923000.0,,,,0.42,,0.42,0.0,10000.0,233000.0,,,,5095000.0,,,,,,,,,5256000.0,,,,,,,,,,,,-101000.0,,,49000.0,-13000.0,-20000.0,,7840000.0,-204094000.0,1788779000.0,,,,,,,,43805000.0,,,449000.0,,,,51497000.0,,,449000.0,,,,,2100000.0,,,,100000.0,,,,,,,,,,,,104710.0,105513.0,803.0
2011-06-30,2011-07-29,10-Q,ALLIANCEBERNSTEIN HOLDING L.P.,AB,CIK0000825313,USD,-4158000.0,141000.0,4408829.0,1781733000.0,0.0,,,,4000000.0,38095000.0,,,,,,,,,,35800000.0,0.34,0.34,1586000.0,0.0,,0.169,0.035,,0.374,114139000.0,1779944000.0,1639000.0,100000.0,100000.0,42745000.0,7233000.0,,,,,,,,152000.0,1781733000.0,,,1991767000.0,105073342.0,105073342.0,,,,,,,,,35512000.0,35653000.0,,,,0.34,,0.34,203000.0,,74000.0,,36000.0,,2634000.0,2493000.0,,,,-10000.0,,73000.0,,2743000.0,,,2583000.0,,,,,-1000.0,,,,,160000.0,,,-14000.0,40000.0,54000.0,152000.0,-207667000.0,1781581000.0,,,,,,,,,,,,,,,,,,,,,,1600000.0,2500000.0,105173342.0,,,,,,,,,,,,,,,103969000.0,104525000.0,556000.0
2011-09-30,2011-10-26,10-Q,ALLIANCEBERNSTEIN HOLDING L.P.,AB,CIK0000825313,USD,-9057000.0,0.0,9590691.0,1766242000.0,0.0,,,,7400000.0,22104000.0,,,,,,,,,,27300000.0,0.26,0.26,3656000.0,0.0,,0.208,0.035,,,90981000.0,1762457000.0,1631000.0,100000.0,100000.0,34074000.0,7071000.0,,,,,,,,261000.0,1766242000.0,,,1984615000.0,105073342.0,105073342.0,5800000.0,,,,,,,,27003000.0,27003000.0,,,,0.26,,0.26,129000.0,,,,-16000.0,,-4367000.0,-4672000.0,,,,-10000.0,-345000.0,-360000.0,,-4743000.0,,,-4899000.0,,,,,15000.0,,,,,156000.0,,,-13000.0,-13000.0,-211000.0,261000.0,-211208000.0,1765981000.0,,,,,,,,,,,,,,,,17200000.0,,,,,,100000.0,3000000.0,105173342.0,,,,,,,,,,,,,,,103156.0,103156.0,0.0
