end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccruedLiabilitiesCurrent,AccumulatedUndistributedIncomeLoss,AcquisitionCosts,AdditionalPaidInCapital,AdjustmentOfWarrantsGrantedForServices,AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmountOfImpairmentToCarryingAmountOfRegulatoryAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsFairValueDisclosure,AssetsNoncurrent,BankOverdrafts,CapitalExpendituresIncurredButNotYetPaid,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ConversionOfStockAmountConverted1,ConvertibleDebtFairValueDisclosures,ConvertibleNotesPayableCurrent,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentUnamortizedDiscount,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeconsolidationRevaluationOfRetainedInvestmentGainOrLossAmount,DeferredFinanceCostsCurrentNet,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeInstrumentsGainLossRecognizedInIncomeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DerivativeLiabilityFairValueNet,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DividendsCommonStockPaidinkind,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,EquityFairValueAdjustment,EquityIssuanceDollarAmountPerShare,ExplorationCosts,ExplorationExpenseMining,FairValueAdjustmentOfWarrants,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchasesSalesIssuancesSettlements,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,FairValueOfAssetsAcquired,FairValueOptionChangesInFairValueGainLoss,GainLossOnDispositionOfIntangibleAssets,GainOrLossOnSaleOfStockInSubsidiary,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxExpenseBenefitIntraperiodTaxAllocation,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositsOutstanding,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToAffiliates,IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,IncreaseDecreaseInFinishedGoodsAndWorkInProcessInventories,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,InterestExpense,InterestExpenseDebtExcludingAmortization,InterestExpenseOther,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,Land,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueAdjustment,LiabilitiesNoncurrent,LineOfCreditFacilityInterestRateAtPeriodEnd,LineOfCreditFacilityMaximumBorrowingCapacity,LinesOfCreditCurrent,LongTermInvestments,LongTermNotesAndLoans,MineralPropertiesAccumulatedImpairment,MineralPropertiesGross,MineralPropertiesNet,MineralRights,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersDiluted,NonoperatingIncomeExpense,NotesIssued1,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesReduction,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiabilityCurrent,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAdditionalCapital,OtherCostAndExpenseOperating,OtherLiabilitiesCurrent,OtherLongTermNotesPayable,OtherNoncashIncome,OtherNonoperatingIncomeExpense,OtherShortTermBorrowings,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,PaymentsToAcquireInterestInSubsidiariesAndAffiliates,PaymentsToAcquireMineralRights,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromDivestitureOfInterestInConsolidatedSubsidiaries,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfWarrants,ProceedsFromLinesOfCredit,ProceedsFromLoans,ProceedsFromOtherEquity,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfOtherDebt,ProceedsFromShortTermDebt,ProfitLoss,RealEstateAndAccumulatedDepreciationInitialCostOfLand,RelatedPartyTransactionAmountsOfTransaction,RepaymentsOfNotesPayable,RepaymentsOfOtherDebt,RepaymentsOfRelatedPartyDebt,RepaymentsOfSecuredDebt,RepaymentsOfShortTermDebt,RetainedEarningsAccumulatedDeficit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharePrice,SharesIssued,ShortTermNonBankLoansAndNotesPayable,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockOptionPlanExpense,TransferOfInvestments,UnrealizedGainLossOnDerivatives,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2009-12-31,2010-05-04,10-K,ATHENA GOLD CORPORATION,AHNR,CIK0001304409,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1054806.0,-1054806.0,,,,,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,ATHENA GOLD CORPORATION,AHNR,CIK0001304409,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,96009.0,,-116523.0,-0.01,-23570.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.0,,,,,,,,,,,,,,,,,,,,,,,,-140093.0,,,9122.0,,,,,125645.0,-125645.0,,,,,29636.0,,,,9684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22193462.0,,22193462.0
2010-09-30,2010-11-18,10-Q,ATHENA GOLD CORPORATION,AHNR,CIK0001304409,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,5814.0,,,,,,,,,,49438.0,,-50839.0,0.0,-10260.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,,,,,,,,,,,,,,,,,,,,,,,,-61099.0,,,9626.0,,,,,60465.0,-60465.0,,,,,5213.0,,,,11634.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22606957.0
2010-12-31,2011-04-15,10-K,ATHENA GOLD CORPORATION,AHNR,CIK0001304409,USD,46063.0,,,47500.0,,,4465768.0,,,,,,,,191355.0,,,1463.0,,,,424176.0,221012.0,,,,47500.0,,111475.0,111332.0,,,,,,0.0001,100000000.0,29391500.0,29391500.0,,2939.0,,,,,,,,,,,5000.0,,3537.0,,,,,,,,,,,,,,612251.0,,,30638.0,,,-0.03,,,,,,,52890.0,,,,,73400.0,,-9892.0,,-180000.0,227070.0,,-546785.0,-0.02,-65466.0,0.0,,,,0.0,,,,,111678.0,,11104.0,,41466.0,,11036.0,,,,46385.0,,,,,-105000.0,,,,,,4850.0,3312.0,,,,,,,424176.0,169151.0,,,,,,7500.0,,,,,195664.0,497905.0,-82346.0,-304227.0,-612251.0,,,-184830.0,,30000.0,30000.0,100000.0,361955.0,-361955.0,,,,,81995.0,14950.0,,,20.0,14950.0,,,7500.0,74764.0,0.0001,5000000.0,0.0,0.0,0.0,106000.0,,-82.0,,475000.0,,,,,60000.0,1655.0,,,,,,,38750.0,,,,,,,,,,,,,,,,,,,255025.0,255025.0,93450.0,,,,475000.0,5000.0,73400.0,,,,,,,,,22732618.0
2011-03-31,2011-05-13,10-Q,ATHENA GOLD CORPORATION,AHNR,CIK0001304409,USD,,,,,,,,,872.0,,,,,,,,,872.0,,,,,,,,,-44583.0,,277485.0,166010.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,331241.0,,,,,168902.0,,0.0,,0.0,91462.0,,-427550.0,,0.0,,,,,0.0,,,,,-10813.0,,0.0,,3445.0,,0.0,,,,0.0,,,,,101000.0,,,,,,1317.0,0.0,,,,0.0,,,,,,,,,,,,,,,,558757.0,-59701.0,-333046.0,-427550.0,,,-1311.0,,,,0.0,426239.0,-426239.0,,,,,3536.0,,,,6.0,,,,0.0,59701.0,,,,,,,,0.0,,571207.0,0.0,,,,0.0,-12450.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,29705397.0,
2011-06-30,2011-08-15,10-Q,ATHENA GOLD CORPORATION,AHNR,CIK0001304409,USD,16868.0,,,20417.0,,,5247998.0,,,,,,,,,,,882.0,,200000.0,,595753.0,190881.0,,,,,,136883.0,,,,,,,0.0001,100000000.0,32370837.0,32370837.0,,3237.0,,,,,,,,,,,,,1783.0,,,,,,,,,,,,,,1149511.0,,,28175.0,,0.0,0.0,0.0,,,,,,42089.0,,,,,,,,,,56758.0,,-109711.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331.0,,,449.0,,,,,,,,595753.0,95460.0,,,,,,7500.0,,,,,397372.0,,,,-109711.0,,-109710.0,-1256.0,,30000.0,,,108455.0,-108455.0,,,,,9608.0,,,,75.0,,,,,,0.0001,5000000.0,,0.0,,52215.0,,,,,,,,,,,,,,7500.0,,,,,,,,,,,,,,,,,,,,,,500293.0,,,,,,,,,,,,,,,32271936.0,,32271936.0
2011-09-30,2011-11-17,10-Q,ATHENA GOLD CORPORATION,AHNR,CIK0001304409,USD,78576.0,,,37917.0,,,5287974.0,,,,,,,,,,,,,,,480270.0,62718.0,,,,,,22556.0,,,,,,,0.0001,100000000.0,32387786.0,32387786.0,,3239.0,,,,,,,,,,,,,892.0,,,,,,,,,,,,,,1391395.0,,,35390.0,,,-0.01,,,,,,,142561.0,,,,,,,,,,88223.0,,-234384.0,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.0,,,1344.0,,,,,,,,480270.0,181883.0,,,,,,,,,,,417552.0,,,,-234384.0,,,-485.0,,30000.0,,,233899.0,-233899.0,,,,,3115.0,,,,859.0,,,,,,0.0001,5000000.0,,0.0,0.0,39270.0,,,,,,,,,,,,,,7500.0,,,,,,,,,,,,,,,,,,,,,,298387.0,,,,,,,,,,,,,,,,32380233.0,32380233.0
2011-12-31,2012-04-16,10-K,ATHENA GOLD CORPORATION,AHNR,CIK0001304409,USD,78996.0,5476.0,130000.0,55416.0,,,5291687.0,,,,,37688.0,,,96998.0,36788.0,,3537.0,,,,486432.0,45252.0,,,0.0,7916.0,,4672.0,-106803.0,,,,,,0.0001,100000000.0,32405286.0,32405286.0,,3241.0,,,,,,,,,,,,,0.0,0.0,,,-1868774.0,,,,,,,,,,1481735.0,-7348.0,,9508.0,,,-0.03,,,,,,,554727.0,,,,,168902.0,,,,0.0,279989.0,,-869484.0,-0.03,,0.0,,0.0,,0.0,,,263848.0,27161.0,-6701.0,,,,34337.0,,,,,,,,,,,65420.0,,,,,,6266.0,3402.0,,,,55773.0,,,486432.0,274670.0,,,,,,0.0,,,,,441180.0,657006.0,-84379.0,-679430.0,-869484.0,,,-5321.0,,,130000.0,,864163.0,-864163.0,,,,,29447.0,,,,945.0,750.0,,,-152.0,84531.0,0.0001,5000000.0,0.0,0.0,0.0,40580.0,,,,571206.0,,,,,100000.0,-14200.0,,,,,,,,,,,37688.0,,,,75000.0,,,150000.0,200000.0,0.45,0.5,0.43,,,,211762.0,211762.0,,,,55773.0,571206.0,55773.0,168902.0,,,37688.0,-7348.0,,-291009.0,,31695892.0,31695892.0
2012-03-31,2012-05-21,10-Q,ATHENA GOLD CORPORATION,AHNR,CIK0001304409,USD,111036.0,,,6333.0,,,5346822.0,100.0,21180.0,,,,,,,,,0.0,,,,540103.0,67137.0,,,4169.0,-52083.0,,28681.0,24009.0,,,,,,0.0001,100000000.0,32459132.0,32459132.0,,3246.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1619650.0,,,8453.0,,,0.0,,,,,,,63659.0,,,,,12385.0,,0.0,,0.0,72312.0,,-137915.0,0.0,0.0,,,,,0.0,,,,,32040.0,,0.0,,6114.0,,0.0,,,,0.0,,,,,23600.0,,,,,,1945.0,0.0,,,,14317.0,,,540103.0,411116.0,,,,,,,,,,,472966.0,150375.0,-71485.0,-54881.0,-137915.0,,,-1944.0,,,280000.0,0.0,135971.0,-135971.0,,,,,0.0,,,,1.0,1125.0,,,0.0,71485.0,0.0001,5000000.0,,0.0,0.0,38456.0,,0.0,,0.0,100.0,,,,150000.0,375.0,,,,,,,0.0,,,,6863.0,,,,,,,,,,,,,,,128987.0,,0.0,,,,,,,,,6863.0,0.0,,,,32415345.0,
2012-06-30,2012-08-16,10-Q,ATHENA GOLD CORPORATION,AHNR,CIK0001304409,USD,94974.0,2877.0,160000.0,23333.0,,,5747839.0,,,,,,,,,,,,,200000.0,,645913.0,17263.0,,,,,,13200.0,,,,,,,0.0001,100000000.0,33946456.0,33946456.0,,3395.0,,,,,,,,,,,,,,,,,,36322.0,,,,,36322.0,,,429.0,1826094.0,,,3025.0,,-0.01,-0.01,-0.01,,,,,,17105.0,,,,36322.0,,-429.0,,,-57366.0,130202.0,,-206443.0,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,17279.0,1002.0,,,1002.0,,,,,,,,645913.0,322204.0,,,,,,,,,,,628650.0,,,,-206443.0,,-206014.0,-58796.0,,,,,147647.0,-147647.0,,,,,340.0,,,,1.0,4550.0,,,,,0.0001,5000000.0,0.0,0.0,,4063.0,,,,,,,,,,,,,,7500.0,,,,,,5427525.0,,,,,,,,,,,,,,,,323709.0,,,,,,,,,,,,,,,32283014.0,33265735.0,32265735.0
