end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AcquisitionCosts,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,AdjustmentsToAdditionalPaidInCapitalOther,AdvertisingExpense,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,Assets,AssetsCurrent,AssetsHeldForSaleLongLivedFairValueDisclosure,BuildingsAndImprovementsGross,BusinessCombinationConsiderationTransferred1,BusinessCombinationContingentConsiderationAsset,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,CommitmentsAndContingencies,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConstructionInProgressGross,ContractWithCustomerLiabilityCurrent,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleNotesPayableCurrent,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtInstrumentPeriodicPayment,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,Deposits,Depreciation,DepreciationDepletionAndAmortization,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DueToEmployeesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EquityMethodInvestmentAggregateCost,FairValueOfAssetsAcquired,FinancingReceivableAccruedInterestAfterAllowanceForCreditLoss,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnSaleOfProperties,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossAttributableToParent,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAssetsHeldForSale,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDueToAffiliates,IncreaseDecreaseInDueToEmployeesCurrent,IncreaseDecreaseInDueToOtherRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInSecurityDeposits,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestIncomeOther,InterestPaid,InterestPaidDiscontinuedOperations,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,Land,LandAvailableForSale,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermLoansPayable,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesAssumed1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesReceivableNet,NotesReduction,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherCostAndExpenseOperating,OtherNonoperatingIncomeExpense,OtherOperatingIncomeExpenseNet,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockConversionsInducements,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfLandHeldforinvestment,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentNet,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,ShortTermBorrowings,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,TaxCutsAndJobsActOf2017ChangeInTaxRateDeferredTaxAssetIncomeTaxExpense,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityValueExcludingAdditionalPaidInCapital,TransferToOtherRealEstate,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2017-12-31,2018-04-02,10-K,"INTERNATIONAL LAND ALLIANCE, INC.",ILAL,CIK0001657214,USD,,5224.0,378061.0,,,4313510.0,,,,,848000.0,,13678.0,13678.0,,,,,13678.0,-44872.0,13678.0,-44872.0,,,,,0.0,,0.001,75000000.0,14319901.0,14319901.0,14320.0,,,,,,0.0,0.0,,,,355164.0,355164.0,355164.0,,,355164.0,,,,,,,,-0.12,0.0,0.21,-0.21,0.0,,,,,-166330.0,,1224188.0,0.0,,-1390518.0,,0.0,0.0,161573.0,-13435.0,,,84729.0,,,,155505.0,264987.0,227000.0,,,,,,,,,0.0,,,,,,,383285.0,13678.0,,383285.0,,0.0,,653227.0,,-698099.0,-1390518.0,,,,,,,,,1224188.0,-1224188.0,,,,-166330.0,-166330.0,,,,,0.001,100000.0,28000.0,28000.0,28.0,,,,156727.0,0.0,,496500.0,,-1390518.0,,,,,,,-4697465.0,,0.0,,621125.0,,,,,,,1617333.0,848000.0,848000.0,,,,,,,,,,,,,,132548.0,,,,-369607.0,-369607.0,,,,1242750.0,,0.0,0.0,,,,,621125.0,,496500.0,156727.0,,,,,,,12025778.0
2018-03-31,2018-05-15,10-Q,"INTERNATIONAL LAND ALLIANCE, INC.",ILAL,CIK0001657214,USD,,15046.0,335805.0,,,4508927.0,,,,24.0,,,,11421.0,,,,,11421.0,-2257.0,11421.0,-2257.0,,,,,,,0.001,75000000.0,14975901.0,14975901.0,14976.0,,,,,,0.0,,,,7476.0,404177.0,,,,,,,,,,,7000.0,,-0.02,,0.21,,0.0,,,,,,,221078.0,0.0,-233420.0,-233420.0,,0.0,0.0,,9821.0,,,-97682.0,,,,,21361.0,10000.0,,,,,,12342.0,,,0.0,,,,,,,418375.0,11421.0,,350851.0,,67524.0,,319000.0,,-321257.0,-233420.0,,,,,,,,,-221078.0,-221078.0,,,,-12342.0,-12342.0,,,,,0.001,100000.0,28000.0,28000.0,28.0,,,,48500.0,67500.0,,203000.0,,,,,,,,,-4930885.0,,0.0,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-406954.0,,,,,,,,,,,,,,,,,,,,,,404177.0,14695609.0
2018-06-30,2018-08-20,10-Q,"INTERNATIONAL LAND ALLIANCE, INC.",ILAL,CIK0001657214,USD,,28166.0,381550.0,,,4656005.0,,,,,,,47876.0,47876.0,,,,,47876.0,,47876.0,,,,,,0.0,,0.001,75000000.0,,,15434.0,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,175557.0,,,,,,,,,,,,,,,,,,,,,,,35712.0,,,,,,,,,,518563.0,47876.0,,450856.0,67707.0,,67707.0,,,,-211269.0,,,,,41140.0,,,,175557.0,-175557.0,,,,-35712.0,-35712.0,,,,,,100000.0,,,28.0,,,,,,,,,,,,,,,,-5142154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-470687.0,,,,,,,,,,,,,,,,,,,,,,,15193390.0
2018-09-30,2018-11-30,10-Q,"INTERNATIONAL LAND ALLIANCE, INC.",ILAL,CIK0001657214,USD,,12246.0,392477.0,,,4694858.0,,,,,,,,23616.0,,,,,23616.0,,23616.0,,,250000.0,,,,,0.001,75000000.0,15433901.0,15433901.0,15654.0,,,,,50000.0,,,,,,,468791.0,2232338.0,,,468791.0,,,,,,,,-0.01,,,,,,,,,,,89374.0,,,,,,,,,,,,,,,,,,,,,,,21743.0,,,,,,,,,,566347.0,23616.0,,498461.0,67886.0,,67886.0,,,,-111117.0,,,,,43738.0,,,,89374.0,-89374.0,,,,-21743.0,-21743.0,,,,,0.001,100000.0,28000.0,28000.0,28.0,,,,,,,,,,,,,,,,-5253271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-542731.0,,,,,,,,,,,,,,,,,,,,,,,15559010.0
2018-12-31,2019-04-24,10-K,"INTERNATIONAL LAND ALLIANCE, INC.",ILAL,CIK0001657214,USD,457912.0,17198.0,440714.0,,,4762547.0,,,,29232.0,1075000.0,,971.0,971.0,,,,,971.0,,971.0,-12707.0,,,,,,,0.001,75000000.0,15927901.0,15927901.0,15928.0,,,,7000.0,,,,,,,492121.0,492121.0,492121.0,,,492121.0,,0.0,,,,,,-0.04,0.0,0.21,-0.21,0.0,,,,,,,523926.0,,,,,,,,11974.0,,,-94402.0,,,,,,,,,,,,87660.0,,,,,,5599.0,,,,565920.0,971.0,,497845.0,68075.0,,68075.0,721896.0,,-734603.0,-681407.0,,-87660.0,,,32933.0,,,,593747.0,-593747.0,5378872.0,,,-87660.0,-87660.0,,,,,0.001,2000000.0,28000.0,28000.0,28.0,,50000.0,,,124654.0,,,11200.0,,,43000.0,,52878.0,,,-5378872.0,,,69821.0,,,,,,,112000.0,736000.0,1075200.0,1075200.0,,,,,,,,,,,,,,133000.0,,,,-564949.0,,,,,,,,,,,,,,,,,,,,,,,15319906.0
2019-03-31,2019-05-17,10-Q,"INTERNATIONAL LAND ALLIANCE, INC.",ILAL,CIK0001657214,USD,,18694.0,501470.0,3923.0,22050.0,4777992.0,,,,488.0,291200.0,,1229408.0,111280.0,,937658.0,,1122050.0,111280.0,,111280.0,110309.0,,,,,,,0.001,75000000.0,15977901.0,15977901.0,15978.0,,,,6420.0,,,,,,,49249.0,541370.0,541370.0,,,541370.0,,3923.0,3923.0,,,,,-0.01,,0.21,,0.0,,,,,,,180914.0,,-234518.0,,,,,,1496.0,52746.0,,51250.0,,,,,,,,,,,41556.0,53604.0,53604.0,,,,2353.0,56850.0,41556.0,180470.0,,1939880.0,1229408.0,,1266638.0,673242.0,,673242.0,804721.0,-517051.0,-177361.0,-234518.0,,-53604.0,,,710020.0,,,,180914.0,-180914.0,,,,-53604.0,,,517051.0,517051.0,,0.001,100000.0,28000.0,28000.0,28.0,,,,,710000.0,,,46000.0,,937658.0,,,3779.0,,,-5613390.0,,,,,,,,,,448000.0,406000.0,70000.0,291200.0,,,,,,,,,,,,,,8000.0,,,,-710472.0,,,,,,,,,,,,,,,,,,219863.0,,,,49249.0,15940679.0
2019-06-30,2019-08-15,10-Q,"INTERNATIONAL LAND ALLIANCE, INC.",ILAL,CIK0001657214,USD,,29046.0,159885.0,15692.0,,5925423.0,,,,,,20.0,1765258.0,9162.0,,925889.0,,1122050.0,9162.0,,9162.0,,,,,,,,0.001,75000000.0,18881101.0,18881101.0,18881.0,,,,,,20263.0,,,,,,578266.0,578266.0,,,578266.0,,11769.0,,,,,5874.0,-0.01,,,,,,,,,,8406.0,487799.0,435043.0,,,,,,,,,,,,,,,,,,,,,,131346.0,,,,,,159885.0,164.0,180470.0,649737.0,1610012.0,1765258.0,,1541593.0,,,68419.0,,,,-175696.0,,-122940.0,,,630028.0,,,,487799.0,-52756.0,,,,-122940.0,,,,,,0.001,100000.0,28000.0,28000.0,28.0,,,,,,,,,,925889.0,,,,,,-5789086.0,455306.0,,,,,,,,,,,,166200.0,,,,,,,,,,,,,,94000.0,,,735000.0,155246.0,,,,,,,,,,,,,165600.0,,,,,,,,,,17823932.0
2019-09-30,2020-01-03,10-Q,"INTERNATIONAL LAND ALLIANCE, INC.",ILAL,CIK0001657214,USD,,37025.0,137375.0,27461.0,,6187026.0,,,,,,20.0,1757943.0,15954.0,,914120.0,,1122050.0,312.0,,312.0,,,,,,,,0.001,75000000.0,19333101.0,19333101.0,19333.0,,63000.0,,32669.0,,779.0,,,,,,704252.0,704252.0,,,704252.0,,11769.0,,98296.0,33921.0,,,-0.03,,,,,,,,-33921.0,,,426024.0,7714.0,,,,,,,,,,,,,,,,,,,,,,61490.0,,,,,,137375.0,,180470.0,647399.0,1813318.0,1757943.0,,869567.0,,,943751.0,,,,-513721.0,,-95411.0,,,68635.0,,,,426024.0,-418310.0,,,,-95411.0,,,,,,0.001,2000000.0,28000.0,28000.0,28.0,15642.0,,,,,,,,,914120.0,,,,,,-6302807.0,8493.0,,,,,,,,,,,,50000.0,,,,,,,,,,,,,,0.0,,,,-55375.0,,,,,,,,,,,10625.0,,,,,,,,,,,,19210253.0
2019-12-31,2020-04-14,10-K,"INTERNATIONAL LAND ALLIANCE, INC.",ILAL,CIK0001657214,USD,100159.0,,,36707.0,22050.0,6702750.0,,,189000.0,110983.0,430000.0,20.0,2232479.0,172526.0,647399.0,880789.0,,1122050.0,172526.0,,172526.0,171555.0,,,,,,,0.001,75000000.0,20614289.0,20614289.0,20615.0,250000.0,50000.0,22200.0,,,21042.0,,,28680.0,,,1464741.0,1464741.0,,,1464741.0,82580.0,36707.0,36707.0,,64405.0,,,-0.1,,,,,,,,64405.0,,83656.0,1636182.0,442757.0,,,,,,,-230691.0,-230691.0,,,17925.0,122040.0,,,,,,,,,,372075.0,,,,,46504.0,,,271225.0,647399.0,2062685.0,2232479.0,605000.0,985748.0,,,1076937.0,2784443.0,-1398195.0,-1214693.0,-1596086.0,-1596086.0,-213474.0,,1468480.0,391543.0,361466.0,,,1825369.0,-1382612.0,6974958.0,10540.0,,10540.0,,,1398195.0,1398195.0,,0.001,2000000.0,,,,,75000.0,,,2528094.0,,,130000.0,,880789.0,7000.0,,811642.0,,,-6974958.0,463799.0,,189187.0,482584.0,,,,,,768000.0,647200.0,390000.0,430000.0,,,,,,,,,,,,,,0.0,0.0,,,-123706.0,,75000.0,,,,33000.0,,,,,152528.0,,,462842.0,,,,,293500.0,293500.0,670000.0,,16672181.0
2020-03-31,2020-05-22,10-Q,"INTERNATIONAL LAND ALLIANCE, INC.",ILAL,CIK0001657214,USD,313292.0,,,48113.0,22050.0,7173279.0,,173951.0,358599.0,41033.0,92385.0,20.0,2231686.0,172599.0,647399.0,869383.0,,1122050.0,2038.0,,2038.0,-170488.0,,,,,,,0.001,75000000.0,21384289.0,21384289.0,20785.0,250000.0,54412.0,,,,,,,58635.0,,,,,,,,95000.0,11406.0,11406.0,,,,,-0.04,,,,,,,,,,,406115.0,15083.0,,,,,,,,213133.0,,,,16832.0,,,,,,10540.0,-170561.0,,,96502.0,97151.0,,,,42284.0,,,271225.0,647399.0,2297850.0,2231686.0,,1217065.0,,,1080785.0,163743.0,-476525.0,-334131.0,-846133.0,,96502.0,,1835146.0,754361.0,,,,764714.0,-749631.0,,21080.0,,,,,,,,0.001,2000000.0,,,,170561.0,,,,,,,,,869383.0,,,35833.0,,,-7821091.0,15083.0,,358599.0,410699.0,,,,,,20000.0,,150000.0,180000.0,30000.0,,,,150000.0,,30000.0,0.5,,,0.5,0.0,0.5,39600.0,,,,-359664.0,,,,,,,,,120000.0,,,,236748.0,120668.0,,,78808.0,,,293500.0,,,20629440.0
