end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccruedLiabilitiesAndOtherLiabilities,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,AccumulatedDepreciationDepletionAndAmortizationReclassificationsOfPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AmortizationOfDebtDiscountPremium,Assets,AssetsCurrent,CapitalizedComputerSoftwareAdditions,CapitalizedComputerSoftwareAmortization1,CapitalizedComputerSoftwareGross,CapitalizedComputerSoftwareNet,CapitalLeaseObligations,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashPeriodIncreaseDecrease,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConcentrationRiskPercentage1,ConversionOfStockSharesConverted1,ConvertibleDebtCurrent,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfRevenue,CostOfServicesDirectLabor,CurrentIncomeTaxExpenseBenefit,DebtConversionOriginalDebtAmount1,DebtInstrumentAnnualPrincipalPayment,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,DebtInstrumentDecreaseForgiveness,DebtInstrumentFairValue,DebtInstrumentUnamortizedDiscount,DebtSecuritiesHeldToMaturityDerivativeCumulativeGain,DeferredCosts,DeferredIncomeTaxAssetsNet,DeferredOtherTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositsAssetsCurrent,Depreciation,DepreciationAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DevelopmentCosts,DividendsSharebasedCompensationStock,DueFromRelatedPartiesCurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCash,EffectOfExchangeRateOnCashAndCashEquivalents,EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquipmentExpense,FiniteLivedIntangibleAssetsNet,ForeignCurrencyExchangeRateTranslation1,ForeignCurrencyTransactionGainBeforeTax,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionLossBeforeTax,GainLossOnDerivativeInstrumentsNetPretax,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInDeposits,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToOtherRelatedParties,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherDeposits,IncreaseDecreaseInReceivables,InterestExpense,InterestPaid,InterestPaidNet,LesseeOperatingLeaseDiscountRate,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayable,LoansPayableCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesIssued1,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAssets,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossTax,OtherLoansPayable,OtherNonoperatingIncomeExpense,ParticipatingMortgageLoansUnamortizedDebtDiscountAmount,PaymentsToAcquireAssetsInvestingActivities,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireRealEstate,PaymentsToDevelopSoftware,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ReclassificationFromAociCurrentPeriodTax,RelatedPartyTransactionDueFromToRelatedParty,RepaymentsOfLongtermLoansFromVendors,RestrictedCashCurrent,RetainedEarningsAccumulatedDeficit,Revenues,SalariesWagesAndOfficersCompensation,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,SharesIssuedPricePerShare,StockholdersEquity,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueNewIssues,TemporaryEquityForeignCurrencyTranslationAdjustments,UnamortizedDiscountsOnAcceptancesExecuted,ValuationAllowancesAndReservesAdjustments,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,ForeignCurrencyTransactionGainLossUnrealized,IncreaseDecreaseInPrepaidExpense,OperatingLeaseRightOfUseAssetAmortizationExpense,PrepaidExpenseCurrent,InterestIncomeExpenseNet
2015-11-30,2016-01-19,10-Q,BOATIM INC.,BTIM,CIK0001622231,USD,53333.0,,1180.0,233.0,233.0,,,,13823.0,,,,,,,,,,,,1003.0,1003.0,-3791.0,,0.001,75000000.0,4000000.0,4000000.0,4000.0,,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,670.0,-0.0035,0.39,0.34,0.05,,,,,,29513.0,,,,,,,4547.0,523.0,,,,-14025.0,,,,,,,10000.0,,,,,,,,,,,,,54003.0,13823.0,,,,,,-3791.0,-14025.0,,,14547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,,,,,,-44180.0,30035.0,,,,,,,,,,,,-40180.0,,,,,,,,5050000.0,,,,,,,,
2016-02-29,2016-04-14,10-Q,BOATIM INC.,BTIM,CIK0001622231,USD,63333.0,,1413.0,,,,40950.0,,13289.0,,,,,,,,,,,,702.0,782.0,,,0.001,75000000.0,5050000.0,5050000.0,5050.0,,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,670.0,-0.0106,,,,,,,,,55732.0,,,,,,,1879.0,-40342.0,,,,-42221.0,,,,,,,,,,,,,,,,,,,,64003.0,13289.0,,,,,,,-42221.0,,,1879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,,,,,,-96714.0,15390.0,,,,,,,,,,,,-50714.0,,,42000.0,,,,,4000000.0,,,,,,,,
2016-05-31,2016-07-13,10-Q,BOATIM INC.,BTIM,CIK0001622231,USD,73333.0,,1646.0,,,,40950.0,,12852.0,,,,,,,,,,,,,499.0,,,0.001,75000000.0,5050000.0,5050000.0,5050.0,,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,670.0,-0.0026,,,,,,,,,37314.0,,,,,,,16370.0,15934.0,,,,-10437.0,,,,,,,,,,,,,,,,,,,,74003.0,12852.0,,,,,,,-10437.0,,,26370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,,,,,,-107151.0,53248.0,,,,,,,,,,,,-61151.0,,,,,,,,4000000.0,,,,,,,,
2016-08-31,2016-11-29,10-K,BOATIM INC.,BTIM,CIK0001622231,USD,83333.0,,1880.0,933.0,,,40950.0,,12475.0,,,,,,,,,,,,,355.0,-4440.0,,0.001,75000000.0,4000000.0,4000000.0,5050.0,,,,,,,,40000.0,,,,,,,,,,,,,,,,,933.0,,,,,,,,670.0,-0.0173,0.39,0.34,0.05,,,,,,150596.0,,,,,,,-66323.0,-21050.0,,,,-87373.0,,,,-34075.0,,,40000.0,,,,,,,,,,,,,84003.0,12475.0,,,,-42000.0,,-46440.0,-87373.0,,,-66323.0,-87373.0,,,,,,,,,,,,,,,,,,,,,,,-42000.0,,,,14000.0,,,,,,-117528.0,129546.0,,,,,,,,,,,-71528.0,-71528.0,,,,42000.0,,,,5050000.0,,,,,,,,
2016-11-30,2017-01-17,10-Q,BOATIM INC.,BTIM,CIK0001622231,USD,93333.0,,2113.0,-233.0,,,40950.0,,12120.0,,,,,,,,,,,,,233.0,-122.0,,0.001,75000000.0,5050000.0,5050000.0,5050.0,,,,,,,,10000.0,,,,,,,,,,,,,,,,,233.0,,,,,,,,670.0,0.0,,,,,,,,,27072.0,,,,,,,3283.0,2928.0,,,,-13283.0,,,,,,,-10000.0,,,,,,,,,,,,,94003.0,12120.0,,,,,,-23516.0,-13283.0,,,-13283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,,,,,,-127883.0,30000.0,,,,,,,,,,,,-81883.0,,,,,,,,150500000.0,,,,,,,,
2017-02-28,2017-03-22,10-Q,BOATIM INC.,BTIM,CIK0001622231,USD,103333.0,,2346.0,,,,40950.0,,13176.0,,,,,,,,,,,,,1523.0,,,0.001,75000000.0,5050000.0,5050000.0,5050.0,,,,,,3149.0,,10000.0,,,,,,,,,,,,,,,,,233.0,,,,,,,,670.0,0.0,,,,,,,,,31650.0,,,,,,,12483.0,3539.0,,,,-8944.0,,,,,,,,,,,,,,,,,,,,104003.0,13176.0,,,,,,,-8944.0,,,12483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,,,,,,-136827.0,35188.0,,,,,,,,,,,,-90827.0,,,,,,,,151500000.0,,,,,,,,
2017-05-31,2017-06-26,10-Q,BOATIM INC.,BTIM,CIK0001622231,USD,113333.0,,2580.0,,,,40950.0,,12928.0,,,,,,,,,,,,,1508.0,,,0.001,75000000.0,5050000.0,5050000.0,5050.0,,,,,,16319.0,,10000.0,,,,,,,,,,,,,,,,,233.0,,,,,,,,670.0,0.0,,,,,,,,,16319.0,,,,,,,11512.0,1265.0,,,,-10247.0,,,,,,,,,,,,,,,,,,,,114003.0,12928.0,,,,,,,-10247.0,,,11512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,,,,,,-147075.0,17584.0,,,,,,,,,,,,-101075.0,,,,,,,,151500000.0,,,,,,,,
2017-08-31,2017-12-14,10-K,BOATIM INC.,BTIM,CIK0001622231,USD,6450.0,,,700.0,,,-4425.0,,468.0,468.0,,,,,,,,,,,,468.0,113.0,,0.001,,,,151500.0,,,,,,,75040.0,,,,,,,,,,,,,34075.0,,,,,700.0,,,,,,,,468.0,0.0,,0.34,0.05,,,,,,75040.0,,,,,,,-43729.0,7732.0,,,,-35997.0,,,,-14038.0,34942.0,468.0,,,,,,468.0,,,,,,,,6918.0,468.0,6918.0,,,,,113.0,-35997.0,,,-43729.0,-35997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101075.0,,,,-153525.0,82772.0,,,,,,,,,,,-6450.0,-6450.0,,,,,,,-34075.0,151500000.0,,,,,,,,
2017-11-30,2018-01-16,10-Q,BOATIM INC.,BTIM,CIK0001622231,USD,18351.0,,,,,,,,468.0,,,,,,,,,,,,,468.0,,,0.001,500000000.0,150500000.0,150500000.0,150500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8843.0,0.0,0.39,0.34,0.05,,,,,,,,,,,,,-23701.0,,,,,-23701.0,,,,,11901.0,,,,,,,,11901.0,,,,,,,,468.0,27194.0,,,11800.0,,-11800.0,-23701.0,,,-23701.0,,,,,,,,,,,,,,,,,,,,,,11800.0,,,,11800.0,-23701.0,,,,,,,-177226.0,,,,,,,,,,,,,-30151.0,,,,,,,,151500000.0,,,,,,,,
2018-02-28,2019-06-06,10-Q,BOATIM INC.,BTIM,CIK0001622231,USD,6450.0,,,,,,-4425.0,,468.0,468.0,,,,,,,,,,,,468.0,,,0.001,500000000.0,151500000.0,151500000.0,151500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44624.0,0.0,,,,,,,,,,,,,,,,20455.0,,,,,-20455.0,,,,,,,,,,,,,,,,,,,,51074.0,468.0,51074.0,,,,,,-20455.0,,,20455.0,-20455.0,,,,,,,,,,,,,,,,,,,,,,,,,,-20455.0,,,,,,,-197681.0,,,,,,,,,,,,,-50606.0,,,,,,,,151500000.0,,,,,,,,
