end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccruedIncomeTaxesCurrent,AccruedInsuranceCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsFairValueDisclosure,AssetsNoncurrent,BankOverdrafts,CapitalizedCostsMineralInterestsInProvedProperties,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,ChangeInUnrealizedGainLossOnForeignCurrencyFairValueHedgingInstruments1,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConcentrationRiskPercentage1,CostOfOtherPropertyOperatingExpense,CostOfRevenue,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxesAndOtherTaxLiabilitiesNoncurrent,DeferredIncomeTaxesAndTaxCredits,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceCurrent,DeferredTaxLiabilitiesCurrent,DeferredTaxLiabilitiesNoncurrent,DepositAssets,DepositLiabilityCurrent,Depreciation,DepreciationDepletionAndAmortization,DerivativeGainLossOnDerivativeNet,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromEmployeesCurrent,DueFromEmployeesCurrent,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToEmployeesCurrentAndNoncurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectOfExchangeRateOnCash,EffectOfExchangeRateOnCashAndCashEquivalents,EquityMethodInvestmentOwnershipPercentage,FairValueOptionChangesInFairValueGainLoss,FairValueOptionChangesInFairValueGainLoss1,ForeignCurrencyExchangeRateTranslation1,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossRealized,ForeignCurrencyTransactionGainLossUnrealized,GainLossOnDispositionOfAssets,GainLossOnSaleOfPropertyPlantEquipment,GainOrLossOnSaleOfStockInSubsidiary,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfRealEstate,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncreaseDecreaseDueFromOtherRelatedParties,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToOtherRelatedParties,IncreaseDecreaseInDueToOtherRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,InterestPaid,InterestPaidNet,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryWriteDown,InvestmentsInAndAdvancesToAffiliatesBalancePrincipalAmount,LeaseAndRentalExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAccountsPayableAndAccruedLiabilities,OtherAdditionalCapital,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeLossBeforeTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherIncome,OtherLiabilitiesCurrent,OtherLiabilitiesCurrent,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherNotesPayableCurrent,OtherOperatingIncome,OtherOperatingIncomeExpenseNet,OtherReceivablesNetCurrent,OtherTaxExpenseBenefit,PaymentsToAcquireMineralRights,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromBankDebt,ProceedsFromContributedCapital,ProceedsFromContributionsFromParent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentTransfersAndChanges,ReceivablesNetCurrent,RelatedPartyCosts,RepaymentsOfNotesPayable,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueFromRelatedParties,Revenues,StockholdersEquity,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,TranslationAdjustmentFunctionalToReportingCurrencyGainLossReclassifiedToEarningsNetOfTax,UnrealizedGainOnForeignCurrencyDerivativesBeforeTax,UtilitiesOperatingExpense,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2008-07-31,2008-10-29,10-K,"MOTOS AMERICA, INC.",WECT,CIK0001409175,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-123852.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53647.0,,,,,,,,
2009-07-31,2009-10-29,10-K,"MOTOS AMERICA, INC.",WECT,CIK0001409175,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-103885.0,,,,,,,,
2010-07-31,2010-10-29,10-K,"MOTOS AMERICA, INC.",WECT,CIK0001409175,USD,,,,,,,,,,,,,,,,,,,,,,,,,93389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-432922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42648.0,,112500.0,,,,,,
2010-10-31,2010-12-13,10-Q,"MOTOS AMERICA, INC.",WECT,CIK0001409175,USD,,,,,,,0.0,,,,,,,,,,,,,,,,,,94064.0,,675.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1458.0,,0.0,,,-707.0,,,,,,3763.0,,0.0,,,,,,,0.0,,,,,,,16944.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,1500.0,,,,,,0.0,0.0,-783.0,-22227.0,,,,22227.0,-22227.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,13257.0,,,,,,,,,,,,,0.0,,,0.0,,,,,16530000.0,
2011-01-31,2011-03-07,10-Q,"MOTOS AMERICA, INC.",WECT,CIK0001409175,USD,,,,,,,0.0,,,,,,,,,,,,,,,,,,71965.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,-1408.0,,,,,,1345.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,,,,-12059.0,,,,12059.0,-12059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4806.0,,,,,,,,,,,,,0.0,,,,,,,,16530000.0,
2011-04-30,2011-06-06,10-Q,"MOTOS AMERICA, INC.",WECT,CIK0001409175,USD,,,,,,,0.0,,,,,,,,,,,,,,,,,,71134.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,-4850.0,,,,,,1318.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,,,,-14859.0,,,,14859.0,-14859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4191.0,,,,,,,,,,,,,0.0,,,,,,,,16530000.0,
2011-07-31,2011-10-06,10-K,"MOTOS AMERICA, INC.",WECT,CIK0001409175,USD,,,104.0,,,,0.0,,,628.0,,,,524629.0,,,,,62629.0,,,,,,62629.0,,-30760.0,,,,,,0.001,300000000.0,16530000.0,16530000.0,16530.0,,,0.0,,,,,,,,,,,,,,,,,,,,,702609.0,,,,,,,145466.0,,,0.0,,,,,0.0,,,-6166.0,,,,,,7997.0,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,10161.0,,,,,,,0.0,0.0,,,,,,6000.0,,146198.0,62629.0,,,0.0,0.0,-30760.0,-58921.0,,,,58921.0,-58921.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.001,15000000.0,,,0.0,,,,,,0.0,0.0,0.0,,26758.0,,,,,,,,,,,,,0.0,-83569.0,,0.0,,,,,16530000.0,
2011-10-31,2011-12-13,10-Q,"MOTOS AMERICA, INC.",WECT,CIK0001409175,USD,,,3863.0,,,,0.0,,,1950.0,,,,524629.0,,,,,45589.0,,,,,,45589.0,,-17040.0,,,,,,0.001,300000000.0,16530000.0,16530000.0,16530.0,,,2774.0,,,,,,,,,,,,,,,,,,,,,723591.0,,,,,,,139827.0,,0.0,0.0,,,0.0,,0.0,0.0,,3678.0,,,,,,5410.0,,0.0,,,,,,,0.0,,,,,,,5081.0,,,,,,,,-5639.0,,,,,,,0.0,0.0,,,,,,1500.0,,145640.0,45589.0,,,0.0,0.0,-17040.0,-20982.0,,,,20982.0,-20982.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.001,15000000.0,,,0.0,,,,,,0.0,0.0,0.0,,11976.0,,,,,,,,,,,,,0.0,-100051.0,,0.0,,,,,16530000.0,
2012-01-31,2012-03-14,10-Q,"MOTOS AMERICA, INC.",WECT,CIK0001409175,USD,,,99.0,,,,0.0,,,598.0,,,,524629.0,,,,,30447.0,,,,,,30447.0,,,,,,,,0.001,300000000.0,16530000.0,16530000.0,16530.0,,,0.0,,,,,,,,,,,,,,,,,,,,,737323.0,,,,,,,139033.0,,0.0,0.0,,,,,0.0,0.0,,435.0,,,,,,5083.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,139730.0,30447.0,,,,,,-13732.0,,,,13732.0,-13732.0,,,,,,,,,,,,,,,,,,,,,,,,,0.001,15000000.0,,,0.0,,,,,,,,,,4584.0,,,,,,,,,,,,,0.0,-109283.0,,,,,,,16530000.0,
2012-04-30,2012-06-06,10-Q,"MOTOS AMERICA, INC.",WECT,CIK0001409175,USD,,,100.0,,,,0.0,,,607.0,,,,524629.0,,,,,23509.0,,,,,,23509.0,,,,,,,,0.001,300000000.0,16530000.0,16530000.0,16530.0,,,0.0,,,,,,,,,,,,,,,,,,,,,750724.0,,,,,,,140986.0,,0.0,0.0,,,,,0.0,0.0,,-1751.0,,,,,,3530.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,141693.0,23509.0,,,,,,-13401.0,,,,13401.0,-13401.0,,,,,,,,,,,,,,,,,,,,,,,,,0.001,15000000.0,,,0.0,,,,,,,,,,3620.0,,,,,,,,,,,,,0.0,-118184.0,,,,,,,16530000.0,
2012-07-31,2012-10-23,10-K,"MOTOS AMERICA, INC.",WECT,CIK0001409175,USD,,,99.0,,,,0.0,,,598.0,,,,524629.0,,,,,15892.0,,,,,,15892.0,,-46737.0,,,,,,0.001,300000000.0,16530000.0,16530000.0,16530.0,,,2774.0,,,,,,,,,,,,,,,,,,,,,760864.0,,,,,,,139019.0,,0.0,0.0,,,,,0.0,0.0,,4058.0,,,,,,15178.0,,0.0,,,,,,,0.0,,,,,,,-35.0,,,,,,,,-6447.0,,,,,,,0.0,0.0,,,,,,6000.0,,139716.0,15892.0,,,0.0,0.0,-46737.0,-58255.0,,,,58255.0,-58255.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.001,15000000.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,26361.0,,,,,,,,,,,,,0.0,-123824.0,,0.0,,,,,16530000.0,
