end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedRentCurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,CostOfGoodsAndServicesSold,CostsAndExpenses,CurrentIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredOfferingCosts,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBonuses,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsUnrealizedCurrencyLosses,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesDeferredExpenseOtherCapitalizedCosts,DeferredTaxLiabilitiesUnrealizedCurrencyTransactionGains,DefinedContributionPlanEmployerMatchingContributionPercent,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,DividendsCommonStock,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueAssetsLevel2ToLevel1TransfersAmount,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,ForeignCurrencyTransactionGainLossBeforeTax,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCredits,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherNoncurrentAssets,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryWorkInProcessNetOfReserves,InventoryWriteDown,IssuanceOfStockAndWarrantsForServicesOrClaims,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NumberOfOperatingSegments,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockNoParValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,ProceedsFromIssuanceOfCommonStock,ProceedsFromSaleOfProductiveAssets,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,ResidualValueOfLeasedAsset,RestrictedCashCurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,RoyaltyExpense,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,UnrecognizedTaxBenefits,UnrecognizedTaxBenefits,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,CurrentForeignTaxExpenseBenefit,DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,DeferredForeignIncomeTaxExpenseBenefit,FiniteLivedIntangibleAssetsAccumulatedAmortization,IncomeTaxExpenseBenefit,IntangibleAssetsNetExcludingGoodwill,PaymentsToAcquireIntangibleAssets,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions
2018-09-30,2018-11-13,10-Q,"Y-mAbs Therapeutics,Â Inc.",YMAB,CIK0001722964,USD,6827000.0,,2489000.0,,-48000.0,225848000.0,395000.0,,,166394000.0,166044000.0,,163292000.0,163323000.0,,0.0001,100000000.0,34193666.0,,3000.0,-11387000.0,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,-0.42,,,,,,,,,2684000.0,,-11400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11366000.0,166394000.0,9316000.0,,,,-11426000.0,,,,,11415000.0,-11415000.0,,,,,,,,,,,,,,91000.0,,395000.0,2721000.0,188000.0,39000.0,40000.0,,,-11000.0,,,,0.0001,0.0001,5500000.0,0.0,,,,,162000.0,8731000.0,,31000.0,-70775000.0,,,,,,1533014.0,2.89,,,7.54,60636000.0,2799373.0,4.9,,,,36292000.0,155028000.0,,,100498000.0,,0.0,,,27330579.0,,,,,,,,,
2018-12-31,2019-03-22,10-K,"Y-mAbs Therapeutics,Â Inc.",YMAB,CIK0001722964,USD,5872000.0,,3251000.0,44000.0,7000.0,225352000.0,1966000.0,1381000.0,2219000.0,151924000.0,151532000.0,,147840000.0,147871000.0,57356000.0,0.0001,100000000.0,34193666.0,34193666.0,3000.0,-43099000.0,,,0.0,0.0,,2682000.0,25285000.0,2789000.0,,78000.0,981000.0,,32067000.0,,163000.0,0.0,29000.0,29000.0,,0.0,,-1.92,,0.21,56000.0,0.0,0.0,0.0,0.0,-97000.0,8961000.0,-42456000.0,-43274000.0,-818000.0,16376000.0,-9000.0,-8000.0,-9127000.0,-23000.0,-5778000.0,1431000.0,1261000.0,,,2821000.0,187000.0,,,,,,,,,,,,,,,11397000.0,151924000.0,9123000.0,98763000.0,-234000.0,-41229000.0,-57334000.0,,,1.0,,43230000.0,-57308000.0,,,,,,,2884000.0,510000.0,462000.0,616000.0,616000.0,616000.0,64000.0,394000.0,,525000.0,3661000.0,187000.0,175000.0,176000.0,,224000.0,-44000.0,1002000.0,234000.0,,,0.0001,5500000.0,0.0,99765000.0,,,-43274000.0,205000.0,34269000.0,,31000.0,-84835000.0,,,,,1966000.0,1690153.0,3.0,,1138873.0,9.58,43224000.0,3357873.0,7.74,,,16.56,29303000.0,140527000.0,,,99507000.0,,0.0,,,28772384.0,,,,,,,,,
2019-03-31,2019-05-10,10-Q,"Y-mAbs Therapeutics,Â Inc.",YMAB,CIK0001722964,USD,5907000.0,,3877000.0,,63000.0,226216000.0,864000.0,,3388169.0,139997000.0,137034000.0,88000.0,134245000.0,134275000.0,-13596000.0,0.0001,100000000.0,34193666.0,34193666.0,3000.0,-15878000.0,,,0.0,0.0,,,,,,,,,,,,0.0,,19000.0,,,,-0.47,,,13000.0,,,,,-51000.0,3742000.0,,-15934000.0,,,,,,,,,-134000.0,,,-902000.0,56000.0,,,,,,3346000.0,77000.0,,539000.0,649000.0,760000.0,756000.0,565000.0,696000.0,14484000.0,139997000.0,10301000.0,,-126000.0,-13483000.0,-15934000.0,,,1.0,,16253000.0,-16253000.0,141000.0,2650000.0,517000.0,2133000.0,32000.0,2320000.0,,,,,,,,,0.11,380000.0,2759000.0,243000.0,56000.0,56000.0,,,319000.0,,126000.0,,,0.0001,5500000.0,0.0,,,,-15934000.0,400000.0,12511000.0,0.0,30000.0,-100769000.0,,2320000.0,,,864000.0,1841674.0,3.09,,20000.0,12.88,62102000.0,3377873.0,7.83,,,22.33,42575000.0,125513000.0,,,,,0.0,,,34193666.0,,,,,,,,,
2019-06-30,2019-08-14,10-Q,"Y-mAbs Therapeutics,Â Inc.",YMAB,CIK0001722964,USD,8911000.0,,4215000.0,,-3000.0,227187000.0,971000.0,,,126040000.0,123190000.0,,120163000.0,120163000.0,,0.0001,100000000.0,34193666.0,34193666.0,3000.0,-18102000.0,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,-0.53,,,,,,,,,4140000.0,,-18000000.0,,,,,,,,,,,,,,,,,,,3159000.0,77000.0,,539000.0,649000.0,760000.0,756000.0,378000.0,677000.0,17658000.0,126040000.0,13628000.0,,,,-18036000.0,,,,,18634000.0,-18634000.0,187000.0,2482000.0,502000.0,1980000.0,200000.0,2216000.0,,,,,,,,,0.11,272000.0,3027000.0,244000.0,-66000.0,-66000.0,,,598000.0,,,,,0.0001,5500000.0,0.0,,,,,390000.0,14494000.0,0.0,,-118805000.0,,,,,,2107637.0,3.6,,,12.3,51297000.0,3713873.0,9.06,,,,40609000.0,108382000.0,,,,,0.0,,,34193666.0,,,,,,,,,
2019-09-30,2019-11-13,10-Q,"Y-mAbs Therapeutics,Â Inc.",YMAB,CIK0001722964,USD,7628000.0,,5848000.0,,131000.0,228532000.0,1345000.0,,,103684000.0,99591000.0,,98192000.0,98192000.0,,0.0001,100000000.0,34593666.0,,3000.0,-23788000.0,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,-0.7,,,,,,,,,4699000.0,,-23900000.0,,,,,,,,,,,,,,,,,,,2950000.0,77000.0,,539000.0,646000.0,753000.0,749000.0,186000.0,613000.0,17745000.0,103684000.0,13992000.0,,,,-23922000.0,,,,,24359000.0,-24359000.0,174000.0,2337000.0,516000.0,1821000.0,188000.0,2086000.0,,,,,,,,,0.11,2000.0,1399000.0,318000.0,134000.0,134000.0,,,437000.0,,,,,0.0001,5500000.0,0.0,,,,,1689000.0,19660000.0,0.0,,-142727000.0,,,,,,2243931.0,4.04,,0.0,,63144000.0,3713873.0,9.06,,,,49408000.0,85939000.0,,,,,0.0,,,34371927.0,,,,,,,,,
2019-12-31,2020-03-12,10-K,"Y-mAbs Therapeutics,Â Inc.",YMAB,CIK0001722964,USD,8520000.0,,4550000.0,,50000.0,364712000.0,4657000.0,4657000.0,4005873.0,216366000.0,211955000.0,49000.0,207136000.0,207136000.0,59265000.0,0.0001,100000000.0,39728416.0,,4000.0,-80985000.0,,83004000.0,0.0,0.0,,2504000.0,51649000.0,8412000.0,153000.0,,2594000.0,,65489000.0,63000.0,261000.0,0.0,166000.0,166000.0,,0.0,-2.3,-2.9,-2.3,0.21,23000.0,0.0,0.0,0.0,0.0,-43000.0,19512000.0,-80598000.0,-81028000.0,-430000.0,33984000.0,-22000.0,-4000.0,-17016000.0,4000.0,-11022000.0,5924000.0,2617000.0,,,1158000.0,182000.0,,0.0,,0.0,,2764000.0,,749000.0,77000.0,539000.0,646000.0,753000.0,749000.0,534000.0,17463000.0,216366000.0,13586000.0,134704000.0,-1965000.0,-73497000.0,-104164000.0,-81028000.0,-81028000.0,1.0,83004000.0,83004000.0,-106762000.0,676000.0,2230000.0,516000.0,1714000.0,606000.0,1989000.0,,,,,,,,,0.11,377000.0,4819000.0,370000.0,43000.0,43000.0,,242000.0,1976000.0,,1965000.0,,,0.0001,5500000.0,0.0,134704000.0,,,-81028000.0,2052000.0,63492000.0,0.0,,-165863000.0,0.0,901000.0,,19512000.0,4657000.0,2495433.0,5.31,,648000.0,14.92,82944000.0,4005873.0,10.67,,,25.88,64738000.0,198903000.0,,,134704000.0,,0.0,,35183488.0,35183488.0,35183488.0,,,,,0.0,,,
2020-03-31,2020-05-07,10-Q,"Y-mAbs Therapeutics,Â Inc.",YMAB,CIK0001722964,USD,10260000.0,,4035000.0,,75000.0,367293000.0,2211000.0,,4721824.0,194074000.0,189836000.0,,185774000.0,185774000.0,-21362000.0,0.0001,100000000.0,39757623.0,,4000.0,-26154000.0,,26747000.0,0.0,0.0,,,,,,,,,,,,0.0,,86000.0,,0.0,-0.66,-0.66,-0.66,,50000.0,0.0,0.0,0.0,0.0,-25000.0,8125000.0,,-26179000.0,,,,,,,,,1740000.0,,,-759000.0,11000.0,,,,,,2568000.0,,,64000.0,540000.0,647000.0,754000.0,563000.0,477000.0,18744000.0,194074000.0,14843000.0,370000.0,-26000.0,-21756000.0,-26179000.0,-26179000.0,-26179000.0,1.0,,26747000.0,-26747000.0,174000.0,2091000.0,548000.0,1543000.0,188000.0,1865000.0,,,,,,,,,0.11,401000.0,4062000.0,381000.0,25000.0,25000.0,,457000.0,568000.0,,26000.0,,,0.0001,5500000.0,0.0,,,370000.0,-26179000.0,1992000.0,18622000.0,0.0,,-192042000.0,,2679000.0,,8125000.0,2211000.0,2626106.0,5.65,,717000.0,16.94,63082000.0,4697095.0,13.49,14.35,,29.26,53554000.0,175330000.0,25778.0,,,370000.0,0.0,,39753583.0,39753583.0,39753583.0,,,,,,,,
2020-06-30,2020-08-06,10-Q,"Y-mAbs Therapeutics,Â Inc.",YMAB,CIK0001722964,USD,9825000.0,,5313000.0,,-16000.0,378455000.0,2455000.0,,,167329000.0,163320000.0,,158059000.0,158059000.0,,0.0001,100000000.0,40014519.0,,4000.0,-40484000.0,,40452000.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,-1.01,-1.01,-1.01,,,0.0,0.0,0.0,0.0,,10393000.0,,-40393000.0,,,,,,,,,,,,,,,0.0,,,,2391000.0,,,64000.0,539000.0,650000.0,760000.0,378000.0,423000.0,21321000.0,167329000.0,15707000.0,,,,-40393000.0,-40393000.0,-40393000.0,,,40452000.0,-40452000.0,173000.0,1968000.0,569000.0,1399000.0,205000.0,1758000.0,,,,,,,,,0.11,198000.0,5261000.0,357000.0,-91000.0,-91000.0,,1729000.0,59000.0,,,,,0.0001,5500000.0,0.0,,,,,1894000.0,30059000.0,0.0,,-232435000.0,,,,10393000.0,,2834223.0,6.45,,324000.0,27.65,137912000.0,4931428.0,15.59,,,,104156000.0,146008000.0,,8707000.0,8707000.0,,0.0,,39972174.0,39972174.0,39972174.0,,,,,,,,
2020-09-30,2020-11-05,10-Q,"Y-mAbs Therapeutics,Â Inc.",YMAB,CIK0001722964,USD,10320000.0,,7570000.0,,-28000.0,381803000.0,3133000.0,,,143195000.0,133209000.0,,131267000.0,131267000.0,,0.0001,100000000.0,40472435.0,,4000.0,-32844000.0,,32641000.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,-0.82,-0.82,-0.82,,,0.0,0.0,0.0,0.0,,11636000.0,,-32832000.0,,,,,,,,,,,,,,,,,,,4900000.0,,2168000.0,,64000.0,540000.0,1587000.0,541000.0,496000.0,26683000.0,143195000.0,19777000.0,,,,-32832000.0,-32832000.0,-32832000.0,,,32641000.0,-32641000.0,330000.0,4404000.0,1887000.0,2517000.0,201000.0,5123000.0,,,,,,,,,0.076,335000.0,1942000.0,2975000.0,-12000.0,-12000.0,,1923000.0,-191000.0,,,,,0.0001,5500000.0,0.0,,,,,1888000.0,21005000.0,0.0,,-265267000.0,,,,11636000.0,,2900840.0,6.81,,155000.0,23.72,113742000.0,5028512.0,16.5,,,,91617000.0,116512000.0,,,,215000.0,0.0,,40187173.0,40187173.0,40187173.0,,,,,,,,
2020-12-31,2021-03-01,10-K,"Y-mAbs Therapeutics,Â Inc.",YMAB,CIK0001722964,USD,9372000.0,,8197000.0,,-526000.0,391558000.0,16135000.0,16135000.0,5704246.0,132047000.0,122363000.0,,114634000.0,114634000.0,-92502000.0,0.0001,100000000.0,40688447.0,,4000.0,-119913000.0,,140685000.0,0.0,0.0,,4424000.0,75711000.0,13146000.0,34000.0,,3803000.0,,96460000.0,357000.0,448000.0,0.0,396000.0,396000.0,,0.0,-2.97,-3.45,-2.97,0.21,-490000.0,0.0,0.0,0.0,0.0,576000.0,44785000.0,-119153000.0,-119337000.0,-184000.0,30986000.0,1647000.0,-2000.0,-25061000.0,223000.0,-3059000.0,4734000.0,852000.0,,,3848000.0,311000.0,,0.0,,0.0,7376000.0,4377000.0,,2180000.0,,64000.0,540000.0,1593000.0,,398000.0,26211000.0,132047000.0,19535000.0,2004000.0,-2785000.0,-91231000.0,-139270000.0,-119337000.0,-119337000.0,1.0,140685000.0,,-140030000.0,1324000.0,3979000.0,1966000.0,2013000.0,1248000.0,4569000.0,,,,,,,,,0.076,325000.0,7729000.0,3290000.0,-576000.0,-576000.0,,1968000.0,598000.0,,175000.0,2610000.0,,0.0001,5500000.0,0.0,,,2004000.0,-119337000.0,1825000.0,93697000.0,0.0,,-285200000.0,41500000.0,2679000.0,2203000.0,44785000.0,16135000.0,2907404.0,8.42,89667.0,2057600.0,25.4,156726000.0,5674100.0,22.55,6.69,25.0,43.47,119454000.0,105836000.0,299706.0,8707000.0,,2004000.0,0.0,0.0,40118537.0,40118537.0,40118537.0,,,,,0.0,,,
