end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccrualForEnvironmentalLossContingencies,AccrualForEnvironmentalLossContingenciesChargesToExpenseForNewLosses,AccrualForEnvironmentalLossContingenciesPayments,AccrualForEnvironmentalLossContingenciesPayments1,AccrualForEnvironmentalLossContingenciesProvisionForNewLosses,AccruedEnvironmentalLossContingenciesCurrent,AccruedEnvironmentalLossContingenciesNoncurrent,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableChargeOffs,AllowanceForDoubtfulAccountsReceivableRecoveries,AllowanceForDoubtfulAccountsReceivableWriteOffs,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,AssetsNoncurrent,CapitalExpendituresIncurredButNotYetPaid,CapitalizationLongtermDebtAndEquity,CapitalLeaseObligations,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsIncurred,CapitalLeaseObligationsNoncurrent,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsDueThereafter,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockDividendsPerShareCashPaid,CommonStockDividendsPerShareDeclared,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStocksIncludingAdditionalPaidInCapital,CommonStockValue,ContractsRevenue,ContractualObligation,ContractualObligationDueAfterFifthYear,ContractualObligationDueInFifthYear,ContractualObligationDueInFourthYear,ContractualObligationDueInNextTwelveMonths,ContractualObligationDueInSecondYear,ContractualObligationDueInThirdYear,ContributionOfProperty,CurrentFederalStateAndLocalTaxExpenseBenefit,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentCarryingAmount,DeferredFederalIncomeTaxExpenseBenefit,DeferredFederalStateAndLocalTaxExpenseBenefit,DeferredFinanceCostsGross,DeferredFinanceCostsNoncurrentNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredOtherTaxExpenseBenefit,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAndOtherLiabilitiesNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsRegulatoryAssetsAndLiabilities,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,DeferredTaxLiabilities,DeferredTaxLiabilitiesCurrent,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DeferredTaxLiabilitiesRegulatoryAssetsAndLiabilities,DeferredTaxLiabilitiesTaxDeferredIncome,DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,DefinedBenefitPlanContributionsByEmployer,DefinedBenefitPlanEffectOfPlanAmendmentOnNetPeriodicBenefitCost,DefinedBenefitPlanHealthCareCostTrendRateAssumedForNextFiscalYear,DefinedBenefitPlanNetPeriodicBenefitCostCreditIncreaseDecreaseForPlanAmendment,DefinedBenefitPlanUltimateHealthCareCostTrendRate,DerivativeAssets,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,DerivativeLiabilities,Dividends,DividendsCommonStock,DividendsPayableCurrent,DividendsPreferredStock,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCredits,EffectiveIncomeTaxRateReconciliationTaxCreditsOther,EnergyMarketingContractLiabilitiesCurrent,EnergyMarketingContractLiabilitiesNoncurrent,EnergyRelatedInventoryGasStoredUnderground,EnvironmentalRemediationExpense,FederalIncomeTaxExpenseBenefitContinuingOperations,GainLossOnSaleOfBusiness,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationTaxCredits,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInContractWithCustomerAsset,IncreaseDecreaseInFossilFuelInventories,IncreaseDecreaseInGasImbalanceReceivable,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherOperatingCapitalNet,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInReceivables,IncreaseDecreaseInRegulatoryLiabilities,IncreaseDecreaseInUnbilledReceivables,IndefiniteLivedIntangibleAssetsTranslationAndPurchaseAccountingAdjustments,InterestAndOtherIncome,InterestExpense,InterestExpenseDebt,InterestExpenseLongTermDebt,InterestExpenseOther,InterestExpenseShortTermBorrowings,InterestIncomeExpenseNet,InterestIncomeExpenseNonoperatingNet,InterestPaidNet,InterestPayableCurrent,InterestRevenueExpenseNet,InventoryRawMaterialsAndSupplies,InvestmentIncomeInterest,LeaseAndRentalExpense,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtFairValue,LongTermDebtNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NumberOfOperatingSegments,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherIncreaseDecreaseInEnvironmentalLiabilities,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNoncurrentLiabilities,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherOperatingActivitiesCashFlowStatement,OtherReceivablesNetCurrent,OtherSalesRevenueNet,OtherTaxExpenseBenefit,PaymentsOfDebtIssuanceCosts,PaymentsOfDividends,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesNoncurrent,PensionExpense,PreferredStockDividends,PreferredStockValue,PrepaidExpenseAndOtherAssets,ProceedsFromDivestitureOfBusinesses,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromLongTermCapitalLeaseObligations,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,ProceedsFromRepaymentsOfShortTermDebt,ProfitLoss,ProvisionForDoubtfulAccounts,PublicUtilitiesApprovedRateIncreaseDecreaseAmount,PublicUtilitiesApprovedRateIncreaseDecreasePercentage,PublicUtilitiesPropertyPlantAndEquipmentAccumulatedDepreciation,PublicUtilitiesPropertyPlantAndEquipmentCommon,PublicUtilitiesPropertyPlantAndEquipmentConstructionWorkInProgress,PublicUtilitiesPropertyPlantAndEquipmentDisclosureOfCompositeDepreciationRateForPlantsInService,PublicUtilitiesPropertyPlantAndEquipmentFuel,PublicUtilitiesPropertyPlantAndEquipmentNet,PublicUtilitiesPropertyPlantAndEquipmentPlantInService,PublicUtilitiesPropertyPlantAndEquipmentTransmissionAndDistribution,PublicUtilitiesRequestedRateIncreaseDecreaseAmount,RealEstateTaxExpense,RegulatedAndUnregulatedOperatingRevenue,RegulatedOperatingRevenueElectricNonNuclear,RegulatedOperatingRevenueGas,RegulatedOperatingRevenueOther,RegulatoryAssets,RegulatoryAssetsCurrent,RegulatoryAssetsNoncurrent,RegulatoryLiabilities,RegulatoryLiabilityCurrent,RegulatoryLiabilityNoncurrent,RemainingAmountsOfRegulatoryAssetsForWhichNoReturnOnInvestmentDuringRecoveryPeriodIsProvided,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfLongTermDebt,RepaymentsOfShortTermDebt,RestrictedStockExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesPurchasedForAward,ShortTermBorrowings,ShortTermDebtWeightedAverageInterestRate,ShortTermDebtWeightedAverageInterestRateOverTime,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StatutoryAccountingPracticesStatutoryAmountAvailableForDividendPayments,StockholdersEquity,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueShareBasedCompensation,TaxesPayableCurrent,TemporaryEquityCarryingAmountIncludingPortionAttributableToNoncontrollingInterests,TemporaryEquityRedemptionValue,TradingSecurities,UnamortizedDebtIssuanceExpense,UnbilledContractsReceivable,UnregulatedOperatingRevenue,UtilitiesOperatingExpense,UtilitiesOperatingExpenseDepreciationAndAmortization,UtilitiesOperatingExpenseGasAndPetroleumPurchased,UtilitiesOperatingExpenseMaintenanceAndOperations,UtilitiesOperatingExpensePurchasedPower,UtilitiesOperatingExpenseTaxes,WeightedAverageCostInventoryAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,ProceedsFromIssuanceInitialPublicOffering,SharesIssuedPricePerShare
2007-12-31,2008-02-12,10-K,UNITIL CORPORATION,UTL,CIK0000755001,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100400000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2009-02-18,10-K,UNITIL CORPORATION,UTL,CIK0000755001,USD,,,,,,,,,,400000.0,,,,,,,,,,,,,,,,,,,,,,,,11500000.0,6900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600000.0,-500000.0,,,,,11400000.0,6400000.0,,,,,2500000.0,,,9200000.0,,,,10300000.0,,,,,,,,,,12500000.0,,,,,,,,,,,,,197800000.0,,-238200000.0,,47300000.0,,9700000.0,9600000.0,,20500000.0,,,,,,,,,,,,,,,,,,,,,300000.0,,,,3800000.0,,,8000000.0,209900000.0,,28300000.0,,,100000.0,,,,37400000.0,,,-500000.0,89600000.0,55300000.0,,,,,,,,,,,,,,,288200000.0,227500000.0,56900000.0,,,,,,,,,,,,,,,,,,,,,,,139500000.0,2000000.0,,36200000.0,,,,,,,,,,267700000.0,19100000.0,37300000.0,27500000.0,170100000.0,,,,5830000.0,,5830000.0,,
2009-12-31,2010-02-10,10-K,UNITIL CORPORATION,UTL,CIK0000755001,USD,25100000.0,33500000.0,14300000.0,,,,,,,400000.0,2500000.0,,,,,725200000.0,106800000.0,168700000.0,,444000000.0,,,,,,,,,,,,,,7700000.0,-3800000.0,,,,,,43615.0,,,193100000.0,,,,,,,,,,,,,,,,,,7100000.0,,,,,,,,,,,,,,,,,,,,39800000.0,,,,,,,,,,,,,,,,13200000.0,,,100000.0,1.03,,,,,,,,,,,,,,,,25800000.0,5400000.0,-3800000.0,,1700000.0,,,-3400000.0,-6200000.0,,,-17300000.0,,-1500000.0,5100000.0,,-3000000.0,,,,-12900000.0,,,,,,,,,,19300000.0,,-15800000.0,2600000.0,,,725200000.0,129700000.0,111700000.0,,400000.0,,248900000.0,10900000.0,,-65600000.0,,50900000.0,,10000000.0,9900000.0,,26100000.0,,,,,,,,,,,,,,,,24200000.0,,16600000.0,,10200000.0,300000.0,,,,4300000.0,,,13200000.0,6900000.0,6900000.0,58700000.0,65500000.0,,100000.0,2000000.0,3000000.0,,56400000.0,,,-500000.0,-400000.0,-9600000.0,,,,,233000000.0,28900000.0,26000000.0,,,449700000.0,682700000.0,302300000.0,,,367000000.0,209900000.0,152800000.0,,,,144500000.0,,,,,,,,,,,,,,64500000.0,,,,,193100000.0,2970000.0,,55500000.0,,,,,,,,44000000.0,,340900000.0,27400000.0,96400000.0,44700000.0,151600000.0,,,,9647000.0,,9647000.0,,
2010-03-31,2010-04-27,10-Q,UNITIL CORPORATION,UTL,CIK0000755001,USD,17800000.0,40300000.0,14300000.0,,,,,,,,,,,,,717900000.0,89800000.0,173000000.0,,483300000.0,,,,,,,,,,,,,,8800000.0,1100000.0,,,,0.69,,,,,192600000.0,,,,,,,,,,,,,,,,,,-5200000.0,,,,,,,,,,,,,,,,,,,,34300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900000.0,1000000.0,,,,,-7300000.0,6800000.0,,,-7700000.0,,-8100000.0,,,3100000.0,,,,-16600000.0,,,,,,,,,,2000000.0,,,2900000.0,,,717900000.0,87700000.0,112600000.0,,400000.0,,288700000.0,-12900000.0,,-10300000.0,,24300000.0,,6500000.0,6500000.0,,10900000.0,,,,,,,,,,,,,,,,25600000.0,,25700000.0,,10700000.0,100000.0,,,,1100000.0,,,3800000.0,,,10300000.0,68200000.0,,,2000000.0,3800000.0,,200000.0,,,-300000.0,40000000.0,-45200000.0,,,,,237900000.0,29500000.0,24800000.0,,,455100000.0,693000000.0,310800000.0,,,113000000.0,50800000.0,61100000.0,,,,147400000.0,,,,,,,,,,,,,,19300000.0,,,,,,,,,,,6400000.0,,,,,27400000.0,,102100000.0,7100000.0,39100000.0,11400000.0,35800000.0,,,,10803000.0,,10801000.0,,
2010-06-30,2010-07-27,10-Q,UNITIL CORPORATION,UTL,CIK0000755001,USD,16700000.0,27900000.0,14300000.0,,,,,,,,,,,,,705600000.0,75700000.0,173300000.0,,477600000.0,,,,,,,,,,,,,,6300000.0,,,,,0.345,,,,,187000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33600000.0,,,,,,,,,,,,,,,,,,,100000.0,-0.19,,,,,,,,19100000.0,,11100000.0,,,,,,2500000.0,-1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4500000.0,3400000.0,,,705600000.0,85400000.0,109000000.0,,400000.0,,288600000.0,,,,,,,-2000000.0,-2100000.0,,2600000.0,,,,,,,,,,,,,,,,26600000.0,,19000000.0,10300000.0,,100000.0,,,,1100000.0,,,,,,,67300000.0,,,2000000.0,4500000.0,,,,,,,,,,,,243000000.0,29700000.0,29000000.0,,330200000.0,456600000.0,699600000.0,310700000.0,,2500000.0,71400000.0,46600000.0,23700000.0,,,,146700000.0,,,,,,,,,,,,,,24600000.0,,,,,,,,,,,5600000.0,,,,,22500000.0,,68800000.0,7200000.0,13500000.0,12400000.0,31700000.0,,,,10820000.0,,10820000.0,,
2010-09-30,2010-10-26,10-Q,UNITIL CORPORATION,UTL,CIK0000755001,USD,16000000.0,27200000.0,14200000.0,,,,,,,,,,,,,725000000.0,93100000.0,168300000.0,,474000000.0,,,,,,,,,,,,,,8000000.0,,,,,0.345,,,,,183500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37200000.0,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,23000000.0,,15900000.0,,,,,,4600000.0,-600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4700000.0,3300000.0,,,725000000.0,110000000.0,103800000.0,,500000.0,,288500000.0,,,,,,,-100000.0,-100000.0,,4700000.0,,,,,,,,,,,,,,,,26300000.0,,23500000.0,8800000.0,,100000.0,,,,1200000.0,,,,,,,67200000.0,,,2000000.0,3000000.0,,,,,,,,,,,,247700000.0,30400000.0,18900000.0,,,463600000.0,711300000.0,313500000.0,,,76100000.0,57500000.0,17400000.0,,,,142000000.0,,,,,,,,,,,,,,46300000.0,,,,,,,,,,,700000.0,,,,,35700000.0,,71400000.0,6100000.0,8900000.0,13100000.0,39600000.0,,,,10830000.0,,10830000.0,,
2010-12-31,2011-02-03,10-K,UNITIL CORPORATION,UTL,CIK0000755001,USD,26500000.0,36900000.0,14500000.0,,,,,,,400000.0,2600000.0,5000000.0,600000.0,,,800400000.0,117100000.0,166000000.0,1500000.0,479300000.0,,,,,,,,,,,,,,8900000.0,1200000.0,,,1.38,,,41455.0,,,189000000.0,,,,,,,,,,,-6026000.0,28000.0,,9159000.0,,,,10500000.0,,,-480000.0,1303000.0,,,,,,,,,11821000.0,3338000.0,,,,,,43800000.0,,,,,,,0.035,,300000.0,,,,,,,15000000.0,,,100000.0,0.88,0.32,0.34,-0.01,,0.06,,,17000000.0,,10600000.0,,3133000.0,,,,27700000.0,4500000.0,2300000.0,2300000.0,7500000.0,,,1400000.0,3400000.0,,,-3700000.0,,5800000.0,4600000.0,,6600000.0,,,,3500000.0,,3900000.0,22100000.0,,20000000.0,22000000.0,1700000.0,18100000.0,-18100000.0,20500000.0,,-18100000.0,2900000.0,4000000.0,1000000.0,759600000.0,126900000.0,109600000.0,,500000.0,,288300000.0,24900000.0,,-49600000.0,,25900000.0,,9600000.0,9500000.0,,28000000.0,,,,,,,,,,,,,,,,23000000.0,,16100000.0,8500000.0,8500000.0,300000.0,,,,4600000.0,-6026000.0,,15000000.0,,49600000.0,49600000.0,74000000.0,5600000.0,100000.0,2000000.0,3600000.0,,900000.0,40000000.0,,-600000.0,39500000.0,2300000.0,,4500000.0,,,251900000.0,30200000.0,16600000.0,0.0399,360100000.0,476500000.0,728400000.0,321500000.0,,,358400000.0,203700000.0,150100000.0,,,,143000000.0,,,,,,500000.0,,,,,,,3225.0,66800000.0,0.023,,1331000.0,,189000000.0,41455.0,,900000.0,,400000.0,,,25000.0,,,46700000.0,,330400000.0,28900000.0,90500000.0,48800000.0,137700000.0,,,1000.0,10824000.0,,10823000.0,,
2011-03-31,2011-04-26,10-Q,UNITIL CORPORATION,UTL,CIK0000755001,USD,22500000.0,45700000.0,14500000.0,,,,,,,,,,,,,736700000.0,94700000.0,166000000.0,,480700000.0,,,,,,,,,,,,,,6600000.0,-2300000.0,,,0.345,0.69,,,,,190500000.0,,,,,,,,,,,,,,,,,,4500000.0,,,,,,,,,,,,,,,,,,,,48700000.0,,,,,,,,,,,,,,,,,,,,0.81,,,,,,,,9100000.0,,700000.0,,,,,,13300000.0,5400000.0,-6900000.0,,,,,-4000000.0,8800000.0,,,-9900000.0,,-7600000.0,200000.0,,-500000.0,,,,-12800000.0,,,,,,,,,,3100000.0,,-4600000.0,3400000.0,,,736700000.0,103900000.0,103400000.0,,500000.0,,288200000.0,-27900000.0,,-10800000.0,,36400000.0,,8700000.0,8700000.0,,13400000.0,,,,,,,,,,,,,,,,26400000.0,,21100000.0,8200000.0,8200000.0,100000.0,,,,1300000.0,,,3800000.0,,,10800000.0,70300000.0,,,2000000.0,4400000.0,,300000.0,,,-300000.0,-100000.0,-16200000.0,,,,,256000000.0,30700000.0,13900000.0,,,476000000.0,732000000.0,325100000.0,,,115400000.0,48200000.0,65900000.0,,,,139600000.0,,,,,,100000.0,16200000.0,,,,,,,50600000.0,,,,,,,,,,,100000.0,,,,,33900000.0,,102000000.0,7900000.0,40500000.0,12200000.0,31200000.0,,,,10861000.0,,10860000.0,,
2011-06-30,2011-07-28,10-Q,UNITIL CORPORATION,UTL,CIK0000755001,USD,15800000.0,32900000.0,14500000.0,,,,,,,,2800000.0,,,,,727600000.0,82200000.0,161200000.0,,476400000.0,,,,,,,,,,,,,,5800000.0,,,,0.345,0.345,,,10934630.0,,186300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48100000.0,,,,,,,,,,,,,,,,,,,100000.0,-0.08,,,,,,,,15500000.0,8300000.0,8300000.0,,,,,,4100000.0,-300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4800000.0,3900000.0,,,727600000.0,100800000.0,102300000.0,288600000.0,500000.0,323000000.0,288100000.0,,,,,,,-700000.0,-800000.0,,4200000.0,,,,,,,,,,,,,,,,25100000.0,,17300000.0,7400000.0,,100000.0,,,,1400000.0,,,,,14300000.0,,72100000.0,,,2000000.0,5300000.0,,,,,,,,,,,,260600000.0,30400000.0,21200000.0,,366700000.0,484200000.0,744800000.0,326500000.0,,3000000.0,69500000.0,42900000.0,25200000.0,,,,136100000.0,,,,,,,,,,,,,,51300000.0,,,,,,,,,,,400000.0,,,,,26000000.0,,65300000.0,7700000.0,15000000.0,12500000.0,25800000.0,,,,10877000.0,,10877000.0,,
2011-09-30,2011-10-27,10-Q,UNITIL CORPORATION,UTL,CIK0000755001,USD,16000000.0,30400000.0,14400000.0,,,,,,,,2500000.0,,,,,748700000.0,97400000.0,151500000.0,,471200000.0,,,,,,,,,,,,,,7900000.0,,,,0.345,0.345,,,10944675.0,,181200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46700000.0,,,,,,,,,,,,,,,,,,3800000.0,,-0.15,,,,,,,,21800000.0,6100000.0,15600000.0,,,,,,5000000.0,-1400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6600000.0,3800000.0,,,748700000.0,126800000.0,104000000.0,288500000.0,500000.0,338000000.0,288000000.0,,,,,,,-1600000.0,-1600000.0,,5200000.0,,,,,,,,,,,,,,,,20600000.0,,22500000.0,9400000.0,,200000.0,,,,1500000.0,,,,,17600000.0,,74100000.0,,,2000000.0,4500000.0,,,,,,,,,,,,262500000.0,30400000.0,41400000.0,,,499800000.0,762300000.0,326600000.0,,,73200000.0,50500000.0,21200000.0,,,,130900000.0,,,,,,,,,,,,,,65400000.0,,,,,,,,,,,600000.0,,,,,35200000.0,,68000000.0,6900000.0,12500000.0,13600000.0,31000000.0,,,,10887000.0,,10887000.0,,
