end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedAmortizationDeferredFinanceCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdvancesToAffiliate,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsHeldForSaleNotPartOfDisposalGroup,AssetsNet,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,CapitalLeaseObligations,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashFDICInsuredAmount,CashUninsuredAmount,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConversionOfStockSharesIssued1,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DeferredCostsCurrent,DeferredCreditsAndOtherLiabilitiesCurrent,DeferredFinanceCostsNet,DeferredFinanceCostsNoncurrentNet,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsValuationAllowance,DepositAssets,DepositsAssetsCurrent,DepositsAssetsNoncurrent,DepositsOnFlightEquipment,Depreciation,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationOtherAdjustments,FinanceLeaseRightOfUseAssetAmortization,GainLossOnDispositionOfAssets,GainLossOnSaleOfPropertyPlantEquipment,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDueFromEmployeeCurrent,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInLoansDeferredIncome,IncreaseDecreaseInOperatingAssets,IncreaseDecreaseInOperatingLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidInsurance,InterestExpense,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryNet,InventoryValuationReserves,InventoryWriteDown,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermNotesPayable,LossContingencyAccrualAtCarryingValue,LossContingencyAccrualCarryingValueProvision,LossContingencyLossInPeriod,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NumberOfRealEstateProperties,NumberOfRealEstateProperties,NumberOfReportableSegments,NumberOfReportableSegments,NumberOfReportableSegments,NumberOfReportableSegments,NumberOfReportableSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssets,OtherIncome,OtherInventoryMaterialsSuppliesAndMerchandiseUnderConsignment,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherNotesPayable,OtherReceivablesNetCurrent,PaymentsForPurchaseOfOtherAssets1,PaymentsOfDebtExtinguishmentCosts,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockValue,PrepaidExpenseCurrent,PrepaidInsurance,PresentValueOfFutureMinimumLeasePaymentsSaleLeasebackTransactions,ProceedsFromIssuanceOfCommonStock,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SalesReturnsGoods,SalesRevenueGoodsNet,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,SharePrice,SharesIssuedPricePerShare,ShippingHandlingAndTransportationCosts,ShortTermBorrowings,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,CostsAndExpenses,GainLossOnDispositionOfAssets1,LongTermDebtCurrent,LongTermDebtNoncurrent,OtherAssetsCurrent,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,IncreaseDecreaseInDeposits,IncreaseDecreaseInOperatingLeaseLiability,ProceedsFromIssuanceOrSaleOfEquity
2009-10-31,2010-01-29,10-K,"INNOVATIVE DESIGNS, INC.",IVDN,CIK0001190370,USD,,,,,,,,,,,,,,,,,,,,26872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39059.0,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-31,2010-09-14,10-Q,"INNOVATIVE DESIGNS, INC.",IVDN,CIK0001190370,USD,,,,,,,,,,,,,,,,,,,,27985.0,,,,,,,,,,,,,,12703.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004,,,,,,,0.0,,-77880.0,0.0,,,,,,,,,,,,,,,,,,10721.0,,,,,,,,255.0,,,,,,,,,,,,,,,,,,,,,,,,,-77880.0,-10466.0,,,,,,,,,,,,95761.0,-67414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28347.0,,83058.0,,,,,,,,,,,,,,,,,,,18727743.0,,,,,,,,,,
2010-10-31,2011-03-16,10-K,"INNOVATIVE DESIGNS, INC.",IVDN,CIK0001190370,USD,43511.0,28220.0,152207.0,,,,5643666.0,,,,,,1175449.0,1173644.0,,,,,,116950.0,90078.0,,,,0.0001,500000000.0,18730743.0,18730743.0,1875.0,,,,,600139.0,,,,,,,,,,,,,,,,,,,,,,,2837.0,439364.0,,,0.003,,,,,,0.0,,,,,-10472.0,33084.0,,,,,,5820.0,218949.0,,,,0.0,,,,39729.0,19500.0,,104620.0,,904487.0,126192.0,,,7400.0,,,1082163.0,1175449.0,708886.0,373277.0,,,,,,,,373277.0,,,,40195.0,,0.0,,49883.0,,48577.0,-39471.0,,50859.0,41416.0,,,,,,,,,,88048.0,,,,,,,,,,,,,,896.0,,,,,258.0,,,,,,,,,0.0001,100000000.0,,0.0,,,,,,0.0,36016.0,,0.0,,,,1805.0,,0.0,84000.0,-5552255.0,,,,1108955.0,,420768.0,,,,,93286.0,,,,,,,,,,,7400.0,,,,,,,,,,,,,
2011-01-31,2011-03-17,10-Q,"INNOVATIVE DESIGNS, INC.",IVDN,CIK0001190370,USD,,,,,,,,,,,,,,,,,,,,213896.0,96946.0,,,,,,,,,,,,,299297.0,,,,,,,,,,,,,,,,,,,,,,,135.0,,,0.011,0.011,,,,,,,,,,,7978.0,117072.0,,,,,,-3919.0,-351265.0,,,,-84.0,,,,22401.0,26320.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,-221053.0,,,,317999.0,,199940.0,-22401.0,,,,,,,,,,,,,222341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174053.0,47000.0,,,,,681009.0,681009.0,159371.0,,,,,,,,,,,,,,,,,,,18730743.0,,,,,,,,,,
2011-04-30,2011-06-14,10-Q,"INNOVATIVE DESIGNS, INC.",IVDN,CIK0001190370,USD,,,,,,,,,,,,,,,,,,,,103112.0,,,,,,,,,,,,,,29826.0,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008,-0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,9617.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-149651.0,-9617.0,,,,,,,,,,,,174195.0,-104034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34161.0,34161.0,144369.0,,,,,,,,,,,,,,,,,,,18743159.0,,,,,,,,,,
2011-07-31,2011-09-13,10-Q,"INNOVATIVE DESIGNS, INC.",IVDN,CIK0001190370,USD,28810.0,28220.0,33893.0,,,,5648161.0,,,,,,844096.0,842696.0,,,,,,18999.0,,,,,0.0001,500000000.0,18775743.0,18775743.0,1880.0,,,,,31843.0,,,,,,,,,,,,,,,,,,,,,,,,126464.0,,-0.004,-0.004,,,,,,5000.0,,-67628.0,0.0,,,,,,,,,,,,,,,,,,6723.0,,,94251.0,,550997.0,138811.0,,0.0,,,,763650.0,844096.0,397035.0,366615.0,,,,,,,,366615.0,,,,,,,,,,-67628.0,-1723.0,,115859.0,2416.0,,,,,,,,,104866.0,-65905.0,,,,,,,,,,,,,,1015.0,,,,,,,,,,,,,,0.0001,100000000.0,,,,,,,,,,,,,,,1400.0,,,,-5569595.0,,,,38961.0,38961.0,73023.0,,,,,80446.0,,,,,,,,,,,,,18710743.0,18775743.0,,,,,,,,,,
2011-10-31,2012-02-13,10-K,"INNOVATIVE DESIGNS, INC.",IVDN,CIK0001190370,USD,77979.0,0.0,191135.0,,,31629.0,5648161.0,,,,,,1022442.0,1021171.0,,,,,,91209.0,-25741.0,,,,0.0001,500000000.0,18775743.0,18775743.0,1880.0,,,,,489344.0,,,,,,0.1,,,,,,,,879200.0,0.0,879400.0,200.0,879200.0,,,,,534.0,247100.0,247100.0,0.002,0.001,,0.0,0.34,-0.34,,5000.0,,,,,34468.0,38928.0,,,,,,83.0,-213309.0,,,,5574.0,,0.0,,55816.0,44422.0,,104703.0,,700931.0,116439.0,-9753.0,,4500.0,46200.0,,909590.0,1022442.0,546430.0,,,,,,,,,363160.0,0.0,0.0,,-212698.0,,5000.0,,181957.0,,47471.0,-38832.0,473338.0,110178.0,247100.0,,,,,,,,,,91394.0,,,,,,,,,,,,,,6470.0,,11984.0,,,11984.0,,,,,,,,0.0,0.0001,100000000.0,,0.0,,0.0,,,,179000.0,0.0,,5000.0,,,32900.0,1271.0,,254798.0,69636.0,-5537189.0,,,,1039149.0,1324167.0,495907.0,,,,,112852.0,,,,,,,,4500.0,,,4500.0,,18756455.0,37512198.0,,,,,,,,,,
2012-01-31,2012-03-21,10-Q,"INNOVATIVE DESIGNS, INC.",IVDN,CIK0001190370,USD,49924.0,,146254.0,,,,5648161.0,,,,,,906768.0,905610.0,,,,,,155859.0,64650.0,,,,0.0001,500000000.0,18775743.0,18775743.0,1880.0,,,,,206372.0,,,,,,,,,,,,,,,,,,,,,,,113.0,146600.0,,0.006,0.006,,,,,,,,,,,-28055.0,-44881.0,,,,,,-525.0,-148873.0,,,,-5594.0,,0.0,,21696.0,22221.0,,104178.0,,603497.0,65000.0,-51439.0,,,,,685897.0,906768.0,326437.0,,,,,,,,,359460.0,,,,-189519.0,,,,254169.0,,108019.0,-21696.0,,24859.0,,,,,,,,,,422056.0,129715.0,,,,,,,,,,,,,,876.0,,,,,,,,,,,,,,0.0001,100000000.0,,0.0,,,,,,0.0,0.0,,,,,,1158.0,,89019.0,0.0,-5429170.0,,,,551771.0,551771.0,215684.0,,,41000.0,,220871.0,,,,,,,,,,,,,18755743.0,18775743.0,,,,,,,,,,
2012-04-30,2012-06-13,10-Q,"INNOVATIVE DESIGNS, INC.",IVDN,CIK0001190370,USD,42263.0,,37238.0,,,,5658658.0,,,,,,733056.0,732011.0,,,,,,54777.0,,,,,0.0001,500000000.0,18810743.0,18810743.0,1883.0,,,,,20657.0,,,,,,,,,,,,,,,,,,,,,,,,137600.0,,-0.01,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,14455.0,,,115417.0,,629417.0,65000.0,,,,,,685614.0,733056.0,332520.0,,,,,,,,,353094.0,,,,,,,,,,-183929.0,-14455.0,,28262.0,,,,,,,,,,214945.0,-169474.0,,,,,,,,,,,,,,8978.0,,,,,,,,,,,,,,0.0001,100000000.0,,0.0,,10579.0,,,,,,,,,,,1045.0,,,,-5613099.0,,,,45471.0,45471.0,194288.0,,,,,47442.0,,,,,,,,,,,,,18783132.0,18783132.0,,,,,,,,,,
2012-07-31,2012-09-14,10-Q,"INNOVATIVE DESIGNS, INC.",IVDN,CIK0001190370,USD,30716.0,,13716.0,,,,5683648.0,,,,,,833909.0,820204.0,,,,,,87906.0,,,,,0.0001,500000000.0,18910743.0,18910743.0,1893.0,,,,,3578.0,,,,202000.0,,,,,,,,,,,,,,,,,,,,305600.0,,-0.005,-0.005,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,17342.0,,,128406.0,,668784.0,65000.0,,,,,,858750.0,833909.0,509269.0,,,,,,,,,349481.0,,,,,,,,,,-97283.0,-17342.0,,43104.0,,,,,,,,,,87106.0,-79941.0,,,,,,,,,,,,,,1443.0,,,,,,,,,,,,,,0.0001,100000000.0,,0.0,,7469.0,,,,202000.0,,,,,,,13705.0,,,,-5710382.0,,,,7165.0,7165.0,83528.0,,,,,-24841.0,,,,,,,,,,,,,18843352.0,18843352.0,,,,,,,,,,
