end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccruedEmployeeBenefitsCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsFairValueDisclosure,CapitalLeaseObligationsIncurred,CapitalLeaseObligationsNoncurrent,CapitalUnitsAuthorized,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractualObligation,ContractualObligationDueAfterFifthYear,ContractualObligationDueInFifthYear,ContractualObligationDueInFourthYear,ContractualObligationDueInNextTwelveMonths,ContractualObligationDueInSecondYear,ContractualObligationDueInThirdYear,CostOfGoodsAndServicesSold,CostsAndExpenses,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsDerivativeInstruments,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,Dividends,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,ExpenseRelatedToDistributionOrServicingAndUnderwritingFees,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersNet,FinanceLeaseInterestExpense,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueAfterYearFive,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFive,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeasePrincipalPayments,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossUnrealized,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesReceivable,IncomeTaxesReceivableNoncurrent,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsOther,IncomeTaxReconciliationTaxCreditsResearch,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInOtherOperatingCapitalNet,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestIncomeExpenseNet,InterestIncomeExpenseNonoperatingNet,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InventoryWorkInProcess,InvestmentIncomeInterest,InvestmentIncomeNet,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosure,LongTermDebtNoncurrent,LongTermPurchaseCommitmentAmount,MinimumNetWorthRequiredForCompliance,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,NonoperatingIncomeExpense,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAssetsCurrent,OtherAssetsFairValueDisclosure,OtherAssetsMiscellaneousNoncurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherLiabilitiesCurrent,OtherLiabilitiesFairValueDisclosure,OtherLiabilitiesNoncurrent,PaymentsForProceedsFromShortTermInvestments,PaymentsForRepurchaseOfCommonStock,PaymentsForRestructuring,PaymentsOfDividends,PaymentsOfStockIssuanceCosts,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidRent,ProceedsFromContributedCapital,ProceedsFromContributionsFromParent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromLongTermLinesOfCredit,ProceedsFromSaleOfOtherAssetsInvestingActivities,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PurchaseCommitmentRemainingMinimumAmountCommitted,RepaymentsOfLongTermCapitalLeaseObligations,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashCurrent,RestrictedCashEquivalentsNoncurrent,RestructuringAndRelatedCostExpectedCost1,RestructuringCharges,RestructuringCosts,RestructuringReserve,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,SaleAndLeasebackTransactionGainLossNet,SaleLeasebackTransactionAnnualRentalPayments,SaleLeasebackTransactionImputedInterestRate,SaleLeasebackTransactionNetProceedsFinancingActivities,SaleLeasebackTransactionRentExpense,SalesRevenueNet,SellingAndMarketingExpense,SellingGeneralAndAdministrativeExpense,SeveranceCosts1,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOtherIncreasesDecreasesInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsOtherShareIncreaseDecreaseInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,ShortTermInvestments,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TreasuryStockCommonShares,TreasuryStockCommonValue,TreasuryStockSharesAcquired,TreasuryStockValueAcquiredCostMethod,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,StockIssuedDuringPeriodValueShareBasedCompensation,UnrecognizedTaxBenefits
2017-06-30,2017-09-01,10-Q,"Calyxt, Inc.",CLXT,CIK0001705843,USD,1910000.0,,0.0,,732000.0,1000000.0,,42377000.0,,,,,0.0,,16937000.0,5323000.0,,,,,2521000.0,,,2521000.0,,0.0001,30000000.0,19600000.0,19600000.0,2000.0,,,,,,,,0.0,-3463000.0,,2103000.0,109000.0,453000.0,,,,,,,,,,,,,,,18000.0,,,134000.0,,,,85000.0,5807000.0,-0.17,,,,,,,,,342000.0,,9200000.0,,0.0,,,,,,,,,,,,,-125000.0,,,,,,0.0,-3395000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-30000.0,,,,,,,,,9353000.0,16937000.0,8900000.0,,,,,,,,,,,-3395000.0,,,,,,,-3240000.0,53000.0,,,,,,,53000.0,65000.0,,,,,280000.0,,,,,,,,,,,,,,,,,,614000.0,,,,,,,,,,,,12334000.0,11334000.0,,,1453000.0,,,,,,,,-34795000.0,223000.0,,,,,,223000.0,,2010000.0,,,,,,,,,,0.0,,,,,,,8018000.0,4029474.0,9.09,,,,,,,,,7584000.0,,,,,,,,,,19600000.0,,
2017-09-30,2017-11-13,10-Q,"Calyxt, Inc.",CLXT,CIK0001705843,USD,562000.0,,0.0,,636000.0,1146000.0,,109808000.0,,,,,0.0,,75573000.0,63062000.0,,,7934000.0,,62545000.0,,,62545000.0,,0.0001,275000000.0,27693130.0,27693130.0,3000.0,,,,,,,,0.0,-12991000.0,,,78000.0,440000.0,,,,,,,,,,,,,,,22000.0,,,146000.0,,,,128000.0,3319000.0,-0.51,,,,,,,,,492000.0,,6700000.0,,,3000.0,,,,,,,,,,,,-5000.0,,,,,,0.0,-12904000.0,0.0,,,,,,,,,,,,,,,,,,,,,,90000.0,48000.0,,,,,,,,,13461000.0,75573000.0,5087000.0,,,,,,,,,,,-12904000.0,,,,,,,-12947000.0,150000.0,,,,,,,56000.0,65000.0,,,,,317000.0,,,,,,,,,,,,,,0.0001,50000000.0,0.0,0.0,389000.0,,,,,,,,,,,,13340000.0,12194000.0,,,6438000.0,,,,,,,,-47699000.0,44000.0,,,,,,44000.0,,6553000.0,,,,,,,,,,1193700.0,5.21,,,,,,61172000.0,3986992.0,9.15,,,,,,23010000.0,,,62112000.0,,,,,,,,,,25531572.0,,
2017-12-31,2018-03-14,10-K,"Calyxt, Inc.",CLXT,CIK0001705843,USD,1023000.0,,0.0,945000.0,449000.0,1283000.0,,112021000.0,,12357000.0,,12092000.0,,5257365.0,72167000.0,57457000.0,3000.0,,,,56664000.0,51638000.0,,56664000.0,51638000.0,0.0001,275000000.0,27718780.0,27718780.0,3000.0,30122000.0,23644000.0,1337000.0,1337000.0,1130000.0,1337000.0,1337000.0,0.0,19298000.0,2601000.0,,43000.0,289000.0,,15393000.0,0.0,2601000.0,9252000.0,8000.0,735000.0,576000.0,,2691000.0,576000.0,12792000.0,1000.0,2600000.0,93000.0,1.0,0.03,551000.0,551000.0,551000.0,,167000.0,1350000.0,-1.12,0.0,0.34,-0.217,-0.129,,0.006,,,945000.0,,5000000.0,,0.0,0.0,10100000.0,,10148000.0,30042000.0,23644000.0,1054000.0,1336000.0,1336000.0,1336000.0,1336000.0,,-190000.0,34000.0,,,11580000.0,508000.0,0.0,-25980000.0,0.0,141000.0,233000.0,5638000.0,3346000.0,-8833000.0,-154000.0,3000.0,,,665000.0,-110000.0,86000.0,-408000.0,613000.0,,97000.0,,,,537000.0,261000.0,,-1000.0,200000.0,,,,,,260000.0,,14691000.0,72167000.0,4254000.0,4000.0,,1600000.0,300000000.0,65202000.0,65202000.0,-779000.0,-779000.0,-12785000.0,-12785000.0,-32829000.0,3130000.0,,,1.0,1.0,26297000.0,-25789000.0,80000.0,76000.0,1000.0,1000.0,1000.0,1000.0,0.0,,270000.0,41600000.0,135000.0,3000.0,124000.0,357000.0,,,487000.0,,289000.0,,,,,3312000.0,,779000.0,,0.0001,50000000.0,0.0,0.0,626000.0,261000.0,86000.0,,3000000.0,,61292000.0,,,6957000.0,265000.0,-25980000.0,15636000.0,14353000.0,,,11508000.0,,,,,,,,-54548000.0,694000.0,7000000.0,1400000.0,0.08,7000000.0,490000.0,508000.0,1241000.0,14741000.0,,12092000.0,8.0,0.0,0.451,0.274,0.024,0.013,,1244968.0,5.2,1347000.0,98735.0,2120347.0,2.42,,49965000.0,3883432.0,9.16,,3.95,1.23,13.29,,20949000.0,6700000.0,,57476000.0,,,68780.0,57980000.0,265000.0,,,,,23153661.0,,
2018-03-31,2018-05-07,10-Q,"Calyxt, Inc.",CLXT,CIK0001705843,USD,441000.0,,0.0,,1256000.0,1439000.0,,112775000.0,40000.0,40000.0,,-68000.0,,4917164.0,71867000.0,52830000.0,78000.0,,,,50703000.0,-5961000.0,,50703000.0,-5961000.0,0.0001,275000000.0,27954781.0,27954781.0,3000.0,,,,,,,,0.0,4307000.0,,,43000.0,278000.0,,,,,,,,,,,,,,,49000.0,1.0,0.03,156000.0,,,,47000.0,742000.0,-0.16,,0.21,,,,,,,490000.0,,3700000.0,,0.0,123000.0,,,14500000.0,,,,,,,,,-6000.0,-8000.0,,,,11000.0,0.0,-4370000.0,0.0,,,,,,,,,,-310000.0,,182000.0,-11000.0,-456000.0,,-439000.0,,,,880000.0,235000.0,,-68000.0,124000.0,,,,,,167000.0,,18007000.0,71867000.0,2972000.0,1000.0,,7000000.0,300000000.0,645000.0,645000.0,-41000.0,-41000.0,-6565000.0,-6565000.0,-4370000.0,4529000.0,4946000.0,,1.0,1.0,4307000.0,-4296000.0,,,,,,,,,81000.0,,,,,270000.0,,,,,,,,,,69000.0,,41000.0,,0.0001,50000000.0,0.0,0.0,2080000.0,,,,,,,,,,714000.0,-4370000.0,20206000.0,18767000.0,,,1048000.0,,,,,,,,-58918000.0,11000.0,,1400000.0,0.08,,490000.0,11000.0,,2676000.0,,40000.0,,0.0,0.537,0.409,0.027,0.025,,1125083.0,5.41,3260000.0,147000.0,79875.0,10.39,,14617000.0,3619506.0,9.6,,3.77,13.29,10.39,,9386000.0,475000000.0,,53860000.0,,0.0,196801.0,0.0,714000.0,,,0.0,0.0,27851162.0,,
2018-06-30,2018-08-01,10-Q,"Calyxt, Inc.",CLXT,CIK0001705843,USD,1110000.0,,0.0,,1959000.0,1469000.0,,172730000.0,,3668000.0,,2292000.0,,,128841000.0,107197000.0,9000.0,,,,105620000.0,,,105620000.0,,0.0001,275000000.0,32336106.0,32336106.0,3000.0,,,,,,,,0.0,7688000.0,,,9000.0,116000.0,,,,,,,,,,,,,,,27000.0,1.0,0.03,215000.0,,,,102000.0,1337000.0,-0.25,,,,,,,,,627000.0,,3700000.0,,,317000.0,,,,,,,,,,,,-12000.0,,,,,196000.0,0.0,-7576000.0,0.0,,,,,,,,,,,,,,,,,,,,,317000.0,,-72000.0,,,,,,,245000.0,,22602000.0,128841000.0,5042000.0,363000.0,,,300000000.0,,,,,,,-7576000.0,,,,,,7688000.0,-7492000.0,,,,,,,,,78000.0,,,,,307000.0,,,,,,,,,,,,,,0.0001,50000000.0,0.0,0.0,1475000.0,,,,,,,,,,527000.0,,22806000.0,21337000.0,,,3241000.0,,,,,,,,-66494000.0,196000.0,,,,,,,,4048000.0,,,,,,,,,,1361055.0,7.13,1899000.0,,,,,30864000.0,3383258.0,9.74,,,,,,15977000.0,,,106239000.0,,,,56287000.0,,,,,,29840827.0,,
2018-09-30,2018-11-13,10-Q,"Calyxt, Inc.",CLXT,CIK0001705843,USD,1240000.0,,0.0,,2669000.0,1826000.0,,174206000.0,,1476000.0,,589000.0,,,124625000.0,102979000.0,,,,,101796000.0,,,101846000.0,,0.0001,275000000.0,32463407.0,32463407.0,3000.0,,,,,,,,0.0,7726000.0,,,7000.0,91000.0,,,,,,,,,,,,,,,28000.0,1.0,0.03,356000.0,,,,166000.0,1937000.0,-0.23,,,,,,,,,1016000.0,,4100000.0,,,349000.0,,,17200000.0,,,,,,,,,-12000.0,,,,,27000.0,0.0,-7483000.0,0.0,,,,,,,,,,,,,,,,,,,,,349000.0,229000.0,228000.0,,,,,,,577000.0,,24393000.0,124625000.0,6869000.0,413000.0,,,300000000.0,,,,,,,-7483000.0,,,,,,7726000.0,-7699000.0,,,,,,,,,12000.0,,,,,341000.0,,,,,,,,,,,,,,0.0001,50000000.0,0.0,0.0,967000.0,,,,,,,,,,887000.0,,23131000.0,21305000.0,,,3440000.0,,50000.0,,,,,,-73977000.0,27000.0,,,,,,,,3311000.0,,,,,,,,,,1314939.0,7.01,1257000.0,,,,,17718000.0,3140822.0,10.14,,,,,,11429000.0,,,100232000.0,,,,,,,,,,32381010.0,,
2018-12-31,2019-03-12,10-K,"Calyxt, Inc.",CLXT,CIK0001705843,USD,818000.0,,,1305000.0,2007000.0,2088000.0,,176069000.0,,7007000.0,,4385000.0,,4253301.0,118791000.0,95522000.0,,,,,93794000.0,,95288000.0,95288000.0,38624000.0,0.0001,275000000.0,32664429.0,32648893.0,3000.0,,,,,,,,,19721000.0,4311000.0,,,,,24640000.0,0.0,4311000.0,16372000.0,116000.0,922000.0,474000.0,474000.0,2747000.0,,20329000.0,-41000.0,,136000.0,,,1081000.0,1081000.0,1081000.0,,46000.0,1905000.0,-0.91,0.0,0.21,-0.27,0.003,0.007,0.036,0.007,0.007,,9900000.0,,,,,18500000.0,258000.0,18227000.0,,,,,,,,,-46000.0,12000.0,-23000.0,,13356000.0,238000.0,0.0,-27897000.0,0.0,301000.0,250000.0,,,,,,,,-118000.0,,1558000.0,,360000.0,,940000.0,-112000.0,,,726000.0,1257000.0,,264000.0,1086000.0,,,,,,1521000.0,1521000.0,25394000.0,118791000.0,7004000.0,,,12400000.0,,60673000.0,,-1847000.0,,-20202000.0,,-36365000.0,7994000.0,,-46000.0,,,36981000.0,-28115000.0,,,,,,,,,200000.0,85500000.0,66000.0,1000.0,56000.0,306000.0,,,711000.0,248000.0,163000.0,,200000.0,,,665000.0,230000.0,1847000.0,,0.0001,50000000.0,,,1301000.0,893000.0,40000.0,,,,57706000.0,,50000.0,1240000.0,2622000.0,-27897000.0,23938000.0,21850000.0,407000.0,,10358000.0,381000.0,381000.0,1113000.0,,,,,-82445000.0,238000.0,,1400000.0,0.08,,,,2352000.0,18505000.0,,4385000.0,16.76,,0.572,0.409,0.03,0.022,1074273.0,1278038.0,7.45,7569000.0,643446.0,554243.0,,,,3201887.0,10.67,5900000.0,4.43,12.52,16.69,,,,,93397000.0,,,592342.0,57041000.0,2622000.0,15536.0,230000.0,,230000.0,30683421.0,,
2019-03-31,2019-05-08,10-Q,"Calyxt, Inc.",CLXT,CIK0001705843,USD,724000.0,,124000.0,887000.0,1610000.0,,,177750000.0,1556000.0,1556000.0,,1590000.0,,4385595.0,110671000.0,87023000.0,,,,,84231000.0,,85732000.0,85732000.0,-9556000.0,0.0001,275000000.0,32707725.0,32692189.0,3000.0,,,,,,,,34000.0,7680000.0,,,,,,,,,,,,,,,,,,,56000.0,,,342000.0,,342000.0,,130000.0,875000.0,-0.23,,,,,,,,,,10200000.0,,,,,18400000.0,264000.0,18162000.0,,,,,,,,,-24000.0,,,,4162000.0,123000.0,,-7375000.0,0.0,,,,,,,,,,-94000.0,124000.0,-397000.0,,-418000.0,379000.0,-428000.0,216000.0,,,629000.0,370000.0,,172000.0,365000.0,,,379000.0,,,542000.0,542000.0,22968000.0,110671000.0,4650000.0,,,19700000.0,,66000.0,,-346000.0,,-9276000.0,,-7375000.0,,,,,1.0,7646000.0,-7523000.0,,,,,,,,,49000.0,,,,,674000.0,,,290000.0,,156000.0,,,,,,,346000.0,,,,,,1778000.0,,,,,,,,,,125000.0,-7375000.0,,21854000.0,,59000.0,2219000.0,1501000.0,381000.0,1120000.0,,,,,-89820000.0,157000.0,,,,,,,904000.0,5241000.0,,1556000.0,,,,0.789,,0.025,896478.0,1340631.0,7.59,353000.0,2205.0,180000.0,,,,3345280.0,10.87,,3.63,13.29,13.01,,,,,87703000.0,,0.0,34402.0,125000.0,125000.0,15536.0,230000.0,0.0,0.0,32677944.0,,
2019-06-30,2019-08-07,10-Q,"Calyxt, Inc.",CLXT,CIK0001705843,USD,395000.0,,810000.0,1238000.0,1993000.0,,-38000.0,180237000.0,,2304000.0,,2304000.0,,,103576000.0,79284000.0,,,,,76434000.0,,77943000.0,77943000.0,,0.0001,275000000.0,32918599.0,32859700.0,3000.0,,,,,,,,303000.0,9900000.0,,,,,,,,,,,,,,,,,,,49000.0,,,,,,,78000.0,781000.0,-0.29,,,,,,,,,,22400000.0,,,,,18600000.0,308000.0,18259000.0,,,,,,,,,-3000.0,,,,5206000.0,105000.0,,-9403000.0,0.0,,,,,,,,,,,,,,,,,,,,,370000.0,,92000.0,,,14000.0,111000.0,79000.0,18000.0,462000.0,462000.0,23386000.0,103576000.0,4968000.0,,,,,,,,,,,-9403000.0,,,,,,9597000.0,-9492000.0,,,,,,,,,20000.0,,,175000.0,,684000.0,-38000.0,-38000.0,253000.0,203000.0,159000.0,,,,,,,,,,,,,1470000.0,,,,,,,,,,183000.0,,,22480000.0,,,2738000.0,1509000.0,381000.0,1128000.0,,,,,-99223000.0,408000.0,,,,,,,1202000.0,6408000.0,,,,,,,,,2006505.0,1585276.0,8.34,527000.0,,,,,,4606845.0,12.11,,,,,,,,,80190000.0,,,,183000.0,,58899.0,789000.0,,,32732988.0,,
2019-09-30,2019-11-07,10-Q,"Calyxt, Inc.",CLXT,CIK0001705843,USD,945000.0,,1304000.0,1783000.0,1958000.0,,-55000.0,182948000.0,,2705000.0,,2705000.0,,,96410000.0,71668000.0,,,,,66434000.0,,67950000.0,67950000.0,,0.0001,275000000.0,32926312.0,32867413.0,3000.0,,,,,,,,3528000.0,13660000.0,,,,,,,,,,,,,,,,,,,58000.0,,,,,,,69000.0,705000.0,-0.32,,,,,,,,,,,14900000.0,,,,18700000.0,349000.0,18331000.0,,,,,,,,,-8000.0,,,,4934000.0,-561000.0,,-10669000.0,0.0,,,,,,,,,,,,,,,,,,,,,374000.0,,32000.0,,,40000.0,2371000.0,1988000.0,343000.0,406000.0,406000.0,24281000.0,96410000.0,5791000.0,,,,,,,,,,,-10669000.0,,,,,,10132000.0,-10693000.0,,,,,,,,,22000.0,,,216000.0,,270000.0,-17000.0,-17000.0,51000.0,,159000.0,,,,,,,,,,,,,1109000.0,,,,,,,,,,6000.0,,,23337000.0,,,3579000.0,1516000.0,381000.0,1135000.0,,,,,-109892000.0,2967000.0,,,,,,,1314000.0,6248000.0,,,,,,,,,2074654.0,1638228.0,8.2,13000.0,,,,,,4453621.0,11.95,,,,,,,,,72129000.0,,,,6000.0,,58899.0,875000.0,,,32866467.0,,
