end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,Assets,AssetsCurrent,BankOverdrafts,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleNotesPayableCurrent,CostOfGoodsSold,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentPeriodicPaymentInterest,DebtInstrumentPeriodicPaymentPrincipal,DebtInstrumentUnamortizedDiscount,DeferredRevenue,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,Deposits,DepositsAssetsCurrent,DepositsAssetsNoncurrent,Depreciation,DerivativeGainLossOnDerivativeNet,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,DueFromOfficersOrStockholders,DueToOfficersOrStockholdersCurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EquipmentExpense,EquityMethodInvestmentOwnershipPercentage,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,GainLossOnSaleOfPropertyPlantEquipment,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsOther,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToOtherRelatedPartiesCurrent,IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesReceivableRelatedParties,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidSupplies,InterestAndDebtExpense,InterestExpense,InterestPaid,InterestPayableCurrent,InventoryAdjustments,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryValuationReserves,InventoryWorkInProcessAndRawMaterials,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,OperatingExpenses,OperatingIncomeLoss,OtherGeneralAndAdministrativeExpense,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherPrepaidExpenseCurrent,PaymentsForDeposits,PaymentsToAcquireInvestments,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireOtherPropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PreferredStockValueOutstanding,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseOtherNoncurrent,ProceedsFromContributedCapital,ProceedsFromContributionsFromAffiliates,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfMachineryAndEquipment,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,ProvisionForDoubtfulAccounts,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,SalariesAndWages,SalesRevenueNet,SecurityDeposit,SellingExpense,ShareBasedCompensation,SharePrice,ShippingHandlingAndTransportationCosts,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueShareBasedCompensationGross,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2008-12-31,2009-04-15,10-K,LIVEWIRE ERGOGENICS INC.,LVVV,CIK0001421289,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-156836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17134.0,,,,,,,,,,,,,,,,
2009-12-31,2010-04-28,10-K,LIVEWIRE ERGOGENICS INC.,LVVV,CIK0001421289,USD,,,,,,,,,,,71037.0,,,,,,,695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-379436.0,-67248.0,,,,,,,,,,,,5000.0,,,,
2010-06-30,2010-08-11,10-Q,LIVEWIRE ERGOGENICS INC.,LVVV,CIK0001421289,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,-32358.0,0.01,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32358.0,,,,,,32358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27858.0,,,,,,,,,,4500.0,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-22,10-Q,LIVEWIRE ERGOGENICS INC.,LVVV,CIK0001421289,USD,,,,,,,,,,,,,,,,,,7208.0,,,,,,,,,,,,,,,,,,,,,1610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,19238.0,2531.0,,,,,,,,,,,,,,,,,,,,,,,,,,262.0,,,,,,,,,,,,,,,,,,,-24346.0,,,,,,26615.0,-24084.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4141.0,,7377.0,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-07-14,10-K,LIVEWIRE ERGOGENICS INC.,LVVV,CIK0001421289,USD,,,20753.0,,,8101.0,,,1538.0,109900.0,108000.0,,,,27753.0,13914.0,,1813.0,,,,,,,,,0.0001,,100000000.0,30000000.0,30000000.0,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463482.0,,,,,,8949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,,,29702.0,27753.0,,,,,,,,-204811.0,,,,,,,,,,,,,,,,0.0001,10000000.0,1000000.0,1000000.0,100.0,,,,,,,,,,,,,,,,,,13839.0,15377.0,,,,,,-114949.0,,,,,,,,-476247.0,-1949.0,,,,,,,,,,,,,,,,
2011-03-31,2011-07-14,10-Q,LIVEWIRE ERGOGENICS INC.,LVVV,CIK0001421289,USD,,,,,,,,,,,,,,,,,,12759.0,10946.0,,,,,,,,,,,,,,,,,,,,22899.0,,,,,,,,,,,,,,,,,,851.0,,,,,,,,,,,,,0.0,,,,,,,,,,33874.0,-337.0,,,,,,,,,,,31189.0,,,4011.0,,,,,,,,,,,,252.0,,,,,,,,,,,,,15000.0,,,,-4054.0,,-40105.0,,,,,,39516.0,,,,,,,,,,,,,,,,,,,15000.0,,,,,,,,,,,,,,,,,,,,,,22562.0,,5642.0,,,,,,,,,,,,,,,,,,,,,30000000.0
2011-06-30,2011-08-04,10-Q,LIVEWIRE ERGOGENICS INC.,LVVV,CIK0001421289,USD,,,177901.0,,,,,,,335720.0,,,,,10088.0,,,3183.0,,,,,,,,,0.001,,100000000.0,19933529.0,19933529.0,1993.0,,,,,,,169602.0,,,,,,,,,,,,,,,,,,,,,,,540866.0,,,,,,35340.0,,0.0,,,,,,,,,,63366.0,177516.0,,-37927.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,663.0,,,,,,,,,,213241.0,10088.0,,,,,,,,108225.0,,,,,,68628.0,,275.0,,,,,,,,0.0001,10000000.0,,,,,,,,,,,,,,,,,,,33152.0,,,,,,,,,,4500.0,347118.0,,5262.0,,,,-203153.0,-203153.0,,,,,,,,,,,,,,,,30000000.0
2011-09-30,2012-01-27,10-Q,LIVEWIRE ERGOGENICS INC.,LVVV,CIK0001421289,USD,,,611903.0,,,19848.0,,,3076.0,19754.0,,,,,128358.0,111057.0,,37923.0,,,,,,,,,0.0001,,100000000.0,49933529.0,49933529.0,4993.0,,,,,,,32315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159921.0,,0.0,,,,,,,,,,151209.0,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,297.0,,,,,,53286.0,,,,781824.0,128358.0,,,,,,,,-166889.0,,,10000.0,,,166719.0,-163125.0,,,,,,,,,0.0001,10000000.0,1000000.0,1000000.0,100.0,,,,,,,,,,,,,,,,,,17301.0,20377.0,,,,,,-678313.0,,32442.0,,15510.0,,,,-653466.0,-653466.0,,,,,,,,,,,,,,,,49933529.0
2011-12-31,2012-04-16,10-K,LIVEWIRE ERGOGENICS INC.,LVVV,CIK0001421289,USD,,37138.0,37138.0,,737182.0,10188.0,,47521.0,5601.0,193150.0,15000.0,,6732.0,,106396.0,98801.0,,31454.0,29641.0,,,,,,,,0.0001,,100000000.0,60975119.0,60975119.0,5081.0,6097.0,,,,,,258476.0,,,,,,,,,,,,114000.0,54000.0,114000.0,,,,3900.0,,,,,,,,47521.0,47521.0,,47521.0,,-0.01,,,,,,,,,,520262.0,143864.0,-392945.0,,,,,,-134000.0,,-35000.0,-1000.0,7386.0,,199000.0,2908.0,,,,,400.0,40980.0,,,12181.0,,,2381.0,2726.0,,5000.0,5551.0,49979.0,44979.0,5000.0,44428.0,,889241.0,106396.0,7000.0,261271.0,261271.0,7098.0,7098.0,-238728.0,-238728.0,-392945.0,,,67400.0,,,534428.0,-390564.0,,,,,,,2990.0,2990.0,0.0001,10000000.0,1000000.0,1000000.0,100.0,100.0,,12180.0,,15000.0,12181.0,-150000.0,,,,391500.0,,,,,,13196.0,7595.0,,,,,150000.0,,-982192.0,,402340.0,,10266.0,,,13084.0,-782845.0,,100000.0,,,,,,,,,,100000.0,-203153.0,,,,48104662.0
2012-03-31,2012-05-21,10-Q,LIVEWIRE ERGOGENICS INC.,LVVV,CIK0001421289,USD,,,88183.0,,236341.0,15730.0,,,,935793.0,,,,,94000.0,90470.0,,4879.0,-26575.0,,,,1.0,1.0,,,0.0001,42000.0,100000000.0,53680767.0,53680767.0,5368.0,,,,,,,46042.0,,,,,,,,,,,,,,,,,,507.0,,,,,,,,,,,47521.0,,-0.01,,,,,,,,,,222603.0,-1914.0,-248112.0,,,,,,,,,,54269.0,,103948.0,5542.0,,,,,598.0,16453.0,,,-3750.0,,,329.0,,,,,,61431.0,,,,425043.0,94000.0,23000.0,77500.0,77500.0,3558.0,3558.0,-107633.0,-107633.0,-248112.0,,,52998.0,,,245869.0,-247783.0,,,,,,,,,2.0,10000000.0,500000.0,1000000.0,100.0,,,8430.0,,,,,67500.0,,,10000.0,,,3558.0,3558.0,,,3530.0,,,,,,,-1230304.0,,44128.0,,22759.0,,,9000.0,-331043.0,,-395341.0,,,,,,,,,,,,,,,40087218.0
