end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccrualForTaxesOtherThanIncomeTaxesCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsHeldForSaleLongLived,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CollateralizedFinancings,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ContractWithCustomerLiabilityCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostsAndExpenses,CostsOfRealEstateServicesAndLandSales,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentCarryingAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,DebtRelatedCommitmentFeesAndDebtIssuanceCosts,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredRevenue,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,DeferredTaxAssetsTaxCreditCarryforwardsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBonuses,DeferredTaxAssetsValuationAllowance,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,EmployeeServiceShareBasedCompensationTaxBenefitFromExerciseOfStockOptions,EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,EmployeeStockOwnershipPlanESOPCompensationExpense,EmployeeStockOwnershipPlanESOPSharesContributedToESOP,FairValueDisclosureOffbalanceSheetRisksAmountAsset,FederalIncomeTaxExpenseBenefitContinuingOperations,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets,GainLossOnDispositionOfProperty,GainLossOnSaleOfPropertyPlantEquipment,GainLossOnSaleOfSecuritiesNet,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExaminationPenaltiesAndInterestExpense,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesReceivable,IncomeTaxReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationDeductionsQualifiedProductionActivities,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationPriorYearIncomeTaxes,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxContingencies,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInReceivables,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IntangibleAssetsNetExcludingGoodwill,IntangibleAssetsNetIncludingGoodwill,InterestExpense,InterestExpenseDebt,InterestPaidNet,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWriteDown,InvestmentIncomeInterest,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCredit,LineOfCreditFacilityAmountOutstanding,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermDebtNoncurrent,LongTermLineOfCredit,LossContingencyPendingClaimsNumber,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,NoncashOrPartNoncashAcquisitionInventoryAcquired1,NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,NoncurrentAssets,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingIncome,PaymentsForSoftware,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireBusinessesGross,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireSoftware,PreferredStockNoParValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromLinesOfCredit,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfMachineryAndEquipment,ProceedsFromSaleOfPropertyHeldForSale,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RealEstateTaxExpense,RepaymentsOfDebt,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermDebt,RepaymentsOfOtherDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesAllowancesGoods,SalesRevenueNet,SecuredLongTermDebt,SellingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,SharebasedCompensationArrangementBySharebasedPaymentAwardPurchasePriceOfCommonStockPercent,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharesHeldInEmployeeStockOptionPlanAllocated,ShippingHandlingAndTransportationCosts,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StockholdersEquity,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,TaxCreditCarryforwardAmount,UnamortizedDebtIssuanceExpense,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsPeriodIncreaseDecrease,ValuationAllowanceAmount,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic
2009-12-31,2010-03-31,10-K,Scott's Liquid Gold - Inc.,SLGD,CIK0000088000,USD,,,,,,,,,,,,,,,,,,,,,,,,654100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-12,10-Q,Scott's Liquid Gold - Inc.,SLGD,CIK0000088000,USD,,,,,,,,,,,171500.0,,,,,,,,,,,,,719900.0,,,,,,,,,,,,,1821200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,608400.0,,,,,,-282900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-282900.0,,,,,,3696700.0,-245900.0,,,,,,,,,,,,,,,,,,,32800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3450800.0,,1095600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10795000.0,,10795000.0
2010-09-30,2010-11-12,10-Q,Scott's Liquid Gold - Inc.,SLGD,CIK0000088000,USD,,,,,,,,,,,78600.0,,,,,,,,,,,,,626000.0,,,,,,,,,,,,,1946700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,609200.0,,,,,,-196500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-196500.0,,,,,,3652200.0,-158200.0,,,,,,,,,,,,,,,,,,,30600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3494000.0,,1017700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10795000.0,,10795000.0
2010-12-31,2011-03-29,10-K,Scott's Liquid Gold - Inc.,SLGD,CIK0000088000,USD,983300.0,836400.0,208500.0,,,,5373100.0,,,804100.0,405200.0,,61300.0,,,,,14357000.0,3203600.0,,,,,480700.0,-173400.0,,,340900.0,0.1,50000000.0,10898500.0,10898500.0,1089900.0,,,,7757600.0,,-41200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515000.0,,,-0.05,,-0.05,,,583100.0,,,,,,,,,,,,,,,,,,,,,300.0,2443200.0,,,,,,-495000.0,,,,,,,,,,,,,,,178400.0,111500.0,,,,,,,-303100.0,,65400.0,,,,,275800.0,,275900.0,,1681500.0,,,,,,,,,,,,,,,6382000.0,14357000.0,2677900.0,,,,330200.0,,,,,,3704100.0,,,-444100.0,,-38400.0,,309100.0,,-495000.0,,,,,,14755300.0,-358700.0,,,,,,,,,,,,,,231900.0,,91000.0,,,139500.0,,,,1500.0,,,,,,,,205000.0,,,,-125100.0,4300.0,,,,600.0,,,,11062400.0,,,,,319600.0,,1512000.0,,,,14396600.0,,4149300.0,94600.0,,,,,,,,,,,,,,,,,,,,,7975000.0,,,,24000.0,,,161800.0,,,,,,,,,10820400.0,,10820400.0
2011-03-31,2011-05-10,10-Q,Scott's Liquid Gold - Inc.,SLGD,CIK0000088000,USD,,,,,,,,,,52000.0,80200.0,,,,,,,,,,,,,572600.0,91900.0,,,,,,,10898500.0,,,,,1991000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124800.0,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,607800.0,,,,,,125800.0,,0.0,,,,,,,,,,,,,267200.0,646900.0,,,,,,,585700.0,,31000.0,,,,,69900.0,,70300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81900.0,,-4000.0,,177800.0,,125800.0,,,,,,3712300.0,156100.0,,,,,,,,,,,,,,,,,,,39600.0,,,,4000.0,,,,,,,,,,,,139400.0,,,,,0.0,,,,,,,,,81900.0,,,,,,3868400.0,,1033300.0,24800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12136750.0,,10898500.0
2011-06-30,2011-08-12,10-Q,Scott's Liquid Gold - Inc.,SLGD,CIK0000088000,USD,1425900.0,835900.0,111500.0,,,,5414800.0,,,,168200.0,,61500.0,,,,,14891600.0,3983800.0,,,,,493100.0,,,,585700.0,0.1,50000000.0,10898500.0,10898500.0,1089900.0,,,,2035800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,0.0,,,583600.0,,,,,,,,,,,,,,,,,,,,,,604900.0,,,,,,51000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,54300.0,,,,2506800.0,,,,,,,,,,,,,,,6698100.0,14891600.0,3163000.0,,,,335300.0,,,,,,3535100.0,,,,,,,,,51000.0,,,,6908100.0,,3933900.0,62900.0,,,,,,,,,,,,,,121000.0,,79300.0,,,42400.0,,,,,,,,,,,,148000.0,,,,,,,,,,,,,10828500.0,,,,,,,1688800.0,,,,3996800.0,,1125000.0,,,,,,,,,,,,,,,,,,,,,,8193500.0,,,,,,,,,,,,,,,1309250.0,12207750.0,0.0,10898500.0
2011-09-30,2011-11-14,10-Q,Scott's Liquid Gold - Inc.,SLGD,CIK0000088000,USD,1406000.0,1232800.0,168200.0,,,,5431200.0,,,,82300.0,,62000.0,,,,,15164100.0,4379200.0,,,,,637600.0,,,,785500.0,0.1,50000000.0,10898500.0,10898500.0,1089900.0,,,,2275300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,686100.0,,,,,,,,,,,,,,,,,,,,,,601000.0,,,0.0,,-9700.0,-9700.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,59200.0,,,,2323800.0,,,,,,,,,,,,,,,6963900.0,15164100.0,3514200.0,,,,338100.0,,,,,,3449700.0,,,,,,,,,-9700.0,,,,7106500.0,,4061600.0,9800.0,,,,,,,,,,,,,,130300.0,,73400.0,,,39700.0,,,,,,,,,,,,185000.0,,,,,,,,,,,,,10711500.0,,,,,,,1679100.0,,,,4071400.0,,1103000.0,,,,,,,,,,,,,,,,,,,,,,8200200.0,,,,,,,,,,,,,,,0.0,10898500.0,0.0,10898500.0
2011-12-31,2012-03-30,10-K,Scott's Liquid Gold - Inc.,SLGD,CIK0000088000,USD,1442700.0,447900.0,230600.0,,,14461000.0,5446900.0,72800.0,,1106700.0,773300.0,,,,,,,13876900.0,3176400.0,0.0,,,,575900.0,95200.0,,,277100.0,0.1,50000000.0,10907000.0,10907000.0,1090700.0,,,,8553500.0,,,0.0,0.0,0.0,,,,,-144000.0,,0.0,815400.0,,-11600.0,,4583000.0,93900.0,0.0,,,,3988700.0,38100.0,,255200.0,,,,2900.0,,,476700.0,502300.0,,,-0.06,,-0.06,,,579200.0,,,,0.0,0.0,,0.0,,,,,,,,,,,,-3000.0,,,2318100.0,,,0.0,,-633800.0,-633800.0,,0.0,,,,155600.0,,,-213800.0,,9500.0,,,,-388500.0,473000.0,,,,,,,337700.0,,-68600.0,,,,,237300.0,,237400.0,1191000.0,2019200.0,1067200.0,239000.0,,,72800.0,,,,,,,,,,6461100.0,13876900.0,3097700.0,,,3704200.0,340800.0,,,,,,3363400.0,,,-328300.0,,-49400.0,,472900.0,,-633800.0,,,,5926100.0,,16172000.0,-555700.0,,,,,,,,,,,,,,227300.0,,68400.0,,,159200.0,,,,49400.0,,,,,,,,133400.0,,,,-63800.0,,,,0.0,1800.0,,,25093100.0,10632100.0,,,,,330100.0,,878200.0,,,1315200.0,15616300.0,,4527100.0,72800.0,0.0,0.98,,,0.009,,,,,,,,,,,,,,1514400.0,0.0,7415800.0,,,1800.0,,,,345000.0,14800.0,0.0,,198000.0,67900.0,3767600.0,,0.0,10898800.0,300.0,10898800.0
2012-03-31,2012-05-21,10-Q,Scott's Liquid Gold - Inc.,SLGD,CIK0000088000,USD,1630200.0,1251700.0,68200.0,,,,5463100.0,,,-13700.0,87700.0,,,,,,,14512000.0,3935900.0,,,,,436900.0,-139000.0,,,967500.0,0.1,50000000.0,10937000.0,109370000.0,1093700.0,,,,2189400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123300.0,,,0.0,0.0,0.0,,,669000.0,,,,,,,,,,,,,,,,,,,0.0,,,687300.0,,,,,-46100.0,-46100.0,,0.0,,,,,,,,,,,,,803800.0,55900.0,,,,,,,108700.0,,-15100.0,,,,,61800.0,,71100.0,,2127900.0,,,,,,,,,,,,,,,7123100.0,14512000.0,3847100.0,,,,343900.0,,,,,,3276000.0,,,-79200.0,,0.0,,-59800.0,,-46100.0,,,,,,4055000.0,-16600.0,,,,,,,,,,,,,,168300.0,,63200.0,,,32300.0,,,,0.0,,,,,,,,119400.0,,,,690400.0,,,0.0,,5100.0,,,,10512900.0,,,,,84300.0,,832100.0,,,354400.0,4038400.0,,1090600.0,14100.0,0.0,1.44,,,0.009,,,,,,,,,,,,,,346200.0,,7388900.0,,,,,,,,,,,,,,,0.0,10928758.0,21758.0,10928758.0
2012-06-30,2012-08-14,10-Q,Scott's Liquid Gold - Inc.,SLGD,CIK0000088000,USD,1605600.0,993300.0,93700.0,,,,5476300.0,,,,107800.0,,,,,,,13946200.0,3494700.0,,,,,163600.0,,,,924200.0,0.1,50000000.0,10937000.0,10937000.0,1093700.0,,,,2097800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,-0.03,,,601600.0,101700.0,,,,,,,,,,,,,,,,,,,,,668600.0,,,,,-354600.0,-354600.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,66000.0,,,1075200.0,2154500.0,1239300.0,160000.0,,,,,,,,,,,,,6898600.0,13946200.0,3710200.0,,,,346800.0,,,,,,3188400.0,,,,,,,,,-354600.0,,,,6567400.0,,4038400.0,-320900.0,,,,,,,,,,,,,,84900.0,,58000.0,,,32300.0,,,,,,,,20000000.0,0.0,0.0,,129900.0,,,,,,,,,,,,,10393500.0,,,,,,,477600.0,,,,3717500.0,,1164200.0,,,,,,,,,,,,,,,,,,,,,,7047600.0,,,,,,,,,,,,,,,0.0,10937000.0,0.0,10937000.0
2012-09-30,2012-11-14,10-Q,Scott's Liquid Gold - Inc.,SLGD,CIK0000088000,USD,1576400.0,1166000.0,143500.0,,,,5489500.0,,,,60100.0,,,,,,,13976700.0,3924800.0,,,,,738200.0,,,,1216000.0,0.1,50000000.0,10937000.0,10937000.0,1093700.0,,,,2287500.0,,,,,,,0.0046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,-0.05,,,709400.0,88500.0,,,,,,,,,,,,,,,,,,,,,707900.0,,,286900.0,,-224200.0,-511100.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,67200.0,,,1002100.0,1909300.0,1036800.0,129600.0,,,,,,,,,,,,,7427000.0,13976700.0,4326900.0,,,,349700.0,,,,,,3100100.0,,,,,,,,,-511100.0,,,,6942100.0,,4343700.0,-476000.0,,,,,,,,,,,,,,331900.0,,52800.0,,,32100.0,,,,,,,,20000000.0,0.0,0.0,,111300.0,,,,,,,,,,,,,9999100.0,,,,,,,-33500.0,,,,3867700.0,,1001300.0,,,,,,,,,,,,,,,,,,,,,,6549700.0,,,,,,,,,,,,,,,0.0,10937000.0,0.0,10937000.0
