end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableCurrent,AccountsPayableCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedIncomeTaxes,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AmortizationOfDebtDiscountPremium,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,Assets,Assets,AssetsCurrent,AssetsCurrent,BankOverdrafts,Cash,Cash,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTax,ConcentrationRiskPercentage1,ConvertibleNotesPayableCurrent,ConvertibleNotesPayableCurrent,CostOfGoodsSold,CostOfRevenue,CostOfRevenue,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscount,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationDepletionAndAmortization,DepreciationDepletionAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCash,EffectOfExchangeRateOnCash,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets,GeneralAndAdministrativeExpense,GeneralAndAdministrativeExpense,GoodwillImpairmentLoss,GoodwillImpairmentLoss,GrossProfit,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpense,InterestExpenseDebt,InterestPaid,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryRawMaterialsNetOfReserves,IssuanceOfStockAndWarrantsForServicesOrClaims,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCredit,LineOfCredit,LineOfCreditFacilityInterestRateDuringPeriod,LineOfCreditFacilityMaximumBorrowingCapacity,LineOfCreditFacilityMaximumBorrowingCapacity,LoansPayable,LoansPayableToBank,LongTermDebt,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLoss,NotesPayableCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,OperatingExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherIncome,OtherLiabilitiesCurrent,OtherNonoperatingIncomeExpense,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidTaxes,ProceedsFromConvertibleDebt,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfRelatedPartyDebt,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentNet,RepaymentsOfDebt,RepaymentsOfDebt,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RetainedEarningsAccumulatedDeficit,Revenues,Revenues,SellingExpense,SellingExpense,ShortTermBorrowings,ShortTermBorrowings,StockholdersEquity,StockholdersEquity,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,TemporaryEquityForeignCurrencyTranslationAdjustments,TemporaryEquityForeignCurrencyTranslationAdjustments,UnrealizedGainLossOnDerivatives,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2015-11-30,2016-01-07,10-Q,MOMENTOUS HOLDINGS CORP.,MMNT,CIK0001653876,USD,,,,1465.0,,,,128.0,,,,611.0,,1058.0,,7500.0,,,,,,7988.0,,7270.0,,,0.0,,,,,0.001,0.0,75000000.0,2500000.0,2500000.0,,2500.0,,-5485.0,,,,252.0,,,,,0.0,8051.0,8051.0,,,,,,,,,,,19147.0,,0.0,,,,,,,,5278.0,,,,106.0,,-5172.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20612.0,,7988.0,,20612.0,,,,,,,,,,,,,,,,,,,-5172.0,,,,5278.0,,,,,23682.0,,-313.0,,,,,,,,0.001,10000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1330.0,,719.0,,,,,-23682.0,,106.0,,,,,,-12624.0,,,,,,,,,2500000.0
2016-02-29,2016-03-29,10-Q,MOMENTOUS HOLDINGS CORP.,MMNT,CIK0001653876,USD,,,,0.0,,,,78.0,,,,641.0,,152.0,,57615.0,,,,,,51184.0,,50598.0,,,49988.0,,,,,0.001,0.0,75000000.0,3785000.0,3785000.0,,3785.0,,-3689.0,,,,103.0,,,,,0.0,9531.0,9531.0,,,,,,,,,,,17664.0,,0.0,,,,,,,,4792.0,,,,195.0,,-4597.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17664.0,,51184.0,,17664.0,,,,,,,,,,,,,,,,,,,-4597.0,,,,4792.0,,,,,28032.0,,908.0,,,,,,,,0.001,10000000.0,0.0,0.0,0.0,,,531.0,,,,,,,,,,,,,1227.0,,586.0,,,,,-28032.0,,195.0,,,,,,33520.0,,,,,,,,,2502310.0
2016-05-31,2016-07-15,10-K,MOMENTOUS HOLDINGS CORP.,MMNT,CIK0001653876,USD,,,,5401.0,,,,67.0,,,,758.0,,2536.0,,57615.0,,,,,,38319.0,,37782.0,,,37154.0,,,,37154.0,0.001,0.0,75000000.0,3785000.0,3785000.0,,3785.0,,-22368.0,1.0,,,,,,,,0.0,14394.0,14394.0,331.0,,,,,,,,,,11318.0,,-0.01,,0.34,,1689.0,,,,24739.0,,,,,,-24045.0,,0.0,,-8175.0,8175.0,,408.0,,67.0,,,,,,,-2002.0,,,,561.0,,,,,,,,,,,,,16719.0,,38319.0,,16719.0,,,,,,,,,,,,59398.0,,,,,-23933.0,,-24045.0,,,,24739.0,,,,,42336.0,,1677.0,1677.0,,,,,,,0.001,10000000.0,0.0,0.0,0.0,,,561.0,,,,,61400.0,,,,,,,,1295.0,,537.0,,,,,-42336.0,,694.0,,,,,,21600.0,,,,51400.0,,,1677.0,,2506758.0
2016-08-31,2016-10-03,10-Q,MOMENTOUS HOLDINGS CORP.,MMNT,CIK0001653876,USD,,,,4828.0,,,,45.0,,,,750.0,,560.0,,57615.0,,,,,,23939.0,,23531.0,,,23486.0,,,,-13668.0,0.001,,75000000.0,3785000.0,3785000.0,,3785.0,,-11190.0,1.0,,,,,,,,0.0,18009.0,18009.0,75.0,,,,,,,,,,10117.0,,0.0,,0.34,,-1922.0,,,,10697.0,,,,,,-10630.0,,0.0,,-3614.0,3614.0,,-573.0,,-22.0,,,,,,,,,,,-561.0,,,,,,,,,,,,,14945.0,,23939.0,,14945.0,,,,,,,,,,,-1201.0,-1201.0,,,,-10545.0,-10545.0,,-10630.0,,,,10697.0,,,,,53000.0,,-560.0,,,,,,,,0.001,10000000.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,-1201.0,1158.0,,408.0,,,,,-52966.0,,67.0,,,,,,8994.0,,,,,,,,,3785000.0
2016-11-30,2016-12-15,10-Q,MOMENTOUS HOLDINGS CORP.,MMNT,CIK0001653876,USD,,,,8991.0,,,,33.0,,,,785.0,,-286.0,,57615.0,,,,,,10888.0,,10568.0,,,10535.0,,,,,0.001,,75000000.0,3785000.0,3785000.0,,3785.0,,-15063.0,,,,,,,,,0.0,23417.0,23417.0,,,,,,,,,,,9657.0,,0.0,,,,,,,,15908.0,,,,,,-15908.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18648.0,,10888.0,,18648.0,,,,,,,,,,,,,,,,,,,-15908.0,,,,15908.0,,,,,69000.0,,845.0,,,,,,,,0.001,10000000.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,1105.0,,320.0,,,,,-68874.0,,0.0,,,,,,-7760.0,,,,,,,,,3785000.0
2017-02-28,2017-03-20,10-Q,MOMENTOUS HOLDINGS CORP.,MMNT,CIK0001653876,USD,,,,8954.0,,,,42.0,,,,848.0,,-666.0,,57615.0,,,,,,7634.0,,7383.0,,,7341.0,,,,,0.001,,75000000.0,3785000.0,3785000.0,,3785.0,,-2861.0,,,,,,,,,0.0,24365.0,24365.0,,,,,,,,,,,9609.0,,0.0,,,,,,,,3269.0,,,,,,-3242.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18563.0,,7634.0,,18563.0,,,,,,,,,,,,,,,,,,,-3242.0,,,,3269.0,,,,,72000.0,,381.0,,,,,,,,0.001,10000000.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,1099.0,,251.0,,,,,-71663.0,,27.0,,,,,,-10929.0,,,,,,,,,3785000.0
2017-05-31,2017-07-26,10-K,MOMENTOUS HOLDINGS CORP.,MMNT,CIK0001653876,USD,,,,9757.0,,,,40.0,,,,948.0,,-211.0,,57615.0,,,,,,4195.0,,4007.0,,,6371.0,,,,-33187.0,0.001,,75000000.0,3785000.0,3785000.0,,3785.0,,-37092.0,1.0,,,,,,,,0.0,26072.0,26072.0,283.0,,,,,,,,,,9930.0,,-0.01,,0.34,,-2681.0,,,,34521.0,,,,,,-34345.0,,0.0,,-11677.0,11677.0,,4356.0,,-27.0,,,,,,,-1388.0,,,,-560.0,,,,,,,,,,,,,19687.0,,4195.0,,19687.0,,,,,,,,,,,-1388.0,-1388.0,,,,-29118.0,-29118.0,,-34345.0,,,,34521.0,,,,,76700.0,,-2747.0,,,,,,,,0.001,10000000.0,0.0,0.0,0.0,,,0.0,,,,,0.0,,,,,,,-1388.0,1136.0,,188.0,,,,,-76681.0,,176.0,,,,,,-9917.0,,,,,,,-2747.0,,3785000.0
2017-08-31,2017-10-02,10-Q,MOMENTOUS HOLDINGS CORP.,MMNT,CIK0001653876,USD,,,,16729.0,,,,19.0,,,,1027.0,,-324.0,,57615.0,,,,,,3664.0,,3547.0,,,3528.0,,,,-439.0,0.001,,75000000.0,3785000.0,3785000.0,,3785.0,,-7572.0,1.0,,,,,,,,0.0,26608.0,26608.0,72.0,,,,,,,,,,9999.0,,0.0,,0.34,,-114.0,,,,7522.0,,,,,,-7459.0,,0.0,,-2536.0,2536.0,,6972.0,,-21.0,,,,,,,,,,,0.0,,,,,,,,,,,,,26728.0,,3664.0,,26728.0,,,,,,,,,,,69.0,,,,,-394.0,,,-7459.0,,,,7522.0,,,,,84100.0,,-113.0,,,,,,,,0.001,10000000.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,69.0,1144.0,,117.0,,,,,-84140.0,,63.0,,,,,,-23064.0,,,,,,,,,3785000.0
2017-11-30,2018-01-17,10-Q,MOMENTOUS HOLDINGS CORP.,MMNT,CIK0001653876,USD,,,,16376.0,,,,35.0,,,,1141.0,,-1051.0,,57615.0,,,,,,1983.0,,1935.0,,,1900.0,,,,,0.001,,75000000.0,3785000.0,3785000.0,,3785.0,,-1718.0,,,,,,,,,,,,,,,,,,,,,,10389.0,,0.0,,,,,,,,1028.0,,,,,,-991.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26765.0,,1983.0,,26765.0,,,,,,,,,,,,,,,,,,,-991.0,,,,1028.0,,,,,,,-727.0,,,,,,,,0.001,10000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1189.0,,48.0,,,,,-85131.0,,37.0,,,,,,-20585.0,,,,,,,,,27995000.0
2018-02-28,2018-04-13,10-Q,MOMENTOUS HOLDINGS CORP.,MMNT,CIK0001653876,USD,,,,9936.0,,,,40.0,,,,1230.0,,-2282.0,,66515.0,,,,,,1359.0,,1359.0,,,77.0,,,,,0.001,,75000000.0,3885000.0,3885000.0,,3885.0,,-992.0,,,,,,0.0,,,,,,,,,,,,,,,,10662.0,,0.0,,,,,,,,959.0,,,,0.0,,-959.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20598.0,,1359.0,,20598.0,,,,,,,,,,,,,,,,,,,-959.0,,,,959.0,,,,,,,-33.0,,,,,,,,0.001,10000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1230.0,,0.0,,,,,-87357.0,,0.0,,,,,,-21577.0,,,,,,,,,15750000.0
