end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilities,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNet,AccountsReceivableRelatedParties,AccountsReceivableRelatedPartiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivableNoncurrent,AssetImpairmentCharges,Assets,AssetsCurrent,BankOverdrafts,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommitmentsAndContingencies,CommonStockOtherSharesOutstanding,CommonStockOtherValueOutstanding,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscribedButUnissuedValue,CommonStockValue,ComprehensiveIncomeNetOfTax,ContributionsFromNoncontrollingInterests,ConvertibleDebt,ConvertibleLongTermNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsSold,CostOfGoodsSoldDirectMaterials,CostOfServices,DebtInstrumentDecreaseForgiveness,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,DisposalGroupIncludingDiscontinuedOperationOperatingExpense,DisposalGroupIncludingDiscontinuedOperationOtherExpense,DisposalGroupIncludingDiscontinuedOperationRevenue,DividendsSharebasedCompensationStock,DueFromEmployeesCurrent,DueFromOfficersOrStockholders,DueFromRelatedPartiesCurrent,DueToEmployeesCurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,FlightEquipmentNet,GainLossOnContractTermination,GainLossOnDispositionOfAssets,GainLossOnDispositionOfRealEstateDiscontinuedOperations,GainLossOnSaleOfDebtInvestments,GainLossOnSaleOfLoansAndLeases,GainLossOnSaleOfMortgageLoans,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,GeneralAndAdministrativeExpense,GoodwillAndIntangibleAssetImpairment,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationNondeductibleExpenseDepreciationAndAmortization,IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInInventoryForLongTermContractsOrPrograms,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsCurrent,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestPaid,InventoryFinishedGoods,InventoryNet,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,InventoryRawMaterials,InventoryRawMaterialsAndSupplies,InventoryValuationReserves,InventoryWriteDown,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOtherThanLongtermDebtNoncurrent,LinesOfCreditCurrent,MachineryAndEquipmentGross,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInDiscontinuedOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoncashContributionExpense,NotesPayable,NotesPayableCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLossCarryforwards,OtherAssets,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherNoncashExpense,OtherNoncashIncomeExpense,PartnersCapitalAccountContributions,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToEmployees,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromContributedCapital,ProceedsFromContributionsFromParent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfTrustAssetsToPayExpenses,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,RecapitalizationCosts,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RelatedPartyTransactionRevenuesFromTransactionsWithRelatedParty,RepaymentsOfNotesPayable,RetainedEarningsAccumulatedDeficit,RevenueFromRelatedParties,Revenues,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,SharesIssued,ShippingHandlingAndTransportationCosts,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedAndRetiredDuringPeriodValue,UtilitiesOperatingExpenseDepreciationAndAmortization,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2012-09-30,2012-10-16,10-Q,UNIVERSAL GLOBAL HUB INC.,UGHB,CIK0001552743,USD,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,0.0001,,100000000.0,10000000.0,10000000.0,,,1000.0,,,,,,0.0,,0.0,,,,,,,,,,-2000.0,,,,,,,,,,1000.0,,,,,,1000.0,0.0,0.0,,,,,,,,,,,1000.0,,0.0,,,-1000.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,0.0,,,,,,,,,0.0,0.0,1000.0,0.0,1000.0,,,,,,1000.0,,0.0,,-1000.0,,-1000.0,,,,1000.0,,,,,,,0.0,0.0,,,,,,0.0001,5000000.0,0.0,,0.0,,,,,,,,,,,,1000.0,,,,,0.0,,,,,,,,,0.0,0.0,,0.0,,,-1000.0,,,,10000000.0,,1000.0,,0.0,,,10000000.0,10000000.0
2012-12-31,2013-02-25,10-K,UNIVERSAL GLOBAL HUB INC.,UGHB,CIK0001552743,USD,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,0.0001,0.0,250000000.0,10000000.0,10000000.0,0.0,0.0,1000.0,,,,,0.0,0.0,,,0.0,0.0,-1000.0,,,0.0,425.0,0.0,,-2000.0,,,,,,,,,,,,,,0.0,,1000.0,,0.0,,0.0,,,,,,,,,2000.0,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,425.0,,0.0,,0.0,,0.0,,0.0,0.0,,,,0.0,,0.0,,0.0,,,,0.0,0.0,,,,,,,,1000.0,0.0,1000.0,,,0.0,,,1000.0,,0.0,,-1000.0,,-2000.0,,,,,-2000.0,,,,-850.0,0.0,0.0,,,,,0.0,,0.0001,5000000.0,0.0,,0.0,0.0,,,0.0,,,,,0.0,,,,,0.0,1000.0,,,,0.0,,1000.0,,,-2000.0,0.0,,0.0,2000.0,1000.0,,0.0,-1000.0,,1000.0,,,,,,0.0,,,10000000.0,
2013-03-31,2013-04-16,10-Q,UNIVERSAL GLOBAL HUB INC.,UGHB,CIK0001552743,USD,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0001,,250000000.0,10000000.0,,,,1000.0,,,,,,,,,,,,,,,,,,-3924.0,,,,,,,,,,,,,,,,2924.0,0.0,0.0,,,,,,,,,,,1924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2924.0,0.0,2924.0,,,,,,1924.0,,,,-1924.0,,-1924.0,,,,1924.0,-1924.0,,,,,,,,,,,,,0.0001,5000000.0,0.0,,,,,,,,,,,,,,1924.0,,,1924.0,,,-1924.0,,,,,,,,,,,,,,-2924.0,,,,,,,,,,,10000000.0,10000000.0
2013-06-30,2013-08-19,10-Q,UNIVERSAL GLOBAL HUB INC.,UGHB,CIK0001552743,USD,80217.0,,,,,,,,216140.0,,,,,,88338.0,85088.0,,84328.0,84328.0,,,,,,,,0.001,,250000000.0,23321429.0,10000000.0,3250000.0,325.0,2332.0,,500.0,,,,0.0,0.0,60000.0,,,,,,,,,,-210676.0,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,2924.0,206752.0,,0.0,,,-206752.0,,,,,,,,,,,,,,,,,,,,,,,,,,-435.0,,,3250.0,,0.0,0.0,,,,,,,,,,30000.0,137140.0,80217.0,88338.0,80217.0,,,,,,,,,,,,-206752.0,,,,,-206752.0,,,,,760.0,0.0,98845.0,,,,,,0.001,5000000.0,,,0.0,,,,,,,,35705.0,,,,2924.0,,,,,73174.0,,,,0.0,,,,0.0,,0.0,,,,0.0,8121.0,,,,,1000.0,,,,,,18396782.0,
2013-09-30,2013-11-14,10-Q,UNIVERSAL GLOBAL HUB INC.,UGHB,CIK0001552743,USD,,284522.0,,186496.0,,,,,342351.0,,,,,,419025.0,335682.0,,58019.0,58019.0,,,,,,,,0.0001,,250000000.0,26171429.0,26171429.0,1417500.0,,2617.0,,,,,150986.0,169909.0,,33537.0,,,,,,,,402.0,,,,,,,,,,,,57563.0,,,,22500.0,,,,-0.01,,11475.0,,,,,,,,,277418.0,,104987.0,,,-172431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71868.0,-4766.0,-986.0,,,,83067.0,,,,,,,22500.0,23230.0,,419025.0,458008.0,,,,,,,,,,,,-178183.0,,,,,-172431.0,,,,,,-5752.0,32430.0,,,,,,0.0001,5000000.0,,,0.0,8100.0,,,,,,,,,,,,,,,,13248.0,,,,0.0,,,-384093.0,51170.0,,274896.0,,,,0.0,-38983.0,,,,,,,,534.0,,,25960043.0,
2013-12-31,2015-01-09,10-K,UNIVERSAL GLOBAL HUB INC.,UGHB,CIK0001552743,USD,,484146.0,,30876.0,134688.0,134688.0,,-7460.0,403575.0,,,,,60000.0,284227.0,213431.0,0.0,9680.0,9680.0,9680.0,,,,,,51.0,0.0001,51.0,250000000.0,27171429.0,27171429.0,515000.0,,2717.0,,,,,151274.0,446543.0,,,2924.0,0.0,-619472.0,,,25500.0,263276.0,7460.0,,772536.0,,,,,,,,,,,,0.0,134688.0,,,15000.0,,-0.04,,70796.0,,,,2924.0,,,,,762120.0,60000.0,74497.0,60000.0,60000.0,,,,,,,,,,,,,0.0,,262851.0,,25500.0,,484146.0,,-165564.0,,1274.0,-44780.0,,,,-600.0,,,-18104.0,-4809.0,,,35177.0,37587.0,7193.0,18201.0,18201.0,7193.0,7193.0,,,,,284227.0,650420.0,,,70796.0,,,375622.0,,-13959.0,,-351983.0,,-770536.0,,0.0,,,-747623.0,120000.0,90000.0,30000.0,-320634.0,,-22913.0,,,,500.0,-13959.0,,0.0001,5000000.0,0.0,0.0,0.0,600.0,600.0,600.0,500.0,,,,,236122.0,,,,,150000.0,-11000.0,,,-770536.0,70796.0,,15000.0,,,-772536.0,203613.0,,521040.0,822120.0,66500.0,,11943.0,-366193.0,,0.0,,,,,,7460.0,,,19595045.0,
2014-03-31,2015-01-23,10-Q,UNIVERSAL GLOBAL HUB INC.,UGHB,CIK0001552743,USD,,719731.0,,141037.0,81856.0,,,-14025.0,488240.0,,,,,,444773.0,371049.0,10438.0,5579.0,5579.0,-4101.0,,,,,,,0.0001,3.0,250000000.0,28501429.0,28501429.0,32500.0,,2850.0,,,,,151274.0,227552.0,,,,,,,,,,6565.0,,,,,,,,,,,,,79647.0,,,,,26000.0,,-0.01,,73724.0,,,,,,,,,339192.0,,89263.0,,,,,,,,,,,,,,,,,,,,,250395.0,,-57329.0,,,-104390.0,,,,,,,-15946.0,-3699.0,,3699.0,47147.0,141977.0,,102023.0,,7193.0,,,,,,444773.0,995790.0,,,87749.0,,,86275.0,,-793.0,,-89583.0,,-269574.0,,8700.0,,,-249929.0,97500.0,67500.0,30000.0,,,-19645.0,,,,,-793.0,,0.0001,5000000.0,,,0.0,,,600.0,,,,,,0.0,,,,6628.0,,0.0,79647.0,,-269574.0,,,,161356.0,,-1042110.0,161356.0,,316815.0,,84750.0,,5347.0,-551017.0,,,,,,,,6565.0,,28087651.0,28087651.0,28087651.0
2014-06-30,2014-08-19,10-Q,UNIVERSAL GLOBAL HUB INC.,UGHB,CIK0001552743,USD,,751611.0,,119176.0,,25495.0,,-20613.0,497982.0,,,,,,351065.0,283929.0,13.0,26477.0,26477.0,,,,,,,,0.0001,,250000000.0,28501429.0,28501429.0,130000.0,,2850.0,,,,,152082.0,194262.0,158726.0,,,,,,,,,6587.0,,,,,,,,,,,,,,98268.0,,,,,,0.0,,67136.0,,,,,,,,,204654.0,,75521.0,,,-129133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-472.0,-3740.0,-472.0,,70324.0,103318.0,,,40187.0,7193.0,,,22887.0,-11605.0,,351065.0,1025674.0,,,87749.0,,,,,,,,,-133345.0,,8700.0,8700.0,,-129133.0,75000.0,45000.0,30000.0,,,-4212.0,34028.0,,,,,,0.0001,5000000.0,0.0,0.0,0.0,,,9463.0,,,,,,,,,,,,,,5638.0,-133345.0,,,15000.0,,,-1175454.0,133502.0,,269783.0,,,,12924.0,-674609.0,,,,,,,,,,,28582679.0,
2014-09-30,2014-11-19,10-Q,UNIVERSAL GLOBAL HUB INC.,UGHB,CIK0001552743,USD,,772396.0,,157862.0,14023.0,,,-27200.0,632087.0,,,,,,445356.0,384807.0,92050.0,3557.0,3557.0,,,,,,,,0.0001,,250000000.0,28501429.0,28501429.0,6509500.0,,2850.0,,,,,150836.0,324306.0,,,,,,,,,,6587.0,,1369770.0,,,,,,,,,,,,140556.0,,,,,,-0.01,,60549.0,,,,,,,,,300157.0,,107102.0,,,-193055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1261.0,0.0,,,177574.0,192275.0,,,26579.0,7193.0,,,,,,445356.0,1179538.0,,,87749.0,,,,,,,,,-194316.0,,8700.0,,,-193055.0,52500.0,22500.0,30000.0,,,-1261.0,,,,,,,0.0001,5000000.0,,,0.0,,17090.0,,,,,,,,,,,,,,,,,,,15000.0,,,-1369770.0,14022.0,,431408.0,,,,45200.0,-734182.0,,,,,,,,,,,25960043.0,
2014-12-31,2015-04-15,10-K,UNIVERSAL GLOBAL HUB INC.,UGHB,CIK0001552743,USD,,890204.0,,268345.0,,,,33788.0,635256.0,,,,,,539956.0,485995.0,8721.0,1915.0,1915.0,-7765.0,,,,,271000.0,27.0,0.0001,27.0,250000000.0,34995429.0,34995429.0,27.0,,3500.0,,,0.0,152096.0,0.0,1243201.0,,,,,648791.0,71798.0,14360.0,25500.0,537133.0,26328.0,26328.0,1526568.0,,,,,,,,,,,,153745.0,44579.0,,153745.0,15000.0,,-0.02,0.34,53961.0,,,,,,,1250.0,,1128745.0,,414276.0,,,,,,-320464.0,,,,,,,,,,,,11189.0,,43111.0,409869.0,,-147360.0,,9986.0,-133569.0,,,,600.0,,,-16575.0,22988.0,,,143173.0,171156.0,,35177.0,,7193.0,,,,,1427741.0,539956.0,1427741.0,0.0,200000.0,87749.0,,,488468.0,,-9493.0,,-486740.0,,-754032.0,,7975.0,7975.0,,-714469.0,,,,-1263843.0,,39563.0,,,,,9493.0,,0.0001,5000000.0,0.0,0.0,0.0,,0.0,,,,,0.0,,131000.0,200000.0,7975.0,153745.0,4912.0,7975.0,,,,-754032.0,53961.0,,15000.0,,,-1526568.0,355460.0,,1657477.0,1128745.0,100188.0,,97548.0,-887785.0,,0.0,,,,,,26328.0,266163.0,,31416834.0,
