end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsReceivableGross,AccountsReceivableNet,AccountsReceivableNetCurrent,AccountsReceivableRelatedParties,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedLiabilitiesFairValueDisclosure,AccruedPayrollTaxesCurrentAndNoncurrent,AccruedProfessionalFeesCurrentAndNoncurrent,AccruedSalariesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsHeldForSalePropertyPlantAndEquipment,AssetsNoncurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CommitmentsAndContingencies,CommonStockDividendsShares,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ContributionsFromNoncontrollingInterests,CostOfRevenue,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DebtInstrumentDecreaseForgiveness,DeconsolidationGainOrLossAmount,DeferredFinanceCostsCurrentNet,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsValuationAllowance,DepositAssets,DepositLiabilitiesAccruedInterest,DepositsAssets,DepositsAssetsCurrent,Depreciation,DepreciationAndAmortization,DueFromRelatedParties,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationTaxSettlements,EffectOfExchangeRateOnCashAndCashEquivalents,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossRealized,GainLossOnDispositionOfAssets,GainLossOnDispositionOfIntangibleAssets,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,GoodwillImpairmentLoss,GoodwillWrittenOffRelatedToSaleOfBusinessUnit,GrossProfit,IncomeLossAttributableToParent,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDeposits,IncreaseDecreaseInDueToOtherRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidExpense,InterestAndOtherIncome,InterestExpense,InterestIncomeExpenseNet,InterestIncomeOperating,InterestPaid,InterestPaidNet,InvestmentIncomeNet,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LicensesRevenue,LitigationSettlementExpense,LoansReceivableNet,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,NoncontrollingInterestIncreaseFromBusinessCombination,NoncontrollingInterestInVariableInterestEntity,NonoperatingIncomeExpense,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OtherAccruedLiabilitiesCurrentAndNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossBeforeTax,OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherCostOfOperatingRevenue,OtherExpenses,OtherIncome,OtherLongTermNotesPayable,OtherNonoperatingIncomeExpense,OtherSalesRevenueNet,PaymentsToAcquireMachineryAndEquipment,PrepaidExpenseCurrent,PriorPeriodReclassificationAdjustment,ProceedsFromContributedCapital,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfWarrants,ProceedsFromLegalSettlements,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfMachineryAndEquipment,ProceedsFromShortTermDebt,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyDepositLiabilities,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,UnrecognizedTaxBenefits,ValuationAllowanceAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,DeferredRevenueRevenueRecognized1,PaymentsToAcquirePropertyPlantAndEquipment
2009-09-30,2009-12-04,10-K,UMeWorld Limited,UMEWF,CIK0001114936,USD,,,,,,,,,,,,,,,,,,,,,,,,,,14006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-900583.0,,,,,,,,,,,,,
2010-03-31,2010-05-14,10-Q,UMeWorld Limited,UMEWF,CIK0001114936,USD,,,,,,,,,,,,,,,,,,,,,,,,,,16870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-23,10-Q,UMeWorld Limited,UMEWF,CIK0001114936,USD,,,,,,,,,,,,,,,,,,,,,,,,,,17960.0,1090.0,,,,,,,,-157912.0,27359.0,-130553.0,,,,,,,,,,,,,,,,,10265.0,,,,-0.001,,,,,,,,-30959.0,,,,,,156175.0,,,,,-153413.0,,,0.0,,,-67004.0,-3537.0,,,,,,-70946.0,,-2933.0,,,24933.0,,,0.0,,,121683.0,,,,,,30000.0,,,,184994.0,,-152945.0,-153413.0,-3953.0,,,,,,,,,,,,-151963.0,,,,,,,,-4499.0,,,,,,,23483.0,,,15623.0,,,,173237.0,,,,,,,,,,-157366.0,,,,-11757.0,31146.0,,45623.0,,,,,,,,,,,,,,,,,,,,,92371192.0,,,
2010-09-30,2011-01-03,10-K,UMeWorld Limited,UMEWF,CIK0001114936,USD,520342.0,,,,,147839.0,,,,,,,,,-2284.0,17500855.0,,,,,207181.0,164103.0,,,,16264.0,2258.0,,,0.0001,250000000.0,94635047.0,94635047.0,9464.0,-751768.0,-23730.0,-728038.0,,,,,,,0.0,0.0,,,,,,,,,39503.0,,,,-0.008,,,,,,,,32.0,,,,,,795416.0,,,,,-751801.0,,0.0,0.0,,,105473.0,105509.0,0.0,-35000.0,,,,0.0,,-99511.0,0.0,,92062.0,,,2119.0,,,,,1311013.0,207181.0,,,242309.0,,,178024.0,392303.0,-4344.0,-385733.0,-751801.0,23730.0,,,,,,,790671.0,,,,,-659739.0,,,,,,,,33.0,,,,,,,0.0,,,84036.0,4344.0,0.0,,0.0,186916.0,,,,,,,,,-728071.0,,43078.0,,-205387.0,151165.0,-18789891.0,326345.0,,262090.0,,,,,,,,,-1103832.0,-1103832.0,,,,,,,,,94635047.0,,,
2010-12-31,2011-02-14,10-Q,UMeWorld Limited,UMEWF,CIK0001114936,USD,,,,,,,,,,,,,,,,,,,,,,,,,,16524.0,260.0,,,,,,,,-197015.0,-441.0,,,,,,,,,,,,,,,,,,9654.0,,,,-0.002,,,,,,,,-2203.0,,,,,0.0,169728.0,,,,,-195253.0,,0.0,0.0,,,82543.0,-54551.0,,,,,,46333.0,,,0.0,,25055.0,,,0.0,,,,,,,,,22830.0,,,,3519.0,65.0,-1121.0,-191351.0,-3902.0,,,,,,,,,,,,-170198.0,,,,,,,,-2203.0,,,,-197456.0,,,,,,,-65.0,,-1051.0,,,,,,,3519.0,,,,-195253.0,,,,,13646.0,,22830.0,,,,,,,,,,,,,,,,,,,,,94635047.0,,,
2011-03-31,2011-05-13,10-Q,UMeWorld Limited,UMEWF,CIK0001114936,USD,,,,,,,,,,,,,,,,,,,,,,,,,,8443.0,-8081.0,,,,,,,,-112135.0,381.0,,,,,,,,,,,,,,,,,,9075.0,,,,-0.001,,,,,,,,1904.0,,,,,0.0,127398.0,,,,,-113658.0,,0.0,0.0,,,1422.0,-51157.0,0.0,,,,,45159.0,,,99.0,,25943.0,,,0.0,,,,,,,,,26375.0,,,,516.0,-131.0,-10370.0,-109769.0,-3889.0,,,,,,,,,,,,-87715.0,,,,,,,,1904.0,,,,-111754.0,,,0.0,,,25015.0,131.0,,-83.0,0.0,0.0,,,,,516.0,,,,-113658.0,,,,,2632.0,,51390.0,,0.0,,,,,,,,,,,,,,,,,,,94635047.0,,,
2011-06-30,2011-08-02,10-Q,UMeWorld Limited,UMEWF,CIK0001114936,USD,643945.0,,,,,10018.0,,,,,,,,,-4845.0,17501702.0,,,,,32718.0,21350.0,,,,11270.0,2827.0,,,0.0001,250000000.0,94635047.0,94635047.0,9464.0,-106075.0,-580.0,-106075.0,,,,,,,,,,,,,,,,,13332.0,,,,-0.001,,,,,,,,413.0,,,,,,95499.0,,,,,-103753.0,,,0.0,,,39635.0,32112.0,,,,,,40718.0,,3314.0,37.0,,26489.0,,,0.0,,,,,1551360.0,32718.0,,,31597.0,,,175131.0,-16068.0,-285.0,18767.0,-99859.0,-3894.0,,,,,,,907415.0,,,,,-77264.0,,,,,,,,-2902.0,,,,-106655.0,,,,,,269.0,285.0,62.0,,,,,,,,-16068.0,,,,-103753.0,,11368.0,,16068.0,299.0,-19200094.0,31866.0,,,,,,,,,,,-1518642.0,,,,,,,,,,94635047.0,,,
2011-09-30,2011-12-09,10-K,UMeWorld Limited,UMEWF,CIK0001114936,USD,531975.0,,491392.0,,44741.0,44741.0,,,531975.0,,,40583.0,,8285.0,-5265.0,17593112.0,,,,,111859.0,102069.0,,9790.0,30386.0,30386.0,14122.0,,,0.0001,250000000.0,95935047.0,95935047.0,9594.0,-266531.0,745.0,-15542.0,,,,,,,25000.0,856909.0,4779709.0,,-4779709.0,,,,,33698.0,33698.0,,,,-0.014,0.0,0.313,,,,-0.09,,3462.0,,,,,,374676.0,,,,,-262060.0,,0.0,0.0,,,11633.0,103098.0,-25000.0,0.0,,,,152377.0,,6855.0,-1941.0,,103872.0,,,754.0,,,,,1388884.0,111859.0,1388884.0,,158166.0,,0.0,171169.0,-20421.0,-409.0,31490.0,-262060.0,-15542.0,,,,,,0.0,856909.0,,,,,-241480.0,,,,,,,-3726.0,-3726.0,,-262060.0,,-265786.0,,,83292.0,,,25337.0,409.0,1942.0,,847.0,64870.0,26540.0,,,,-86138.0,,,,-262060.0,18075.0,9790.0,,86138.0,16609.0,-19045635.0,183503.0,,26540.0,,,,,,,,,-1277025.0,-1277025.0,,,,,65000.0,0.0,4779709.0,7390150.0,18960489.0,,,
2011-12-31,2012-02-07,10-Q,UMeWorld Limited,UMEWF,CIK0001114936,USD,533076.0,,,,,10171.0,,,,,,,,,-3179.0,17593112.0,,,,,55780.0,50047.0,,,,14190.0,-16196.0,,,0.0001,250000000.0,95935047.0,95935047.0,9594.0,-77080.0,522.0,,-1285.0,,,,,,25000.0,0.0,,,,,,,,654.0,654.0,,,,-0.001,,,,,,,,3893.0,,,,,-3402.0,90182.0,,,,,-79166.0,,0.0,0.0,,,1101.0,34570.0,0.0,,,,,46220.0,,,1257.0,,24013.0,,,0.0,,0.0,,,1409363.0,55780.0,,,35683.0,,,167798.0,-26842.0,0.0,6753.0,-75273.0,-3893.0,,,,,,,876287.0,,,,,-55153.0,,,,,,,2608.0,2608.0,,,,-76558.0,,,0.0,,,,0.0,686.0,0.0,,,,,,,-26842.0,,3402.0,,-79166.0,,5733.0,,,0.0,-19120908.0,35683.0,,,,,,,,,,,,-1353583.0,,,,,,,,,95935047.0,,,
2012-03-31,2012-05-08,10-Q,UMeWorld Limited,UMEWF,CIK0001114936,USD,437159.0,,,,,15984.0,,,,,,,,,-3067.0,17561746.0,,,,,54239.0,49344.0,,,,9138.0,-5052.0,,,0.0001,250000000.0,95175047.0,95175047.0,9518.0,87251.0,28.0,,,,,,,,20000.0,0.0,,,,,,,,,865.0,,,,0.0009,,,,,,,,3903.0,,,,,26.0,88391.0,,,,,87139.0,,0.0,0.0,,,-95918.0,5813.0,-5000.0,,,,,44179.0,,,3536.0,,24853.0,,,0.0,,,,,1351985.0,54239.0,,,30948.0,,,163922.0,-43639.0,0.0,34684.0,91043.0,-3904.0,,,,,,,914826.0,,,,,111992.0,,,,,,,,140.0,,,,87279.0,,,170300.0,,,0.0,0.0,4222.0,0.0,0.0,-38000.0,,,,,-5639.0,,,,87139.0,,4895.0,,,0.0,-19029865.0,201248.0,,6558.0,,,,,,,,,,-1297746.0,,,,,,,,,95175047.0,,,
