end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AmortizationOfFinancingCostsAndDiscounts,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtMaturitiesRemainderOfFiscalYearFairValue,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,AvailableForSaleSecuritiesDebtSecurities,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesFinancingArrangements,DeferredTaxLiabilitiesPropertyPlantAndEquipment,Depreciation,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EmployeeRelatedLiabilitiesCurrent,FairValueEquityLevel1ToLevel2TransfersAmount,FairValueEquityLevel2ToLevel1TransfersAmount,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestPaidNet,InterestPayableCurrent,InvestmentIncomeInterest,InvestmentIncomeInterestAndDividend,LeaseCost,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LitigationReserveCurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermDebtNoncurrent,MarketableSecuritiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherNonoperatingIncomeExpense,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireInvestments,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromLongTermLinesOfCredit,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromSaleOfInvestmentProjects,ProceedsFromStockOptionsExercised,ProceedsFromStockPlans,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RealizedInvestmentGainsLosses,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,ResearchAndDevelopmentInProcess,RestrictedCashCurrent,RetainedEarningsAccumulatedDeficit,SaleOfStockPricePerShare,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharesSubjectToMandatoryRedemptionSettlementTermsNumberOfShares,ShortTermLeaseCost,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodShares,SubleaseIncome,TemporaryEquityStockIssuedDuringPeriodValueNewIssues,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeaseCost,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,GainLossRelatedToLitigationSettlement,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures
2018-12-31,2019-03-22,10-K,"GOSSAMER BIO, INC.",GOSS,CIK0001728117,USD,2182000.0,0.0,7568000.0,2697000.0,297000.0,-61000.0,33853000.0,,30947000.0,,30947000.0,0.0,239419000.0,231953000.0,,,,,,,0.0,105219000.0,105419000.0,,105104000.0,,0.0001,49160177.0,15533450.0,8051418.0,2000.0,-147030000.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1073000.0,2100000.0,0.0,6267000.0,22828000.0,0.0,14442000.0,154000.0,1131000.0,834000.0,0.0,21755000.0,0.0,16000.0,300000.0,297000.0,,-27.509999999999998,,0.0,0.21,-0.1317,,-0.0174,0.0392,0.026,-0.0034,0.0,-0.0077,0.0,4102000.0,0.0,0.0,,44051000.0,-116920000.0,-30049000.0,-146969000.0,0.0,2085000.0,5938000.0,0.0,-117000.0,584000.0,2827000.0,12000.0,119000.0,,,1720000.0,,,,,,,,,,,,21121000.0,239419000.0,20403000.0,,,,,,,,,,,123439000.0,300859000.0,-144711000.0,-51044000.0,-185763000.0,2024000.0,,148993000.0,-188800000.0,,,,,,,,15749000.0,2944000.0,1690000.0,3216000.0,3123000.0,3035000.0,1741000.0,1500000.0,,769000.0,4273000.0,0.0,-61000.0,-61000.0,316000.0,,,123500000.0,3490000.0,,,,,,3095000.0,0.0,0.0,,,0.0,,,,0.0,,-146969000.0,3490000.0,3193000.0,0.0,40000.0,55283000.0,49659000.0,200000.0,-153863000.0,,30947000.0,,,36222.0,4.85,5143551.0,16343000.0,5107329.0,7.51,,,,0.0,7.49,7482032.0,,-120069000.0,,,0.0,2875000.0,,,,,,7482032.0,,,408000.0,408000.0,,,,6504871.0,,,,,,,
2019-03-31,2019-05-14,10-Q,"GOSSAMER BIO, INC.",GOSS,CIK0001728117,USD,4548000.0,,7879000.0,1318000.0,466000.0,79000.0,666648000.0,,3089000.0,,3089000.0,,515949000.0,497788000.0,153000.0,22000.0,310243000.0,261450000.0,,310374000.0,739000.0,170847000.0,170847000.0,65428000.0,65428000.0,,0.0001,700000000.0,65891910.0,60029470.0,7000.0,-32471000.0,,,,,,,,,,,,,,,,,,,,,,,,,,169000.0,,-0.9,,,,,,,,,,,,,2533000.0,0.0,0.0,,8034000.0,,,,,2132000.0,-789000.0,-1569000.0,,-2144000.0,3472000.0,19000.0,,,1049000.0,,1162000.0,0.07,15021000.0,1741000.0,,1690000.0,3216000.0,3123000.0,3035000.0,2216000.0,2314000.0,35689000.0,515949000.0,25152000.0,,,,,,,,,,,310374000.0,291344000.0,-198142000.0,-27774000.0,-32611000.0,1406000.0,,34017000.0,-34017000.0,753000.0,,12707000.0,2170000.0,10537000.0,1200000.0,11922000.0,,,,,,,,,,1858000.0,2129000.0,,140000.0,140000.0,376000.0,,222295000.0,222295000.0,347000.0,,,,,,16567000.0,,291273000.0,,,,,25500000.0,,71000.0,,-32611000.0,4576000.0,4110000.0,,,24983000.0,1000000.0,,-186474000.0,,3089000.0,,,,,2390144.0,72708000.0,7469973.0,12.08,2968000.0,160682.0,3.2,2.61,21.74,,14000.0,480260000.0,,,27500.0,,338367000.0,,291344000.0,,,5862450.0,,,,,,395000.0,,36317230.0,,,,,,,
2019-06-30,2019-08-08,10-Q,"GOSSAMER BIO, INC.",GOSS,CIK0001728117,USD,3030000.0,,9204000.0,1908000.0,671000.0,496000.0,671913000.0,39000.0,5140000.0,,5140000.0,,507174000.0,489586000.0,511000.0,1000.0,314985000.0,287765000.0,,315495000.0,,148500000.0,148500000.0,,,7700000.0,0.0001,700000000.0,65925183.0,60467380.0,7000.0,-44081000.0,,,,,30000000.0,,1719000.0,,,,,,,,,,,,,,,,,,,,,-0.74,,,,,,,,,,,,,4290000.0,0.0,0.0,,9673000.0,,,,,,,,,,,,,,,,1124000.0,0.07,14302000.0,1745000.0,,1694000.0,3220000.0,3127000.0,3038000.0,1478000.0,2135000.0,65730000.0,507174000.0,27511000.0,,28281000.0,4167000.0,,10000000.0,10000000.0,5833000.0,,,28281000.0,315495000.0,,,,-44498000.0,1851000.0,,46349000.0,-46349000.0,752000.0,,12167000.0,2229000.0,9938000.0,700000.0,11407000.0,,,,,,,,,,777000.0,1367000.0,0.0,417000.0,417000.0,,,,,,,,,,,25591000.0,,,,,,,,,,,,5485000.0,4814000.0,,,35676000.0,1000000.0,,-230972000.0,,,,,,,,76723000.0,7919890.0,12.51,9522000.0,497225.0,3.03,,,,15000.0,441444000.0,,,,,,,,,86000.0,,,,,,,357000.0,,60265046.0,,,,,,,
2019-09-30,2019-11-12,10-Q,"GOSSAMER BIO, INC.",GOSS,CIK0001728117,USD,2555000.0,,11443000.0,2059000.0,922000.0,328000.0,678010000.0,,5728000.0,,5728000.0,,469754000.0,452374000.0,464000.0,9000.0,315309000.0,290813000.0,,315764000.0,,130708000.0,130708000.0,,,14600000.0,0.0001,700000000.0,66038122.0,60984958.0,7000.0,-48668000.0,,,,,30000000.0,,1630000.0,,,,,,,,,,,,,,,,,,,,,-0.8,,,,,,,,,,,,,6365000.0,0.0,0.0,,9838000.0,,,,,,,,,,,,,,,,1140000.0,0.07,13563000.0,1745000.0,,1694000.0,3220000.0,3127000.0,3038000.0,739000.0,1930000.0,70881000.0,469754000.0,33169000.0,,28370000.0,4167000.0,,10000000.0,10000000.0,5833000.0,,,28370000.0,315764000.0,,,,-48500000.0,1486000.0,,49986000.0,-49986000.0,753000.0,,11633000.0,2291000.0,9342000.0,700000.0,10860000.0,,,,,,,,,,728000.0,1387000.0,0.0,-168000.0,-168000.0,,,,,,,,,,,5902000.0,,,,,,,,,,,,6055000.0,5133000.0,,,40148000.0,0.0,,-279472000.0,,,,,,,,44015000.0,8099861.0,13.09,8323000.0,644722.0,3.88,,,,13000.0,398873000.0,,,,,,,,,369000.0,,,,,,,374000.0,,60755872.0,,,,,,,
2019-12-31,2020-03-24,10-K,"GOSSAMER BIO, INC.",GOSS,CIK0001728117,USD,956000.0,2364000.0,16709000.0,2347000.0,1214000.0,258000.0,686390000.0,,20819000.0,,20819000.0,237000.0,426604000.0,409317000.0,295000.0,20000.0,266465000.0,,237449000.0,266740000.0,183000.0,135026000.0,135089000.0,,29670000.0,18700000.0,0.0001,700000000.0,66284003.0,61635477.0,7000.0,-179988000.0,0.0,0.0,0.0,0.0,30000000.0,,1541000.0,0.0,0.0,0.0,2221000.0,0.0,0.0,6597000.0,64995000.0,0.0,43626000.0,383000.0,9196000.0,1476000.0,1388000.0,62774000.0,0.0,57000.0,900000.0,917000.0,-3.29,-4.18,-3.29,0.0,0.21,-0.2212,,-0.0184,0.0,0.0,-0.0085,0.0,-0.0381,70000.0,9282000.0,0.0,0.0,0.0,39136000.0,-138342000.0,-41965000.0,-180307000.0,0.0,-1399000.0,1521000.0,5180000.0,0.0,-2714000.0,4393000.0,1938000.0,1475000.0,0.0,,5563000.0,3144000.0,,12824000.0,,3038000.0,1745000.0,1694000.0,3220000.0,3127000.0,,1733000.0,74119000.0,426604000.0,36923000.0,,28459000.0,,0.0,4167000.0,10000000.0,10000000.0,5833000.0,,28459000.0,266740000.0,321578000.0,-147144000.0,-144834000.0,-235005000.0,5832000.0,1.0,186139000.0,-241926000.0,3011000.0,3100000.0,11091000.0,2354000.0,8737000.0,3000000.0,10303000.0,,,,,,,,3100000.0,0.07,1126000.0,1559000.0,-12000.0,319000.0,331000.0,2207000.0,1778000.0,,499079000.0,2966000.0,,,,,,7488000.0,0.0,291311000.0,,28222000.0,28222000.0,,,,2045000.0,0.0,-180307000.0,6639000.0,5425000.0,28000.0,0.0,143403000.0,3600000.0,63000.0,-334170000.0,,20819000.0,,,344300.0,11.64,4194624.0,35385000.0,8538060.0,13.67,10183000.0,1215471.0,7.25,4.87,20.11,4648526.0,133000.0,352485000.0,,,419593.0,,338367000.0,,291311000.0,,2045000.0,4648526.0,,,2754000.0,2346000.0,41000000.0,,54740170.0,54740170.0,54740170.0,,-180307000.0,,,,
2020-03-31,2020-05-12,10-Q,"GOSSAMER BIO, INC.",GOSS,CIK0001728117,USD,2602000.0,65000.0,8963000.0,1800000.0,1543000.0,-505000.0,695205000.0,,8244000.0,,8244000.0,89000.0,371478000.0,355438000.0,174000.0,574000.0,235212000.0,203072000.0,,234812000.0,60000.0,111353000.0,111353000.0,,-23686000.0,16000000.0,0.0001,700000000.0,66338201.0,62094312.0,7000.0,-54837000.0,,,,,30000000.0,,1452000.0,,,,,,,,,,,,,,,,,,,329000.0,-0.87,-0.87,-0.87,,,,,,,,,,,-50000.0,4205000.0,0.0,0.0,,10748000.0,,,,,1609000.0,-2239000.0,-5633000.0,,-925000.0,1785000.0,707000.0,618000.0,,1598000.0,,775000.0,0.07,12071000.0,,,1745000.0,1694000.0,3220000.0,3127000.0,2285000.0,1548000.0,65015000.0,371478000.0,28362000.0,,28548000.0,,,4167000.0,10000000.0,10000000.0,5833000.0,,28548000.0,234812000.0,571000.0,28038000.0,-52295000.0,-54074000.0,893000.0,,54967000.0,-54967000.0,753000.0,800000.0,10523000.0,2418000.0,8105000.0,800000.0,9737000.0,,,,,,,,800000.0,,540000.0,634000.0,-87000.0,-763000.0,-676000.0,2000.0,,,73778000.0,513000.0,,,,,,9273000.0,,,,,,,,,15000.0,,-54074000.0,7212000.0,5669000.0,39000.0,,41414000.0,2805000.0,,-388244000.0,,8244000.0,,,66900.0,15.5,1725222.0,12052000.0,10192073.0,13.81,4843000.0,2146119.0,11.38,3.38,14.55,,22000.0,306463000.0,,,4309.0,,,556000.0,,,15000.0,4243889.0,0.0,,,,,,61890323.0,61890323.0,61890323.0,,,,,,
2020-06-30,2020-08-11,10-Q,"GOSSAMER BIO, INC.",GOSS,CIK0001728117,USD,222000.0,,14167000.0,2187000.0,1893000.0,567000.0,874863000.0,,8900000.0,109000.0,8900000.0,,625076000.0,608400000.0,594000.0,,113708000.0,100376000.0,,114302000.0,,486062000.0,486062000.0,,,,0.0001,700000000.0,75811862.0,71972610.0,8000.0,-65798000.0,,,,,,109000.0,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,6863000.0,0.0,0.0,,11655000.0,,,,,,,,,,,2491000.0,,1343000.0,898000.0,,833000.0,0.07,12498000.0,,,1746000.0,1694000.0,3220000.0,3923000.0,1915000.0,1397000.0,204752000.0,625076000.0,27544000.0,,,,,,,,,,28637000.0,114302000.0,,,,-66870000.0,-1531000.0,,65339000.0,-65339000.0,817000.0,800000.0,11101000.0,3245000.0,7856000.0,800000.0,10292000.0,,,,,,,,800000.0,,529000.0,627000.0,78000.0,1072000.0,994000.0,62000.0,,,,,,,,,,8036000.0,,,,,,,,,,,,7650000.0,5757000.0,,,38684000.0,15000000.0,,-455114000.0,,,,,,,,22225000.0,9863703.0,13.88,9989000.0,2791102.0,12.31,,,,16000.0,420324000.0,,,,,,,117094000.0,,139000.0,,0.0,,,,,,66599915.0,66599915.0,66599915.0,,,,,,
2020-09-30,2020-11-10,10-Q,"GOSSAMER BIO, INC.",GOSS,CIK0001728117,USD,865000.0,,19503000.0,2581000.0,2258000.0,342000.0,884677000.0,16000.0,8923000.0,,8923000.0,,584178000.0,566206000.0,302000.0,0.0,93120000.0,79582000.0,,93422000.0,,461956000.0,461956000.0,,,,0.0001,700000000.0,75907527.0,72475912.0,8000.0,-58037000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,-0.8,-0.8,,,,,,,,,,,,8623000.0,0.0,0.0,,11448000.0,,,,,,,,,,,4715000.0,,3864000.0,580000.0,,1023000.0,,13865000.0,,,2123000.0,2063000.0,3579000.0,4273000.0,1043000.0,1670000.0,212077000.0,584178000.0,32607000.0,,,,,,,,,0.0,28665000.0,93422000.0,,,,-57812000.0,-4243000.0,,53569000.0,-53569000.0,1007000.0,1000000.0,12195000.0,3548000.0,8647000.0,1000000.0,11394000.0,,,,,,,,,0.07,612000.0,861000.0,68000.0,-225000.0,-293000.0,-108000.0,,,,,,,,,,10828000.0,,,,,,,,,,,,7975000.0,5717000.0,,,41846000.0,275000.0,,-512926000.0,,,5.96,,,,,19221000.0,10266895.0,13.83,10026000.0,3274782.0,12.57,,,,16000.0,372101000.0,,,,,,744000.0,,,131000.0,,,,,,,,72245897.0,72245897.0,72245897.0,,,,,,
2020-12-31,2021-02-26,10-K,"GOSSAMER BIO, INC.",GOSS,CIK0001728117,USD,7508000.0,-98000.0,20711000.0,2823000.0,2623000.0,599000.0,897607000.0,16000.0,38748000.0,109000.0,38748000.0,3857000.0,539433000.0,522322000.0,177000.0,0.0,26396000.0,,26573000.0,26573000.0,15000.0,486055000.0,486620000.0,,351531000.0,18300000.0,0.0001,700000000.0,75524254.0,73874904.0,8000.0,-243019000.0,,,,,,,,,,,13583000.0,,,10939000.0,115241000.0,0.0,77946000.0,16000.0,17372000.0,2137000.0,4448000.0,101658000.0,10592000.0,776000.0,1400000.0,1409000.0,-3.55,-3.55,-3.55,0.0,0.21,-0.195,,-0.0164,0.0,-0.0181,-0.008,0.0,-0.0276,9000.0,12194000.0,0.0,0.0,0.0,49728000.0,-186888000.0,-56472000.0,-243360000.0,,6984000.0,1096000.0,1612000.0,0.0,-532000.0,1641000.0,12666000.0,7871000.0,1094000.0,,3442000.0,3693000.0,,12822000.0,397000.0,4273000.0,387000.0,2123000.0,2063000.0,3579000.0,,1476000.0,218749000.0,539433000.0,38650000.0,0.0,,,,,,,,,28744000.0,26573000.0,312540000.0,215342000.0,-176360000.0,-243360000.0,,1.0,233962000.0,-233962000.0,3615000.0,4000000.0,11346000.0,3633000.0,7713000.0,3600000.0,10550000.0,,,,,,,,,0.07,742000.0,1027000.0,441000.0,341000.0,-100000.0,-174000.0,,,108968000.0,1503000.0,0.0001,70000000.0,0.0,0.0,0.0,9129000.0,193596000.0,117110000.0,,,0.0,,,,534000.0,1300000.0,-243360000.0,8157000.0,5534000.0,256000.0,0.0,160854000.0,23380000.0,565000.0,-577530000.0,,38748000.0,,0.0,1714547.0,15.99,2712372.0,10182000.0,9401082.0,13.42,6293000.0,3749170.0,12.66,3.96,13.78,1649348.0,78000.0,320684000.0,,,134803.0,,,1300000.0,117094000.0,,534000.0,,,,5060000.0,2306000.0,38900000.0,,68510260.0,68510260.0,68510260.0,,-243360000.0,,,,
2021-03-31,2021-05-06,10-Q,"GOSSAMER BIO, INC.",GOSS,CIK0001728117,USD,1073000.0,-66000.0,16862000.0,2349000.0,3039000.0,158000.0,907089000.0,,8708000.0,,8708000.0,1605000.0,482469000.0,465847000.0,108000.0,0.0,13530000.0,13638000.0,,13638000.0,0.0,439659000.0,440224000.0,,-46154000.0,,0.0001,700000000.0,75903538.0,74493150.0,8000.0,-58082000.0,,,,,,,,,,,,,,,,,,,,,,,,,,416000.0,-0.78,,-0.78,,,,,,,,,,,-242000.0,6453000.0,0.0,0.0,,11346000.0,,,,,-6565000.0,1771000.0,-6500000.0,,-16000.0,2855000.0,4780000.0,675000.0,3594000.0,193000.0,,1047000.0,,11762000.0,,3579000.0,397000.0,387000.0,2123000.0,2063000.0,3213000.0,1294000.0,210385000.0,482469000.0,29444000.0,,,,,,,,,,28823000.0,13638000.0,774000.0,11968000.0,-58896000.0,-57641000.0,-4438000.0,,53203000.0,-53203000.0,1038000.0,1000000.0,10468000.0,3518000.0,6950000.0,1100000.0,9692000.0,,,,,,,,,0.07,733000.0,1010000.0,-372000.0,-441000.0,-69000.0,149000.0,,,0.0,802000.0,0.0001,70000000.0,0.0,0.0,0.0,11985000.0,,,,,,,,,15000.0,,-57641000.0,8959000.0,5920000.0,0.0,,41827000.0,30000.0,565000.0,-635171000.0,,8708000.0,8.08,,220656.0,16.06,2215526.0,9464000.0,11390231.0,13.83,6558000.0,4431654.0,12.76,2.61,9.82,1410385.0,9000.0,272084000.0,,,5721.0,,,759000.0,,0.0,15000.0,,,,,,,,74093526.0,,74093526.0,,,,,,
