end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedPartiesNoncurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvanceRent,AdvertisingRevenueCost,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,AreaOfLand,Assets,AssetsCurrent,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationConsiderationTransferred1,BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,CapitalExpendituresIncurredButNotYetPaid,CapitalLeaseObligations,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsReceivable,CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,Cash,CashAcquiredInExcessOfPaymentsToAcquireBusiness,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,CertificatesOfDepositAtCarryingValue,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ConcentrationRiskPercentage1,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CustomerAdvancesCurrent,CustomerDepositsCurrent,CustomerDepositsNoncurrent,CustomerRefundLiabilityCurrent,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtConversionOriginalDebtInterestRateOfDebt,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleThresholdPercentageOfStockPriceTrigger,DebtInstrumentFaceAmount,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPaymentInterest,DebtInstrumentUnamortizedDiscount,DeferredCosts,DeferredCostsCurrentAndNoncurrent,DeferredIncomeTaxExpenseBenefit,DeferredOfferingCosts,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesDeferredExpenseCapitalizedResearchAndDevelopmentCosts,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DepositsAssetsNoncurrent,Depreciation,DepreciationDepletionAndAmortization,DepreciationExpenseOnReclassifiedAssets,DerivativeVariableInterestRate,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeBenefitsAndShareBasedCompensation,EquityFairValueAdjustment,EscrowDeposit,FairValueAdjustmentOfWarrants,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsNet,FinitelivedIntangibleAssetsAcquired1,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossUnrealized,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,Goodwill,GoodwillAcquiredDuringPeriod,GrossProfit,IncomeLossAttributableToParent,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxEffectsAllocatedDirectlyToEquityPriorPeriodAdjustment,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherDeferredLiability,IncreaseDecreaseInPrepaidRent,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IntangibleAssetsNetExcludingGoodwill,InterestbearingDomesticDepositOther,InterestExpense,InterestExpenseCustomerDeposits,InterestExpenseDebtExcludingAmortization,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InventoryWorkInProcess,InventoryWriteDown,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwo,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoninterestExpenseOfferingCost,NonoperatingGainsLosses,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,NotesPayableToBankCurrent,NotesPayableToBankNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLossCarryforwards,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherCommitment,OtherExpenses,OtherInventoryPurchasedGoods,OtherInventoryScrap,OtherNonoperatingIncome,OtherResearchAndDevelopmentExpense,OtherSellingAndMarketingExpense,PaymentsForCommissions,PaymentsForFees,PaymentsForRent,PaymentsForRepurchaseOfInitialPublicOffering,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireLongtermInvestments,PaymentsToAcquireOtherPropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PercentageRent,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrentAndNoncurrent,PrepaidRent,ProceedsFromConvertibleDebt,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoanOriginations1,ProceedsFromLongTermCapitalLeaseObligations,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProductWarrantyAccrualClassifiedCurrent,ProductWarrantyAccrualNoncurrent,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherNet,PurchaseObligation,RelatedPartyDepositLiabilities,RelatedPartyTransactionDueFromToRelatedParty,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RepaymentsOfConvertibleDebt,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RepaymentsOfSecuredDebt,ReportingUnitPercentageOfFairValueInExcessOfCarryingAmount,ResearchAndDevelopmentExpense,ResearchAndDevelopmentInProcess,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueFromGrants,RevenueFromRelatedParties,Revenues,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SalesRevenueGoodsNet,SecurityDeposit,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesPurchasedForAward,SharePrice,SharesIssued,SharesIssuedPricePerShare,ShortTermBankLoansAndNotesPayable,ShortTermBorrowings,ShortTermInvestments,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockholdersEquityNoteSubscriptionsReceivable,StockIssued1,StockIssuedDuringPeriodSharesEmployeeStockOwnershipPlan,StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockOrUnitsAvailableForDistributions,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2017-03-31,2017-11-13,10-Q,"ARCIMOTO, INC.",FUV,CIK0001558583,USD,65794.0,,,30530.0,150031.0,,378886.0,10000000.0,,,,,1722704.0,,,739683.0,688623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7824109.0,,183080.0,,,,,,,,0.0,20000000.0,12512266.0,12512266.0,8074494.0,,,300000.0,,75000.0,,,406777.0,,,,,,,,,,,,,42924.0,,,42924.0,,,,,,,,,,,,,,669.0,669.0,,,-0.04,,,,,,,,,,,,,,,,186961.0,,,,,,,,,-15252.0,29947.0,47255.0,20742.0,,9836.0,,-4261.0,,,,,,10493.0,,,3127.0,,,36661.0,,,,16035.0,1396395.0,739683.0,946395.0,,,,,,,632869.0,632869.0,,-449789.0,-449789.0,-509961.0,,,,773793.0,248793.0,,,150000.0,,,540060.0,-499480.0,525001.0,50000.0,25001.0,150000.0,150000.0,150000.0,,,,23947.0,,,,,,12.0,,,,,,2924.0,,,,,,0.0,1500000.0,0.0,0.0,,,100000.0,,437000.0,,,,,100000.0,100000.0,,,,,,,,,8136.0,,,43700.0,,,,,1207.0,,,,268104.0,,-9110092.0,,40580.0,,40580.0,,,,,,84995.0,42280.0,,0.213,,,,,,,,,,,,,,,,,-656712.0,,,,,,,,,,,,,,,,,12369017.0
2017-06-30,2017-11-13,10-Q,"ARCIMOTO, INC.",FUV,CIK0001558583,USD,100984.0,,,30530.0,166806.0,,421794.0,,,,,,,,,1006325.0,952305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,757672.0,,,,,,,,,,0.0,20000000.0,12872666.0,12872666.0,8860995.0,,,300000.0,,25000.0,,,427167.0,,,,,,,,,,,,,,46553.0,,,,,,,,,,,,,,,,1000.0,,,,-0.05,,,,,,,,,,,,,,,,160158.0,,,,,,,,,,,,,,,,,,,,,,10857.0,,,,,,123661.0,,,,,1418750.0,1006325.0,968750.0,,,,,,,,,,,,-585122.0,,,,723793.0,248793.0,,,150000.0,,,574313.0,-574313.0,,,,,,,,,,40442.0,,,,,,48.0,,,,,,,,,,,,0.0,1500000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,7467.0,,,43700.0,,,,,,,,,263797.0,,-9695214.0,,,,,,,,,,150358.0,42907.0,,,,,,,,,,,,,,,,,,,-412425.0,,,,,,,,,,,,,,,,,12761712.0
2017-09-30,2017-11-20,10-Q,"ARCIMOTO, INC.",FUV,CIK0001558583,USD,168588.0,5000.0,,500.0,119002.0,,458088.0,,,,,,,,,17938422.0,17931623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,17603226.0,,,,,,,,,,0.0,20000000.0,15859101.0,15859101.0,27125760.0,,,,75000.0,,,,451767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,-0.05,,,,,,,,,,,,,,,,155568.0,,,,,,,,,,,,,,,,,,,,,,9261.0,,,,,,200499.0,,,,,744357.0,17938422.0,744357.0,,,,,,,,,,,,-694569.0,,,1429.0,5000.0,,5000.0,,,,,686737.0,-686737.0,,,,,,,,,,127398.0,,,,,,1429.0,288000.0,,,,,,,,,,,0.0,1500000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,6799.0,,,43700.0,,,,,,,,,288311.0,,-10389783.0,,,,,,,,,,242858.0,36294.0,,,,,,,,,,,,,,,,,,,17194065.0,,,,,,,,,,,,,,,,,13181828.0
2017-12-31,2018-03-30,10-K,"ARCIMOTO, INC.",FUV,CIK0001558583,USD,663773.0,,500.0,500.0,255758.0,96198.0,519340.0,,182734.0,,317324.0,,2126442.0,5094.0,,17101170.0,14667144.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7824109.0,,7409704.0,,,,7824000.0,6246850.0,,,,20000000.0,15872001.0,15872001.0,27177790.0,,,,525000.0,,78439.0,231967.0,399967.0,,,,,,,,200000.0,,0.06,,,,,,,,,2886912.0,,485419.0,,676000.0,2434289.0,88211.0,2886912.0,,-24878.0,,20107.0,20107.0,,,-0.24,0.0,0.34,,0.04,0.066,,,,,,,,,,,1063635.0,,,48577.0,,,676000.0,,150.0,97838.0,-83.0,175849.0,13932.0,,167699.0,,372954.0,,,,,,34143.0,,,14841.0,14841.0,,194525.0,,,,107645.0,1319498.0,17101170.0,1319498.0,,,,,,,18961429.0,,-8207288.0,-3344437.0,,-3315327.0,,,13209.0,,,,100000.0,,,,3342970.0,-3294393.0,,,,,,,,,8820000.0,401160.0,,111000.0,,,,13209.0,1451394.0,,,,,1285842.0,,,,1960438.0,,,1500000.0,0.0,0.0,,,100000.0,,20372271.0,,,,,,170000.0,,,,,,,,2530224.0,2434026.0,,574000.0,1700.0,,,75000.0,,250000.0,70000.0,,,1451394.0,,-11915458.0,40580.0,40580.0,42000.0,127016.0,,,,44436.0,,827941.0,203734.0,,,,,,,,,429403.0,,,,,,,,,,15781672.0,,,,,,,,,,21000.0,1225500.0,19146771.0,,182734.0,,,13554282.0
2018-03-31,2018-05-14,10-Q,"ARCIMOTO, INC.",FUV,CIK0001558583,USD,375404.0,,,595.0,254628.0,97891.0,575736.0,,,,,,2097242.0,,,15862560.0,12455133.0,,,,,,,,,,,,,,,924210.0,149956.0,774254.0,,,,,,,,5026.0,,,1425288.0,,-6398821.0,,,,1425000.0,9746490.0,,,,20000000.0,15919215.0,15919215.0,27264248.0,,,,,,,263864.0,431864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74000.0,73524.0,,,-0.13,,,,,,,,,,,,,,,-19000.0,642147.0,,,656.0,,,,,,-289643.0,95.0,-1130.0,31897.0,,422035.0,,264679.0,,,,,,3601.0,,,3601.0,3601.0,,616559.0,,,,,1986106.0,15862560.0,1211852.0,,,,,,,-46163.0,,-3565021.0,-2787637.0,,-2048072.0,,,334.0,,,,,,,,2045461.0,-2044805.0,,,,,,,,,,666201.0,,,,,,334.0,1048000.0,,,,,,,,,65271.0,,,1500000.0,,,,,,,,,,,,,,,250.0,29259.0,,,,,3505318.0,3407427.0,,1446577.0,1700.0,,,,75422.0,,,,,1047799.0,,-13963530.0,,,625.0,656.0,,,,31.0,,355515.0,113596.0,,,,,,,,,378232.0,,,,,,,,,,13876454.0,,,,,20000.0,,20000.0,,,57199.0,57200.0,,57199.0,56396.0,29259.0,,15896575.0
2018-06-30,2018-08-14,10-Q,"ARCIMOTO, INC.",FUV,CIK0001558583,USD,29764.0,,,341.0,470949.0,181451.0,627537.0,,,,,,,,,14304486.0,9710014.0,,,,,,,,,,,,,,,1674000.0,297315.0,1376478.0,,,,,,,,11397.0,,,2136934.0,,,,,,,5247523.0,0.5,,,20000000.0,15919215.0,15919215.0,27264248.0,,,,,,95815.0,286824.0,370824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87000.0,,,,-0.14,,,,,,,,,,,,,,,,1400018.0,,,-10483.0,,,,,,,,,,,,,,,,,,,16921.0,,,,,,1290548.0,,215000.0,,,2545330.0,14304486.0,1168852.0,,,,,,,,,,,,-2169099.0,,,40137.0,,,,,,,,2181832.0,-2192315.0,,,,,,,,,,1034668.0,38844.0,327000.0,,,,40137.0,364000.0,,,,,,,,,,,,1500000.0,,,,,,,,,,,,,,,,,,,,,4737079.0,4555628.0,,2389000.0,1700.0,,,,,,,,,363652.0,,-16132629.0,,,282.0,85332.0,,,3.7776,,38844.0,418162.0,51801.0,,,,,,,,,304755.0,,,,13014.0,,,,250000.0,,11759156.0,,,,,,,,,,,,,,51801.0,,,15919215.0
2018-09-30,2018-11-16,10-Q,"ARCIMOTO, INC.",FUV,CIK0001558583,USD,98494.0,,,1035.0,627240.0,302644.0,705206.0,,,,,,,,,11815403.0,6648296.0,,,,,,,,,,,,,,,1940000.0,367975.0,1572320.0,42669.0,,,,,,,51601.0,,,2371903.0,,,,,,,749815.0,0.5,,,20000000.0,16016739.0,16016739.0,27402498.0,,,,,,31625.0,311000.0,395224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121000.0,,,,-0.2,,,,,,,,,,,,,,,,2054062.0,,,-25832.0,,,,,,,,,,,,,,,,,,,36984.0,,,,,505773.0,1907553.0,,22000.0,,,3086453.0,11815403.0,1497333.0,,,,,,,,,,,,-3246126.0,,,35857.0,,,,,,,,3219167.0,-3244999.0,,,,,,,,,,1617990.0,38844.0,0.0,,,,,779000.0,,,,,,,,,,,,1500000.0,,,,,,,,,,,,,,,,,,8400.0,16800.0,-3246125.0,5430907.0,5128263.0,,660000.0,1400.0,,,,,,,,,779367.0,,-19378754.0,,,,5793.0,,,,,,385738.0,215919.0,,,,,,,,,252799.0,,,,70273.0,,,,250000.0,,8728950.0,,,,,,,,,,138250.0,,,,77669.0,,,15973816.0
2018-12-31,2019-03-29,10-K,"ARCIMOTO, INC.",FUV,CIK0001558583,USD,717151.0,,17887.0,,246418.0,475539.0,930869.0,,,,,,3353322.0,,,14084998.0,8233236.0,,,,,,,,,,,,,,,1897395.0,383800.0,1513595.0,1897395.0,524734.0,155424.0,524557.0,524734.0,524734.0,43728.0,127717.0,,,4903019.0,,-2921090.0,,,,,,,,,60000000.0,15032341.0,15032341.0,30102738.0,,,,,,127531.0,370624.0,454624.0,,,,322942.0,,,,,0.1,,,,,,,,,,5914018.0,,3027106.0,5260576.0,,5260576.0,225022.0,5914018.0,-366085.0,114003.0,41988.0,454494.0,454494.0,,,-0.7,0.0,0.21,-0.285,0.009,0.066,,,,,,,,,,-39020.0,5604505.0,,,-32535.0,,,,,150.0,53378.0,-500.0,-9340.0,54657.0,,1509048.0,25200.0,57410.0,,,,,,100946.0,,,,100946.0,156858.0,1703573.0,1531032.0,15683.0,,199769.0,6017864.0,14084998.0,4479069.0,1538795.0,,,,,,5262869.0,,4488074.0,-12672033.0,,-11051015.0,314461.0,,71703.0,,2677076.0,,,,,,10989237.0,-11021772.0,,,,,,,,,10373153.0,458570.0,,,,,,,3814844.0,,,,,526011.0,,,,1717038.0,,,1500000.0,,,,,,,3014700.0,,1500000.0,,,3000000.0,,,250.0,29259.0,,,,-11051015.0,6285313.0,5809774.0,,,1700.0,,,,255079.0,,,300000.0,,3814844.0,,-22966473.0,,,,94996.0,,,,,,1569888.0,495605.0,,,,,,,,,171981.0,130521.0,,,70273.0,,,,250000.0,,8067134.0,,,,,,,55000.0,,,195450.0,,3126074.0,195450.0,300155.0,29259.0,,15754718.0
2019-03-31,2019-05-09,10-Q,"ARCIMOTO, INC.",FUV,CIK0001558583,USD,401115.0,,,4167.0,262410.0,646926.0,1027319.0,,,,,80731.0,2950540.0,,,15326924.0,9571351.0,,,,,,,,,,,,,,,1894000.0,405952.0,1487628.0,,,,,,,45600.0,204810.0,,,4883194.0,,-19825.0,,,,,,,,,20000000.0,16340378.0,16340378.0,34117535.0,,,,,,1467.0,387824.0,876824.0,,,,322924.0,,,,,,,,242193.0,,,,,,,,,,,,,,,,,41988.0,171000.0,171387.0,,,-0.2,,,,,,,,,,,,,,,,1571308.0,,,1178.0,,,,,150.0,-320236.0,4167.0,15992.0,422200.0,,861717.0,,492056.0,,,,,,193273.0,,,,36984.0,176321.0,2565290.0,2186620.0,202349.0,,,6216936.0,15326924.0,4704108.0,1512828.0,,,,,,3922132.0,,17852.0,-3959809.0,,-3068393.0,255202.0,,408.0,,2757807.0,,,,,,2876706.0,-2875528.0,,,,,,,,,,2118700.0,,,,,,,1060000.0,,,,,255202.0,,,,23828.0,,,,,,,,,,4264999.0,,,,,,,,41680.0,5000.0,,,,-3068393.0,6360511.0,5713585.0,,,1700.0,,,,92665.0,,,,,1060016.0,,-26034866.0,,,,2645.0,,,,,,245382.0,96450.0,,,,,,,,,132000.0,,,,,,,,,,9109988.0,,,,,,,,,,4264999.0,,,,96450.0,5000.0,,15423999.0
2019-06-30,2019-08-14,10-Q,"ARCIMOTO, INC.",FUV,CIK0001558583,USD,519559.0,,,19987.0,658178.0,818676.0,1213059.0,,,,,,767163.0,,,12255600.0,6597528.0,,,,,,,,,,,,,,,1795000.0,414647.0,1380096.0,,,,,,,46100.0,282000.0,,,1249595.0,,,,,,,,,,,60000000.0,18347324.0,18347324.0,34123037.0,,,,,,3253.0,406724.0,980724.0,,,,,,,,,,,,,,,,,12000.0,48000.0,,,,,,,,,,,41988.0,17200.0,,,,-0.23,,,,,,,,,,,,,,,,1421099.0,,,5261.0,,,,,,,,,,,,,,,,,,,194248.0,,,,,156512.0,3692172.0,3519910.0,15750.0,,,6876942.0,12255600.0,5423646.0,1453296.0,,,,,,,,,,,-3922572.0,,,1010.0,,2838538.0,,,,,,3734595.0,-3729334.0,,,,,,,,,,1635774.0,,,,,,,2037000.0,,,,,,,,,,,,1500000.0,,,,,,,,,,,,,,,,,,,,,6434760.0,5616084.0,,,1700.0,,,,,,,,,2036579.0,,-29957438.0,,,,8514.0,,,,,,276917.0,185740.0,,,,,,,,,,,,,,,,,,,5378658.0,,,,,,,,,,,,,,185740.0,5502.0,,17401076.0
