end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedRentCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfRealEstateProperty,Assets,AssetsCurrent,BusinessAcquisitionProFormaEarningsPerShareBasic,BusinessAcquisitionProFormaEarningsPerShareDiluted,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessCombinationBargainPurchaseGainRecognizedAmount,CapitalExpendituresIncurredButNotYetPaid,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockSharesIssued1,ConvertibleLongTermNotesPayable,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredTaxAssetsGross,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesLeasingArrangements,DeferredTaxLiabilitiesNoncurrent,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerDiscretionaryContributionAmount,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueAdjustmentOfWarrants,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueAssetsLevel2ToLevel1TransfersAmount,FairValueLiabilitiesLevel1ToLevel2TransfersAmount,FairValueLiabilitiesLevel2ToLevel1TransfersAmount,FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnTerminationOfLease,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInRestructuringReserve,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestPaid,InterestPaidNet,InvestmentIncomeInterest,InvestmentIncomeNonoperating,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayableToBank,LoansPayableToBankCurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermLoansFromBank,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherNonoperatingExpense,OtherRestructuringCosts,PaidInKindInterest,PaymentsForRestructuring,PaymentsOfDebtIssuanceCosts,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PensionExpenseReversalOfExpenseNoncash,PreferredStockSharesAuthorized,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfSecuredDebt,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfRelatedPartyDebt,RepaymentsOfSecuredDebt,ResearchAndDevelopmentExpense,RestructuringCharges,RestructuringReserve,RestructuringReserveAccrualAdjustment1,RestructuringReserveCurrent,RetainedEarningsAccumulatedDeficit,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SaleOfStockConsiderationReceivedOnTransaction,SeveranceCosts1,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,SharePrice,SharesIssued,SharesIssuedPricePerShare,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityDividendsAdjustment,TemporaryEquitySharesAuthorized,TemporaryEquitySharesOutstanding,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WorkersCompensationLiabilityCurrent
2015-09-30,2015-11-06,10-Q,PDS BIOTECHNOLOGY CORPORATION,PDSB,CIK0001472091,USD,2644987.0,3590222.0,420891.0,36589.0,,,3550961.0,,,,611878.0,,,,,58483452.0,55597327.0,,,,,,,52879907.0,52879907.0,,,,,,,0.0003,38500000.0,1688475.0,1688475.0,770.0,-10130000.0,,,,,,,,,,2378217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9846902.0,1433502.0,0.0,0.0,0.0,0.0,,,,,,,,,1976888.0,,,,,-10130050.0,-7.08,,,,0.0,,,,,,,,,,,213021.0,,,,1333.0,,,,,,,,,,,,,58483452.0,8450143.0,,2214934.0,6000000.0,534000.0,,682000.0,2513000.0,2271000.0,,3686084.0,,,,,,,-10130000.0,-11958000.0,,,8485000.0,-8485000.0,,,,,,,,,797614.0,57238.0,,236307.0,232221.0,232350.0,,,58271.0,,493399.0,104240.0,0.0,,,,,,,,,,,,339203.0,,,,,,,,,,,2781885.0,,,,6507972.0,,,,,-54195499.0,,,,,0.0,0.798,0.0159,,7.51,,,,,-50643768.0,,,,,,,,,,1827568.0,26000000.0,,,,,3726043.0,,,1688475.0,,819714.0
2015-12-31,2016-03-08,10-K,PDS BIOTECHNOLOGY CORPORATION,PDSB,CIK0001472091,USD,2584249.0,3734348.0,258568.0,34389.0,91392.0,,184721777.0,2899304.0,,3726043.0,2899304.0,104311.0,94648.0,4902451.0,,134092658.0,131270505.0,,,,,71040.0,,130189421.0,130189421.0,116460449.0,,,,,,0.0003,75000000.0,28810845.0,28810845.0,9720.0,-36038646.0,,,,,,,175114.0,,,0.0,21674207.0,,0.0,14763641.0,1144762.0,15431.0,,669012.0,13735.0,,21674207.0,,,,0.0,15253.0,53116.0,,,,,,0.038,0.34,0.458,0.0,0.058,0.004,0.029,0.143,,9377425.0,1879823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,8658867.0,,,,,-29186051.0,-4.31,,,,-1107405.0,0.0,,-71751.0,2142187.0,,,0.0,814156.0,,,816494.0,559175.0,559175.0,,9084.0,,,,,,,,,,,,,134092658.0,8589708.0,,2271111.0,5466000.0,2271000.0,,,682000.0,2513000.0,,3025423.0,139518178.0,139518178.0,-1305086.0,-1305086.0,-21752643.0,-21752643.0,-36038646.0,-40493054.0,,,35369818.0,-35369818.0,,,,,,,,,740376.0,232350.0,,,236307.0,232221.0,,,207541.0,,56835.0,55161.0,0.0,,38521.0,,0.0,,1402845.0,1305086.0,,5000000.0,0.0,0.0,1081084.0,86059087.0,,,,3000000.0,0.0,,1094.0,0.0,2858384.0,2766992.0,,0.0,533729.0,17839951.0,,,,,-62253970.0,,,,2899304.0,0.0,0.798,0.0174,,5.42,,,,,122477527.0,,,,,,,82755612.0,,1094.0,4356408.0,5000000.0,0.0,,0.0,,0.0,,,8087924.0,,1510430.0
2016-03-31,2016-05-03,10-Q,PDS BIOTECHNOLOGY CORPORATION,PDSB,CIK0001472091,USD,2882935.0,1358270.0,619977.0,31849.0,,,186137623.0,,,,1415301.0,22534.0,21016.0,5717476.0,,123766068.0,120784219.0,,,,,5000.0,,119942415.0,119942415.0,-10247006.0,,,,,,0.0003,75000000.0,28813220.0,28813220.0,9721.0,-9170000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,15300.0,,,,,,,,,,,,,,,11855493.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,3685597.0,,,,,,-0.32,,,,,,,842864.0,-2381078.0,,,,-151571.0,,,180864.0,133047.0,,,42814.0,,,,,,,,,,,,,123766068.0,6570690.0,,2329485.0,4919000.0,,,,682000.0,2513000.0,1724000.0,2472414.0,,-1095772.0,,-77287.0,,-9073947.0,-9170000.0,-9170000.0,,,9032000.0,-9032000.0,,,,,,,,,3178592.0,,603796.0,593591.0,583385.0,573181.0,510250.0,314389.0,58109.0,,47147.0,142870.0,,,8955.0,,,,549178.0,77287.0,,,,,841804.0,,,,,0.0,,,546.0,0.0,,2838979.0,,,547140.0,5346763.0,,,,,-71424380.0,,,,1415301.0,0.0,0.798,0.0141,,4.97,,,,,114722964.0,,,,,,,,,,0.0,,,,0.0,,,,,28812907.0,,453695.0
2016-06-30,2016-08-03,10-Q,PDS BIOTECHNOLOGY CORPORATION,PDSB,CIK0001472091,USD,2854796.0,1519909.0,352617.0,28627.0,,,187546880.0,,,,1380994.0,,,,,115419833.0,111815842.0,,,,,,,111022034.0,111022034.0,,,,,,,0.0003,75000000.0,28849446.0,28849446.0,9733.0,-9376000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10950318.0,0.0,0.0,0.0,,,,,,,,,,,3288889.0,,,,,,-0.33,,,,,,,,,,,,,,,161310.0,,,,49376.0,,,,,,,,,,,,,115419833.0,6763927.0,,2389222.0,4359000.0,,,,682000.0,2513000.0,1164000.0,1899802.0,,,,,,,-9376000.0,-9376000.0,,,9264000.0,-9264000.0,,,,,,,,,3123495.0,,603796.0,593591.0,583385.0,573181.0,510250.0,259292.0,56050.0,,41146.0,142870.0,,,,,,,,,,,,,793808.0,,,,,,,,,,,3461121.0,,,,5975306.0,,,,,-80800509.0,,,,,0.0,0.718,0.0129,,5.81,,,,,106756104.0,,,,,,,,,,0.0,,,,,,,,,28828449.0,,846759.0
2016-09-30,2016-11-01,10-Q,PDS BIOTECHNOLOGY CORPORATION,PDSB,CIK0001472091,USD,1963350.0,2290249.0,440799.0,1978.0,,,189058164.0,,,,1233031.0,,,,,116579228.0,113144485.0,,,,,,,112784622.0,112784622.0,,,,,,,0.0003,75000000.0,28915226.0,28915226.0,9754.0,-10759000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10353101.0,0.0,0.0,0.0,,,,,,,,,,,3552289.0,,,,,,-0.37,,,,,,,,,,,,,,,375089.0,,,,56082.0,,,,,,,,,,,,,116579228.0,4253599.0,,0.0,15000000.0,,1372000.0,7716000.0,5912000.0,0.0,0.0,14817482.0,,,,,,,-10759000.0,-10759000.0,,,10277000.0,-10277000.0,,,,,,,,,3081812.0,,603371.0,604541.0,602461.0,592256.0,530384.0,148799.0,82163.0,,169385.0,142870.0,163463.0,,,,,,,,,,,,359863.0,,,,,,,,,,,3291873.0,,,,6724503.0,,,,,-91559771.0,,,,,0.0,0.718,0.0119,,6.78,,,,,97508147.0,,,,,,,,,,0.0,,,,,,,,,28896941.0,,1300793.0
2016-12-31,2017-03-02,10-K,PDS BIOTECHNOLOGY CORPORATION,PDSB,CIK0001472091,USD,3471032.0,3213715.0,366394.0,6837.0,122363.0,190341769.0,190341769.0,5305070.0,,,5305070.0,75214.0,90800.0,5857926.0,,110914447.0,107353500.0,,,,,167285.0,,106398919.0,106398919.0,-23790502.0,,,,,541415.0,0.0003,75000000.0,28918516.0,28918516.0,9756.0,-48336998.0,,,,,15000000.0,,0.0,,,,39772295.0,,0.0,23644647.0,1554730.0,18042.0,,1419494.0,2731.0,,39772295.0,,,,0.0,16979.0,100117.0,,,,,,0.045,0.34,0.406,0.0,0.106,0.0,0.012,0.16,,10076261.0,0.0,0.0,0.0,,,,,0.0,0.0,-102788.0,,,,14686767.0,,,,,-40666984.0,-1.6700000000000002,,,,-1845986.0,,,1420556.0,-676918.0,,,0.0,-38794.0,,,1203674.0,790402.0,790402.0,,212299.0,,,,,,,,,,,,,110914447.0,6684747.0,,0.0,,0.0,,1372000.0,7716000.0,5912000.0,,14953143.0,9084871.0,9084871.0,-686705.0,-686705.0,-32188668.0,-32188668.0,-48336998.0,-48336998.0,,,50451146.0,-50451146.0,,,,,,,,,2933013.0,592256.0,530384.0,603371.0,604541.0,602461.0,,,344341.0,,319434.0,142870.0,163463.0,,175909.0,,219042.0,,544773.0,686705.0,,5000000.0,0.0,0.0,954581.0,0.0,,,,11022286.0,,,293988.0,20970.0,3540440.0,3418077.0,,,1488558.0,24825379.0,,,,,-101074968.0,,,,5305070.0,0.0,0.772,0.0139,,5.39,,,,,89276557.0,,,,,,,,,293988.0,0.0,,,,,,,,,28864216.0,,1866255.0
2017-03-31,2017-05-03,10-Q,PDS BIOTECHNOLOGY CORPORATION,PDSB,CIK0001472091,USD,2527616.0,3638589.0,597914.0,11697.0,,191895736.0,,,,,1485705.0,12365.0,27102.0,6597243.0,,99898111.0,96290186.0,,,,,0.0,,95590661.0,95590661.0,-10808258.0,,,,,,0.0003,75000000.0,29011436.0,29011436.0,9786.0,-12170220.0,,,,,15000000.0,,,,,,,,,,,,,,,,,,,,121620.0,121620.0,42306.0,,,,,,,,,,,,,,,15290084.0,,0.0,0.0,,,,,0.0,0.0,,,,,4201842.0,,,0.0,,,-0.42,,,0.0,,,,-943416.0,303255.0,,,,-255055.0,,,475141.0,343125.0,343125.0,,96259.0,,,,,,,,,,,,,99898111.0,6745759.0,,579554.0,,,,1372000.0,7716000.0,5912000.0,0.0,14505605.0,54705.0,54705.0,-89284.0,-89284.0,-10773679.0,-10773679.0,-12170220.0,-12170000.0,,,11791338.0,-11791338.0,,,,,,,,,2785268.0,,530384.0,603371.0,604541.0,602461.0,0.0,444511.0,148060.0,,324068.0,142870.0,,,92549.0,,0.0,,0.0,89284.0,,5000000.0,0.0,0.0,699525.0,,,,,,,,50960.0,3745.0,,3465055.0,,,0.0,7589496.0,,,,,-113258775.0,,,,1485705.0,0.0,0.8937,0.019,,6.67,,,,,78646747.0,,,,,,,,,,,,,0.0,,,,,,28998616.0,,1030102.0
2017-06-30,2017-08-01,10-Q,PDS BIOTECHNOLOGY CORPORATION,PDSB,CIK0001472091,USD,4350153.0,4154019.0,507974.0,16556.0,,211021245.0,,,,,1580523.0,,,,,112985972.0,109351483.0,,,,,,,108714544.0,108714544.0,,,,,,,0.0003,75000000.0,30829264.0,30829264.0,10386.0,-13504000.0,,,,,20000000.0,,,,,,,,,,,,,,,,,,,,,48999.0,,,,,,,,,,,,,,,,14636623.0,,0.0,0.0,,,,,,,,,,,4173384.0,,,0.0,,,-0.44,,,0.0,,,,,,,,,,,,524768.0,,,,168974.0,,,,,,,,,,,,,112985972.0,11590468.0,,3086296.0,,,,1831000.0,10287000.0,7882000.0,0.0,17127131.0,,,,,,,-13504482.0,-13504000.0,,,13148688.0,-13148688.0,,,,,,,,,2637523.0,,530384.0,603371.0,604541.0,602461.0,0.0,296766.0,150614.0,,356172.0,142870.0,,,,,,,,,,5000000.0,0.0,0.0,636939.0,,,,,,,,,,,3491619.0,,,,8975304.0,0.0,,,,-126763258.0,,,,,0.0,0.8571,0.0184,,7.15,,,,,84268373.0,,,,,,,,,,,,,0.0,,,,,,30403419.0,,1466455.0
2017-09-30,2017-11-01,10-Q,PDS BIOTECHNOLOGY CORPORATION,PDSB,CIK0001472091,USD,2964971.0,3282398.0,183864.0,21416.0,,212688325.0,,,,,1570914.0,,,,,101239204.0,97633991.0,,,,,,,97307258.0,97307258.0,,,,,,,0.0003,75000000.0,30859200.0,30859200.0,10397.0,-11281479.0,,,,,20000000.0,,,,,,,,,,,,,,,,,,,,,46916.0,,,,,,,,,,,,,,,,13553683.0,,0.0,0.0,,,,,,,,,,,3990283.0,,,0.0,,,-0.37,,,0.0,,,,,,,,,,,,592089.0,,,,214064.0,,,,,,,,,,,,,101239204.0,11701979.0,,5454610.0,,,,1831000.0,10287000.0,7882000.0,0.0,14883240.0,,,,,,,-11281479.0,-11281000.0,,,10903454.0,-10903454.0,,,,,,,,,2489778.0,,530384.0,603371.0,604541.0,602461.0,0.0,149021.0,152026.0,,382046.0,142870.0,0.0,,,,,,,,,5000000.0,0.0,0.0,326733.0,,,,,,,,,,,3462343.0,,,,6913171.0,0.0,,,,-138044737.0,,,,,0.0,0.8698,0.0183,,7.22,,,,,74653985.0,,,,,,,,,,,,,0.0,,,,,,30852514.0,,1417420.0
2017-12-31,2018-03-01,10-K,PDS BIOTECHNOLOGY CORPORATION,PDSB,CIK0001472091,USD,4369133.0,5422205.0,267646.0,25000.0,305281.0,214309370.0,,6182841.0,,,6182841.0,32869.0,108407.0,6837448.0,,92621077.0,89054327.0,,,,,0.0,,88067647.0,88067647.0,-18331272.0,175884.0,,,,374653.0,0.0003,75000000.0,30869205.0,30869205.0,10400.0,-64764803.0,,,,,20000000.0,,0.0,,,,50285007.0,,0.0,21312121.0,2268249.0,12501.0,18498.0,1608750.0,7027.0,,50285007.0,,,,217536.0,258383.0,182918.0,,,,,,0.048,0.34,0.197,0.256,0.11,0.0,0.011,0.212,,12968689.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,17654970.0,,,0.0,,-53445860.0,-2.12,,,,-2586057.0,,,898101.0,2208490.0,,,,32099.0,0.0,,2180143.0,,1635562.0,,700903.0,,,,,,,,,,,,,92621077.0,12866759.0,,3075421.0,,3075000.0,,,7103000.0,9822000.0,,17382907.0,22554280.0,,-188721.0,,-40696831.0,,-64764803.0,-64764803.0,,,68090620.0,-68090620.0,,,,,,,,,2340758.0,602461.0,0.0,530385.0,603371.0,604541.0,,,602925.0,,385896.0,142870.0,0.0,,363909.0,,0.0,,0.0,188721.0,,5000000.0,0.0,0.0,986680.0,17382943.0,,,,5000000.0,,,118188.0,53149.0,3729161.0,3423880.0,,,0.0,34311650.0,0.0,0.0,,0.0,-151948359.0,,,,6182841.0,0.0,0.8887,0.0188,,6.93,,,,,-609528.0,,,,,,217536.0,17382943.0,,118188.0,0.0,,,,,,,,,30393952.0,,1886638.0
