end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccretionExpenseIncludingAssetRetirementObligations,AccretionOfDiscount,AccruedProfessionalFeesCurrent,AdditionalPaidInCapitalCommonStock,AllocatedShareBasedCompensationExpense,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,AssetRetirementObligation,AssetRetirementObligationAccretionExpense,AssetRetirementObligationLiabilitiesIncurred,AssetRetirementObligationRevisionOfEstimate,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,CapitalizedCostsAssetRetirementCosts,CapitalizedCostsOilAndGasProducingActivitiesGross,CapitalizedCostsOilAndGasProducingActivitiesNet,CapitalizedCostsProvedProperties,CapitalizedCostsUnprovedProperties,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConcentrationRiskPercentage1,ConvertibleNotesPayableCurrent,CostsAndExpenses,CurrentIncomeTaxExpenseBenefit,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentIncreaseAdditionalBorrowings,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateStatedPercentage,DeferredFinanceCostsNoncurrentNet,DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAccumulatedAmortization,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsValuationAllowance,Depletion,DepletionNonproduction,DepletionOfOilAndGasProperties,DepreciationDepletionAndAmortization,DerivativeAssetsLiabilitiesAtFairValueNet,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves10PercentAnnualDiscountForEstimatedTimingOfCashFlows,DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureCashInflows,DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureNetCashFlows,DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesStandardizedMeasure,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,ExtensionsDiscoveriesAdditionsAndImprovedRecoveryLessRelatedCosts,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSettlements,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,FutureNetCashFlowsRelatingToProvedOilAndGasReservesCashInflows,FutureNetCashFlowsRelatingToProvedOilAndGasReservesNetCashFlows,FutureNetCashFlowsRelatingToProvedOilAndGasReservesProductionCosts,FutureNetCashFlowsRelatingToProvedOilAndGasReservesTenPercentAnnualDiscountForEstimatedTimingOfCashFlows,GainLossOnDerivativeInstrumentsHeldForTradingPurposesNet,GainLossOnSaleOfOilAndGasProperty,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRecourseDebt,GeneralAndAdministrativeExpense,ImpairmentOfOilAndGasProperties,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInEstimatedFutureDevelopmentCosts,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingCapitalNet,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDueToPurchasesOfMineralsInPlace,InterestExpense,InterestExpenseDebt,InterestPaid,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,LeaseOperatingExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCreditFacilityAmountOutstanding,LineOfCreditFacilityMaximumBorrowingCapacity,LongTermNotesPayable,MineralPropertiesAccumulatedDepletion,MineralPropertiesAccumulatedImpairment,MineralPropertiesNet,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncreaseDecreaseInSalesAndTransferPricesAndProductionCosts,NonoperatingGainsLosses,NonoperatingIncomeExpense,NotesAndLoansPayableCurrent,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesReduction,OilAndGasPropertyFullCostMethodDepletion,OilAndGasPropertyFullCostMethodGross,OilAndGasPropertyFullCostMethodNet,OilAndGasPropertySuccessfulEffortMethodNet,OilAndGasRevenue,OilAndGasSalesRevenue,OperatingIncomeLoss,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherCommitmentsFutureMinimumPaymentsRemainderOfFiscalYear,OtherDepreciationAndAmortization,OtherNonoperatingExpense,PaymentsToAcquireOilAndGasProperty,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseCurrent,PreviouslyEstimatedDevelopmentCostsIncurredDuringPeriod,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProfessionalFees,ProvedDevelopedAndUndevelopedReserveExtensionAndDiscoveryEnergy,ProvedDevelopedAndUndevelopedReserveNetEnergy,ProvedDevelopedAndUndevelopedReserveProductionEnergy,ProvedDevelopedAndUndevelopedReserveRevisionOfPreviousEstimateEnergy,ProvedDevelopedAndUndevelopedReservesExtensionsDiscoveriesAndAdditions,ProvedDevelopedAndUndevelopedReservesNet,ProvedDevelopedAndUndevelopedReservesProduction,ProvedDevelopedAndUndevelopedReservesRevisionsOfPreviousEstimatesIncreaseDecrease,ProvedDevelopedAndUndevelopedReservesSaleOfMineralInPlaceEnergy,RelatedPartyTransactionDueFromToRelatedParty,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfNotesPayable,ResultsOfOperationsImpairmentOfOilAndGasProperties,ResultsOfOperationsOilAndGasProducingActivitiesNetIncomeExcludingCorporateOverheadAndInterestCosts,RetainedEarningsAccumulatedDeficit,RevisionsOfPreviousQuantityEstimates,SaleOfStockPricePerShare,SalesAndTransfersOfOilAndGasProducedNetOfProductionCosts,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardPercentageOfOutstandingStockMaximum,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueIssuedForServices,ValuationAllowanceAmount,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2010-04-30,2010-06-14,10-Q,"HIMALAYA TECHNOLOGIES, INC.",HMLA,CIK0001409624,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-31,2010-10-29,10-K,"HIMALAYA TECHNOLOGIES, INC.",HMLA,CIK0001409624,USD,,,,,,,,,,,,,,,,,1171.0,,,,,,,,,2491.0,,,,,,,,,,,,,,,,,50000.0,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-74231.0,,,,,,,,,
2010-10-31,2010-12-15,10-Q,"HIMALAYA TECHNOLOGIES, INC.",HMLA,CIK0001409624,USD,,,,,,,,,1125.0,,,,,,,,,,,,,,,,,16843.0,14352.0,,,,,,,,,,,,52640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001,,,,,,,,,,,,,,,,,,,,30140.0,,,,0.0,,,0.0,,,0.0,,,,,,,7340.0,0.0,,,0.0,,,,,,,,,,320000.0,,-260680.0,,-44968.0,,-61105.0,,,-8465.0,,,,,,,,,,0.0,0.0,-52640.0,,,,0.0,,260680.0,,,,,,,,,,,320000.0,,,,,,,,,,,,,22500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13500.0,,,,,,,
2011-01-31,2011-03-11,10-Q,"HIMALAYA TECHNOLOGIES, INC.",HMLA,CIK0001409624,USD,,,,,,,,,2222.0,,,,,,,,,,,,,,,,,24990.0,,,,,,,,,,,,,27164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,17362.0,,,,,,,,,,,,,,,,,11427.0,,,,2280.0,,,,,,,,,,,,,,,,28047.0,,,13649.0,,,,,,,,,,68860.0,68860.0,41696.0,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,7500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-30,2011-06-14,10-Q,"HIMALAYA TECHNOLOGIES, INC.",HMLA,CIK0001409624,USD,,,,,,,,,2583.0,,,,,,,,,,,,,,,,,47442.0,,,,,,,,,,,,,60201.0,,,,,,,,,,,,,,,,,,21284.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,25210.0,,,,,,,,,,,,,,,,,11626.0,,,,6207.0,,,,,,,,,,,,,,,,27218.0,,,-14209.0,,,,,,,,,,,101628.0,41427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-31,2011-10-28,10-K,"HIMALAYA TECHNOLOGIES, INC.",HMLA,CIK0001409624,USD,68008.0,135854.0,54000.0,,1988.0,,66520.0,,9476.0,,,,,162.0,2020.0,0.0,3353.0,842693.0,122326.0,,,,,,,65811.0,63320.0,,,,,0.0001,500000000.0,60300000.0,60300000.0,6030.0,,,194398.0,0.0,,,489709.0,0.065,,32949.0,,-1481.0,0.0,51373.0,0.0,51373.0,-51373.0,,,,,,,,175610.0,525548.0,1537738.0,1312724.0,787176.0,,,0.0,0.0,-0.35,0.35,0.0,,,0.0,0.0,0.0,,,,,,,,,,,86760.0,,,0.0,0.0,,,-54000.0,0.0,,,,-2515.0,,,752536.0,,43495.0,0.0,,46037.0,20865.0,916924.0,842693.0,308862.0,,,604709.0,,,1.0,489709.0,,-447556.0,,21167.0,,-4229.0,288059.0,,52971.0,,709709.0,105000.0,,,41611.0,729028.0,687417.0,687417.0,243140.0,243140.0,48742.0,,,,41773.0,,447556.0,0.0001,250000000.0,0.0,0.0,0.0,,2515.0,-39587.0,,,489709.0,,,,,,,18778.0,15971.0,-2807.0,0.0,,135854.0,45000.0,,,180502.0,28829.0,0.0,,-215820.0,0.0,,,,,,,,50000.0,0.9,,,,,,50000.0,0.9,,,,,,,,787176.0,-74231.0,,38050.0,,,,,1481.0,,
2011-10-31,2011-12-14,10-Q,"HIMALAYA TECHNOLOGIES, INC.",HMLA,CIK0001409624,USD,94836.0,143354.0,40000.0,,,,66520.0,,5660.0,,,,,,,,3414.0,856696.0,145274.0,,,,,,,101509.0,35698.0,,,,,0.0001,500000000.0,60300000.0,60300000.0,6030.0,,,62126.0,,,,,,,27289.0,,,,,,,,7566.0,,,,,,,175610.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,42253.0,,,,0.0,,,-14000.0,,,1250.0,,1250.0,,,,,13152.0,0.0,,,4746.0,951313.0,856696.0,343190.0,,,604709.0,,,1.0,0.0,,-6796.0,,42494.0,,-20386.0,,,-18812.0,,,105000.0,,,49177.0,,,684132.0,60522.0,60522.0,-1574.0,,,,7627.0,,6796.0,0.0001,250000000.0,0.0,0.0,0.0,,3765.0,,,,0.0,,,,,,,,,,,,,7500.0,,,,8443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94617.0,,0.0,,,,,,,
2012-01-31,2012-03-15,10-Q,"HIMALAYA TECHNOLOGIES, INC.",HMLA,CIK0001409624,USD,91816.0,150854.0,5000000.0,,,,66520.0,,4289.0,,,,,,,,3478.0,866523.0,159610.0,,,,,,,116610.0,,,,,,0.0001,500000000.0,60300000.0,60300000.0,6030.0,,,44378.0,,,,,,,23000.0,,,,,,,,,,,,,,,175610.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,24055.0,,,,,,,,,,,,,,,,,13152.0,,,,5193.0,955857.0,866523.0,347670.0,,,604709.0,,,1.0,,,,,,,5283.0,,,17441.0,,,105000.0,,,56743.0,,683912.0,,67102.0,67102.0,22724.0,,,,7630.0,17441.0,,0.0001,250000000.0,0.0,0.0,0.0,,0.0,,,,,,7500.0,,,,,,,,,,,7500.0,,,,13726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-89334.0,,,,,,,,,
2012-04-30,2012-06-14,10-Q,"HIMALAYA TECHNOLOGIES, INC.",HMLA,CIK0001409624,USD,106771.0,158354.0,43000.0,,,,109140.0,,4289.0,,,,,,,,3540.0,887449.0,183470.0,,,,,,,138865.0,,,,,,0.0001,500000000.0,60300000.0,60300000.0,6030.0,,,87498.0,,,,,,,18711.0,,,,,,,,,,,7628.0,,,,175610.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,67169.0,,,,,,,,,,,,,,,,,12866.0,,,,5201.0,978374.0,887449.0,370125.0,,,604709.0,,,1.0,,,,,,,-44210.0,,,-17155.0,,,105000.0,,,64309.0,,685267.0,,,60443.0,-27055.0,,,,7628.0,17155.0,,0.0001,250000000.0,0.0,0.0,0.0,,1605.0,,,,,,,,,,,,,,,,,7500.0,,,,-30485.0,,,,42620.0,,,,,,,,,,,,,,,,,,,,,,,,,-90925.0,,,,,,,,,60300000.0
2012-07-31,2012-10-29,10-K,"HIMALAYA TECHNOLOGIES, INC.",HMLA,CIK0001409624,USD,137820.0,165854.0,5000.0,,7958.0,,109140.0,,18527.0,,,,,252.0,0.0,0.0,3605.0,872430.0,156552.0,,,,,,,143552.0,77741.0,,,,,0.0001,500000000.0,60300000.0,60300000.0,6030.0,1.0,,244856.0,0.0,,,,,,14421.0,,-24614.0,0.0,75988.0,0.0,75988.0,-75988.0,34286.0,,,,,,,175610.0,183048.0,581077.0,471094.0,288046.0,,,-0.002,0.0,-0.35,0.35,0.0,,,0.0,2.7321,0.0034,,,,,,,,,,,161884.0,,,0.0,0.0,,,-49000.0,-5278.0,,,,-5233.0,5233.0,,0.0,14421.0,52321.0,0.0,98358.0,98358.0,18434.0,1016988.0,872430.0,1013383.0,,,604709.0,,,1.0,0.0,,-26022.0,,103763.0,,-112947.0,33848.0,,70848.0,,709709.0,709709.0,,,75897.0,777353.0,701456.0,701456.0,202757.0,202757.0,-42099.0,217108.0,75988.0,,34538.0,70848.0,26022.0,0.0001,250000000.0,0.0,0.0,0.0,8000.0,8000.0,0.0,,,0.0,,,,6111.0,,,0.0,6111.0,-2277.0,-7583.0,,165854.0,30000.0,,,150037.0,-84118.0,-351335.0,,-184323.0,42620.0,,0.0,,,0.0034,2.7321,,50000.0,0.9,0.0,,250000.0,,0.0,50000.0,0.9,,,0.0,,0.0,0.18,0.0,288046.0,-144558.0,,0.0,250000.0,,0.0,,24614.0,-24614.0,60300000.0
2012-10-31,2012-12-17,10-Q,"HIMALAYA TECHNOLOGIES, INC.",HMLA,CIK0001409624,USD,147376.0,176354.0,7000.0,,,,109140.0,,4289.0,,,,,,,,3671.0,823844.0,102838.0,,,,,,,89838.0,-53714.0,,,,,0.0001,500000000.0,60300000.0,60300000.0,6030.0,,,62249.0,,,,,,,10133.0,,,,,,,,1867.0,,,,,,,175610.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,45799.0,,,,0.0,,,2000.0,,,,,-2000.0,,-2000.0,,,13152.0,0.0,,111510.0,4017.0,1037110.0,823844.0,1033439.0,,,604709.0,,,1.0,0.0,,-10855.0,,-42859.0,,-68707.0,,,-17441.0,,709709.0,709709.0,,,77764.0,576550.0,710872.0,710872.0,10983.0,10983.0,-51266.0,,,,1933.0,17441.0,10855.0,0.0001,250000000.0,0.0,0.0,0.0,6000.0,,,,,0.0,,,,,,,,,,,,176354.0,10500.0,,,,-152826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-213266.0,,,,,,,,,60300000.0
