end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedEmployeeBenefitsCurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BusinessCombinationContingentConsiderationLiability,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,ContractWithCustomerLiabilityChangeInTimeframePerformanceObligationSatisfiedRevenueRecognized,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ContractWithCustomerLiabilityRevenueRecognized,ConvertibleNotesPayableCurrent,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxLiabilitiesNet,DeferredRentCredit,DeferredRentCreditCurrent,DeferredRentCreditNoncurrent,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredRevenueRevenueRecognized1,DeferredTaxAssetsCharitableContributionCarryforwards,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanAdministrativeExpenses,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,DepreciationAndAmortization,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationDeductionsOther,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxSettlementsStateAndLocal,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityFairValueAdjustment,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestments,EquitySecuritiesFvNiGainLoss,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchases,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,FiniteLivedLicenseAgreementsGross,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseResearchAndDevelopment,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InvestmentIncomeInterest,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilityForUncertainTaxPositionsCurrent,LoansPayableCurrent,LossContingencyAccrualAtCarryingValue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesOfLesseeContingentRentalsBasisSpreadOnVariableRate,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNoncashIncome,OtherNonoperatingIncomeExpense,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireOtherInvestments,PaymentsToAcquireProductiveAssets,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromMinorityShareholders,ProceedsFromSaleOfProductiveAssets,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharePrice,ShortTermLeaseCost,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TreasuryStockValue,UndistributedEarnings,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeaseCost,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,CurrentStateAndLocalTaxExpenseBenefit,DeconsolidationGainOrLossAmount,DeferredTaxLiabilitiesInvestments,DefinedContributionPlanCostRecognized,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent,EquityMethodInvestmentDifferenceBetweenCarryingAmountAndUnderlyingEquity,EquitySecuritiesFVNINoncurrent,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySales,FairValueOptionChangesInFairValueGainLoss1,ImpairmentOfIntangibleAssetsExcludingGoodwill,IncomeLossFromEquityMethodInvestments,LongTermDebt,NotesReceivableNet,RepaymentsOfLongTermDebt
2019-03-31,2019-04-29,10-Q,PRECISION BIOSCIENCES INC,DTIL,CIK0001357874,USD,5057000.0,6157000.0,728000.0,4416000.0,55000.0,,127750000.0,1549000.0,1549000.0,,,,166801000.0,136980000.0,,116499000.0,13306000.0,116499000.0,13306000.0,0.0,130000000.0,16863092.0,16052620.0,,9471000.0,81722000.0,,52440000.0,997000.0,800000.0,,,,380000.0,2865000.0,,,4000000.0,,,,,,,,,,,,,,,939000.0,,-1.99,,,,,,,,,,,23200000.0,,,,,,,,,,,,,,,,,,4995000.0,0.0,,,,,,,,1481000.0,3925000.0,5634000.0,-768000.0,947000.0,141000.0,,,-613000.0,,1460000.0,182000.0,601000.0,,,,,,,,,,,155971000.0,166801000.0,71384000.0,,,,38295000.0,-5082000.0,-19907000.0,-31783000.0,3951000.0,2.0,24956000.0,-19494000.0,,,,,,,,,2690000.0,,2795000.0,2718000.0,2635000.0,3742000.0,1754000.0,,,251000.0,6025000.0,453000.0,,,,-12289000.0,,,1362000.0,,5082000.0,,,,,8299000.0,39550000.0,,,,,,,107000.0,-31783000.0,,27908000.0,19961000.0,-115973000.0,5462000.0,,,1549000.0,0.0,0.68,0.025,,,,279912.0,9.8,550418.0,7887995.0,5.53,,,0.73,13.8,,,1900000.0,8.65,,10830000.0,,145975.0,,,,107000.0,952000.0,,0.0,0.0,,,,15967036.0,,,,,,,,,,,,,,,,,,
2019-06-30,2019-08-14,10-Q,PRECISION BIOSCIENCES INC,DTIL,CIK0001357874,USD,2882000.0,250000.0,1855000.0,5809000.0,240000.0,,310339000.0,2279000.0,2279000.0,,,,271920000.0,237088000.0,,226099000.0,,226099000.0,,0.0,200000000.0,51401015.0,50590543.0,,7129000.0,79245000.0,,,,,,,,390000.0,2877000.0,,,,,,,,,,,,,,,,,,,,-0.39,,,,,,,,,,,25000000.0,,,,,,,,,,,,,,,,,,6500000.0,,,,,,,,,,6884000.0,,,,,,,,,1453000.0,,1485000.0,,,,,,,,,,,97942000.0,271920000.0,15820000.0,,,,,,,-19436000.0,,,29260000.0,-23871000.0,,,,,,,,,2690000.0,,2795000.0,2718000.0,2635000.0,3742000.0,1198000.0,,,445000.0,2474000.0,417000.0,,,,4435000.0,,,,,,0.0001,10000000.0,0.0,0.0,8265000.0,,,,,,,,,,,32962000.0,22760000.0,-135409000.0,5389000.0,,,,0.0,0.6846,0.0242,,,,,,,8105482.0,6.06,,,,,,,4600000.0,,,173978000.0,,,49490000.0,,,272000.0,952000.0,,0.0,,,,,50035370.0,,,,,,,,,,,,,,,,,,
2019-09-30,2019-11-12,10-Q,PRECISION BIOSCIENCES INC,DTIL,CIK0001357874,USD,4465000.0,250000.0,,1977000.0,,,312891000.0,2491000.0,2491000.0,,,,260298000.0,219501000.0,,206265000.0,,206265000.0,,0.0,200000000.0,51470176.0,50659704.0,,10767000.0,77887000.0,,,,,,,,,2897000.0,10767000.0,77887000.0,,,,,,,,,,,,,,,,,,-0.41,,,,,,,,,,2961000.0,30300000.0,,,,,,,,,,,,,,,,,,7052000.0,,,,,,,,,,5179000.0,,,,,,,,,1446000.0,,1236000.0,,,,,,,,,,,104510000.0,260298000.0,23726000.0,,,,,,,-20742000.0,,,26843000.0,-21978000.0,,,,,,,,,2690000.0,,2795000.0,2718000.0,2635000.0,3742000.0,659000.0,,,,2248000.0,392000.0,,,,1236000.0,,,,,,0.0001,10000000.0,0.0,0.0,10738000.0,,,,,,,,,,,38959000.0,19791000.0,-156151000.0,4865000.0,,,,0.0,0.6813,0.0174,,,,,,,9047630.0,6.72,,,,,,,5300000.0,,,155788000.0,,,,,,61000.0,952000.0,,0.0,,,,,50623665.0,,,,,,,,,,,,,,,,,,
2019-12-31,2020-03-10,10-K,PRECISION BIOSCIENCES INC,DTIL,CIK0001357874,USD,2037000.0,965000.0,,1584000.0,,10649000.0,316333000.0,8940000.0,8940000.0,,100000.0,4032359.0,235233000.0,193672000.0,,180886000.0,,180886000.0,77693000.0,0.0,200000000.0,51965708.0,51155236.0,-1400000.0,16486000.0,65895000.0,9400000.0,,,168000.0,1463000.0,1463000.0,,,4092000.0,16486000.0,65895000.0,,34000.0,13172000.0,1463000.0,23358000.0,2444000.0,9090000.0,1099000.0,47734000.0,1463000.0,1463000.0,100000.0,600000.0,,,5317000.0,,-2.21,,,0.21,-0.269,0.007,-0.019,0.051,0.02,0.0,4425000.0,29000000.0,,0.5,,,,,,281000.0,900000.0,100000.0,100000.0,100000.0,100000.0,100000.0,1432000.0,1831000.0,-22000.0,27026000.0,,24997000.0,,-19505000.0,-1784000.0,4810000.0,-639000.0,-1827000.0,667000.0,,441000.0,,-7866000.0,,,,584000.0,,1432000.0,182000.0,4267000.0,,,,,,,,,,,96919000.0,235233000.0,26932000.0,0.0,,,173374000.0,-24666000.0,-71015000.0,-92877000.0,401000.0,2.0,109442000.0,-87204000.0,,,,,,,,17966000.0,2706000.0,2611000.0,3288000.0,3196000.0,3099000.0,3066000.0,2706000.0,,,,2324000.0,558000.0,1584000.0,,,-5673000.0,,,2622000.0,,24666000.0,0.0001,10000000.0,0.0,0.0,9497000.0,39550000.0,,135185000.0,,,,,1261000.0,-92877000.0,50220000.0,39571000.0,82416000.0,-177067000.0,22238000.0,1070000000.0,,8940000.0,0.0,0.6825,0.0198,4082663.0,3.12,,550644.0,10.47,2647236.0,8919116.0,7.02,8919116.0,7.02,1.34,11.64,4082663.0,8919116.0,10600000.0,,,138314000.0,49490000.0,940940.0,49490000.0,,,1261000.0,952000.0,0.0,0.0,0.0,25000000.0,,,41991162.0,,,,,,,,,,,,,,,,,,
2020-03-31,2020-05-15,10-Q,PRECISION BIOSCIENCES INC,DTIL,CIK0001357874,USD,1766000.0,3858000.0,,2433000.0,,,319889000.0,3105000.0,3105000.0,,,,214202000.0,166841000.0,,154187000.0,,154187000.0,-26699000.0,0.0,200000000.0,52253327.0,51442855.0,,13307000.0,65935000.0,3700000.0,,,66000.0,,,,,,,,,,,,,,,,,,,,,,,2155000.0,,-0.52,,,,,,,,,,1988000.0,28900000.0,,,,,,,,,,,,,,,,,,9615000.0,,,,,,,,,-266000.0,,2894000.0,,-3139000.0,,,,-1635000.0,,1417000.0,,660000.0,807000.0,13811000.0,1639000.0,,2103000.0,2795000.0,2718000.0,2635000.0,1921000.0,2606000.0,99168000.0,214202000.0,23757000.0,,,,314000.0,-1103000.0,-25910000.0,-26836000.0,651000.0,2.0,34494000.0,-27496000.0,467000.0,11205000.0,1729000.0,9476000.0,632000.0,6588000.0,,,,,,,,,,0.03,0.083,,934000.0,572000.0,,,,660000.0,,,137000.0,,1103000.0,0.0001,10000000.0,0.0,0.0,7862000.0,,,,,,,,212000.0,-26836000.0,,38784000.0,24879000.0,-203903000.0,6998000.0,,,3105000.0,0.0,0.7243,0.0149,,,,102537.0,7.99,414856.0,8986436.0,7.42,,,0.87,12.26,,,2100000.0,,126000.0,115034000.0,,244999.0,,239000.0,,212000.0,952000.0,,0.0,,,214000.0,,51312770.0,,,,,,,,,,,,,,,,,,
2020-06-30,2020-08-13,10-Q,PRECISION BIOSCIENCES INC,DTIL,CIK0001357874,USD,1587000.0,83000.0,,1403000.0,,,323155000.0,3118000.0,3118000.0,,,,184192000.0,137393000.0,,126886000.0,,126886000.0,,0.0,200000000.0,52978901.0,52168429.0,,23060000.0,55161000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.63,-0.63,-0.63,,,,,,,,,3343000.0,33600000.0,,,,,,,,,,,,,,,,,,8703000.0,,,,,,,,,,,,,,,,,,,1402000.0,,107000.0,,13327000.0,1639000.0,,2128000.0,2836000.0,2758000.0,2674000.0,1292000.0,2406000.0,98593000.0,184192000.0,34311000.0,,,,,,,-32701000.0,,,33886000.0,-32808000.0,,10921000.0,1800000.0,9121000.0,,6495000.0,,,,,,,,,,0.03,0.083,,240000.0,1361000.0,,,,107000.0,,,,,,0.0001,10000000.0,0.0,0.0,10184000.0,,,,,,,,,,,37541000.0,25183000.0,-236604000.0,1078000.0,,,,0.0,0.7409,0.0054,,,,,,,9975937.0,7.81,,,,,,,6700000.0,,,85599000.0,,,,,,148000.0,952000.0,,0.0,,,,51909240.0,51909240.0,51909240.0,,,,,,,,,,,,,,,,,
2020-09-30,2020-11-10,10-Q,PRECISION BIOSCIENCES INC,DTIL,CIK0001357874,USD,959000.0,10116000.0,,1443000.0,,,327396000.0,3709000.0,3709000.0,,,,168687000.0,122560000.0,,104148000.0,,104148000.0,,0.0,200000000.0,53285492.0,52475020.0,,29219000.0,53789000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,4665000.0,33100000.0,,,,,,,,,,,,,,,,,,8534000.0,,,,,,,,,,,,,,,,,,,1387000.0,,28000.0,,13285000.0,,2685000.0,,2134000.0,2848000.0,2769000.0,655000.0,2321000.0,104863000.0,168687000.0,41983000.0,,,,,,,-26016000.0,,,33407000.0,-26044000.0,,10964000.0,1873000.0,9091000.0,,6691000.0,,,,,,,,,,,0.079,,61000.0,1555000.0,,,,28000.0,,,,,,0.0001,10000000.0,0.0,0.0,8235000.0,,,,,,,,,,,36494000.0,24873000.0,-262620000.0,7363000.0,,,,0.0,0.7353,0.0039,,,,,,,10424266.0,7.84,,,,,,,,,,63824000.0,,,,401000.0,,131000.0,952000.0,,0.0,,,,,52346715.0,,,,,,,,,,,,,,,,,,
2020-12-31,2021-03-18,10-K,PRECISION BIOSCIENCES INC,DTIL,CIK0001357874,USD,792000.0,10000000.0,,,,19078000.0,331450000.0,13786000.0,13786000.0,,,3565310.0,150158000.0,105564000.0,,89798000.0,,89798000.0,-91088000.0,5e-06,200000000.0,53503124.0,52692652.0,-5200000.0,30236000.0,53926000.0,19500000.0,,,,2024000.0,2024000.0,,,,,,,39000.0,18684000.0,,39264000.0,5015000.0,15959000.0,,79273000.0,,601000.0,100000.0,800000.0,,,8777000.0,,-2.09,,0.0,0.21,-0.289,0.001,0.009,0.063,0.012,-0.006,5745000.0,30500000.0,,0.5,,,,,,340000.0,700000.0,,,,,,1373000.0,1831000.0,-35000.0,36052000.0,23000.0,31532000.0,512000.0,-22887000.0,963000.0,6869000.0,7000.0,-1309000.0,-1455000.0,,9035000.0,,1781000.0,,391000.0,,-3735000.0,,1373000.0,,822000.0,3253000.0,12630000.0,1108000.0,2685000.0,1086000.0,2134000.0,2848000.0,2769000.0,,2111000.0,105733000.0,150158000.0,42829000.0,0.0,,,1329000.0,-5031000.0,-87386000.0,-109006000.0,665000.0,2.0,134113000.0,-109828000.0,1922000.0,10519000.0,1933000.0,8586000.0,2755000.0,6410000.0,1036000.0,,,,,,,,,,0.079,,4000.0,1721000.0,854000.0,392000.0,,822000.0,,,,,5031000.0,0.0001,10000000.0,0.0,0.0,5762000.0,,,,,,,,689000.0,-109006000.0,54168000.0,35090000.0,98061000.0,-286073000.0,24285000.0,,623000.0,13786000.0,0.0,0.737,0.006,4582708.0,6.69,10300000.0,975386.0,8.17,4011728.0,10544270.0,7.88,10544270.0,7.88,0.49,7.26,4582708.0,10544270.0,10300000.0,,405000.0,44425000.0,,1411188.0,,640000.0,,691000.0,952000.0,0.0,0.0,0.0,31500000.0,926000.0,,52031740.0,,,,,800000.0,,0.0,,,,,,,118000.0,,,,
2021-03-31,2021-05-13,10-Q,PRECISION BIOSCIENCES INC,DTIL,CIK0001357874,USD,445000.0,19263000.0,,,,,364536000.0,3632000.0,3632000.0,,,,262316000.0,219139000.0,,193460000.0,,193460000.0,103662000.0,5e-06,200000000.0,58032901.0,57222429.0,2900.0,53094000.0,131243000.0,11000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2176000.0,,-0.33,,,,,,,,,,2634000.0,27100000.0,,,,,,,,,,,,,,,,,-23000.0,9498000.0,,,,,,,,,221000.0,,9263000.0,,92914000.0,,,,619000.0,,1358000.0,,53000.0,814000.0,11967000.0,,2769000.0,,1086000.0,2134000.0,2848000.0,2022000.0,1909000.0,203494000.0,262316000.0,63797000.0,,,,36715000.0,-1125000.0,68072000.0,-18689000.0,637000.0,2.0,35091000.0,-18742000.0,491000.0,10058000.0,1996000.0,8062000.0,665000.0,6120000.0,,,,,,,,,,,0.079,,35000.0,1812000.0,2030000.0,392000.0,,,,,,,1125000.0,0.0001,10000000.0,0.0,0.0,6381000.0,,,,,,,,1297000.0,-18689000.0,,33887000.0,25593000.0,-304762000.0,16349000.0,,,3632000.0,0.0,0.7369,0.0066,,,,170316.0,10.92,106186.0,9803349.0,8.29,,,1.92,12.66,,,6800000.0,,87000.0,58822000.0,,676791.0,,418000.0,,1297000.0,952000.0,,0.0,,,236000.0,,56625024.0,,,,,,,,,,,,,,,,,,
2021-06-30,2021-08-12,10-Q,PRECISION BIOSCIENCES INC,DTIL,CIK0001357874,USD,478000.0,488000.0,,,,,384611000.0,3896000.0,3896000.0,,,6145438.0,230114000.0,188304000.0,10000000.0,173943000.0,,173943000.0,,5e-06,200000000.0,60093422.0,59282950.0,,22221000.0,75301000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,0.36,,,,,,,,,3612000.0,44300000.0,,,,,,,,,,,,,,,,,,9938000.0,,,,,,,,,,,,,,,,,,2102017.0,1343000.0,24000.0,48000.0,,11300000.0,,2769000.0,,1086000.0,2135000.0,2848000.0,1354000.0,1718000.0,129561000.0,230114000.0,36251000.0,,2431000.0,0.0,,,,21656000.0,,,47173000.0,21632000.0,,9582000.0,2060000.0,7522000.0,,5822000.0,,,,,,,,,,,,,5416000.0,1865000.0,1609000.0,487000.0,,24000.0,,,,,,0.0001,10000000.0,0.0,0.0,8457000.0,,,,,,,,,,,32780000.0,37235000.0,-283106000.0,68805000.0,,,,0.0,0.7307,0.0101,,,,,,,10592467.0,9.18,,,,,,,,,,100553000.0,,,,,14826000.0,1353000.0,952000.0,,0.0,,,,59841638.0,,57739622.0,,,,,,,,,,,,,,,,,
