end,filed,form,Name,Ticker,CIK,Currency,AccountsPayable,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccretionExpenseIncludingAssetRetirementObligations,AccrualForEnvironmentalLossContingencies,AccruedSalaries,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredLoanOriginationFeesNet,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetRetirementObligation,AssetRetirementObligationAccretionExpense,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,AssetsNet,AssetsNoncurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ConversionOfStockAmountIssued1,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,CostsOfMetalsSold,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtCurrent,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentUnamortizedDiscount,DecreaseInRestrictedCash,DeferredFinanceCostsNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesOther,Depreciation,DepreciationAndAmortization,DepreciationExpense,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DividendsAndInterestPaid,DividendsPayableCurrent,DividendsPreferredStock,DividendsPreferredStockCash,DividendsPreferredStockStock,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,ExplorationCosts,ExplorationExpenseMining,GainLossOnDerivativeInstrumentsNetPretax,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationTaxExemptIncome,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInAssetRetirementObligations,IncreaseDecreaseInDeposits,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRestrictedCash,InterestExpense,InterestIncomeExpenseNonoperatingNet,InterestPaid,InterestPayable,InterestPayableCurrent,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LossContingencyRangeOfPossibleLossMaximum,LossContingencyRangeOfPossibleLossMinimum,MineReclamationAndClosingLiabilityNoncurrent,MineralPropertiesNet,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,OtherInterestAndDividendIncome,OtherNoncashExpense,OtherNonoperatingIncomeExpense,PaymentOfFinancingAndStockIssuanceCosts,PaymentsForConstructionInProcess,PaymentsForProceedsFromDerivatives,PaymentsOfDebtExtinguishmentCosts,PaymentsOfDebtIssuanceCosts,PaymentsOfDividendsPreferredStockAndPreferenceStock,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockCapitalSharesReservedForFutureIssuance,PreferredStockDividendsAndOtherAdjustments,PreferredStockDividendsIncomeStatementImpact,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PreferredStockValueOutstanding,PrepaidExpense,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,ProceedsFromSaleOfOtherInvestments,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RealizedInvestmentGainsLosses,ReclamationAndMineShutdownProvision,RepaymentsOfNotesPayable,RestrictedCashAndCashEquivalentsAtCarryingValue,RetainedEarningsAccumulatedDeficit,RevenueMineralSales,RevenueOtherManufacturedProducts,Revenues,RoyaltyExpense,SalariesWagesAndOfficersCompensation,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedGoodsAndNonemployeeServicesTransactionValuationMethodExpectedDividendRate,ShareBasedGoodsAndNonemployeeServicesTransactionValuationMethodExpectedTerm,ShareBasedGoodsAndNonemployeeServicesTransactionValuationMethodExpectedVolatilityRate,ShareBasedGoodsAndNonemployeeServicesTransactionValuationMethodRiskFreeInterestRate,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharePrice,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForNoncashConsideration,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,TradingSecuritiesRealizedGainLoss,TreasuryStockShares,TreasuryStockValue,UnrealizedGainLossOnDerivatives,UnrealizedGainLossOnInvestments,UnrealizedGainLossOnSecurities,UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2009-12-31,2010-04-01,10-K,LKA GOLD INC /DE/,LKAI,CIK0000831355,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,213405.0,,,,,,,14990498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80253.0,,,,,,,,,,,,,,,,,,-87247.0,,,,,,,,
2010-06-30,2010-08-13,10-Q,LKA GOLD INC /DE/,LKAI,CIK0000831355,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,3827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31620.0,,,,,,,0.0,,,,27861.0,,,,43148.0,,,,,,,,,,,,,,,,,,,,,,,,40366.0,,,,,,,,,,,,,,,,,,,,,,-74055.0,,,,,,,,37500.0,131581.0,-2061.0,,,,0.0,,-71994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10679.0,,,,,,,,,129520.0,,,12393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.0,,,,14490498.0
2010-09-30,2010-11-15,10-Q,LKA GOLD INC /DE/,LKAI,CIK0000831355,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,17472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17304.0,,,,,,,-0.03,,,,103118.0,,,,42507.0,,,,,,,,,,,,,,,,,,,,,,,,30016.0,,,,,,,,,,,,,,,,,,,,,,-443044.0,,,,,,,,37500.0,196769.0,-36834.0,,,,0.0,,-406210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5375.0,,,,,,,,,159935.0,,,8269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,15192290.0
2010-12-31,2011-03-31,10-K,LKA GOLD INC /DE/,LKAI,CIK0000831355,USD,179923.0,,14247.0,89384.0,,,,61335.0,,183083.0,8239494.0,,,,28137.0,3974.0,36537.0,,,115507.0,3396.0,,854197.0,123809.0,617268.0,,,20084.0,-193321.0,,,,0.001,50000000.0,15390603.0,15303356.0,15391.0,,,,,,,390105.0,,358897.0,,,,,,,,,,,,50750.0,,,67826.0,,99369.0,,,,,,,-0.07,,,,497983.0,,,,185735.0,,,-1001036.0,0.0,0.0,,,,,,,,,78361.0,,-89384.0,134622.0,,,678.0,-10238.0,,,144303.0,,30505.0,170648.0,3288.0,,0.0,,1543452.0,854197.0,1427945.0,115507.0,,,113120.0,,140714.0,,0.0,,-334035.0,,-1001036.0,,,,185837.0,,,744841.0,150000.0,927333.0,-398488.0,,113120.0,,27.0,,-602548.0,,,16644.0,,,,,,,,,0.001,50000000.0,,0.0,0.0,,14341.0,,200000.0,5000.0,,,,,33.0,,67231.0,,800351.0,,6.0,,47642.0,,-8857448.0,528845.0,,528845.0,26384.0,,,0.0,42000.0,28137.0,,,,42000.0,,,,,,500000.0,0.8,,,,,,,,,,,1.7,-689255.0,,,,,10000.0,,,,,,,5000.0,,,,,-6.0,-87247.0,86692.0,184591.0,,,,,,15141332.0
2011-03-31,2011-05-13,10-Q,LKA GOLD INC /DE/,LKAI,CIK0000831355,USD,,,,,,,,,,,,,,,,,,,,,913.0,,,,,,,1236.0,-18848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12687.0,,,,,,,,,,,,-0.02,,,,175179.0,,,,46587.0,,,,,0.0,,,,,,,,,144103.0,,-47352.0,92757.0,,,,6968.0,,,60681.0,,300.0,,,,,,,,,,,,,,,,,,-18848.0,,-280024.0,,,,,,,,37500.0,356079.0,-219343.0,,,,0.0,,-60681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,85262.0,,,,,,,,,136736.0,,,11551.0,,,51100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84283.0,,,,,,15423159.0
2011-06-30,2011-08-15,10-Q,LKA GOLD INC /DE/,LKAI,CIK0000831355,USD,341319.0,,61476.0,104606.0,,,,129087.0,,199858.0,8430921.0,,,,,,,,,117333.0,,,835752.0,111662.0,600493.0,,,3452.0,,,,,0.001,50000000.0,15525603.0,15438356.0,15526.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,-0.02,,-0.02,,174568.0,,,,30396.0,,,,,,,,,,,,,,,,,,,,,,,,83825.0,,,249409.0,2670.0,,,,1964418.0,835752.0,1847085.0,117333.0,,,123597.0,,,,,,,,-350949.0,,,,234000.0,,,829124.0,37500.0,417910.0,-267124.0,,123597.0,,0.0,,-83825.0,,,,,,,,,,,,0.001,50000000.0,,0.0,0.0,,3604.0,,,,,,,,,,169957.0,,800351.0,,,,,,-9488421.0,150786.0,,,5489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1128666.0,,,,,,,,,,,,,,,,,,87247.0,86692.0,,,0.0,,16793394.0,,15509394.0
2011-09-30,2011-11-14,10-Q,LKA GOLD INC /DE/,LKAI,CIK0000831355,USD,175314.0,,72128.0,0.0,,,,146406.0,,209200.0,8442436.0,,,,,,,,,118246.0,,,807249.0,92501.0,591151.0,,,89478.0,,,,,0.001,50000000.0,15560603.0,15473356.0,15561.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,,151197.0,,,,48604.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,296958.0,11139.0,,,,1883315.0,807249.0,1765069.0,118246.0,,,123597.0,,,,,,,,41050.0,,,,234000.0,,,829124.0,37500.0,265950.0,98336.0,,123597.0,,-57286.0,,-57286.0,,,,,,,,,,,,0.001,50000000.0,,0.0,0.0,,3023.0,,,,,,,,,,10804.0,,800351.0,,,,,,-9447371.0,364286.0,,,17845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1076066.0,,,,,,,,,,,,,,,,,,87247.0,86692.0,,,0.0,,17756777.0,,15472777.0
2011-12-31,2012-03-30,10-K,LKA GOLD INC /DE/,LKAI,CIK0000831355,USD,200877.0,200877.0,67205.0,0.0,,3652.0,,179067.0,179067.0,218541.0,9363164.0,360947.0,360947.0,,155404.0,0.0,0.0,,,119159.0,3652.0,,848738.0,143331.0,581810.0,,143331.0,143331.0,123247.0,,,0.0,0.001,50000000.0,8172302.0,8128678.0,8172.0,,,,,,,,1063124.0,,,,,,,974318.0,,-1058050.0,83732.0,,,35458.0,84283.0,,0.0,,0.0,,,,,,,-0.1,-0.2,,,587138.0,,,,158676.0,264423.0,,-537482.0,0.0,0.0,-844103.0,,721.0,25712.0,379593.0,1242.0,,,73912.0,,89384.0,372531.0,,,0.0,3864.0,,,259282.0,,300.0,86030.0,19607.0,,0.0,83289.0,1993547.0,848738.0,1874388.0,,,,,,0.0,,0.0,,123247.0,,-1572005.0,,,,1000321.0,234000.0,829124.0,62803.0,835947.0,2164284.0,-1312723.0,,,,0.0,,-259282.0,,,0.0,,,,,,,,,0.001,50000000.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,529000.0,537725.0,,800351.0,581810.0,0.0,,0.0,,-10429453.0,851561.0,851561.0,851561.0,44798.0,,1577146.0,1116451.0,,,,,250000.0,292000.0,1000000.0,0.9,,,500000.0,1000000.0,0.9,,,,1.0,,,,,0.0,360947.0,1.3,-1144809.0,,,,,,954000.0,,,,,275100.0,,325000.0,600100.0,,,0.0,43624.0,86692.0,84283.0,,,974317.0,,7820565.0,15641129.0
2012-03-31,2012-05-15,10-Q,LKA GOLD INC /DE/,LKAI,CIK0000831355,USD,216477.0,,75760.0,,,,,182612.0,,227882.0,9428999.0,,,,,,,,,120141.0,982.0,,696506.0,440.0,572469.0,,,440.0,-142891.0,,,0.0,0.001,50000000.0,16344603.0,16257356.0,16345.0,,,,,,,,,,,,,,,,,,,,9341.0,9341.0,,,,,,,,,,,,-0.04,,,,275110.0,,,,35565.0,-81217.0,,,,0.0,,,,,,,,,24155.0,,0.0,59472.0,,,,0.0,,,57429.0,,300.0,392057.0,27985.0,8.0,74008.0,,2078156.0,696506.0,1958015.0,,,,,,,,,,-142891.0,,-310849.0,,,,234000.0,,,829124.0,37500.0,172211.0,-253428.0,,,,8.0,,-57421.0,,,,,,,,,,,,0.001,50000000.0,,0.0,0.0,,,,,,,,,,,,99146.0,,800351.0,,,,,,-10740302.0,193893.0,,,10281.0,37500.0,,74008.0,,,,,,,,,,,,,,,,,,,,,,,,,-1381650.0,,,,,,,,,,,,,,,,,,87247.0,86692.0,0.0,,,,,,7714024.0
2012-06-30,2012-08-10,10-Q,LKA GOLD INC /DE/,LKAI,CIK0000831355,USD,121297.0,,77862.0,,,,,169837.0,,237223.0,9452796.0,,,,,,,,,121122.0,,,802838.0,116113.0,563128.0,,,116113.0,,,500000.0,,0.001,50000000.0,16344603.0,16257356.0,16345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,0.02,,298686.0,,,,50050.0,359692.0,,,,,,,,,,,,,,,,,,,,,,,57739.0,,,89170.0,384823.0,,,,2027235.0,802838.0,1906113.0,,,,,,,,,,,,133457.0,,,,1000321.0,,,62803.0,37500.0,168496.0,191196.0,,,,0.0,,-57739.0,,,,,,,,,,,,0.001,50000000.0,,0.0,0.0,,,,,,,,,,,,80946.0,,800351.0,,,,,,-10606846.0,658378.0,,,35650.0,37500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1224397.0,,,,,,,,,,,,,,,,,,87247.0,86692.0,,,,,9489302.0,,8172302.0
