end,filed,form,Name,Ticker,CIK,Currency,AccountsAndNotesReceivableNet,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableFairValueDisclosure,AccountsPayableInterestBearingInterestRate,AccountsPayableOtherCurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableTradeCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedMarketingCostsCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdvanceRoyaltiesNoncurrent,AdvancesToAffiliate,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivableNoncurrent,AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,AllowanceForDoubtfulAccountsReceivableRecoveries,AllowanceForDoubtfulAccountsReceivableWriteOffs,AllowanceForLoanAndLeaseLossesRealEstate,AllowanceForLoanAndLeaseLossesWriteOffs,AllowanceForLoanAndLeaseLossesWriteoffsNet,AllowanceForNotesAndLoansReceivableCurrent,Assets,AssetsCurrent,AssetsNoncurrent,BankOverdrafts,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashAndDueFromBanks,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CostOfGoodsAndServicesSold,CostOfGoodsSold,CurrentIncomeTaxExpenseBenefit,CustomerAdvancesCurrent,DebtInstrumentInterestRateStatedPercentage,DeferredIncomeTaxExpenseBenefit,DeferredRevenue,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,DeferredTaxAssetsTaxDeferredExpense,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceCurrent,DeferredTaxLiabilities,DepositLiabilitiesAccruedInterest,Deposits,DepositsAssetsCurrent,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DepreciationExpense,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToAffiliateCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,FeesAndCommissionsOther,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeLossIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInBookOverdrafts,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDeposits,IncreaseDecreaseInInterestAndDividendsReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInInventoryForLongTermContractsOrPrograms,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,InterestExpense,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestReceivable,InterestReceivableCurrent,InventoryNet,InvestmentIncomeInterest,LandSales,LeaseAndRentalExpense,LegalFees,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,MachineryAndEquipmentGross,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoninterestExpenseCommissionExpense,NonoperatingIncomeExpense,NotesAndLoansReceivableGrossCurrent,NotesAndLoansReceivableNetCurrent,NotesAndLoansReceivableNetNoncurrent,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableGross,NotesReceivableNet,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAccruedLiabilitiesCurrent,OtherAssets,OtherAssetsNoncurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,OtherOperatingIncomeExpenseNet,OtherPrepaidExpenseCurrent,PayablesToCustomers,PaymentsForAdvanceToAffiliate,PaymentsToAcquireNotesReceivable,PaymentsToAcquireReceivables,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromCollectionOfLoansReceivable,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromShortTermDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherNet,ProvisionForDoubtfulAccounts,PublicUtilitiesAllowanceForFundsUsedDuringConstructionCapitalizedInterest,ReceivableWithImputedInterestNetAmount,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueGoodsNet,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,StockholdersEquity,StockIssuedDuringPeriodSharesNewIssues,ValuationAllowanceAmount,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesPeriodIncreaseDecrease,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect
2010-07-31,2010-09-23,10-K,"Concrete Leveling Systems, Inc.",CLEV,CIK0001414382,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2426.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-31,2010-12-15,10-Q,"Concrete Leveling Systems, Inc.",CLEV,CIK0001414382,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.0,-1869.0,,,,,,,,,,,,183.0,,,,,,,,,,,,,,,,,,,,,,158.0,,158.0,,,-0.01,,,,,233.0,,,-30822.0,,,0.0,,,0.0,,,,,18844.0,-416.0,,,,,,,,148.0,,640.0,,-5000.0,,-919.0,,277.0,,,,,,954.0,,,,,,,,,,,-16448.0,,-30822.0,,35.0,,,,,,,,,,31090.0,-30857.0,,,,,,,,,,,,1889.0,,,,,,,,12690.0,,,-30822.0,,,,,,,,,,416.0,30932.0,,,,,,,,
2011-01-31,2011-03-17,10-Q,"Concrete Leveling Systems, Inc.",CLEV,CIK0001414382,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,159.0,,,,,-0.01,,,,,0.0,,,-29399.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,-1168.0,,,,,,,,1290.0,,,,,,,,,,,,,,,122.0,,,,,,,,,,29521.0,-29521.0,,,,,,,,,,,,,,,,,,,,,,,-29399.0,,,,,,,,,0.0,,29362.0,,,,,,,,
2011-04-30,2011-06-08,10-Q,"Concrete Leveling Systems, Inc.",CLEV,CIK0001414382,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,158.0,,,,0.0,,,,,0.0,,,-24194.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,-2007.0,,,,,,,,1384.0,,,,,,,,,,,,,-24194.0,,-623.0,,,,,,,,,,23571.0,-23571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,23413.0,,,,,,,,
2011-07-31,2011-10-25,10-K,"Concrete Leveling Systems, Inc.",CLEV,CIK0001414382,USD,,,60475.0,,,,,,365.0,365.0,,,,-1900.0,244165.0,,,,0.0,,,,,,,,,,77335.0,38875.0,38460.0,0.0,19710.0,19710.0,17284.0,,,,,,0.001,100000000.0,5585418.0,5585418.0,5585.0,23266.0,,,,,,0.0,,99800.0,,0.0,86100.0,,,,,,,,,,0.0,10.0,518.0,518.0,,-295528.0,,-0.02,,,,,26633.0,,,-99806.0,,,0.0,,,0.0,,,,,72943.0,-365.0,,,,0.0,,,,351.0,,4020.0,,,,-4992.0,,734.0,,,,,262.0,5359.0,,,,77335.0,,123113.0,1900.0,,,,-22339.0,,-99806.0,,367.0,,18538.0,38450.0,,48550.0,,,,,126806.0,-100173.0,,,14088.0,38460.0,,,,,,,,8073.0,,,,,,,,31550.0,,,-99806.0,1900.0,0.0,,,,,-295528.0,,49899.0,,126288.0,-45778.0,,-99600.0,,,,,
2011-10-31,2011-12-06,10-Q,"Concrete Leveling Systems, Inc.",CLEV,CIK0001414382,USD,,,80787.0,,,,,,,365.0,,,,-1900.0,244165.0,,,,,,,,,,,,,,58966.0,24734.0,,,2789.0,2789.0,-16921.0,,,,,,0.001,100000000.0,5585418.0,5585418.0,5585.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10.0,0.0,,0.0,-334356.0,,-0.01,,,,,0.0,,,-38828.0,,,0.0,,,0.0,,,,,20312.0,0.0,,447.0,,,,,,-400.0,,447.0,,0.0,,-1502.0,,226.0,,,,,662.0,801.0,,,,58966.0,,143572.0,,,,,-18469.0,,-38828.0,,-701.0,,,,,48250.0,,,,,38127.0,-38127.0,,,14535.0,,,,,,,,,1848.0,,,,,,,,-300.0,,,-38828.0,1900.0,0.0,,,,,,,0.0,0.0,38127.0,-84606.0,,,,,,5585418.0,
2012-01-31,2012-03-14,10-Q,"Concrete Leveling Systems, Inc.",CLEV,CIK0001414382,USD,,,102402.0,,,,,,300.0,22183.0,,,,-1900.0,244165.0,,,,,,,,,,,,,,60921.0,29147.0,,,943.0,943.0,-18767.0,,,,,,0.001,100000000.0,5585418.0,5585418.0,5585.0,0.0,,,,,,,,,,,,,,,,,,,,,5000.0,10.0,0.0,0.0,,,,0.0,,,,,0.0,,,-25817.0,,,0.0,,,0.0,,,,,41927.0,65.0,,,,,-5000.0,,,-459.0,,2605.0,,,,-1533.0,,451.0,,,,,721.0,741.0,,,,60921.0,,171344.0,1900.0,,,,-25507.0,,-25817.0,,-792.0,,,31764.0,,52250.0,,,,,25025.0,-25025.0,,,16692.0,,,,,,,,,3040.0,,,,,,,,3700.0,,,-25817.0,,0.0,,,,,-360173.0,,0.0,,25025.0,-110423.0,,,,,,5585418.0,
2012-04-30,2012-06-13,10-Q,"Concrete Leveling Systems, Inc.",CLEV,CIK0001414382,USD,,,124138.0,,,,,,,796.0,,,,-1900.0,244165.0,,,,,,,,,,,,,,66844.0,37565.0,,41.0,0.0,0.0,,,,,,,0.001,100000000.0,5585418.0,5585418.0,5585.0,299.0,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,,,,0.0,,,,,168.0,,,-24826.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,-1615.0,,,,,,,13372.0,680.0,,,,66844.0,,202091.0,,,,,,,-24826.0,,-935.0,,23397.0,29269.0,,60250.0,,,,,24059.0,-23891.0,,,17662.0,29279.0,,,-935.0,,,,,,,,,,,,,,,,,1900.0,0.0,,,,,-384997.0,,467.0,,24059.0,-135247.0,,,,,5585418.0,,
2012-07-31,2012-10-29,10-K,"Concrete Leveling Systems, Inc.",CLEV,CIK0001414382,USD,,,51547.0,,,,,,,800.0,,,,-1900.0,324355.0,,0.0,,0.0,0.0,,,,,,,,,99508.0,51267.0,48241.0,,9658.0,9658.0,-10052.0,,,,,,0.001,100000000.0,6395418.0,6395418.0,6395.0,138.0,,0.0,,,0.0,50000.0,50000.0,140200.0,0.0,0.0,124600.0,140200.0,,,15600.0,,,140100.0,,,0.0,10.0,0.0,0.0,,-414262.0,,-0.02,0.0,-0.34,,,629.0,,,-118734.0,,,0.0,0.0,,0.0,-38500.0,0.0,-38500.0,,72072.0,-435.0,-774.0,4635.0,,25000.0,,0.0,,-14709.0,,4635.0,,,,-6491.0,,913.0,,,0.0,1217.0,14971.0,2842.0,,15000.0,,99508.0,,183020.0,,,14200.0,,-32945.0,,-118734.0,,-3649.0,,24621.0,48231.0,,62750.0,,,,66000.0,115714.0,-115085.0,,-140100.0,18723.0,48241.0,48241.0,,-3649.0,,,,,8693.0,,,0.0,14200.0,,,0.0,14200.0,,,-118734.0,1900.0,0.0,,,,,-414262.0,,767.0,,115714.0,-83512.0,,-140100.0,,,5611975.0,,
2012-10-31,2012-12-12,10-Q,"Concrete Leveling Systems, Inc.",CLEV,CIK0001414382,USD,,,82252.0,,,,,,,800.0,,,,-700.0,324355.0,,,,,,,,,,,,,,99700.0,55128.0,,,2008.0,2008.0,-7650.0,,,,,,0.001,100000000.0,6395418.0,6395418.0,6395.0,183.0,,,,,,,50000.0,,,,,,,,,,,,,,,10.0,,,,,,-0.01,,,,,201.0,,,-33382.0,,33382.0,0.0,,,0.0,,,,,30705.0,,0.0,2869.0,0.0,0.0,,0.0,,-7214.0,,,,-3332.0,,-1869.0,,226.0,226.0,,,,22185.0,722.0,,,,99700.0,,216594.0,,,,,-10354.0,,-33382.0,,-1147.0,,26803.0,44562.0,,62750.0,,,,,,-32235.0,,,21592.0,,44572.0,,-1147.0,,,,,2704.0,,,3332.0,0.0,,,,0.0,,,-33382.0,700.0,0.0,,,,,-447644.0,,384.0,,32436.0,-116894.0,,,,,6395418.0,6395418.0,
