end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,BusinessCombinationContingentConsiderationLiabilityCurrent,CapitalizedContractCostAmortization,CapitalizedContractCostNetCurrent,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiability,ContractWithCustomerLiabilityRevenueRecognized,ConversionOfStockAmountConverted1,CostOfRevenue,DeferredCostsCurrent,DeferredOfferingCosts,DeferredRentCreditCurrent,Depreciation,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareDiluted,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestPaidNet,InvestmentIncomeInterest,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsMiscellaneousCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToParent,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,OtherReceivablesNetCurrent,PaymentForContingentConsiderationLiabilityFinancingActivities,PaymentsForProceedsFromOtherInvestingActivities,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToDevelopSoftware,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromStockOptionsExercised,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ResearchAndDevelopmentExpense,RestrictedCash,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,SalesAndExciseTaxPayableCurrent,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityAccretionToRedemptionValue,TemporaryEquityAccretionToRedemptionValueAdjustment,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquityLiquidationPreference,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivableWriteOffs,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,BusinessCombinationAcquisitionRelatedCosts,CapitalizedComputerSoftwareAmortization1,CapitalizedComputerSoftwareNet,CapitalizedContractCostNet,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredRentCreditNoncurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesOtherFiniteLivedAssets,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GoodwillForeignCurrencyTranslationGainLoss,GoodwillImpairmentLoss,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeTaxesPaidNet,IndefiniteLivedIntangibleAssetsExcludingGoodwill,IntangibleAssetsGrossExcludingGoodwill,InterestExpenseDebt,LeaseAndRentalExpense,NumberOfBusinessesAcquired,NumberOfOperatingSegments,NumberOfReportableSegments,NumberOfReportingUnits,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OtherAssetsMiscellaneousNoncurrent,OtherSundryLiabilitiesNoncurrent,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireBusinessesNetOfCashAcquired,ProceedsFromIssuanceOfConvertiblePreferredStock,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfLongTermDebt,RestrictedCashNoncurrent,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,StockIssued1,TemporaryEquityStockIssuedDuringPeriodValueNewIssues,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsPeriodIncreaseDecrease,ValuationAllowanceDeferredTaxAssetChangeInAmount,WriteOffOfDeferredDebtIssuanceCost
2021-06-30,2021-08-12,10-Q,"1stdibs.com, Inc",DIBS,CIK0001600641,USD,8812000.0,695000.0,11086000.0,17237000.0,-186000.0,423202000.0,3232000.0,786000.0,14762000.0,769000.0,35000.0,,204771000.0,188065000.0,,,0.0,,294000.0,176087000.0,179420000.0,,10350839.0,0.01,400000000.0,37811736.0,37803179.0,378000.0,-4133000.0,779000.0,,,7314000.0,0.0,,194000.0,700000.0,,-0.44,-0.44,,2690000.0,9900000.0,4743000.0,7224000.0,17385000.0,-4131000.0,0.0,,,,,,,1253000.0,4000.0,,23000.0,35185000.0,204771000.0,31900000.0,,,,-4131000.0,-7363000.0,-7363000.0,475000.0,21991000.0,-4606000.0,276000.0,1557000.0,1263000.0,3542000.0,-2000.0,0.0,3567000.0,3285000.0,,456000.0,3081000.0,,,,,,0.01,10000000.0,0.0,0.0,0.0,6645000.0,,,21924000.0,4687000.0,1463000.0,4541000.0,3333000.0,-253808000.0,24699000.0,1431000.0,11244000.0,,0.0,0.673,0.01,2016046.0,4.1,1700000.0,,,,8.68,117977000.0,4138569.0,6.3,117977000.0,4138569.0,6.3,,,61906000.0,500000.0,169586000.0,,,767000.0,305586000.0,117488000.0,1040000.0,3232000.0,3232000.0,0.0,0.0,0.01,0.0,0.0,0.0,16629401.0,16629401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,2021-11-12,10-Q,"1stdibs.com, Inc",DIBS,CIK0001600641,USD,3713000.0,858000.0,11277000.0,17848000.0,-232000.0,424260000.0,,789000.0,,789000.0,40000.0,,195058000.0,178522000.0,,,0.0,,264000.0,167094000.0,170427000.0,,10289315.0,0.01,400000000.0,37873700.0,37865143.0,379000.0,-6633000.0,909000.0,,,7515000.0,0.0,,194000.0,700000.0,,-0.17,-0.17,,2580000.0,8900000.0,6079000.0,7199000.0,18061000.0,-6587000.0,0.0,,,,,,,1212000.0,3000.0,,57000.0,31046000.0,195058000.0,27799000.0,,,,-6587000.0,-6587000.0,-6587000.0,339000.0,24987000.0,-6926000.0,709000.0,1400000.0,1136000.0,3540000.0,-46000.0,0.0,3701000.0,3247000.0,,285000.0,4008000.0,,,,,,0.01,10000000.0,0.0,0.0,0.0,5162000.0,,,22433000.0,4585000.0,1270000.0,4775000.0,3333000.0,-260395000.0,25576000.0,1541000.0,12863000.0,,,,,2083873.0,4.22,700000.0,,,0.0,,25304000.0,4051401.0,6.32,25304000.0,4051401.0,6.32,,,17054000.0,400000.0,164012000.0,,,,,,270000.0,,0.0,0.0,0.0,0.01,0.0,0.0,0.0,37832796.0,37832796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,2022-03-03,10-K,"1stdibs.com, Inc",DIBS,CIK0001600641,USD,4729000.0,701000.0,13745000.0,18514000.0,-229000.0,425769000.0,7061000.0,2865000.0,14762000.0,2839000.0,29000.0,4259473.0,192254000.0,175887000.0,,427000.0,0.0,447000.0,246000.0,168226000.0,171559000.0,113364000.0,10163245.0,0.01,400000000.0,38000086.0,37991529.0,380000.0,-20990000.0,944000.0,500000.0,305586000.0,32167000.0,0.0,0.0,194000.0,2900000.0,3112000.0,-1.08,-1.08,-16000.0,2174000.0,13000000.0,21293000.0,7202000.0,70564000.0,-20942000.0,21000.0,5055000.0,-52000.0,145000.0,-977000.0,-910000.0,1145000.0,1164000.0,16000.0,16000.0,146000.0,34816000.0,192254000.0,32211000.0,120050000.0,-2269000.0,-4401000.0,-20963000.0,-28024000.0,-28024000.0,1502000.0,93008000.0,-22444000.0,587000.0,867000.0,621000.0,3542000.0,-27000.0,0.0,3512000.0,2605000.0,-21000.0,1372000.0,2142000.0,640000.0,30000.0,5032000.0,129000.0,2110000.0,0.01,10000000.0,0.0,0.0,0.0,3951000.0,122993000.0,2729000.0,22973000.0,4459000.0,124000.0,19110000.0,3333000.0,-268482000.0,102731000.0,1721000.0,47414000.0,2839000.0,0.0,0.675,0.011,2079867.0,4.34,4800000.0,96376.0,7.07,1553567.0,6.2,24543000.0,3949943.0,6.46,24543000.0,3949943.0,6.46,4.03,10.25,16988000.0,1500000.0,157438000.0,,677569.0,767000.0,305586000.0,117488000.0,2729000.0,7061000.0,7061000.0,0.0,0.0,0.01,0.0,0.0,0.0,26059744.0,26059744.0,21200000.0,146000.0,0.0,200000.0,0.0,2800000.0,3200000.0,500000.0,800000.0,143000.0,0.0,0.0,21000.0,21000.0,0.0,0.0,0.0,1337000.0,2458000.0,0.0,1496000.0,41062000.0,1337000.0,32734000.0,3297000.0,488000.0,3047000.0,39725000.0,0.0,291000.0,231000.0,815000.0,-0.001,0.21,-0.272,0.002,0.003,-0.001,0.047,-0.01,7244000.0,636000.0,131000.0,97000.0,97000.0,97000.0,97000.0,,1155000.0,-10000.0,0.0,0.0,-20986000.0,44000.0,69000.0,9000.0,8408000.0,,4100000.0,,1.0,1.0,2.0,31269000.0,3883000.0,3968000.0,3968000.0,3791000.0,3755000.0,11904000.0,209000.0,4000.0,0.0,0.0,0.0,0.0,0.0,3333000.0,1685.0,16.28,312015.0,15.32,309530.0,15.3,800.0,100000.0,17.73,767000.0,,1016000.0,0.0,9000.0,5686000.0,
