end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccountsReceivableNetNoncurrent,AccretionExpense,AccruedBonusesCurrent,AccruedLiabilitiesCurrent,AccruedPayrollTaxesCurrent,AccruedRoyaltiesCurrent,AccruedRoyaltiesCurrentAndNoncurrent,AccruedSalesCommissionCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableChargeOffs,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivableNoncurrent,AllowanceForDoubtfulAccountsReceivableWriteOffs,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BankOverdrafts,BankruptcyClaimsAmountOfClaimsExpungedByBankruptcyCourt,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractWithCustomerLiabilityCurrent,ContributionsFromNoncontrollingInterests,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,CostOfGoodsAndServicesSold,CustomerDepositsCurrent,CustomerRefundableFees,CustomerRefundableFeesRefundPayments,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentAnnualPrincipalPayment,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleStockPriceTrigger,DebtInstrumentConvertibleThresholdTradingDays,DebtInstrumentConvertibleThresholdTradingDays,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DebtInstrumentPeriodicPaymentInterest,DebtInstrumentUnamortizedDiscount,DeferredCompensationLiabilityCurrent,DeferredRevenue,DeferredRevenueCurrent,DeferredRevenuePeriodIncreaseDecrease,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsDerivativeInstruments,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLossReserves,DeferredTaxAssetsValuationAllowance,DepositAssets,DepositsAssetsCurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeInstrumentsGainLossRecognizedInIncomeNet,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DirectOperatingCostRoyaltyExpense,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,DisposalGroupIncludingDiscontinuedOperationAccountsPayable,DisposalGroupIncludingDiscontinuedOperationAccruedLiabilities,DisposalGroupIncludingDiscontinuedOperationCash,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,DisposalGroupIncludingDiscontinuedOperationInterestExpense,DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,DisposalGroupIncludingDiscontinuedOperationOtherIncome,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,FairValueOfAssetsAcquired,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfIntangibleAssets,GainLossOnSaleOfBusiness,GainLossOnSaleOfCapitalLeasesNet,GainLossOnSaleOfPropertyPlantEquipment,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRestructuringOfDebt,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationDeductions,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseDepreciationAndAmortization,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDepositsOutstanding,IncreaseDecreaseInDueToAffiliatesCurrent,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestExpenseDebt,InterestExpenseOtherShortTermBorrowings,InterestPaid,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWorkInProcess,InventoryWriteDown,InvestmentOwnedAtCost,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LeaseAndRentalExpense,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LiabilitiesSubjectToCompromise,LitigationReserve,LitigationSettlementExpense,LoanProcessingFee,LongTermDebt,LongTermDebtCurrent,LongTermNotesPayable,MinorityInterest,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NonoperatingIncomeExpense,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NumberOfReportableSegments,NumberOfReportableSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAccruedLiabilitiesCurrentAndNoncurrent,OtherAssetImpairmentCharges,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherEmployeeRelatedLiabilitiesCurrent,OtherLiabilitiesCurrent,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidRoyalties,ProceedsFromBankDebt,ProceedsFromContributionsFromAffiliates,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfDebt,ProceedsFromMinorityShareholders,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromOtherShortTermDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromShortTermDebt,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfBankDebt,RepaymentsOfConvertibleDebt,RepaymentsOfLongTermDebt,RepaymentsOfOtherShortTermDebt,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,RevenuesFromExternalCustomers,SalesRevenueNet,SegmentReportingInformationNetAssets,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,ShareBasedGoodsAndNonemployeeServicesTransactionStockholdersEquity,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,ShortTermBorrowings,ShortTermNonBankLoansAndNotesPayable,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityPeriodIncreaseDecrease,StockIssued1,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,TaxesPayableCurrent,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2009-12-31,2010-04-16,10-K,CirTran Corporation,CIRX,CIK0000813716,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14167903.0,,,,,,,,,,,
2010-06-30,2010-08-23,10-Q,CirTran Corporation,CIRX,CIK0000813716,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16995.0,,,,,,,,,,,,,,,,-1011742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120652.0,,,,,-579784.0,,,,,,,,,,,,,,,,,,,,,,,20269.0,,,,,722317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-118174.0,-603778.0,,,,,,,,,1260982.0,-538665.0,,,,,,,,,,,,,,,,-183287.0,,,,,,,,,,,,,,,,-721952.0,,,,,,,,,,,,,,,2313843.0,,1260982.0,,,,,,,,,,,,,,,,,,,,,,,,1498972923.0,,1498972923.0
2010-09-30,2010-11-24,10-Q,CirTran Corporation,CIRX,CIK0000813716,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10318.0,,,,,,,,,,,,,,,,-278461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30385.0,,,,,-561648.0,,,,,,,,,,,,,,,,,,,,,,,20268.0,,,,,892916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72113.0,-586695.0,,,,,,,,,1219349.0,-326433.0,,,,,,,,,,,,,,,,-188149.0,,,,,,,,,,,,,,,,-514582.0,,,,,,,,,,,,,,,1733025.0,,1219349.0,,,,,,,,,,,,,,,,,,,,,,,,1498972923.0,,1498972923.0
2010-12-31,2011-04-15,10-K,CirTran Corporation,CIRX,CIK0000813716,USD,3331092.0,,629830.0,1215871.0,233560.0,,3218927.0,,,,,,29128672.0,,,6758.0,,,,367024.0,,,,,,4195900.0,2166756.0,,,203460.0,,4767.0,-3821.0,,,,0.001,17000.0,4500000000.0,1498972923.0,1498972923.0,1498968.0,,,,3161355.0,,-3646343.0,1117387.0,,,,,,,,,,,,,,,,,,,,,1882191.0,-393776.0,,,,,,,,,,,,109874.0,,,,653615.0,,,,-889297.0,,,1412646.0,,-2257582.0,,,,,,,,,,,420000.0,,,,,,1542684.0,,8650962.0,169459.0,-205462.0,,81074.0,,,,-81666.0,3140977.0,,,,,,,,,,,,,,,283501.0,,361536.0,,2525043.0,,-1430546.0,,,,420000.0,,,-889297.0,,-311194.0,,,,43326.0,,1177761.0,,74686.0,1930355.0,,,542356.0,,2065558.0,,20100.0,300000.0,6758.0,,,,,,23307697.0,4195900.0,23307697.0,,,,,,,,850620.0,,-7752529.0,,684419.0,,,-688240.0,,-2617653.0,-2336985.0,,,,,409442.0,,,,6113465.0,-2972488.0,,,,,,,,,,367024.0,379929.0,8267.0,,,85500.0,-1982150.0,,500000.0,,,,,,,,,,-13901.0,-48571.0,1895410.0,,-4954638.0,,335547.0,204653.0,,,,54169.0,,,1094350.0,-41969908.0,,,,9044902.0,,5738682.0,374783.0,,,,,,,,,,,3827538.0,,-11359268.0,-19111797.0,,,,,,,,,1498972923.0,,1498972923.0
2011-03-31,2011-05-23,10-Q,CirTran Corporation,CIRX,CIK0000813716,USD,,,,,35865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5829.0,1062.0,,,,,,,,,,,,,,,-195287.0,,,,,,,,,,,,,,,,,,,,,,,491593.0,,,,,,,,,,,,,,,,56428.0,,,,-7871711.0,,,,,-544065.0,,,,,,,,,,,,,-0.01,,,,,,,,,,20268.0,,,,,655848.0,,,,,,,,,,,,,,,-189398.0,,329430.0,,425133.0,,,,,-430464.0,63000.0,,,-7871711.0,,267586.0,,91822.0,,,,271790.0,,202718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36405.0,,,-35343.0,,-8033956.0,-575836.0,,,,,,,,,1170907.0,-515059.0,,,,,,,,,,,,,,,28500.0,-8094733.0,,,,,,,,,,,,33803.0,,387290.0,,-8609792.0,,,,,,,,,,384688.0,,,,,1395200.0,,1072148.0,98759.0,,,,,,,,,,,,,,,,,,,,,,,,1498972923.0,
2011-06-30,2011-08-18,10-Q,CirTran Corporation,CIRX,CIK0000813716,USD,3091612.0,,994300.0,1215871.0,,,5431810.0,,,,,,29128672.0,,,,,,,455253.0,,,,,,4170786.0,2250409.0,,,256819.0,,1907.0,,,,,0.001,17000.0,4500000000.0,1498972923.0,1498972923.0,1498968.0,,,,3161355.0,,133130.0,1117387.0,,,,,,,,,,,,,,,,,,,,,2580220.0,,,,,,,,,,,,,81086.0,,,,52337.0,,,,6005885.0,,,3336882.0,,534296.0,,,,,,,,,,,546000.0,,0.0,,,,,,,156189.0,,,20269.0,,45187.0,,,18199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232722.0,,,1961642.0,,,792393.0,,2065558.0,,,300000.0,,,,,,,27188368.0,4170786.0,27188368.0,,,,,,,,886265.0,,-8887462.0,,,,,,,5263106.0,-559097.0,,,,,401833.0,,,,1181309.0,-1163110.0,,,,,,,,,,,380723.0,8267.0,,,28500.0,5867119.0,,,,,,,,,,,,,,,,4704009.0,,240050.0,,,,,,,,,-44740760.0,,,685625.0,685625.0,4171329.0,1175606.0,5703.0,,,,,,,,,,,4416543.0,,-14130120.0,-23017582.0,,,,,,,,,1498972923.0,1498972923.0,1498972923.0
2011-09-30,2011-11-21,10-Q,CirTran Corporation,CIRX,CIK0000813716,USD,3644901.0,,488598.0,1215871.0,,,4876188.0,,,,,,29860138.0,,,,,,,455253.0,,,,,,3468354.0,1589292.0,,,280592.0,,2213.0,,,,,0.001,17000.0,4500000000.0,1799302289.0,1799302289.0,1799297.0,,,,3161355.0,,193278.0,1117387.0,,,,,,,,,,,,,,,,,,,,,2576566.0,,,,,,,,,,,,,81086.0,,,,43317.0,,,,1047330.0,,,2289552.0,,522316.0,,,,,,,,,,,614250.0,,0.0,,,,,,,149553.0,,,20268.0,,26400.0,26400.0,,117178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233165.0,,,1861173.0,,,600487.0,,2065558.0,,,300000.0,,,,,,,26230059.0,3468354.0,26230059.0,,,1122154.0,,,,,832065.0,,-9364051.0,,,,,,,-299331.0,-626589.0,,,,,151833.0,,,,1903931.0,-1786753.0,,,,,,,,,,,416908.0,10267.0,,,,860833.0,,,,,,,,,,,,,,,,-925920.0,,203371.0,,,,,,,,,-45040089.0,,,832772.0,832772.0,3468354.0,1877930.0,26001.0,,,,,,,,,,,3702043.0,,-13397654.0,-22761705.0,,,,,,,,,1551787200.0,1551787200.0,1551787200.0
2011-12-31,2012-04-16,10-K,CirTran Corporation,CIRX,CIK0000813716,USD,4079330.0,,27585.0,,36065.0,176858.0,2589709.0,,92559.0,,,5125129.0,29872151.0,26542.0,,,0.0,132063.0,1396885.0,1023156.0,1582895.0,,,26543.0,4245301050.0,1167065.0,692575.0,,,208193.0,,173780.0,169013.0,,,,0.001,17000.0,4500000000.0,1819302289.0,1819302289.0,1819297.0,,25500.0,3161355.0,3161355.0,,1118518.0,1317387.0,1317387.0,,,,,,,,,,,,,,,,,,,3485463.0,3485463.0,-1603272.0,170645.0,109929.0,78420.0,15990317.0,847086.0,11790805.0,90976.0,189054.0,,991688.0,15990317.0,,,163067.0,,189609.0,294717.0,1176339.0,,1176339.0,,,294717.0,,2142765.0,,,,,,,,,,,705056.0,,0.0,,,,1913075.0,,,,,,507216.0,529.0,186914.0,186914.0,186914.0,-196845.0,142917.0,,,,,,,3179279.0,679589.0,-2358388.0,87600.0,,,-228902.0,780647.0,,-602245.0,,2468283.0,,,,,,285056.0,,,1176339.0,,-77282.0,,-353793.0,,-616131.0,,966419.0,,382431.0,2054148.0,,502482.0,465074.0,2076066.0,2271008.0,157534.0,205450.0,300000.0,-27601.0,,,,,,26232964.0,1167065.0,26232964.0,,,1122154.0,,1305871.0,,,906585.0,,-8473176.0,,489128.0,489128.0,,-320115.0,-320115.0,-6297263.0,-746147.0,,30000.0,,,151833.0,,,,6378374.0,-6575219.0,,,,,,,30000000.0,185350.0,,,26136.0,2010.0,31627.0,443696.0,76547.0,-468191.0,,,,,,,,,,,,4733.0,,1128190.0,,-7043410.0,5297609.0,172480.0,,,,,,,,669295.0,-48267171.0,,,3064438.0,3064438.0,1167065.0,6246311.0,132063.0,,,,,,,,,,,3800263.0,,-16592723.0,-25081019.0,,28414.0,,,1003794.0,4000.0,,1103044.0,1590409839.0,1590409839.0,1590409839.0
2012-03-31,2012-05-21,10-Q,CirTran Corporation,CIRX,CIK0000813716,USD,4590306.0,,57899.0,,,,2609445.0,,,,,,29872151.0,,,,,,,935111.0,1582895.0,,,,,906013.0,450219.0,,,90063.0,,24992.0,-148788.0,,,,0.001,17000.0,4500000000.0,1839302289.0,1839302289.0,1839302.0,,,,3161355.0,,238150.0,1317387.0,,,,,,,,,,,,,,,,,,,,,3416698.0,-68765.0,,,,,,,,,,,,39028.0,,,,27509.0,,,,-133605.0,,,428322.0,,521004.0,,,,,,,,,,,771174.0,,0.0,,,,2173920.0,,,,,,,,,,,-140454.0,,,,,,,,,,,,,,,530976.0,,30314.0,,516341.0,,,,,39028.0,66118.0,,,-133605.0,,-186593.0,,32494.0,39028.0,,,255661.0,,,2309807.0,,,278482.0,,2270430.0,,,300000.0,,,,,,,27240008.0,906013.0,27240008.0,,,1122154.0,,,5000.0,,936585.0,,-8627146.0,,-176130.0,-176130.0,,27342.0,27342.0,-1134126.0,-153970.0,,,,,151833.0,,,,758376.0,-898830.0,,,,,,,,,,,49818.0,10822.0,,458696.0,,-389266.0,,,,,,,15000.0,25000.0,15000.0,,,-118130.0,,1000.0,,-1288096.0,,144972.0,,,,,,,,99000.0,-49401302.0,,,618700.0,618700.0,906013.0,738479.0,19897.0,,,,,,,,,,,3702263.0,,-17706849.0,-26333995.0,,,,,,,,,,1827524511.0,
2012-06-30,2012-11-21,10-Q,CirTran Corporation,CIRX,CIK0000813716,USD,4540417.0,,155817.0,,,,2445637.0,,,,,,29864129.0,,,,,,,935111.0,1582895.0,,,,,897965.0,454061.0,,,50042.0,,,,,,,0.001,17000.0,4500000000.0,1921502289.0,1921502289.0,1921502.0,,,,3161355.0,,8814.0,506754.0,,,,,,,,,,,,,,,,,,,,,4460501.0,,,,,,,,,,,,,,,,,22336.0,461248.0,-32925.0,,-32925.0,32925.0,,461248.0,,5011.0,,,,,,,,,,,771174.0,,0.0,,,,2297319.0,,,,,,,,,,,301930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282441.0,,,2478296.0,,449395.0,291715.0,1798498.0,2270430.0,314252.0,,300000.0,,,,,,,27863264.0,897965.0,27863264.0,,,1122154.0,2250000.0,,,,936585.0,,-8743116.0,,,,,,,-589517.0,-115970.0,,,,,151833.0,,,,692051.0,-390121.0,,,,,,,,,,,6529.0,21269.0,,619786.0,,-315366.0,,,,,,,,,,,,,,,,-705487.0,,122635.0,,,,,,,,,-49990814.0,,,315755.0,315755.0,,672868.0,19183.0,,,,,,,,,,,3860163.0,,-18222183.0,-26965299.0,,,,,,,,,,1881061840.0,
