end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccretionOfDiscount,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebtSubsequentAdjustments,AdjustmentsToAdditionalPaidInCapitalOther,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiability,ConversionOfStockAmountIssued1,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfRevenue,CostsAndExpenses,CostsAndExpensesRelatedParty,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleThresholdConsecutiveTradingDays1,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedPremium,DebtInstrumentUnamortizedPremiumCurrent,DeferredCosts,DeferredCostsCurrent,DeferredOfferingCosts,DeferredRevenue,DeferredRevenueAdditions,DeferredRevenueCurrent,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositLiabilitiesAccruedInterest,DepositsAssets,Depreciation,DepreciationDepletionAndAmortization,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DueToAffiliateCurrent,DueToOfficersOrStockholdersCurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,ExplorationAndProductionCosts,FeesAndCommissionsTransferAgent,GainLossOnDispositionOfAssets,GainLossOnSaleOfSecuritiesNet,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GoodwillImpairmentLoss,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToAffiliates,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,IncrementalCommonSharesAttributableToConversionOfPreferredStock,InterestExpense,InterestExpenseDebt,InterestOnConvertibleDebtNetOfTax,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryNet,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesSubjectToCompromiseDebtAndAccruedInterest,LongTermDebt,MachineryAndEquipmentGross,MarketableSecuritiesCurrent,MarketableSecuritiesGainLoss,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,NoninterestExpenseOfferingCost,NonoperatingIncomeExpense,NotesIssued1,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAmortizationOfDeferredCharges,OtherAssets,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherDepreciationAndAmortization,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherNoncashIncomeExpense,OtherOperatingIncomeExpenseNet,OtherPrepaidExpenseCurrent,OtherTaxExpenseBenefit,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockDividendsIncomeStatementImpact,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PreferredUnitsOutstanding,PremiumsWrittenGross,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidInsurance,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfMediumTermNotes,ProceedsFromIssuanceOfRedeemablePreferredStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLegalSettlements,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfAvailableForSaleSecurities,ProceedsFromSaleOfProductiveAssets,ProfessionalAndContractServicesExpense,ProfitLoss,PropertyPlantAndEquipmentFairValueDisclosure,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RelatedPartyTransactionDueFromToRelatedPartyCurrent,ReorganizationItems,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalariesAndWages,SalesRevenueNet,SeveranceCosts,SeveranceCosts1,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeituresAndExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,SharesIssuedPricePerShare,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteSubscriptionsReceivable,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedDuringPeriodValue,UnrealizedGainLossOnSecurities,UnrealizedGainOnSecurities,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2009-12-31,2010-05-14,10-K,ADVANTEGO CORP,ADGO,CIK0000869531,USD,,,,,,,,,,,,,,,,,,,,,,2029.0,,1368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2639666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-20,10-Q,ADVANTEGO CORP,ADGO,CIK0000869531,USD,,,,,0.0,,,,,,,,,,,,,,,,,,,4900.0,,,,,,,,,,,,,,,-345606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,0.0,,,,,,,13297.0,,,,,,183471.0,,,-345606.0,,-345606.0,-0.06,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-148787.0,,,,,,,,,,,,,,,0.0,,,,-345606.0,-345606.0,,,-148787.0,,,,,196819.0,-196819.0,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5448019.0
2010-09-30,2010-11-22,10-Q,ADVANTEGO CORP,ADGO,CIK0000869531,USD,,,,,18125.0,,,,,,,,,,,,,,,,,,,158370.0,,,,,,,,,,,,,,,3894943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,-21579.0,,,,,,,19298.0,,,,3723251.0,,215894.0,,,-348748.0,,-348748.0,0.45,0.27,4055691.0,0.5,0.29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-95380.0,,,,,,,,,,,,,,,0.0,,,,3706943.0,,,,-113505.0,,,,,235243.0,-235243.0,,,,,,,188000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13808002.0,,8166137.0
2010-12-31,2011-04-12,10-K,ADVANTEGO CORP,ADGO,CIK0000869531,USD,210713.0,,,0.0,99890.0,,,51782.0,8948.0,586000.0,64172272.0,,,,,,,,7390305.0,3410049.0,,1670949.0,,1670949.0,1668920.0,,,,,,,0.0,0.0001,,2000000000.0,9335445.0,9335445.0,934.0,2949509.0,,,,108542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0,205.0,-71768.0,,,,,,,54771.0,,,,4349301.0,,836400.0,,,-1410064.0,,-1410064.0,-0.21,0.19,3773573.0,0.56,0.31,0.0,0.0,,,,,,-564774.0,,202688.0,,-224989.0,,,,,,328643.0,,,,,2400.0,,,,,367944.0,,,33751.0,,469006.0,,0.0,1241453.0,7390305.0,1241453.0,,,9204.0,1738000.0,-50854.0,51300.0,3517152.0,-1899532.0,2363508.0,,,,-518688.0,,401410.0,,,891376.0,-891376.0,,,,,,,586000.0,,,,,,,,,,0.01,10000000.0,648887.0,648887.0,6489.0,,,1100.0,,,,,,,,,,,3467152.0,276300.0,86050.0,,,,,,,,,3989204.0,3980256.0,99890.0,,,200000.0,111050.0,-58616843.0,,,,0.0,,,59830.0,,,,,,,,,,,,460833.0,,,6148852.0,,,,,,,,,,,,,,,,,,,,,,,,,12333169.0,,6691304.0
2011-03-31,2011-05-12,10-Q,ADVANTEGO CORP,ADGO,CIK0000869531,USD,,,,,6458.0,,,,,,,,,,,,,,,,,884736.0,,,-786213.0,,,,,,,,,,,,,,-655835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,51.0,,,,,,,,3638.0,,,,,,229574.0,,,,,-277835.0,,,,,,0.0,0.0,,,,,,-22572.0,,0.0,,-51782.0,,,,,,-406733.0,,,,,,,,,,38114.0,,,426804.0,,,,4200.0,,,,,,,,-6458.0,-53000.0,0.0,-733213.0,-277835.0,,,,-44572.0,,,,,233263.0,-233263.0,,,,,,,-378000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,53000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-15,10-Q,ADVANTEGO CORP,ADGO,CIK0000869531,USD,199524.0,,,9514.0,0.0,,,0.0,-9050.0,-271560.0,64292073.0,,,,,,,,5173934.0,1193780.0,,,,383366.0,,,,,,,,0.0,0.0001,,2000000000.0,14525044.0,14525044.0,1452.0,-717351.0,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,0.0,,,,,,,5906.0,,,,,0.0,209679.0,,,-237791.0,,-237791.0,-0.02,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10139.0,,,,,19115.0,,,283639.0,5173934.0,283639.0,,,9204.0,799800.0,-12016.0,,,,-237791.0,-237791.0,,,-22155.0,,15000.0,,,215636.0,-215636.0,,,,,,,-479560.0,,,,,,,,,0.0,0.01,10000000.0,40000.0,40000.0,800.0,,,1100.0,,,,,,,,,,,,,,,,,,,,,,3989204.0,3980154.0,,,,,,-59132469.0,,,,0.0,,,,,,,,,,,,,,,,,,4890296.0,,,,,,,,,,,,,,,,,,,,,,,,,,9723979.0,9723979.0
2011-09-30,2011-11-14,10-Q,ADVANTEGO CORP,ADGO,CIK0000869531,USD,197854.0,,,8597.0,0.0,,,0.0,-9102.0,-488400.0,64307073.0,,,,,,,,4723035.0,742933.0,,271235.0,,271235.0,,,,,,,,,0.0001,,2000000000.0,14525044.0,14525044.0,1452.0,-465539.0,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,0.0,,,,,,,3889.0,,,,0.0,,221965.0,,,-248699.0,,-248699.0,-0.02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1311.0,,,,,20425.0,,,283279.0,4723035.0,283279.0,,,9204.0,462000.0,-21483.0,,,,-248699.0,,,,-22794.0,,15000.0,,,225905.0,-225905.0,,,,,,,-216840.0,,,,,,,,,,0.01,10000000.0,80000.0,80000.0,800.0,,,1100.0,,,,,,,,,,,,,,,,,,,,,,3989204.0,3980102.0,,,,,,-59381168.0,,,,0.0,,,,,,,,,,,,,,,,,,4439757.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14525044.0,14525044.0
2011-12-31,2012-03-30,10-K,ADVANTEGO CORP,ADGO,CIK0000869531,USD,43244.0,,,6744.0,6458.0,,,0.0,9153.0,-444055.0,64337063.0,,,,,,,0.0,4565555.0,585504.0,,118835.0,,118835.0,-1552114.0,,,,,,,,0.0001,,2000000000.0,14625044.0,0.0,1462.0,-1872905.0,,,,50000.0,,,,,,,,111888.0,1444660.0,75000.0,,,,,,,,,,,,,,,,,6049000.0,-6087000.0,,,205.0,205.0,0.0,,250.0,,,,,0.0,,,,0.0,,829826.0,,,-933431.0,,-933431.0,-0.07,0.0,90581.0,0.01,0.0,0.0,0.0,,796000.0,,799000.0,-1595000.0,-141828.0,,-6744.0,,-51782.0,,,,,,-419928.0,,,,,0.0,,,,,65874.0,,,463106.0,,21734.0,,4200.0,129978.0,4565555.0,129978.0,,65000.0,51.0,458825.0,-31068.0,-386410.0,165067.0,-1330771.0,-933431.0,,,,-103400.0,,15000.0,,,830031.0,-830031.0,17904000.0,,,,-1030055.0,,-1030055.0,,,,,,,-796000.0,,,0.01,10000000.0,80000.0,80000.0,800.0,,,1100.0,,,,,,,,,,,165067.0,0.0,0.0,,,,,,,-842850.0,,3989204.0,3980051.0,0.0,,,386410.0,0.0,-59459693.0,,,,0.0,,,0.0,,,,,,,,,,-50632.0,,410201.0,,,4435577.0,4435577.0,,,,3820233.0,,,,,,,,,,,,4200.0,,36888.0,,,1074400.0,,,15139152.0,12558707.0,12558707.0
2012-03-31,2012-05-11,10-Q,ADVANTEGO CORP,ADGO,CIK0000869531,USD,56646.0,,,7797.0,0.0,,,,9204.0,-312355.0,64352063.0,,,,,,,,4497560.0,517560.0,,78032.0,,78032.0,-40803.0,,,,,,,,0.0001,,2000000000.0,14625044.0,14625044.0,1462.0,-97694.0,,,,50000.0,,,,,,,,,,75000.0,,,,,,,,,,,,,,,,,,,,,51.0,51.0,,,,,,,,0.0,,,,,,172968.0,,,,,-229394.0,-0.02,,,,,0.0,0.0,,,,,,13402.0,,-1053.0,,0.0,,,,,,1297.0,,,,,,,,,,1296.0,,,463106.0,,23031.0,,0.0,144678.0,4497560.0,144678.0,,,9204.0,430630.0,-55079.0,0.0,104815.0,-145618.0,-229394.0,,,,-56375.0,,15000.0,,,173019.0,-173019.0,,,,,,,131700.0,,,,,,,,,,0.01,10000000.0,80000.0,80000.0,800.0,,,1100.0,,,,,,,,,,,,,,,,104815.0,,,,,,3989204.0,3980000.0,,,,0.0,,-59689087.0,,,,0.0,,,,,,,,,,,,,,,,,,4352883.0,,,,,,,,,,,,,,,,,,,,,,,,,,14625044.0,
2012-06-30,2012-07-31,10-Q,ADVANTEGO CORP,ADGO,CIK0000869531,USD,2341.0,,,725.0,0.0,,,,,-276989.0,64596082.0,,,,,,,,4384713.0,404713.0,,39132.0,,39132.0,,,,,,,,,0.0001,,2000000000.0,23366328.0,23366328.0,2336.0,-220467.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,-65207.0,152824.0,,,,,-255833.0,-0.02,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,869.0,,,,,5063.0,,,7405.0,4384713.0,7405.0,,,0.0,363756.0,-36933.0,,,,-255833.0,,,,-103009.0,,0.0,,,152824.0,-152824.0,,,,,,,35366.0,,,,,,,,,,0.01,10000000.0,80000.0,80000.0,800.0,,,1100.0,,,,,,,,,,,,,,,,,,,,,,,3980000.0,,,,,,-59944921.0,,,,0.0,,,,,,,,,,,,,,,,,,4377308.0,,,,,,,,,,,,,,,,,,,,,,,,,,17026496.0,
