end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableBilledForLongTermContractsOrPrograms,AccountsReceivableGrossCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedSalariesCurrent,AccruedVacationCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdvanceRoyalties,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,BankOverdrafts,CapitalizedComputerSoftwareNet,Cash,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockValue,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentAnnualPrincipalPayment,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountPremiumNet,DebtorReorganizationItemsGainLossOnSettlementOfOtherClaimsNet1,DeferredCreditsAndOtherLiabilitiesCurrent,DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAdjustment,DeferredTaxAssetsGross,DeferredTaxLiabilitiesDeferredExpenseCapitalizedPatentCosts,Depreciation,DepreciationAndAmortization,DerivativeAssetsCurrent,DerivativeLiabilities,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,ExtinguishmentOfDebtAmount,ExtinguishmentOfDebtGainLossNetOfTax,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,FinancialGuaranteeInsuranceContractsPremiumsReceivableAccretionOfDiscountOnPremiumReceivable,FinancialInstrumentsOwnedDerivativesAndOtherContractualAgreementsAtFairValue,FinancingInterestExpense,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainLossOnSaleOfInvestments,GainLossOnSaleOfOtherAssets,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRestructuringOfDebt,GoodFaithAndMarginDepositsWithBrokerDealers,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromEquityMethodInvestments,IncreaseDecreaseDueFromOtherRelatedParties,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInBookOverdrafts,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInFinishedGoodsAndWorkInProcessInventories,IncreaseDecreaseInIntangibleAssetsCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidRoyalties,IncrementalCommonSharesAttributableToContingentlyIssuableShares,IndefiniteLivedIntangibleAssetsAcquiredDuringPeriod,IntangibleAssetsCurrent,InterestExpense,InterestExpenseOther,InterestExpenseTrustPreferredSecurities,InterestPaid,InterestPayable,InterestPayableCurrent,InventoryFinishedGoods,InventoryGross,InventoryRawMaterials,InventoryWriteDown,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseholdImprovementsGross,LessorOperatingLeaseIndemnificationPaymentReceived,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseReportedClaimsAmount,LoansPayable,LoansPayableCurrent,MachineryAndEquipmentGross,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrent,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsReceivableCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OptionIndexedToIssuersEquityStrikePrice1,OtherAdditionalCapital,OtherExpenses,OtherIncome,OtherInventorySupplies,PaymentsForLoans,PaymentsOfDebtExtinguishmentCosts,PaymentsToAcquireManagementContractRights,PaymentsToAcquireOtherProductiveAssets,PaymentsToFundLongtermLoansToRelatedParties,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromCollaborators,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromLicenseFeesReceived,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromSaleOfOtherAssets1,ProceedsFromSaleOfOtherAssetsInvestingActivities,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSecuredNotesPayable,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,RegulatedOperatingRevenueExplorationAndProduction,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromRelatedParties,RevenueNotFromContractWithCustomer,Revenues,SecuredLongTermDebt,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeituresAndExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,SharePrice,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueStockOptionsExercised,TaxesAndLicenses,UnrealizedGainLossOnDerivatives,ValuationAllowancesAndReservesBalance,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,WriteOffOfDeferredDebtIssuanceCost
2009-12-31,2010-04-15,10-K,"Skinvisible, Inc.",SKVI,CIK0001085277,USD,,,,,,,,,,,,,,,,,,,,,25868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-849562.0,,,,,,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,"Skinvisible, Inc.",SKVI,CIK0001085277,USD,,,,,,,,,,,,,,,,,,,,,23692.0,,,,,,,,,,,,,,,,12662.0,,,,,,,,,,,,,,,,,,,15529.0,,,,,,,,,,,,,,,,,,,,,,,,,,16322.0,,,0.0,,,,,,,,,,,,,,,,,,,,,-23993.0,,,,,,,,,,,,,,,,,,,,,,,,-224304.0,,,,,214633.0,-198311.0,,,,,,,,,,-23993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28984.0,,199104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95723157.0,
2010-09-30,2010-11-15,10-Q,"Skinvisible, Inc.",SKVI,CIK0001085277,USD,,,,,,,,,,,,,,,,,,,,,10036.0,,,,,,,,,,,,,,,,2188.0,,,,,,,,,,,,,,,,,,,7311.0,,,,,,,,,,,,,,,,,,,,,,,,,,21773.0,,,0.0,,,,,,,,,,,,,,,,,,,,,-27006.0,,,,,,,,,,,,,,,,,,,,,,,,238255.0,,,,,233022.0,-211249.0,,,,,,,,,,-27006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23961.0,,225711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96006954.0,
2011-03-31,2011-05-16,10-Q,"Skinvisible, Inc.",SKVI,CIK0001085277,USD,,,,,,,,,,,,,,,139503.0,,,,,,1351.0,,,-1130.0,,,,,,,,,,,,,328.0,,,,,,,,,19784.0,,,,,,,,,,12686.0,,,,,,,,,,,,,,,,,,,,,,,,,,30904.0,,,0.0,,,20630.0,-250000.0,,,,,,,,,438.0,,,-11510.0,,,-14583.0,,-27156.0,,,,,,,,,,,,,,,,,,,,,88200.0,-14583.0,-74747.0,-361621.0,,,,,365369.0,-334465.0,,,,,,,,,,-27156.0,,,,,,,,,,,63000.0,,25200.0,,,,,,,,,,,,,,,,,,,,31232.0,,352683.0,85800.0,,,,,,,,,,,,,,,,,,,,,,,56056.0,,,,,,,,,,102554925.0,
2011-06-30,2011-08-11,10-Q,"Skinvisible, Inc.",SKVI,CIK0001085277,USD,650764.0,,,210000.0,,,,,,,18862343.0,,,,,,532451.0,269997.0,,,730.0,,,,,,0.001,200000000.0,102253759.0,,,102255.0,,,61404.0,,,,,,,,,,,,,,,,444792.0,,,,,12299.0,,,1145.0,,,,,,,,,,,,,,256030.0,,,,,,,,,55915.0,,,0.0,,,,,,,,,,,,,,,,,,,,,-20625.0,,,,45719.0,,16157.0,,,,,,,1753310.0,532451.0,1753310.0,,25456.0,,,,,,,-169964.0,,,518528.0,,205254.0,-149339.0,,,,,,,,,,-20625.0,,,,,,,,41965.0,,,,,,,,,,,,,,,6424.0,,,,,,,-20185457.0,,,55915.0,,192955.0,,,,,,,,,,,,,,,,,,-1220859.0,,,,,,,,,,,,,,,,100710034.0,
2011-09-30,2011-11-14,10-Q,"Skinvisible, Inc.",SKVI,CIK0001085277,USD,597705.0,,,203732.0,,,,,,,19056232.0,,,,,,531612.0,265708.0,,,730.0,,,,,,0.001,200000000.0,104841759.0,,,104843.0,,,60928.0,,328.0,,,,,,,,,,,,,,417292.0,,,,,12686.0,,,1145.0,,,,,,,,,,,,,,259859.0,,,,,,,,,30904.0,,,0.0,,,,,,,,,,,,,,,,,,,,,-27156.0,,,,,68964.0,15829.0,,,,,,,1918015.0,531612.0,1918015.0,,31894.0,,,,,,,361621.0,,,,,365369.0,-334465.0,,,,,,,,,,-27156.0,,,,,,,,39412.0,,,,,,,,,,,,,,,6045.0,,,,,,,-20547478.0,,,31232.0,,352683.0,,,,,,,,,,,,,,,,,,-1386403.0,,,,,,,,,,,,,,,,102554925.0,
2011-12-31,2012-04-16,10-K,"Skinvisible, Inc.",SKVI,CIK0001085277,USD,623972.0,,,1105.0,,,,-330002.0,,,20268177.0,,,,584559.0,,296917.0,27034.0,,,1218.0,,,-1263.0,,,0.001,200000000.0,106592159.0,,,106594.0,,,62475.0,,1680.0,,,,,,118653.0,,,5815.0,,,,,229792.0,,,,1633.0,56313.0,,,1145.0,,,,,,,,,,,,,,264166.0,113635.0,,,,,-5105.0,,,178505.0,,,-0.01,,,-14749.0,-1105.0,,,,,,,,,1642.0,,,5390.0,,,-87404.0,,-127152.0,,,4051.0,,,14953.0,,,,,12569.0,,1041089.0,296917.0,1041089.0,,27661.0,,55463.0,,278601.0,-87404.0,-192460.0,-1360485.0,,,,,1406733.0,-1228228.0,,,,,56177.0,,,,,-132257.0,,,,,,,,8613.0,,,223001.0,,25200.0,18000.0,,,,,,,,335718.0,5717.0,,,12400.0,,,,-21118943.0,,,180185.0,,1350420.0,155100.0,,,,,,,,,,,,,,,,,-744172.0,,,,,,81575.0,,,,,,,,,,101370461.0,
2012-03-31,2012-05-15,10-Q,"Skinvisible, Inc.",SKVI,CIK0001085277,USD,766044.0,,,605.0,,,,,,,20343862.0,,,,126246.0,,335373.0,54800.0,,,1199.0,,,-19.0,,,0.001,200000000.0,108228909.0,,,108230.0,,,72590.0,,876.0,,,,,,4664.0,,,33758.0,,,,,212292.0,,,,314.0,17718.0,,,7145.0,,,,,,,,,,,,,,275171.0,,,,,,1727.0,,,29202.0,,,0.0,,,143800.0,500.0,-6000.0,,,,,,,,876.0,,,-23161.0,,,-28409.0,,-34748.0,,,,,33758.0,14077.0,,,,,,,1339127.0,335373.0,1339127.0,,27661.0,,,,49125.0,-28409.0,-20735.0,-336903.0,,,,,333084.0,-303882.0,,,,,13687.0,,,,,-33021.0,25000.0,,,,,,,31774.0,,,,,31000.0,14000.0,,,,,,,,,5402.0,,,4125.0,,,,-21455846.0,,,30078.0,,315366.0,,,,,,,,,,,,,,,,,,-1003754.0,,,,,,41659.0,,,,,,,,,,104559568.0,
2012-06-30,2012-08-14,10-Q,"Skinvisible, Inc.",SKVI,CIK0001085277,USD,723916.0,,,10000.0,,,,330630.0,,,20616799.0,,,,,,358079.0,73120.0,,,6705.0,,,,,,0.001,200000000.0,109020909.0,,,109022.0,,,154349.0,,1068.0,,,,,,,,,,,,,,194792.0,,,,,17895.0,,,1145.0,,,,,,,,,,,,,279871.0,279871.0,113635.0,,,,,836.0,,,29482.0,,,0.0,,,,,,,,,,,,,,,,,,,,,-35272.0,,,,,21412.0,13201.0,,,,,12569.0,,1475757.0,358079.0,1475757.0,,27661.0,,55463.0,,,,,-387653.0,,,,,381863.0,-352381.0,25983.0,,,9601.0,,,,,,-35272.0,,,,,,,,42069.0,,,,,,,,,,,,,,335718.0,5088.0,,,,,,,-21843499.0,,,30550.0,,363968.0,,,,,,,,,,,,,,,,,,-1117678.0,,,,,,,,,,,,,,,,105275699.0,
2012-09-30,2012-11-19,10-Q,"Skinvisible, Inc.",SKVI,CIK0001085277,USD,719527.0,,,10000.0,,,,330944.0,,,20611698.0,,,,,,384471.0,102547.0,,,67143.0,,,,,,0.001,200000000.0,108736909.0,,,108738.0,,,383298.0,,,,,,,,,,,,,,,,179792.0,,,,,8068.0,,,1145.0,,,,,,,,,,,,,277150.0,277150.0,113635.0,,,,,-36.0,,,22920.0,,,0.0,,,,,,,,,,,,,,,,,,,,,-11866.0,,,,,23174.0,5955.0,,,,,12569.0,,1796740.0,384471.0,1796740.0,,22661.0,,55463.0,,,,,-288906.0,,,,,324924.0,-302004.0,17172.0,,,9601.0,,,,,,13098.0,25000.0,,,,,,,18304.0,,,,,,,,,,,,,,335718.0,4774.0,,,,,,,-22132705.0,,,22920.0,,316856.0,,,,,,,,,,,,,,,,,,-1412269.0,,,,,,,,,,,,,,,,105073960.0,
2012-12-31,2013-04-16,10-K,"Skinvisible, Inc.",SKVI,CIK0001085277,USD,636314.0,,,27299.0,,,,318519.0,213205.0,,20841670.0,,,,571844.0,,754247.0,498235.0,,,450507.0,,,449289.0,,,0.001,200000000.0,109507409.0,,1800.0,109507.0,,,1088386.0,,4627.0,,,,,,420642.0,,,18970.0,,-666782.0,102200.0,,19792.0,,,,1257.0,51842.0,,,1145.0,,,7661.0,,,,,,,,,,251553.0,251553.0,113635.0,6000.0,,,6000.0,14388.0,,,265671.0,,,0.01,,,84577.0,-26194.0,,,,,,,,,-3816.0,,,8098.0,,,-37971.0,,-173780.0,,,11389.0,,25264.0,18769.0,,,,39006.0,12569.0,,2372635.0,754247.0,2372635.0,,1991.0,,45208.0,,1020164.0,-31971.0,-538904.0,-1452421.0,,593227.0,,,1589650.0,-1323979.0,,5526.0,33156.0,37231.0,53708.0,,,,,-128442.0,25000.0,,-20000.0,,,,,515.0,,,,,-20000.0,1238900.0,,,,,,6000.0,,322978.0,4459.0,,,-3736.0,,195000.0,,-22571365.0,,,270298.0,,1537808.0,,,,,,,,,,,,,,,,,,-1618388.0,,,,,,116145.0,,,,,,,,,,108703907.0,
