end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedRoyaltiesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesDebtSecuritiesCurrent,AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommitmentsFairValueDisclosure,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountConverted1,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredCosts,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,Depreciation,DepreciationDepletionAndAmortization,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAsset,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InvestmentsAndCash,LeaseAndRentalExpense,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,OtherLiabilitiesNoncurrent,PaymentsForRoyalties,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToDevelopSoftware,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfRedeemablePreferredStock,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,ProceedsFromStockOptionsExercised,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyTransactionAmountsOfTransaction,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashNoncurrent,RetainedEarningsAccumulatedDeficit,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharePrice,ShortTermLeaseCost,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityAccretionToRedemptionValue,TemporaryEquityAccretionToRedemptionValueAdjustment,TemporaryEquityCarryingAmountAttributableToParent,UnrecognizedTaxBenefits,VariableLeaseCost,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,CurrentForeignTaxExpenseBenefit,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,OtherLiabilities,RestructuringCostsAndAssetImpairmentCharges
2018-12-31,2019-03-29,10-K,TCR2 Therapeutics Inc.,TCRR,CIK0001750019,USD,2663000.0,280000.0,2802000.0,342000.0,0.0,945000.0,-106000.0,0.0,0.0,37298000.0,2133000.0,,2133000.0,19648486.0,129433000.0,125493000.0,1000.0,107000.0,75599000.0,75599000.0,75493000.0,0.0,0.0,75493000.0,75493000.0,0.0,14000.0,47674000.0,47964000.0,27863000.0,0.0,0.0001,20988730.0,914602.0,726990.0,0.0,-24357000.0,0.0,,,2012000.0,,,32000.0,14542000.0,5193000.0,1893000.0,172000.0,514000.0,14510000.0,,419000.0,419000.0,-114.75,0.0,0.21,-0.303,0.033,0.073,1676000.0,,,,,,,9002000.0,0.0,-24251000.0,-31941000.0,,-24251000.0,,2224000.0,,2450000.0,1433000.0,,,,,,,,,,,5899000.0,129433000.0,5465000.0,122940000.0,-76339000.0,-18738000.0,-31941000.0,-72969000.0,2953000.0,34894000.0,-34894000.0,,,,,,,,,,,,,,,,,114000.0,,-106000.0,434000.0,0.0,1990000.0,,97810000.0,1019000.0,,0.0001,0.0,0.0,0.0,0.0,2326000.0,0.0,,124830000.0,22490000.0,100000.0,2583000.0,1638000.0,,25892000.0,,290000.0,-85590000.0,,2133000.0,,0.668,0.029,,,,133667.0,1185119.0,2121561.0,3.78,,,0.74,0.74,6.14,7.62,,-85696000.0,,,145618.0,,,,37298000.0,41028000.0,209230000.0,0.0,,1328533.0,,,,,
2019-03-31,2019-05-13,10-Q,TCR2 Therapeutics Inc.,TCRR,CIK0001750019,USD,2830000.0,131000.0,2950000.0,456000.0,0.0,1081000.0,1000.0,336939000.0,,49900000.0,1141000.0,,1141000.0,2301965.0,197859000.0,165585000.0,45000.0,44000.0,145298000.0,115242000.0,115251000.0,30056000.0,30048000.0,145299000.0,115251000.0,30048000.0,245000.0,46405000.0,46695000.0,-1269000.0,0.0,0.0001,150000000.0,23940025.0,23792193.0,2000.0,-9796000.0,259130000.0,,,0.0,,,,,,,,,,,135000.0,135000.0,-4.85,,,,,,1081000.0,6839000.0,,,,,,2886000.0,,,-9903000.0,,,,-401000.0,157000.0,-310000.0,1364000.0,191704000.0,631000.0,,,,,,,,,5812000.0,197859000.0,5357000.0,79559000.0,-69995000.0,-10833000.0,-9903000.0,-59803000.0,872000.0,10775000.0,-10775000.0,631000.0,300000000.0,,,,,14346000.0,,,2002000.0,2009000.0,2457000.0,2745000.0,3116000.0,2017000.0,,153000.0,,107000.0,455000.0,0.0,654000.0,0.0,86626000.0,188000.0,,0.0001,10000000.0,0.0,0.0,0.0,3929000.0,80213000.0,,,16819000.0,0.0,3017000.0,1936000.0,,7889000.0,,290000.0,-144895000.0,,1141000.0,,,,562900.0,,,45438.0,0.0,2072649.0,3.43,2072649.0,,0.74,0.74,0.0,,,192047000.0,,,124.0,259130000.0,77155000.0,,49900000.0,49900000.0,,,,12328805.0,,,,,
2019-06-30,2019-08-09,10-Q,TCR2 Therapeutics Inc.,TCRR,CIK0001750019,USD,4044000.0,,3116000.0,276000.0,0.0,1245000.0,212000.0,338380000.0,,,1444000.0,34000.0,1444000.0,3557761.0,190260000.0,175677000.0,216000.0,4000.0,139555000.0,74716000.0,75118000.0,11100000.0,11121000.0,139767000.0,128646000.0,11121000.0,,40980000.0,41270000.0,,0.0,0.0001,150000000.0,23964746.0,23856689.0,2000.0,-10852000.0,,,,0.0,,,,,,,,,,,165000.0,,-0.46,,,,,,1088000.0,18212000.0,,,,,,3307000.0,,,-11063000.0,,,,,,,,180747000.0,694000.0,,,,,,,,,7624000.0,190260000.0,7160000.0,,,,-11063000.0,-11063000.0,1077000.0,12140000.0,-12140000.0,,300000.0,,,,,13648000.0,,,2002000.0,2008000.0,2447000.0,2735000.0,3116000.0,1340000.0,,202000.0,,211000.0,464000.0,0.0,,,,,,0.0001,10000000.0,0.0,0.0,0.0,6051000.0,,,,,,4417000.0,3172000.0,,8833000.0,,290000.0,-155958000.0,,,,,,490574.0,,,,,3343357.0,8.77,3343357.0,,,,,10.27,,182636000.0,,,,,-34000.0,18000.0,,0.0,,,,23818003.0,,,,,
2019-09-30,2019-11-12,10-Q,TCR2 Therapeutics Inc.,TCRR,CIK0001750019,USD,3621000.0,,4262000.0,111000.0,0.0,1503000.0,230000.0,,340686000.0,,2012000.0,,2012000.0,,179511000.0,166617000.0,240000.0,11000.0,119473000.0,111474000.0,111688000.0,7999000.0,8014000.0,119702000.0,111688000.0,8014000.0,,49317000.0,49734000.0,,0.0,0.0001,150000000.0,24033032.0,23944083.0,2000.0,-13788000.0,,,,0.0,,,,,,,,,,,258000.0,,-0.58,,,,,,1626000.0,17671000.0,,,,,,3522000.0,,,-13806000.0,,,,,,,,169019000.0,718000.0,,,,,,,,,8357000.0,179511000.0,7883000.0,,,,-13806000.0,-13806000.0,1090000.0,14896000.0,-14896000.0,,300000.0,,,,,15596000.0,,,2561000.0,2549000.0,2962000.0,3234000.0,3496000.0,794000.0,,473000.0,,18000.0,474000.0,0.0,,,,,,0.0001,10000000.0,0.0,0.0,0.0,5612000.0,,,,,,5966000.0,4463000.0,,11374000.0,127000.0,417000.0,-169764000.0,,,,,,733199.0,2.99,,,,3433743.0,9.07,3433743.0,9.07,,,,10.13,,171154000.0,,,,,,281000.0,,0.0,0.0,,,23874593.0,,,,,
2019-12-31,2020-03-30,10-K,TCR2 Therapeutics Inc.,TCRR,CIK0001750019,USD,2483000.0,225000.0,5050000.0,300000.0,0.0,1807000.0,142000.0,,342896000.0,49900000.0,6702000.0,,6702000.0,4400060.0,168528000.0,163185000.0,,,,92686000.0,92828000.0,,,,92828000.0,0.0,270000.0,65296000.0,65713000.0,17749000.0,0.0,0.0001,150000000.0,24050936.0,23981109.0,2000.0,-47351000.0,259130000.0,40000.0,40000.0,0.0,62000.0,62000.0,171000.0,30386000.0,17120000.0,4814000.0,1311000.0,907000.0,30277000.0,62000.0,862000.0,862000.0,-5.16,-0.002,0.21,-0.331,0.059,0.064,2816000.0,23448000.0,,,,,,18073000.0,0.0,-47960000.0,-60222000.0,463000.0,-47497000.0,204000.0,-179000.0,,2137000.0,3057000.0,158124000.0,,,,,,,,,,8079000.0,168528000.0,7533000.0,79523000.0,-20415000.0,-41359000.0,-60426000.0,-110326000.0,4731000.0,64953000.0,-64953000.0,,300000.0,,,,,15189000.0,3421000.0,,2490000.0,2561000.0,2553000.0,3110000.0,1054000.0,,,544000.0,,248000.0,546000.0,0.0,0.0,,126261000.0,3879000.0,,0.0001,10000000.0,0.0,0.0,0.0,5061000.0,79132000.0,79132000.0,0.0,109725000.0,391000.0,6733000.0,4926000.0,,46880000.0,,417000.0,-182591000.0,,6702000.0,0.0,0.704,0.0208,858316.0,3.16,1411000.0,119737.0,2287889.0,4189292.0,10.31,4189292.0,,2.55,5.6,15.78,10.06,,160449000.0,,,100421.0,259130000.0,77121000.0,391000.0,49900000.0,49900000.0,0.0,0.0,,45066155.0,,,,,
2020-03-31,2020-05-14,10-Q,TCR2 Therapeutics Inc.,TCRR,CIK0001750019,USD,3179000.0,164000.0,2950000.0,,0.0,2093000.0,-462000.0,,345149000.0,,2055000.0,,2055000.0,4356404.0,153304000.0,132957000.0,,,110025000.0,95448000.0,95023000.0,14577000.0,14540000.0,109563000.0,95023000.0,14540000.0,93000.0,31093000.0,31510000.0,-34203000.0,0.0,0.0001,150000000.0,24075906.0,24056469.0,2000.0,-16110000.0,0.0,,,170000.0,,0.0,,,,,,,,,306000.0,306000.0,-0.65,,,,,,,21474000.0,,,0.0,0.0,,4271000.0,,,-15479000.0,,,27000.0,603000.0,,-2115000.0,1589000.0,140656000.0,875000.0,,,,,,,,,6712000.0,153304000.0,6129000.0,50000.0,-17843000.0,-16410000.0,-15506000.0,-15506000.0,747000.0,16226000.0,-16226000.0,,300000.0,,,,,14275000.0,,,2489000.0,2559000.0,2547000.0,3076000.0,1054000.0,2550000.0,,,,-604000.0,583000.0,0.0,135000.0,,47956000.0,504000.0,,0.0001,10000000.0,0.0,0.0,0.0,6841000.0,0.0,0.0,,30617000.0,185000.0,7313000.0,5220000.0,,11955000.0,,417000.0,-198097000.0,,2055000.0,0.0,0.715,0.007,1315355.0,,,45313.0,42180.0,4141731.0,10.39,4141731.0,,,,,5.92,,146592000.0,,,44428.0,,,185000.0,0.0,,,,,24011843.0,,,,,
2020-06-30,2020-08-12,10-Q,TCR2 Therapeutics Inc.,TCRR,CIK0001750019,USD,2987000.0,,3373000.0,256000.0,0.0,2479000.0,402000.0,,347351000.0,,2064000.0,,2064000.0,,140382000.0,133777000.0,,,,,,,,,75118000.0,,,49695000.0,50112000.0,,0.0,0.0001,150000000.0,24139510.0,24104595.0,2000.0,-15381000.0,,,,231000.0,,,,,,,,,,,,,-0.67,,,,,,1998000.0,19800000.0,,,,,,3809000.0,,,-16217000.0,,,28000.0,,,,,124813000.0,862000.0,,,,,,,,,6969000.0,140382000.0,6360000.0,,,,-16245000.0,-16245000.0,499000.0,16716000.0,-16716000.0,,300000.0,,,,,13423000.0,,,2491000.0,2559000.0,2547000.0,3072000.0,1054000.0,1700000.0,,248000.0,,864000.0,609000.0,0.0,,,,,,0.0001,10000000.0,0.0,0.0,,8964000.0,,,,,,8436000.0,5957000.0,,12907000.0,,417000.0,-214342000.0,,,,,,1516598.0,,,,,4162722.0,10.38,4162722.0,,,,,6.51,,133413000.0,,,,,,125000.0,,,,,,24075984.0,,,,,
2020-09-30,2020-11-12,10-Q,TCR2 Therapeutics Inc.,TCRR,CIK0001750019,USD,2948000.0,,4904000.0,488000.0,0.0,2909000.0,191000.0,,483433000.0,,2067000.0,,2067000.0,,260850000.0,254232000.0,205000.0,14000.0,144918000.0,144918000.0,145109000.0,,,145109000.0,145109000.0,,,101614000.0,102031000.0,,0.0,0.0001,150000000.0,33397669.0,33380211.0,3000.0,-17133000.0,,,,,,,,,,,,,,,430000.0,,-0.56,,,,,,2812000.0,18300000.0,,,,,,4371000.0,,,-16891000.0,,,31000.0,,,,,246723000.0,866000.0,,,,,,,,,8487000.0,260850000.0,7852000.0,,,,-16922000.0,-16922000.0,300000.0,17191000.0,-17191000.0,,300000.0,,,,,12603000.0,,,2491000.0,2559000.0,2550000.0,3094000.0,1054000.0,855000.0,,205000.0,,-211000.0,635000.0,0.0,,,,,,0.0001,10000000.0,0.0,0.0,,7509000.0,,,,,,9110000.0,6201000.0,,12820000.0,,417000.0,-231264000.0,,,,,,1698232.0,,,,,4131932.0,,4131932.0,,,,,7.86,,252363000.0,,,,,133571000.0,432000.0,,,,,,30340355.0,,,,,
2020-12-31,2021-03-16,10-K,TCR2 Therapeutics Inc.,TCRR,CIK0001750019,USD,2448000.0,702000.0,6392000.0,224000.0,0.0,2734000.0,63000.0,,486197000.0,,8492000.0,,8492000.0,5220166.0,246195000.0,235538000.0,63000.0,0.0,133768000.0,133768000.0,133831000.0,,,133831000.0,133831000.0,,611000.0,94155000.0,94738000.0,29025000.0,0.0,0.0001,150000000.0,33516795.0,33516795.0,3000.0,-67203000.0,0.0,30000.0,30000.0,61000.0,131000.0,131000.0,392000.0,51873000.0,34749000.0,7584000.0,2874000.0,1020000.0,51683000.0,202000.0,1592000.0,1592000.0,-2.95,-0.004,0.21,-0.32,0.041,0.064,3808000.0,37383000.0,,,,,,20989000.0,0.0,-67625000.0,-85339000.0,662000.0,-66963000.0,236000.0,451000.0,,1522000.0,1101000.0,228000000.0,3600000.0,,,,,,,,,9647000.0,246195000.0,8840000.0,134699000.0,-48935000.0,-56739000.0,-85575000.0,-67124000.0,1928000.0,87267000.0,-87267000.0,,,,0.0,0.0,0.0,16232000.0,4966000.0,300000.0,1054000.0,2537000.0,3690000.0,3985000.0,0.0,,,906000.0,61000.0,-79000.0,807000.0,0.0,61000.0,,152812000.0,7164000.0,0.0,0.0001,10000000.0,0.0,0.0,0.0,7552000.0,,133571000.0,,111041000.0,1189000.0,12747000.0,10013000.0,,66278000.0,,583000.0,-249715000.0,0.0,8492000.0,0.0,0.75,0.005,1848628.0,8.18,3908000.0,188313.0,1252365.0,5011349.0,14.99,5011349.0,,3.91,12.31,28.12,18.51,,236548000.0,,,241995.0,,133571000.0,1188000.0,0.0,,,0.0,,61438879.0,,,,807000.0,
2021-03-31,2021-05-13,10-Q,TCR2 Therapeutics Inc.,TCRR,CIK0001750019,USD,3830000.0,-164000.0,4577000.0,439000.0,0.0,2842000.0,-44000.0,,621022000.0,,3120000.0,,3120000.0,5290221.0,396179000.0,342971000.0,12000.0,56000.0,115049000.0,115049000.0,115005000.0,,,115005000.0,115005000.0,,309000.0,218276000.0,219417000.0,124679000.0,0.0,0.0001,150000000.0,38159202.0,38159202.0,4000.0,-21619000.0,,,,225000.0,,36000.0,,,,,,,,,513000.0,513000.0,-0.58,,,,,,1663000.0,36200000.0,2114000.0,35011000.0,4029000.0,41154000.0,,5668000.0,,,-21476000.0,,,36000.0,1684000.0,,-1767000.0,2136000.0,333300.0,1285000.0,,,,,,,,,46424000.0,396179000.0,10521000.0,127513000.0,17064000.0,-19898000.0,-21512000.0,,116000.0,21592000.0,-21592000.0,,300000.0,,,,,84241000.0,,,5255000.0,6351000.0,7143000.0,7530000.0,52471000.0,5491000.0,,449000.0,,-107000.0,892000.0,0.0,164000.0,,40732000.0,1491000.0,,0.0001,10000000.0,0.0,0.0,,9690000.0,,131330000.0,,59287000.0,376000.0,54684000.0,51842000.0,,15924000.0,557000.0,1141000.0,-271227000.0,,3120000.0,0.0,0.763,0.01,2153958.0,8.96,,20006.0,137868.0,5084972.0,15.29,5084972.0,15.29,5.79,18.45,23.68,15.84,,349755000.0,,0.0,44239.0,,131330000.0,376000.0,,,,,,37062604.0,,,,,
