end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableTradeCurrent,AccountsReceivableNetCurrent,AccrualForTaxesOtherThanIncomeTaxesCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentForAmortization,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AmountOfDilutiveSecuritiesESOPConvertiblePreferredStock,Assets,AssetsCurrent,AssetsNoncurrent,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleDebtSecuritiesGrossUnrealizedGain,AvailableForSaleDebtSecuritiesGrossUnrealizedLoss,AvailableForSaleSecurities,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,AvailableForSaleSecuritiesCurrent,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesDebtSecuritiesCurrent,AvailableForSaleSecuritiesEquitySecurities,AvailableForSaleSecuritiesGrossUnrealizedGains,AvailableForSaleSecuritiesGrossUnrealizedLoss,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,CashUninsuredAmount,CommonStockDividendsPerShareCashPaid,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerAssetNetNoncurrent,CostOfGoodsAndServicesSold,CostOfGoodsAndServicesSoldAmortization,CostOfGoodsAndServicesSoldDepreciation,CostOfGoodsSold,CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedAfterOneYear,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtAndEquitySecuritiesUnrealizedGainLoss,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,DebtSecuritiesAvailableForSaleUnrealizedLossPosition,DebtSecuritiesAvailableForSaleUnrealizedLossPositionAccumulatedLoss,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilitiesNet,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsInvestments,DeferredTaxAssetsNet,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxLiabilities,DeferredTaxLiabilitiesCurrent,DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesOther,DefinedContributionPlanEmployersMatchingContributionAnnualVestingPercentage,DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DevelopmentInProcess,DilutiveSecurities,DividendsCommonStock,DividendsCommonStockCash,DividendsPayableCurrent,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeRelatedLiabilitiesCurrent,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets1,GainLossOnInvestments,GainLossOnSaleOfInvestments,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncomeTaxReconciliationDeductionsDividends,IncomeTaxReconciliationDeductionsQualifiedProductionActivities,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInConstructionPayables,IncreaseDecreaseInDueFromEmployeeCurrent,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToConversionOfPreferredStock,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWorkInProcess,InventoryWriteDown,InvestmentIncomeInterestAndDividend,InvestmentsAndOtherNoncurrentAssets,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,MarketableSecuritiesUnrealizedGainLoss,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesAndLoansReceivableNetCurrent,NotesPayable,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OtherAssets,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherIncome,OtherInventoryInTransit,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,PaymentsForRepurchaseOfCommonStock,PaymentsOfDividends,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInvestments,PaymentsToAcquireLongtermInvestments,PaymentsToAcquireMarketableSecurities,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockDividendRatePercentage,PreferredStockSharesAuthorized,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromIncomeTaxRefunds,ProceedsFromIssuanceOfDebt,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfAvailableForSaleSecurities,ProceedsFromSaleOfHeldToMaturitySecurities,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RealEstateHeldforsale,RealEstateInvestmentPropertyAtCost,RealEstateInvestmentsOther,RelatedPartyCosts,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesRevenueNet,SellingExpense,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StockholdersEquity,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockDividend,TaxesPayableCurrent,TreasuryStockShares,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UnrealizedGainLossOnInvestments,UnrealizedGainLossOnSecurities,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DeferredOtherTaxExpenseBenefit
2014-04-30,2014-08-13,10-K,"GEORGE RISK INDUSTRIES, INC.",RSKIA,CIK0000084112,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5872000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32799000.0,,,,,,,,,,,,,
2015-04-30,2015-07-29,10-K,"GEORGE RISK INDUSTRIES, INC.",RSKIA,CIK0000084112,USD,3000.0,110000.0,2007000.0,,,,3363000.0,1282000.0,1736000.0,,257000.0,160.0,,,36856000.0,35885000.0,,,,,,,,,,,,,25266000.0,,,,,,,,,,,5691000.0,-181000.0,,,,4452000.0,,0.32,0.1,10000000.0,8502881.0,8502881.0,850000.0,3212000.0,,,,,5466000.0,56000.0,,1474000.0,,,,,,,,,,59000.0,,,921000.0,,,,857000.0,27000.0,115000.0,,,,149000.0,,149000.0,,3152000.0,,1609000.0,1099000.0,0.63,0.62,0.418,0.34,0.078,306000.0,,,,,,,,,304000.0,,5000.0,,817000.0,6437000.0,,4685000.0,1533000.0,2050000.0,,534000.0,258000.0,145000.0,1958000.0,-53000.0,36000.0,-117000.0,1000.0,-31000.0,,28000.0,,,609000.0,-74000.0,,,-24000.0,20500.0,,3000.0,3000.0,,318000.0,2341000.0,2275000.0,1557000.0,66000.0,466000.0,-116000.0,820000.0,253000.0,,36856000.0,2372000.0,115000.0,,,-1496000.0,,-1165000.0,,2480000.0,3152000.0,,1131000.0,1000.0,,,,,2883000.0,3554000.0,310000.0,1000.0,60000.0,45000.0,60000.0,711000.0,,816000.0,,,,5000.0,,25000.0,33000.0,1463000.0,,15000.0,,986000.0,15000.0,186000.0,186000.0,,1000000.0,99000.0,108000.0,,,33000.0,,,5000.0,,4024000.0,661000.0,-4000.0,,,,19000.0,33960000.0,,,11903000.0,1960000.0,279000.0,34369000.0,,,,,3477156.0,3558000.0,33000.0,,,5049813.0,5029343.0,5029343.0,
2015-07-31,2015-09-14,10-Q,"GEORGE RISK INDUSTRIES, INC.",RSKIA,CIK0000084112,USD,,,,,,,,,,,,,,,36997000.0,,,,,,,,,,,,,,,,,,,,,,,,,6413000.0,722000.0,,,,,,,,,,,,402000.0,,,,,1361000.0,,,339000.0,,,,,,,,,,-24000.0,,,,,,,,,,,,3000.0,,,39000.0,,722000.0,,,,0.14,0.14,,,,,,,,,,,,,,89000.0,,,203000.0,1494000.0,,1037000.0,315000.0,0.0,,,,,,,,,76000.0,-125000.0,,-82000.0,,-1000.0,-336000.0,255000.0,,,-29000.0,20500.0,,,0.0,,,,,,,,26000.0,167000.0,,,,,,,,-1000.0,,-181000.0,,904000.0,722000.0,722000.0,259000.0,,,,,,716000.0,778000.0,,,-320000.0,-230000.0,,63000.0,,-487000.0,,,,,3000.0,,,,,,,225000.0,7000.0,3000.0,3000.0,,,,,,,53000.0,,,,,,,,,,,5000.0,,,,2855000.0,493000.0,,,,,,,,,,,,5046015.0,,5025515.0,
2015-10-31,2015-12-14,10-Q,"GEORGE RISK INDUSTRIES, INC.",RSKIA,CIK0000084112,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4719000.0,,,,,,0.34,,,,,,,319000.0,,,,,1187000.0,,,-287000.0,,,,,,,,,,-13000.0,,,,,,,,,,,,,,,40000.0,,,,1709000.0,,0.11,0.11,,,,,,,,,,,,,,-135000.0,,,213000.0,1588000.0,,873000.0,-300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142000.0,,,,,,,,,,,,,573000.0,,12000.0,,,,,,727000.0,861000.0,,,-254000.0,-183000.0,,-194000.0,,-631000.0,,,,,5000.0,,,,,,,,,24000.0,,,,,,,,,,,,,,,,,,,5000.0,,,,2775000.0,486000.0,,,,,,,,,,,,5045744.0,,5025244.0,
2016-01-31,2016-03-16,10-Q,"GEORGE RISK INDUSTRIES, INC.",RSKIA,CIK0000084112,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5280000.0,,,,,,,,,,,,,-87000.0,,,,,1316000.0,,,231000.0,,,,,,,,,,-12000.0,,,,,,,,,,,,,,,108000.0,,,,,,0.13,0.13,,,,,,,,,,,,,,-242000.0,,,227000.0,1364000.0,,854000.0,219000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437000.0,,,,,,,,,,,,,635000.0,,200000.0,,,,,,710000.0,654000.0,,,-722000.0,-519000.0,,-144000.0,,-1385000.0,,,,,5000.0,46000.0,,,,,,,,92000.0,,,,,,,,,,,,,,,,,,,4000.0,,,,2680000.0,448000.0,,,,,,,,,,,,5044603.0,,5024103.0,
2016-04-30,2016-08-10,10-K,"GEORGE RISK INDUSTRIES, INC.",RSKIA,CIK0000084112,USD,,31000.0,1912000.0,,,,3545000.0,347000.0,1736000.0,,289000.0,74.0,,,36668000.0,35591000.0,,,,,,23935000.0,-189000.0,-729000.0,9981000.0,-540000.0,8174000.0,1807000.0,24530000.0,,,,1324000.0,-729000.0,,,,,,5918000.0,227000.0,,,250000.0,4279000.0,,0.34,0.1,10000000.0,8502881.0,8502881.0,850000.0,2151000.0,,,,,4977000.0,68000.0,,1252000.0,,,,,,,,,,-21000.0,,,-249000.0,,,,-87000.0,30000.0,278000.0,98000.0,,10000.0,182000.0,,182000.0,,3086000.0,-1709000.0,1709000.0,1255000.0,0.61,0.61,0.418,0.34,0.078,320000.0,,,,,,,,,72000.0,141000.0,,,853000.0,6263000.0,69000.0,4317000.0,1231000.0,1380000.0,,199000.0,267000.0,130000.0,1805000.0,-18000.0,-57000.0,-99000.0,-79000.0,-98000.0,,14000.0,,-2000.0,-335000.0,695000.0,,,-40000.0,20500.0,,,,,448000.0,3037000.0,2964000.0,1948000.0,73000.0,641000.0,6000.0,867000.0,253000.0,1884000.0,36668000.0,1606000.0,278000.0,,,-1580000.0,,-1087000.0,,2894000.0,3086000.0,3086000.0,955000.0,,,,,2.0,2901000.0,3362000.0,321000.0,,-935000.0,-672000.0,-935000.0,62000.0,,-1545000.0,,,,16000.0,16000.0,69000.0,27000.0,1553000.0,,,,864000.0,12000.0,276000.0,288000.0,1.0,1000000.0,99000.0,68000.0,447000.0,,64000.0,,,,,4301000.0,756000.0,-2000.0,,,,19000.0,35337000.0,,,11240000.0,1937000.0,236000.0,34784000.0,,-27000.0,,,3481021.0,3585000.0,27000.0,,,5044928.0,5024428.0,5024428.0,
2016-07-31,2016-09-15,10-Q,"GEORGE RISK INDUSTRIES, INC.",RSKIA,CIK0000084112,USD,1000.0,78000.0,1787000.0,2000.0,,,,653000.0,1736000.0,,,768.0,,,37739000.0,36681000.0,,,,,,24234000.0,-178000.0,-566000.0,6434000.0,-388000.0,3818000.0,2616000.0,25356000.0,,,,1688000.0,-566000.0,,,,,,6632000.0,714000.0,,,,,,,0.1,10000000.0,8502881.0,8502881.0,850000.0,874000.0,,,,,1386000.0,34000.0,,258000.0,,,,,,,,,,-21000.0,,,,,,,302000.0,,176000.0,,,2000.0,44000.0,,44000.0,,567000.0,,,1256000.0,0.11,0.11,,,,213000.0,,,,,,,,,47000.0,60000.0,,,211000.0,1280000.0,13000.0,804000.0,237000.0,0.0,,,,,,,,,47000.0,-125000.0,255000.0,-105000.0,,1000.0,,-136000.0,,,28000.0,20500.0,,,0.0,,471000.0,2901000.0,2808000.0,1932000.0,93000.0,498000.0,20000.0,192000.0,253000.0,,37739000.0,1907000.0,176000.0,,,-1000.0,,-278000.0,,993000.0,567000.0,567000.0,242000.0,,,,,,718000.0,562000.0,287000.0,,307000.0,220000.0,,18000.0,,545000.0,,,,,3000.0,13000.0,1000.0,,,,,257000.0,-34000.0,25000.0,25000.0,,1000000.0,99000.0,97000.0,,,4000.0,,,,,,771000.0,1000.0,,,,5000.0,35904000.0,,,2666000.0,484000.0,,35656000.0,,,,56000.0,3481221.0,3586000.0,,,,5042227.0,,5021727.0,
2016-10-31,2016-12-15,10-Q,"GEORGE RISK INDUSTRIES, INC.",RSKIA,CIK0000084112,USD,,128000.0,1859000.0,,,,,430000.0,1736000.0,,,394.0,,0.0,36541000.0,35466000.0,,,,,,24356000.0,,,8193000.0,,4844000.0,3349000.0,25094000.0,,,,,,,,,,,5592000.0,,,,,,0.35,,0.1,10000000.0,8502881.0,8502881.0,850000.0,469000.0,,,,,1284000.0,17000.0,,-325000.0,,,,,,,,,,-8000.0,,,,,,,148000.0,,177000.0,,,3000.0,,,47000.0,,692000.0,,1758000.0,1417000.0,0.14,0.14,,,,304000.0,,,,,,,,,38000.0,38000.0,,,230000.0,1599000.0,,1025000.0,-333000.0,,,201000.0,,,,,,,,,,,,,,,,,,20500.0,,,,,437000.0,2751000.0,2663000.0,1819000.0,88000.0,495000.0,,126000.0,273000.0,,36541000.0,1997000.0,177000.0,,,,,,,,692000.0,692000.0,171000.0,,,,,,745000.0,854000.0,290000.0,,-223000.0,-160000.0,,7000.0,,-376000.0,,,,,7000.0,13000.0,,,,,,,,19000.0,,,1000000.0,99000.0,57000.0,,,,,,,,,785000.0,,,,,4000.0,34838000.0,,,2883000.0,487000.0,,34367000.0,,,,,3481221.0,3586000.0,,,,5042160.0,,5021660.0,
2017-01-31,2017-03-16,10-Q,"GEORGE RISK INDUSTRIES, INC.",RSKIA,CIK0000084112,USD,6000.0,51000.0,1749000.0,,,,,759000.0,1736000.0,,,261.0,,0.0,37205000.0,36146000.0,,,,,,24152000.0,,,7943000.0,,2746000.0,5197000.0,25456000.0,,,,,,,,,,,5998000.0,,,,,,0.35,,0.1,10000000.0,8502881.0,8502881.0,850000.0,1121000.0,,,,,1229000.0,23000.0,,313000.0,,,,,,,,,,-11000.0,,,,,,,389000.0,,161000.0,,,2000.0,,,47000.0,,792000.0,,,1417000.0,0.16,0.16,,,,246000.0,,,,,,,,,51000.0,51000.0,,,223000.0,1416000.0,,1094000.0,302000.0,,,242000.0,,,,,,,,,,,,,,,,,,20500.0,,,,,430000.0,2611000.0,2533000.0,1733000.0,78000.0,448000.0,,332000.0,273000.0,,37205000.0,2105000.0,161000.0,,,,,,,,792000.0,792000.0,384000.0,,,,,,706000.0,710000.0,296000.0,,329000.0,236000.0,,5000.0,,570000.0,,,,,1000.0,,,,,,,,,26000.0,,,1000000.0,99000.0,162000.0,,,,,,,,,763000.0,,,,,5000.0,35631000.0,,,2645000.0,461000.0,,34939000.0,,,,2000.0,3557156.0,4136000.0,,,,4966472.0,,4945972.0,
2017-04-30,2017-08-14,10-K,"GEORGE RISK INDUSTRIES, INC.",RSKIA,CIK0000084112,USD,3000.0,69000.0,1848000.0,,,,3720000.0,1239000.0,1736000.0,,330000.0,2425.0,,,38464000.0,37439000.0,,,,,,24254000.0,-306000.0,-417000.0,5411000.0,-111000.0,2403000.0,3008000.0,26382000.0,,,,2545000.0,417000.0,,,,,,6456000.0,538000.0,6456000.0,,250000.0,5642000.0,,0.35,0.1,10000000.0,8502881.0,8502881.0,850000.0,3293000.0,,5224000.0,,187000.0,5224000.0,13000.0,,1140000.0,,,,306000.0,,111000.0,,417000.0,,-13000.0,,,890000.0,,1000.0,163000.0,743000.0,31000.0,906000.0,77000.0,,10000.0,187000.0,,236000.0,,2401000.0,-1757000.0,,1416000.0,0.48,0.48,0.418,0.34,0.078,308000.0,,,,,,,,,-40000.0,180000.0,,,914000.0,5680000.0,220000.0,3528000.0,1127000.0,1412000.0,,253000.0,236000.0,113000.0,1475000.0,-241000.0,100000.0,-86000.0,38000.0,-62000.0,,-12000.0,,3000.0,55000.0,-660000.0,,,124000.0,20500.0,,,,,356000.0,2377000.0,2304000.0,1579000.0,73000.0,442000.0,1000.0,774000.0,273000.0,2699000.0,38464000.0,1793000.0,906000.0,,,-2151000.0,,-495000.0,,3184000.0,2401000.0,2401000.0,745000.0,,,,2.0,,2897000.0,3440000.0,286000.0,,892000.0,641000.0,892000.0,-82000.0,,1451000.0,,,,,11000.0,220000.0,555000.0,1596000.0,,20000.0,,947000.0,,194000.0,115000.0,,1000000.0,99000.0,193000.0,185000.0,,587000.0,,,,,4459000.0,739000.0,2000.0,,,,18000.0,35981000.0,,10904000.0,13614000.0,1892000.0,205000.0,35765000.0,,-555000.0,,,3557606.0,4140000.0,,,,5004513.0,,4984013.0,
