end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,AssetsNoncurrent,BorrowedFunds,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,ClearanceFees,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ConversionOfStockAmountIssued1,CostOfGoodsSold,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtInstrumentCollateralFee,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositAssets,DepreciationAmortizationAndAccretionNet,DepreciationAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DistributedEarnings,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,FiniteLivedIntangibleAssetsNet,FurnitureAndFixturesGross,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndIntangibleAssetImpairment,GoodwillImpairmentLoss,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredCompensation,IncreaseDecreaseInDeposits,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInNotesReceivableRelatedParties,IncreaseDecreaseInOtherDeposits,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,InterestAndDebtExpense,InterestExpense,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryNet,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermLoansPayable,MachineryAndEquipmentGross,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesAndLoansPayableCurrent,NotesAndLoansReceivableNetCurrent,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssets,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherIncome,OtherNonoperatingIncomeExpense,OtherNotesPayable,OtherOperatingIncome,PaymentsForPurchaseOfOtherAssets1,PaymentsToAcquireFurnitureAndFixtures,PaymentsToAcquireMachineryAndEquipment,PrepaidExpenseCurrent,ProceedsFromCollectionOfLoansReceivable,ProceedsFromContributedCapital,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfMachineryAndEquipment,ProceedsFromShortTermDebt,ProceedsFromStockOptionsExercised,ProfessionalFees,ProfitLoss,RepaymentsOfLongtermLoansFromVendors,RepaymentsOfOtherDebt,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RetainedEarningsAppropriated,Revenues,SalesRevenueGoodsNet,SharesIssued,SharesIssuedPricePerShare,StockholdersEquity,StockholdersEquityNoteSubscriptionsReceivable,StockIssued1,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockOptionPlanExpense,StockRedeemedOrCalledDuringPeriodValue,WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic
2009-12-31,2010-03-30,10-K,"Black Bird Biotech, Inc.",BBBT,CIK0001409999,USD,,,,,,,,,,,,,,,,,,,,,,,,21561.0,21561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26561.0,,,,,,,,,,,,,,,,,,,
2010-09-30,2010-11-15,10-Q,"Black Bird Biotech, Inc.",BBBT,CIK0001409999,USD,,,,,,,,,,,,,,55000.0,,,,,,,,,,,204324.0,,,,,,,,,,,,,76454.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,109958.0,,,,23546.0,,,,,,,,,,,,,,,,,,,,,6639.0,,,,,711.0,,,,,,,,,,,,,,,,-92340.0,-5928.0,,,,,,,,-86412.0,,,,,,,,,,,4603.0,,,,,,,,,,,,,,,,,,,,,6815.0,,,,,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,2011-04-14,10-K,"Black Bird Biotech, Inc.",BBBT,CIK0001409999,USD,,16920.0,,,,,,,,8281164.0,,,,77383.0,,,,,,503804.0,498804.0,,,196676.0,196676.0,,,,175115.0,,0.001,225000000.0,86402665.0,86402665.0,,86403.0,,653362.0,,,,,,,,,,,,,,,8500349.0,,,,,0.1,,,,,,,8295279.0,5000.0,,,38238.0,,,,,,,,-83080.0,,,,-269128.0,,,-33000.0,,,,,,16051.0,,,,,782.0,11467.0,,,636586.0,503804.0,,,619666.0,,,806133.0,,100000.0,-731018.0,,-8272310.0,-15269.0,,33000.0,,,,,,-8257041.0,,,,,,,,,,,14533.0,,,,,,,,269128.0,619666.0,75000.0,,,,,,,,,,100000.0,67726.0,-8272310.0,,,,,,,,691600.0,,,-132782.0,,,,,,,100000.0,,,,8030492.0,,0.0,,,,,,
2011-03-31,2011-05-13,10-Q,"Black Bird Biotech, Inc.",BBBT,CIK0001409999,USD,,,,,,,,,,,,,,60840.0,,,,,,,,,,,77616.0,,,,-119060.0,,,,,,,,,787690.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,116958.0,,5000.0,,62790.0,,,,,,,,8787.0,,,,252448.0,,,,,,,,,4563.0,,,,,2.0,,,,,,,,,,,-326566.0,,5000.0,202506.0,,-58729.0,-4561.0,,,,,,,,-54168.0,,,,,,,,,,,23556.0,,,,,,,,,,,,,,,,,33000.0,,,,6312.0,,,319666.0,,,,,850480.0,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,2011-08-15,10-Q,"Black Bird Biotech, Inc.",BBBT,CIK0001409999,USD,,25036.0,,,,,,,,8281164.0,,,,0.0,,,,,,90148.0,45148.0,,,28468.0,28468.0,,,,,,0.001,225000000.0,86402665.0,86402665.0,,86403.0,,66300.0,,,,,,,,,,,,,,,8602455.0,,,,,0.0,,,,,,,44770.0,0.0,,,5102.0,,,,,,,,,,,,,,,,,,,,,3709.0,,,,,0.0,,,,325036.0,90148.0,,,300000.0,,,,,,,,-43377.0,-3709.0,,0.0,,,,,,-39668.0,,,,,,,,,,,12385.0,,,,,,,,16680.0,,,,,,,,,,,,,9885.0,,,,,,,,71402.0,71402.0,,,-234888.0,,,,,,,,,,,,,,,,,,,
2011-09-30,2011-11-14,10-Q,"Black Bird Biotech, Inc.",BBBT,CIK0001409999,USD,,32601.0,,,,,,,,8281164.0,,,,0.0,,,,,,80088.0,65088.0,,,48408.0,48408.0,,,,,0.0,0.001,225000000.0,86402665.0,86402665.0,,86403.0,,180000.0,,,,,,,,,,,,,,,8620080.0,,,,,0.0,,,,,,,28875.0,0.0,,,15002.0,,,,,,,,,,,,,,,,,,,,,3751.0,,,,,0.0,,,,332601.0,80088.0,,,300000.0,,,,,,,,-17624.0,-3751.0,,0.0,,,,,,-13873.0,,,,,,,,,,,10570.0,,,,,,,,16680.0,,,,,,,,,,,,,10805.0,,,,,,,,195002.0,195002.0,,,-252513.0,,,,,,,,,,,,,,,,,86402665.0,,
2011-12-31,2012-03-29,10-K,"Black Bird Biotech, Inc.",BBBT,CIK0001409999,USD,,42772.0,,,,,,,,7488946.0,,,,61235.0,,,,,,49831.0,49831.0,,300000.0,49831.0,49831.0,,,,-146845.0,,0.001,225000000.0,85970665.0,85970665.0,,85971.0,,1033990.0,,,,,,,,,,160159.0,-160159.0,,,,7867858.0,,,,,0.0,,,,,,,227286.0,,,5000.0,82890.0,,,,,,,25852.0,25852.0,,,,269128.0,,,300000.0,,,,,,15772.0,,,,,9.0,,,,342772.0,49831.0,,,300000.0,,,-319666.0,,5000.0,172821.0,,-160159.0,-15763.0,,,,,,,243049.0,-160159.0,,,,,,,,,,,71456.0,,,,,,,,,-319666.0,,,,,,,,,,,,28237.0,,,319666.0,,,,,1116880.0,1116880.0,,,-292941.0,,,,,,,,,,,,,,,,,85970665.0,,
2012-03-31,2012-05-21,10-Q,"Black Bird Biotech, Inc.",BBBT,CIK0001409999,USD,,47175.0,,,,,,,,8281164.0,,,,,,,,,,37051.0,,,,37051.0,37051.0,,,,-12780.0,,,,,,,86403.0,,,,,,,,,,,,,,,,,8677691.0,,,,,0.0,,,,,,,13517.0,,,,,,,,,,,,4403.0,,,,,,,,,,,,,3668.0,,,,,2.0,,,,347175.0,37051.0,,,300000.0,,,,,,-12780.0,,-17183.0,-3666.0,,,,,,,,-13517.0,,,,,,,,,,,11437.0,,,,,,,,,,,,,,,,,,,,,2080.0,,,,,,,,,,,,-310124.0,,,,,,,,,,,,,,,,,85970665.0,,
2012-06-30,2012-08-14,10-Q,"Black Bird Biotech, Inc.",BBBT,CIK0001409999,USD,,41614.0,,,,,,,,8281164.0,,,,,,,,,,13434.0,,,300000.0,13434.0,13434.0,,,,,,0.001,225000000.0,86402665.0,86402665.0,,86403.0,,,,,,,,,,,,,,,,,8695747.0,,,,,0.0,,,,,,,14350.0,,,,,-18057.0,,,,,,,,,,,,,,,,,,,,3709.0,,,,,2.0,,,,341614.0,13434.0,,,300000.0,,,,,,,,-18057.0,-3707.0,,,,,,,,-14350.0,,,,,,,,,,,11140.0,,,,,,,,,,,,,,,,,,,,,3210.0,,,,,,,,,,,,-328180.0,,,,,,,,,,,,,,,,,85970665.0,,
2012-09-30,2012-11-13,10-Q,"Black Bird Biotech, Inc.",BBBT,CIK0001409999,USD,,48049.0,,,,,,,,8281164.0,,,,0.0,,,,,,15776.0,,,320000.0,15776.0,15776.0,,,,,0.0,0.001,225000000.0,86402665.0,86402665.0,,86403.0,,0.0,,,,,,,,,2639700.0,,,,,,8719840.0,,,,,0.0,,,,,,,20209.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,3885.0,,,,,1.0,,,,368049.0,15776.0,,,320000.0,,,,,,,,-24093.0,-3884.0,,,,,,,,-20209.0,,,,,,,8799000.0,,,,12811.0,,,,,,,,,,,,,,,,,,,,,7398.0,,,,,,,,0.0,,,,-352273.0,,,,,,,,,,,,,,,,,85970665.0,,
