end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilities,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdvertisingExpense,AdvertisingRevenueCost,Assets,AssetsCurrent,AssetsNoncurrent,AvailableForSaleSecuritiesGrossRealizedGainLossNet,AvailableForSaleSecuritiesGrossRealizedGains,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,CostOfGoodsSold,CostOfRevenue,DeferredRevenueAndCreditsCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOtherLossCarryforwards,DeferredTaxAssetsValuationAllowance,Deposits,DepositsAssetsCurrent,DepositsAssetsNoncurrent,DepositsForeign,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DepreciationNonproduction,DueFromRelatedParties,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectOfExchangeRateOnCashAndCashEquivalents,FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInInvestmentIncome,FiniteLivedIntangibleAssetsNet,FurnitureAndFixturesGross,GainLossOnInvestments,GainLossOnInvestmentsExcludingOtherThanTemporaryImpairments,GainLossOnSaleOfInvestments,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,Goodwill,GoodwillGross,GoodwillImpairedAccumulatedImpairmentLoss,GrossProfit,HeldToMaturitySecurities,ImpairmentOfInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationEquityInEarningsLossesOfUnconsolidatedSubsidiary,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInCustomerAdvancesAndDeposits,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDeposits,IncreaseDecreaseInDepositsOutstanding,IncreaseDecreaseInInterestAndDividendsReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,InterestExpense,InterestIncomeExpenseNet,InterestIncomeExpenseNonoperatingNet,InterestPaid,InventoryNet,InvestmentIncomeInterest,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseNet,LineOfCredit,LongTermDebtAndCapitalLeaseObligations,LongTermInvestments,LossContingencyEstimateOfPossibleLoss,MachineryAndEquipmentGross,MarketableSecuritiesRealizedGainLoss,MarketableSecuritiesUnrealizedGainLoss,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,NoncashOrPartNoncashDivestitureAmountOfConsiderationReceived1,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableRelatedPartiesCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossTax,OtherIncome,OtherLiabilitiesCurrent,OtherLongTermInvestments,OtherNonoperatingIncomeExpense,OtherReceivablesGrossCurrent,OtherShortTermBorrowings,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,PaymentsForDeposits,PaymentsToAcquireAvailableForSaleSecurities,PaymentsToAcquireHeldToMaturitySecurities,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireMarketableSecurities,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidAdvertising,PrepaidExpense,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseNoncurrent,ProceedsFromDivestitureOfBusinessesAndInterestsInAffiliates,ProceedsFromDivestitureOfBusinessesNetOfCashDivested,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfAvailableForSaleSecurities,ProceedsFromSaleOfMachineryAndEquipment,ProceedsFromSaleOfOtherInvestments,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,PublicUtilitiesPropertyPlantAndEquipmentVehicles,RepaymentOfNotesReceivableFromRelatedParties,RetainedEarningsAccumulatedDeficit,RevenueFromRelatedParties,Revenues,SalesRevenueGoodsNet,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShortTermLeaseCommitmentAmount,ShortTermNonBankLoansAndNotesPayable,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityOther,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueNewIssues,TemporaryEquityForeignCurrencyTranslationAdjustments,TradingSecurities,TradingSecuritiesUnrealizedHoldingGainLoss,UnsecuredDebtCurrent,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted
2008-12-31,2009-04-10,10-K,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2009-12-31,2010-04-08,10-K,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,,,,,,,,,,,,,,,,4439256.0,,4439256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2010-06-30,2010-08-16,10-Q,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,,,,,,,,,,,,,,,,,,713784.0,,,,,,,,-98761.0,1019537.0,,,,,,,,,,,,,21878.0,,,,,,0.0,,,,,,,,,,,,,,,34109.0,,,,-139393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45114.0,,,,,,,,,,,,,,,,,,,,-94279.0,,,,,,,173502.0,,,,,,,,,-4482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053646.0,151624.0,,,,,,,,,,,,,,,94915855.0
2010-09-30,2010-11-12,10-Q,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,,,,,,,,,,,,,,,,1268878.0,,,,,,,,,,-144589.0,4069687.0,,,,,,,,,,,,,,21925.0,,,,0.0,,0.0,,,,,,,,,,,,,,69289.0,,,-146901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51922.0,,,,,,,,,,,,,,,,,,,,-146901.0,,,,,,,268112.0,-198823.0,,,,,,,,2312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138976.0,,246187.0,,,,,,,,,,,,94915855.0,,94915855.0,
2010-12-31,2011-04-14,10-K,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,2821862.0,2821862.0,,2874629.0,2874629.0,,5945.0,5734030.0,5734030.0,,,6787300.0,4723954.0,,,,1780317.0,-2658939.0,1780317.0,,0.01,500000000.0,94915855.0,94915855.0,949159.0,949159.0,-1463641.0,12034583.0,12034583.0,,,,,,,,,,,,84232.0,,,,,,-0.02,,-8667.0,,,,,-771655.0,211710.0,,,,,,,289187.0,1806243.0,771655.0,-1452672.0,,,,,,,,,,,2204185.0,,,,1004080.0,,,,,,,,-12613.0,-2687780.0,,,,,,149185.0,,,,6787300.0,2821862.0,,,,,,,,-211710.0,,,,-2955586.0,,305314.0,-1452672.0,,,,,,,907679.0,,,,,,,,,-10969.0,,,,,,,,,,,1806243.0,,,,,,,-2577898.0,,,,,-165979.0,,0.01,25000000.0,,,0.0,,17056.0,,,17056.0,,,,,,,,,,,,2759425.0,,,,-1452672.0,,257103.0,182517.0,,,-2723706.0,,12323770.0,12323770.0,,823447.0,,,3965438.0,3965438.0,,,,,,,,,,,94915855.0
2011-03-31,2011-05-16,10-Q,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,,,,,,,,,,,,,,,,1778895.0,-1422.0,,,,,,,,,-190533.0,,,,,,,,,,,,,,21898.0,,,,,,0.0,,-3248.0,,,,,,,,,,,,,,,,-186758.0,,,,,,,,,,,-1933260.0,,,,,,,,,,,,11856.0,2036808.0,,,,,,51335.0,,,,,,,,,,,,,,,,,,,1826.0,-186758.0,,,,,,,238093.0,-238093.0,,,,,,,,-3775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-186758.0,,,,,,,,,,,216195.0,,,,,,,,,,,,,,,94915855.0
2011-06-30,2011-08-08,10-Q,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,47.0,,103.0,,,3487.0,5734030.0,,,,3731068.0,1711790.0,,,,1680623.0,,1680623.0,,,,,,949159.0,,-43884.0,,,,,,,,,,,,,,21924.0,,,,,,0.0,,,,,,,,,,,,,,,,1806243.0,,-45191.0,-96512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51321.0,,,,3731068.0,47.0,,,,,,,,,,,,,,,-45191.0,,,,,,,96512.0,-96512.0,,,,,,,,1307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,31064.0,,,,,,,,,,,,,,,,,,,,,213035.0,,,,-2955655.0,,,,,74588.0,,,3731021.0,,,,,,,,,,,,94915855.0
2011-09-30,2011-11-09,10-Q,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,,89.0,,,,,2590.0,,5734030.0,,,4328896.0,1560465.0,,,,1523805.0,,,,0.01,500000000.0,94915855.0,94915855.0,949159.0,949159.0,597786.0,,,,,,,,,,,,,,21882.0,21882.0,,,,0.01,0.01,0.01,,,,,769748.0,,,,,,,,,,,,598683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35101.0,,,,4328896.0,89.0,,,,,,,,,,,,,,,598683.0,,,,,,,206166.0,-206166.0,,,,,,,,-897.0,,,,,,,,,,,2577474.0,,,,,,,,,,,,,,0.01,25000000.0,,,,,,,,1608.0,,,,,,,,,,,,,,,,,,190957.0,,,,-2356972.0,,,,,184284.0,,,4328807.0,,,,,,,,,94915855.0,,94915855.0,94915855.0
2011-12-31,2012-04-09,10-K,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,3445.0,3445.0,,,,,-312183.0,,5734030.0,,,3645943.0,1217957.0,,,,58205.0,-564756.0,,,0.01,500000000.0,94159855.0,94159855.0,949159.0,949159.0,-322941.0,,,,,,,,,,,,,,87630.0,,,,,,0.0,,-519.0,,,,-769748.0,,,,,,,,,,,,-4802.0,,,,,,,,,,,-2815385.0,,,,,,,,,51952.0,,14787.0,14787.0,2871397.0,,,,,,102750.0,,,,3645943.0,3445.0,,,,,2258393.0,,,,,,,-68.0,,-546169.0,-4802.0,,,,,,,877300.0,-877300.0,,,,,,,,942.0,,,,,,,-318138.0,-322940.0,,,2258393.0,,,,,,,,,,,,-68.0,,0.01,25000000.0,,,,,,2396.0,2396.0,2396.0,,,,,,,,,,,,,,,,-4802.0,,169593.0,,,,-2728508.0,,,,,789670.0,,,3642498.0,3642498.0,,,,,,,,,,,94915855.0
2012-03-31,2012-05-10,10-Q,"SCIENTIFIC ENERGY, INC.",SCGY,CIK0001276531,USD,1209.0,,,,,,-158023.0,,5734030.0,,,3510855.0,950158.0,,,,801971.0,-413590.0,,,0.01,500000000.0,94915855.0,94915855.0,949159.0,949159.0,-132852.0,,,,,,,,,,21261.0,,,,22007.0,,,22007.0,,,0.0,,-127.0,152727.0,,,,,,,,,,,,,,,-287012.0,,,,,,,,,,,-2149.0,,,,,,,-21274.0,,,,-124494.0,-124494.0,,,,,,,29.0,,,,3510855.0,1209.0,,,,,2412457.0,,,,,,,-541.0,,-412922.0,-287012.0,,,,,,,287041.0,-287041.0,,,,,,,,1433.0,,,,,,,,,,,,,,,,,,,,,,,-541.0,,0.01,25000000.0,,,,,,,126926.0,,,,,,,,,,,,,,,,,-287012.0,,148240.0,,,,-3015520.0,,,,,265034.0,,,,3509646.0,,,,,,,,,,,94915852.0
