end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableGross,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedPayrollTaxesCurrent,AccumulatedAmortizationOfCurrentDeferredFinanceCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,AccumulatedDepreciationDepletionAndAmortizationReclassificationsOfPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationSaleOfPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AcquiredFiniteLivedIntangibleAssetResidualValue,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalMarkToMarket,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,Assets,AssetsCurrent,BusinessAcquisitionProFormaEarningsPerShareBasic,BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationBargainPurchaseGainRecognizedAmount,BusinessCombinationContingentConsiderationLiability,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,BusinessCombinationSeparatelyRecognizedTransactionsNetGainsAndLosses,CapitalizedComputerSoftwareGross,CapitalizedComputerSoftwareNet,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockDividendsShares,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStocksIncludingAdditionalPaidInCapital,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiabilityCurrent,ConversionOfStockAmountConverted1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtFairValueDisclosures,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostsAndExpenses,CustomerDepositsCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentFaceAmount,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DebtIssuanceCosts,DeferredRevenue,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositsAssetsCurrent,Depreciation,DepreciationAndAmortization,DerivativeFairValueOfDerivativeLiability,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationTaxCutsAndJobsActOf2017Amount,EffectOfExchangeRateOnCash,EmployeeBenefitsAndShareBasedCompensation,EquipmentExpense,EquityFairValueDisclosure,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,FeesAndCommissions,FinancialServicesCosts,FiniteLivedIntangibleAssetsNet,FinitelivedIntangibleAssetsAcquired1,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDeposits,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentAssets,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryNet,Investments,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LicenseCosts,ManagementFeeExpense,MarketingAndAdvertisingExpense,MarketingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesIssued1,NotesPayable,NotesPayableCurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLossCarryforwards,OtherAssetsCurrent,OtherAssetsMiscellaneousCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherComprehensiveIncomeLossTax,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherLiabilitiesCurrent,OtherNonoperatingIncomeExpense,OtherShortTermInvestments,PaymentForAdministrativeFees,PaymentsForFilmCosts,PaymentsForProceedsFromOtherInvestingActivities,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToDevelopSoftware,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromSaleOfProductiveAssets,ProFormaWeightedAverageSharesOutstandingDiluted,ProfessionalAndContractServicesExpense,ProfessionalFees,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RecapitalizationCosts,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RepaymentsOfDebt,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalariesWagesAndOfficersCompensation,SalesRevenueNet,SalesRevenueServicesGross,SecurityDeposit,ShareBasedCompensation,SharesIssuedPricePerShare,StockholdersEquity,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedAndRetiredDuringPeriodShares,TaxCutsAndJobsActOf2017IncomeTaxExpenseBenefit,TechnologyServicesCosts,TravelAndEntertainmentExpense,UnamortizedDebtIssuanceExpense,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,DebtInstrumentInterestRateStatedPercentage,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,IssuanceOfStockAndWarrantsForServicesOrClaims,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesBeforeReclassificationAdjustmentsTax,OtherNonoperatingIncome,PaymentsForRent,PaymentsToAcquireIntangibleAssets,StockIssued1
2014-12-31,2015-02-11,10-Q,"Life Clips, Inc.",LCLP,CIK0001604930,USD,8500.0,8000.0,7500.0,,8500.0,,,,,,,,,,136048.0,,,,,,,,,,,,,91887.0,61651.0,,,,,,,,,,,,,,,,,,54151.0,20.0,,,,-1569.0,,,,,75000000.0,10851.0,,10851.0,,,,,,,,,,,,,,-23869.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,500.0,,,,,18.0,,,,988.0,,,2546.0,14300.0,,,,-7446.0,,,,,,,,,,42584.0,,,,,,,,,,,,,,,,,,,,,91887.0,8500.0,,,,1168.0,,,,,-1569.0,-7446.0,,,,,,7446.0,-7446.0,,,,,,,,29248.0,,,,7446.0,,,,,,,,,,7000.0,,,,,,,,,,,,,,,10851500.0,7000.0,5450.0,,,988.0,,,,,,,,,-63513.0,,14300.0,,,14300.0,,,,83386.0,,,,,,,,,,,,187.0,,,38037120.0,,,,,,,,,,
2015-03-31,2015-05-06,10-Q,"Life Clips, Inc.",LCLP,CIK0001604930,USD,,7500.0,,,,,,,,,,,,,136048.0,,,,,,,,,578943.0,,0.0,,77738.0,46795.0,,,,,,,,,,,,,,,,,,46795.0,10019.0,,,,-7356.0,,,,,75000000.0,10851500.0,,10851.0,,,,,,,,,,,,,1081.0,-13767.0,,,,,,,,,,,,,,,,,,,,,,,,-0.02,0.0,,,,,228.0,,,,,173.0,,,,988.0,,,4847.0,849.0,,,,-625889.0,,,,,,,,,,54151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-707.0,-6649.0,-625889.0,5.0,,,,,626738.0,-625889.0,,,,,,,,29955.0,,,,38213.0,,,,,,,,,,,,,,,,,,,,,,,,,10851500.0,,2037.0,,,988.0,,,,,,,,,-69161.0,,1930.0,,,15750.0,,,,77738.0,,,,,,,,,,,,6049.0,,,38037120.0,,,,,,,,,,
2015-06-30,2015-08-28,10-K,"Life Clips, Inc.",LCLP,CIK0001604930,USD,,7500.0,,,4066.0,4066.0,,0.0,2523.0,-635.0,198.0,2302.0,,25536.0,665283.0,136048.0,1824.0,,,,579000.0,,,,24871.0,0.0,-46129.0,45957.0,0.0,,,,,,,,,,,,,,,,44598.0,40600.0,13574.0,2644.0,2639.0,,,-40577.0,,,0.001,,320000000.0,38037120.0,38037120.0,10851.0,38037.0,,,,,-38871.0,,85000.0,,,,18000.0,-1513.0,-104519.0,,,,,,46129.0,,,,252000.0,,-252000.0,,,,,,,,,2713.0,2712.0,,,0.0,,,,,32.0,,,,,200.0,,,,,,,12804.0,1270.0,-44598.0,,,,0.0,,,,,4086.0,,,,54151.0,,2713.0,,,,,,0.0,,220.0,0.0,,,,,,,,,42937.0,45957.0,42937.0,,,,2730.0,34577.0,135000.0,,,-132361.0,-737805.0,5.0,,38871.0,38871.0,,,-712934.0,,,,,740900.0,,,28059.0,,,,,38871.0,,,,,,,,,18000.0,0.001,20000000.0,0.0,0.0,,,50000.0,85000.0,,,,85000.0,,,10851500.0,22000.0,13523.0,,789.0,40600.0,,,,,,,,,-740900.0,,2783.0,,,81550.0,,579000.0,,-37580.0,,,,71000.0,,,50000.0,,,,2500.0,2258.0,46129.0,,,,,,,,,,,,
2015-09-30,2015-11-12,10-Q,"Life Clips, Inc.",LCLP,CIK0001604930,USD,,,,,,,,,,,,,,,,136048.0,,,,,,,,,31750.0,,,32520.0,5230.0,,,,,,,,,,,,,,,,,,,-136.0,-2779.0,,,,,,0.001,,75000000.0,10851500.0,10851500.0,,10851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1559.0,1559.0,,,,,,,,,,0.0,,,,,256.0,,,,,,,,,,,,1518.0,15500.0,,,,-90641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32520.0,,,,,,44373.0,106750.0,,-10000.0,-99529.0,-90641.0,,,,,36800.0,58891.0,-58891.0,,,,,,,,26550.0,,,,6462.0,,-31750.0,,,-8000.0,,,,,10000.0,,,,,,,,,,31750.0,75000.0,,,,,5300.0,250.0,,740.0,740.0,,,,,,,,,-114380.0,,15500.0,,15500.0,,,,,32520.0,,9500000.0,,,,,,,,,,6703.0,,,38037120.0,,,,,,,,,,
2015-12-31,2016-02-22,10-Q,"Life Clips, Inc.",LCLP,CIK0001604930,USD,,,,,1843.0,,9042.0,,,,,,,,304666.0,,,,,,,,,10150.0,98738.0,,,337798.0,248841.0,,,,,,,,,,,,,,,,88957.0,88957.0,,206341.0,,,,,,,0.001,,320000000.0,53332620.0,53332620.0,,53332.0,,,,,,2633514.0,84358.0,,867578.0,84358.0,,,,,,,867578.0,84359.0,,,14379.0,,,,,,,,,-4703452.0,,,5571030.0,,,,-0.09,,,,,,,,,,2937516.0,,33935.0,,,,,,,,,,,-4954499.0,,,,,,,,,,,,,,,,,,88957.0,,,,,7507.0,42500.0,,,,,,5724280.0,337798.0,153250.0,,,,,,,,,,-4954499.0,,,50500.0,50500.0,,152309.0,-152309.0,,,,,,42500.0,,,,,,12818.0,143900.0,-4802190.0,,,,,,,,,0.001,20000000.0,0.0,0.0,,,,,,,,,,,,,5699.0,,,88957.0,,,,,,,23360.0,,-5744480.0,,,57712.0,,,,10150.0,,-5386482.0,,,,,,,,,,,,8635.0,,,53263276.0,,,,,,,,,,
2016-03-31,2016-05-16,10-Q,"Life Clips, Inc.",LCLP,CIK0001604930,USD,,,,,9961.0,,5493.0,,,,,,,,304666.0,,,,,,,,,,108305.0,14379.0,,158762.0,66269.0,,,,,,,,,,,,,,,,92493.0,92493.0,,17867.0,,,,,,,0.001,,320000000.0,53332576.0,53332576.0,,53333.0,,,,,,2633514.0,192663.0,192663.0,867578.0,,,,,,,,867578.0,192663.0,,,,,,,,,,,,89358.0,,,5481672.0,,,,0.01,,,,,,,,,,2848158.0,,,,,,,,,534.0,,,,-194215.0,,,,,,,,,,,,,,,,,,92493.0,12175.0,,,,,48402.0,,,,,,5740289.0,158762.0,65954.0,5674335.0,,,,,,,,,-194215.0,,,50500.0,50500.0,,163627.0,-163093.0,,,,,,48402.0,,,,,,11293.0,,-31122.0,,,,,,,,,0.001,20000000.0,0.0,0.0,,,,,,,,,,,,,30908.0,,,92493.0,,,,,,,22464.0,,-5939526.0,,534.0,49992.0,,,,,,-5581527.0,,,,,,,,,,,,6090.0,,,53332576.0,,,,,,,,,,
2016-06-30,2016-10-14,10-K,"Life Clips, Inc.",LCLP,CIK0001604930,USD,162759.0,,,,48476.0,,8195.0,487399.0,,,,,,,304666.0,,,,,,,,,,487402.0,-487399.0,-2076912.0,709233.0,469233.0,,,,,,,,,,,,,,,,646980.0,70450.0,,468933.0,466589.0,469233.0,,,5491500.0,,0.001,,8000000000.0,53332576.0,53332576.0,,53333.0,,,,,-108953.0,6142583.0,443065.0,334112.0,2075895.0,108953.0,,71903.0,,,,,2347578.0,2076912.0,681047.0,908466.0,,,6954000.0,,-6954000.0,240000.0,,,,-16922622.0,20143189.0,20143189.0,18625104.0,0.0,,,-0.4,,,,,,,1541236.0,0.0,2.2,10641842.0,,33935.0,,,,,,,-71369.0,-646980.0,,-737805.0,-19713550.0,,,,162759.0,,33938.0,,,,,,-2713.0,,8195.0,,,,0.0,49615.0,,11791.0,11791.0,,,,,,,,20805684.0,709233.0,1846468.0,18959216.0,,,,10364.0,1602578.0,,-240000.0,-895988.0,-19713550.0,,,0.0,,,2182542.0,-2253911.0,,,,,20454450.0,240000.0,,,,,670317.0,70622.0,,-17459639.0,,,,240000.0,345000.0,,,,0.001,20000000.0,0.0,0.0,,2032578.0,,2032578.0,,,,,,,,,478537.0,,,,-10471.0,,,-85000.0,,85000.0,49599.0,646980.0,-20454450.0,,534.0,184201.0,,,240000.0,1199933.0,,-20096451.0,,,,,10150.0,,,,,,670317.0,37987.0,,,49435410.0,,,,,,,,,,
2016-09-30,2016-11-29,10-Q,"Life Clips, Inc.",LCLP,CIK0001604930,USD,198162.0,,33370.0,,87994.0,,18287.0,903919.0,,,,,,,8422204.0,,,,,,,,,,416519.0,-416519.0,-168598.0,246162.0,171411.0,,,,,,,,,,,,,,,-6191000.0,0.0,70450.0,,171411.0,-297822.0,,,,1725000.0,,0.001,,320000000.0,70836334.0,70836334.0,,70837.0,,,,,802578.0,6336002.0,460399.0,460399.0,2347578.0,480587.0,45489.0,45489.0,,,65000.0,,2347578.0,416519.0,407905.0,,,,,,,,,,,12592429.0,6375074.0,1248357.0,5126717.0,,,,0.06,,,,,,,1900399.0,0.0,2.2,-272564.0,,36000.0,,,,,,,27832.0,,,,4057068.0,,,,35403.0,33370.0,39518.0,,,,240000.0,,,,10092.0,,3881.0,5000.0,0.0,44232.0,,,,,3881.0,,,,,,8150503.0,246162.0,2563387.0,5587116.0,,,,3886.0,611402.0,,-32500.0,-876724.0,4057068.0,,,530000.0,530000.0,,1911442.0,-1883610.0,,,,,,74751.0,5000.0,,,,,26847.0,,5940678.0,32500.0,,,,,32500.0,,,0.001,20000000.0,0.0,0.0,,81402.0,,315000.0,5091000.0,,530000.0,,,,,,1759266.0,,,,,,,-65000.0,,,934.0,,-16397382.0,,73321.0,74944.0,,,,,,-7904341.0,17503758.0,,,,1634758.0,,,,,,,7779.0,,,64205131.0,,,,,,,,,,
2016-12-31,2017-03-13,10-Q,"Life Clips, Inc.",LCLP,CIK0001604930,USD,226363.0,,5486.0,,136806.0,,18350.0,1619379.0,,,,,,,11574791.0,,,,,,,,,,715460.0,,,104161.0,13717.0,,,,,,,,,,,,,,,,14625.0,14625.0,,13717.0,,,,,1725000.0,,0.001,,320000000.0,89799478.0,89799478.0,,89800.0,,,,,-195067.0,613957.0,945267.0,975267.0,1920088.0,195067.0,8781.0,8781.0,,,,,2497578.0,1131979.0,315598.0,,,,,,,,,,,565449.0,3304188.0,3072564.0,231624.0,,,,,,,,,,,359163.0,,,-14405830.0,,15000.0,,,,,,,4074.0,,,,-519203.0,,,,,,,,,,,,,,,,,,14625.0,47787.0,,,,,29705.0,,,,,,5356041.0,104161.0,4149150.0,1206891.0,137000.0,,,,,,,,-519203.0,,,530000.0,500000.0,,325479.0,-321405.0,,,,,,75819.0,8128.0,,,,,20347.0,,-197798.0,32500.0,,,,,,,,0.001,20000000.0,0.0,0.0,,,,,,,,,,,,,53927.0,,,14625.0,,,,,,,3257.0,,-16916471.0,,12855.0,83782.0,,,,,,-5251880.0,,,,,,,,,,,,11076.0,,,77749592.0,,,,,,,,,,
2017-03-31,2017-05-19,10-Q,"Life Clips, Inc.",LCLP,CIK0001604930,USD,236910.0,,9062.0,,176310.0,,18745.0,1161979.0,,,,,,,11823180.0,,,,,,,,,,47589.0,,,251540.0,172188.0,,,,,,,,,,,,,,,1300009.0,14625.0,,,172188.0,,,,,1725000.0,,0.001,,300000000.0,79370345.0,79370345.0,,79370.0,,,,,-602671.0,613957.0,975267.0,975267.0,2222272.0,602671.0,14203.0,14203.0,,,575340.0,,2797612.0,1161979.0,318598.0,,,,,,,,,,,-523700.0,2267749.0,1959832.0,307917.0,,,,0.01,,,,,,,359163.0,,,-15355804.0,,,,,,,,,-10541.0,,,,485271.0,,,,,,,,,,,,,,,,,,0.0,47589.0,,,,,37790.0,,,,,,4777652.0,251440.0,3494468.0,1283184.0,,,,,,,,,485271.0,,,850034.0,500000.0,,232908.0,-243449.0,,,,,,79351.0,,,,,,47814.0,,728720.0,32500.0,,,,,,,,0.001,20000000.0,0.0,0.0,,,,,,,,,,,,,172982.0,,,,,,,,,,,,-16428762.0,,3662.0,2269.0,,,,,,-4526212.0,,,,,,,,,,,,9695.0,,,90735508.0,,,,,,,,,,
