end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableTradeCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsHeldForSaleNotPartOfDisposalGroup,CapitalExpendituresIncurredButNotYetPaid,CapitalLeaseObligationsNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CertificatesOfDepositAtCarryingValue,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConstructionPayableCurrent,ConversionOfStockAmountIssued1,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostsAndExpenses,DebtInstrumentCarryingAmount,DeferredFinanceCostsNet,DeferredOfferingCosts,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwardsForeign,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DefinedContributionPlanCostRecognized,Depreciation,DepreciationDepletionAndAmortization,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FinanceLeaseLiabilityNoncurrent,FiniteLivedIntangibleAssetsNet,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,GoodwillAndIntangibleAssetImpairment,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IndefiniteLivedIntangibleAssetsExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseDebt,InterestPaid,InterestPaidNet,InventoryNet,LeaseCost,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextRollingTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermDebtNoncurrent,MarketableSecurities,MarketableSecuritiesCurrent,MoneyMarketFundsAtCarryingValue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourAndFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoAndThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherLiabilitiesCurrent,OtherNoncashExpense,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,OtherReceivablesNetCurrent,PaymentsForProceedsFromOtherInvestingActivities,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidInsurance,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromOtherEquity,ProceedsFromSaleOfMachineryAndEquipment,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfSecuredDebt,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashAndCashEquivalents,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueNet,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueStockOptionsExercised,Supplies,TangibleAssetImpairmentCharges,TaxesPayableCurrent,UnrecognizedTaxBenefits,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,IncreaseDecreaseInAccruedSalaries,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax
2016-12-31,2017-03-16,10-K,"AquaBounty Technologies, Inc.",AQB,CIK0001603978,USD,1017851.0,161768.0,161768.0,500430.0,1291096.0,-286272.0,101581724.0,218294.0,395833.0,,5708834.0,3573001.0,,50132.0,,3335275.0,2011188.0,,,,10666.0,,,0.001,200000000.0,6463936.0,6463936.0,6464.0,-8530501.0,0.0,10395833.0,,0.0,0.0,,,,0.0,-162057.0,15608406.0,0.0,12844999.0,412283.0,2428094.0,34107.0,0.0,50580.0,15608406.0,,140649.0,153996.0,-2.0500000000000003,,-7496.0,,242436.0,,,198698.0,2861.0,3775289.0,,-5950862.0,-8470661.0,-2519799.0,0.0,2817183.0,0.0,359729.0,-2880025.0,234247.0,73220.0,-604354.0,340092.0,0.0,121640.0,-38054.0,,191800.0,,402554.0,402554.0,6721.0,,0.0,,,,,,,,,,,,3680779.0,5708834.0,1035764.0,2662928.0,17913.0,,,,,,,,2645015.0,,,,10540874.0,-1073297.0,-7448893.0,-10916683.0,-8470661.0,-405607.0,8065054.0,-10346011.0,,,,,,,,,,,,,,,,,202788.0,2472.0,,21628.0,-59840.0,-59840.0,,,,,-5914.0,164743.0,,,5664.0,,934495.0,,0.0,0.0,72983.0,35544.0,10000000.0,0.0,547142.0,,,,,,23844.0,0.0,,3014803.0,1723707.0,6268.0,3429400.0,,,-99273861.0,0.0,0.0,860365.0,218294.0,,,6338.0,,,4.46,602773.0,185591.0,7.89,,,,,,597872.0,,,2028055.0,,,,10395833.0,,,,218294.0,,,17066.0,,22994.0,,2817183.0,5303114.0,,,
2017-03-31,2017-05-09,10-Q,"AquaBounty Technologies, Inc.",AQB,CIK0001603978,USD,784662.0,267194.0,,137066.0,1345208.0,-300558.0,126580621.0,,,,28549094.0,25941082.0,,54297.0,,25472604.0,22147995.0,,,,10749.0,,185591.0,0.001,200000000.0,,8885009.0,8885.0,-2070029.0,,,,,0.0,,,,,,,,,,,,,,,,43447.0,46873.0,-0.24,,-1212.0,,208721.0,6355.0,,195273.0,0.0,1120788.0,,,,,,,,,,,,,-287597.0,101046.0,-72445.0,191015.0,,191800.0,,5280.0,5270.0,5280.0,,101046.0,,,,,,,,,,,,3589750.0,28549094.0,802911.0,2805088.0,18249.0,,,,,,,,2786839.0,,,,25110452.0,-457223.0,-2504022.0,-2055743.0,,-6645.0,2049098.0,-2049098.0,,,,,,,,,,,,,,,,,,31002.0,,21628.0,-14286.0,-14286.0,,,,,-1365.0,92455.0,,,0.0,,457223.0,40000000.0,,,264228.0,,0.0,24989257.0,,125758.0,,,,,0.0,0.0,,3544519.0,2199311.0,4563.0,720022.0,,,-101329604.0,0.0,0.0,208288.0,12061.0,,,,,,,936575.0,,,,,,183840.0,185591.0,928713.0,7.9,7.9,24959344.0,,,,,,,24989257.0,12061.0,,,,,51400.0,,,8400795.0,,,
2017-06-30,2017-08-04,10-Q,"AquaBounty Technologies, Inc.",AQB,CIK0001603978,USD,949495.0,366927.0,,143487.0,1422687.0,-278121.0,126644804.0,,,,26907790.0,8596440.0,,,,7991382.0,,,,,12972.0,,227203.0,0.001,200000000.0,,8895094.0,8895.0,-2070999.0,,,,50777.0,50777.0,,,,,,,,,,,,,,,,,,-0.24,,,,244077.0,216447.0,,191847.0,0.0,950348.0,,,,,,,,,,,,,,,,,,191800.0,,5253.0,,,,78275.0,,,,,,,,,,,,3955252.0,26907790.0,1002584.0,3005757.0,53089.0,566443.0,,1994536.0,262247.0,100630.0,58144.0,23757.0,2952668.0,,,,,,,-2093436.0,,-6362.0,2140352.0,-2087074.0,,,,,,,,,,,,,,,,,,0.0,,21628.0,22437.0,22437.0,,,,,-1109.0,161039.0,,,,,,40000000.0,,,352772.0,,,,,,,,,,,,,19328762.0,17906075.0,,936317.0,,,-103423040.0,53278.0,53278.0,202910.0,,179500.0,8.17,,,,,441390.0,227203.0,9.39,,,,179500.0,227203.0,439494.0,8.17,8.17,22952538.0,,,,,,,,,,,,,94354.0,,,8892213.0,,,
2017-09-30,2017-11-02,10-Q,"AquaBounty Technologies, Inc.",AQB,CIK0001603978,USD,1602396.0,490840.0,,211232.0,1521043.0,-243188.0,126681495.0,,,,25295552.0,5274385.0,,,,4717821.0,,,,,13489.0,,,0.001,200000000.0,,8895094.0,8895.0,-2411286.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-0.28,,,,316588.0,186921.0,,188421.0,0.0,1382380.0,,,,,,,,,,,,,,,,,,191800.0,,5597.0,,,,78499.0,,,,,,,,,,,,4717609.0,25295552.0,1657619.0,3115213.0,55223.0,132553.0,,2499578.0,349662.0,60912.0,60094.0,12414.0,3059990.0,,,,,,,-2446219.0,,-6989.0,2439230.0,-2439230.0,,,,,,,,,,,,,,,,,,4708.0,,162093.0,34933.0,34933.0,,,,,-1392.0,219334.0,,,,,,40000000.0,,,245242.0,,,,,,,,,,,,,20999896.0,19478853.0,,860903.0,,,-105869259.0,0.0,0.0,195947.0,,183373.0,8.28,,,,,325754.0,227203.0,9.39,,,,183373.0,227203.0,325310.0,8.17,8.28,20577943.0,,,,,,,,,,,,,126990.0,,,8895094.0,,,
2017-12-31,2018-03-08,10-K,"AquaBounty Technologies, Inc.",AQB,CIK0001603978,USD,2666855.0,1089919.0,1089919.0,443178.0,1556964.0,-213884.0,126718186.0,122134.0,0.0,0.0,23731758.0,1389894.0,,1036240.0,,506283.0,-2828992.0,,506283.0,,13422.0,,,0.001,200000000.0,8895094.0,8895094.0,8895.0,-9186259.0,509950.0,0.0,,1193566.0,50777.0,,,,387478.0,-110899.0,15739553.0,0.0,12411425.0,482161.0,2832340.0,26054.0,58131.0,40071.0,15739553.0,,171000.0,184946.0,-1.36,,80018.0,,364368.0,111243.0,,184995.0,941.0,3921035.0,,-6526706.0,-9258647.0,-2731941.0,0.0,-131147.0,3687844.0,371551.0,-3147940.0,-2923.0,-98947.0,-678438.0,625763.0,169991.0,11440.0,592602.0,,191800.0,,21537.0,21520.0,21537.0,21537.0,172363.0,,,,,,,,,,,,5751069.0,23731758.0,2716649.0,3084214.0,49794.0,2389702.0,49794.0,29825.0,512832.0,51453.0,50608.0,,3034420.0,,,,25237754.0,-19045986.0,-9100778.0,-11921896.0,-9258647.0,-26548.0,9285377.0,-11887855.0,,,,,,,392824.0,114411.0,,134000.0,,,128000.0,62858.0,17000.0,,214634.0,18560.0,387478.0,162093.0,72388.0,72388.0,,,,,-5011.0,183926.0,,,0.0,,18893264.0,40000000.0,0.0,0.0,527322.0,84801.0,0.0,24989257.0,256807.0,,,,,,941.0,27502.0,,23359940.0,21802976.0,35812.0,3371767.0,,,-108532508.0,53278.0,53278.0,799009.0,122134.0,192748.0,8.55,43420.0,2554.0,52500.0,4.55,17454.0,227203.0,9.39,3.3,19.5,14.2,192748.0,227203.0,17454.0,8.55,8.55,17980689.0,,,8334.0,,,,24989257.0,122134.0,,27502.0,33132.0,,240880.0,,131147.0,8772494.0,,,
2018-03-31,2018-05-08,10-Q,"AquaBounty Technologies, Inc.",AQB,CIK0001603978,USD,2092927.0,1076845.0,,248722.0,1578871.0,-326002.0,137629187.0,,,,31487566.0,7352236.0,,976208.0,,6839389.0,6346528.0,,,,13045.0,,,0.001,200000000.0,,12675533.0,12676.0,-2561905.0,,,,16232.0,16232.0,,,,,,,,,,,,,,,,64024.0,67450.0,-0.21,,-5588.0,,260843.0,,,181569.0,1160.0,1386873.0,,,,,,,,,,,,,-508423.0,-46047.0,39371.0,-369621.0,,191800.0,,5402.0,5331.0,5402.0,,125293.0,,,,,,,,,,,,5154000.0,31487566.0,2152187.0,3061073.0,59260.0,2347041.0,,39640.0,509550.0,60682.0,59859.0,44301.0,3001813.0,,,,10852068.0,-2032875.0,-2467077.0,-2449787.0,,-6315.0,2462569.0,-2443472.0,,,,,,,,,,,,,,,,,,29340.0,,162093.0,-112118.0,-112118.0,,,,,-2073.0,217536.0,0.0,,,,2034048.0,,,,156973.0,,,10616048.0,,0.0,,,,,1173.0,250188.0,,25178739.0,23599868.0,14168.0,977817.0,,,-110982295.0,19097.0,,81647.0,48546.0,207390.0,8.37,,,113561.0,1.65,51102.0,340764.0,7.09,,,2.5,207390.0,340764.0,4480.0,8.37,,26333565.0,,,,,,,10616048.0,48546.0,48545.0,,,,109237.0,,,11940874.0,,,
2018-06-30,2018-08-07,10-Q,"AquaBounty Technologies, Inc.",AQB,CIK0001603978,USD,1168875.0,526228.0,,209102.0,1752893.0,-411813.0,138262298.0,,,,28259714.0,4109977.0,,,,3518806.0,,,,,12820.0,,,0.001,50000000.0,,12848376.0,12848.0,-2866960.0,,,,47287.0,,,,,,,,,,,,,,,,,,,-0.22,,,,257281.0,,,178143.0,10585.0,1827991.0,,,,,,,,,,,,,,,,,,191800.0,,5283.0,,,,82429.0,,,,,,,,,,,,4159825.0,28259714.0,1227252.0,2990950.0,58377.0,2304340.0,,38919.0,500280.0,59578.0,58770.0,29063.0,2932573.0,,,,,,,-2781149.0,,3434.0,2832481.0,-2784583.0,,,,,,,,,,,,,,,,,,36362.0,,162093.0,-85811.0,-85811.0,,,,,-1868.0,101328.0,,,,,,,,,394594.0,,,,,,,,,,,,,25370594.0,23617701.0,,880822.0,,,-113763444.0,47898.0,,76381.0,,238943.0,7.76,,,,,96636.0,339964.0,7.09,,,,238943.0,339964.0,34141.0,7.76,,24099889.0,,,,,,,,,71544.0,,,,40001.0,,,12787761.0,,,
2018-09-30,2018-11-02,10-Q,"AquaBounty Technologies, Inc.",AQB,CIK0001603978,USD,1483657.0,718861.0,,246645.0,2062382.0,-327102.0,138333891.0,,,,26043274.0,1513556.0,,,,1030671.0,,,,,13040.0,,,0.001,50000000.0,,12848376.0,12848.0,-2642317.0,,,,8874.0,,,,,,,,,,,,,,,,,,,-0.21,,,,320536.0,,,174717.0,0.0,1852362.0,,,,,,,,,,,,,,,,,,191800.0,,5169.0,,,,72640.0,,,,,,,,,,,,4514109.0,26043274.0,1543293.0,3030452.0,59636.0,2346132.0,,39625.0,509353.0,60658.0,59836.0,14848.0,2970816.0,,,,,,,-2727028.0,,-7001.0,2730965.0,-2720027.0,,,,,,,,,,,,,,,,,,34789.0,,162093.0,84711.0,84711.0,,,,,-1832.0,81822.0,,,,,,,,,315383.0,,,,,,,,,,,,,26063490.0,24001108.0,,804758.0,,,-116490472.0,10938.0,,64971.0,,271467.0,7.3,,,,,80628.0,339964.0,7.09,,,,271467.0,339964.0,47491.0,7.3,,21529165.0,,,,,,,,,71593.0,,,,55611.0,,,12848376.0,,,
2018-12-31,2019-03-07,10-K,"AquaBounty Technologies, Inc.",AQB,CIK0001603978,USD,824900.0,366917.0,366917.0,185992.0,2256269.0,-574186.0,142707957.0,263396.0,-1364.0,0.0,27671060.0,3510617.0,0.0,193378.0,0.0,3002557.0,2496274.0,,3002557.0,2496274.0,12361.0,,,0.001,200000000.0,15098837.0,15098837.0,15099.0,-10742361.0,13716.0,0.0,,2626353.0,,,,,,-75269.0,17231835.0,0.0,14120607.0,463343.0,2628190.0,,,,17231835.0,44000.0,830000.0,843387.0,-1.24,,-54279.0,-54279.0,223481.0,179410.0,,171292.0,13233.0,4067710.0,,-9702869.0,-10382059.0,-679190.0,0.0,1492282.0,0.0,-13955.0,-2180233.0,53795.0,1182900.0,-534789.0,-966928.0,-93956.0,-56212.0,-289868.0,,191800.0,,22257.0,22185.0,22257.0,22257.0,76109.0,,,,,,,,,,,,4436757.0,27671060.0,916936.0,3591434.0,71613.0,2184138.0,71613.0,1091805.0,83052.0,81269.0,79557.0,,3519821.0,,,,16448822.0,-4081504.0,-9816765.0,-12806154.0,-12204932.0,-16263.0,10450314.0,-12783510.0,,,,0.0,,0.0,338414.0,122858.0,,,,,,64637.0,,,238131.0,11116.0,153910.0,80583.0,-360302.0,-360302.0,,20423.0,,1364.0,5994.0,115982.0,,,0.0,,4009736.0,,0.0,,315969.0,90754.0,0.0,10616046.0,771858.0,771858.0,,5116533.0,23233.0,,23233.0,5116533.0,5300000.0,25973037.0,23716768.0,55615.0,3458564.0,,,-118914567.0,91103.0,,297687.0,263396.0,303986.0,6.94,0.0,800.0,113561.0,2.5,0.0,339964.0,7.09,,9.9,2.5,303986.0,339964.0,0.0,,6.94,23234303.0,,2500285.0,,,,,10616046.0,263396.0,263396.0,,19422.0,,23678.0,,1500000.0,13028760.0,,,
2019-03-31,2019-05-02,10-Q,"AquaBounty Technologies, Inc.",AQB,CIK0001603978,USD,958058.0,279471.0,,344635.0,2571278.0,-486635.0,149702936.0,,,,33029956.0,8200192.0,,79193.0,399935.0,7630376.0,4640180.0,,7642982.0,4640425.0,12606.0,,,0.001,50000000.0,,18697477.0,18697.0,-2676380.0,,,,862255.0,,2853578.0,,,,,,,,,,,,,,,,285308.0,-0.17,,2706.0,2951.0,195922.0,,,167866.0,0.0,1255851.0,,,,,,,,,,,,,253509.0,83158.0,18410.0,-55504.0,,191800.0,,13338.0,12000.0,13338.0,13338.0,159131.0,65000.0,0.08,1001128.0,,,,,,,,,5473456.0,33029956.0,1132511.0,4031210.0,90200.0,2437707.0,,1160509.0,126223.0,124410.0,122668.0,59693.0,3941010.0,,,,7226577.0,-456423.0,-2132680.0,-2763932.0,,-8238.0,2853578.0,-2755694.0,,474112.0,74177.0,399935.0,66000.0,454890.0,,98338.0,33872.0,,84080.0,83571.0,,85011.0,637360.0,77234.0,,15780.0,,80583.0,87551.0,87552.0,,84253.0,,,5100.0,136903.0,-13.0,,,,456436.0,,,,261176.0,,,6609655.0,,376117.0,,,,0.0,0.0,250424.0,,26505903.0,23934625.0,9619.0,663481.0,,,-121678498.0,97885.0,,71991.0,138498.0,326382.0,6.77,,,7500.0,1.48,600.0,347464.0,6.98,,,2.11,326382.0,347464.0,43.0,6.77,,27556500.0,,,,,,,6609655.0,138498.0,138498.0,,,,117747.0,,,15687681.0,,,
