end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,AccountsPayableInterestBearingInterestRate,AccountsPayableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvancesOnInventoryPurchases,AlternativeExcessNetCapital,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsDisposedOfByMethodOtherThanSaleInPeriodOfDispositionGainLossOnDisposition1,AssetsNet,AssetsNoncurrent,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessCombinationStepAcquisitionEquityInterestInAcquireeFairValue1,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInRollingAfterYearFive,CapitalLeasesFutureMinimumPaymentsDueInRollingYearFour,CapitalLeasesFutureMinimumPaymentsDueInRollingYearThree,CapitalLeasesFutureMinimumPaymentsDueInRollingYearTwo,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsNextRollingTwelveMonths,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractualObligation,ContractualObligationDueInSecondAndThirdYear,ConversionOfStockAmountConverted1,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfGoodsAndServicesSold,CostOfRevenue,CostsAndExpensesRelatedParty,CustomerAdvancesCurrent,CustomerDepositsNoncurrent,DebtConversionConvertedInstrumentSharesIssued1,DebtCurrent,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleConversionRatio1,DebtInstrumentDecreaseForgiveness,DebtInstrumentFairValue,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DebtInstrumentPeriodicPaymentTermsBalloonPaymentToBePaid,DebtInstrumentUnamortizedDiscount,DebtorReorganizationItemsGainLossOnSettlementOfOtherClaimsNet1,DeferredCompensationArrangementWithIndividualCommonStockReservedForFutureIssuance,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,Deposits,DepositsAssets,DepositsAssetsCurrent,DepositsAssetsNoncurrent,DepositsOnFlightEquipment,Depreciation,DerivativeAssetFairValueGrossLiability,DerivativeCostOfHedge,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DividendsPreferredStock,DueToOfficersOrStockholdersCurrent,DueToOfficersOrStockholdersNoncurrent,DueToOtherRelatedPartiesNoncurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectOfExchangeRateOnCashAndCashEquivalents,ExtinguishmentOfDebtAmount,ExtraordinaryItemGainOrLossNetOfTaxAttributableToNoncontrollingInterest,FairValueNetAssetLiability,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInOtherComprehensiveIncomeLoss,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainLossOnSaleOfPropertyPlantEquipment,GainLossOnSaleOfStockInSubsidiaryOrEquityMethodInvestee,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRestructuringOfDebt,GeneralAndAdministrativeExpense,GrossProfit,GuarantyFeeIncome,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInCustomerAdvancesAndDeposits,IncreaseDecreaseInDepositsOutstanding,IncreaseDecreaseInDerivativeAssetsAndLiabilities,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRawMaterialsPackagingMaterialsAndSuppliesInventories,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,InterestAndDividendsPayableCurrent,InterestExpense,InterestExpenseDebt,InterestExpenseTradingLiabilities,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryLIFOReservePeriodCharge,InventoryNet,InventoryWriteDown,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,Land,LeaseAndRentalExpense,LeaseholdImprovementsGross,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansPayable,LoansPayableCurrent,LongTermDebt,LongTermDebtAndCapitalLeaseObligationsRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtCurrent,LongTermDebtNoncurrent,LongTermNotesPayable,MachineryAndEquipmentGross,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossFromRealEstateInvestmentPartnershipAttributableToNoncontrollingInterest,NetIncomeLossFromRealEstateInvestmentPartnershipAttributableToParent,NoncashMergerRelatedCosts,NotesAndLoansPayableCurrent,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,NotesPayableToBankCurrent,NotesPayableToBankNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseImpairmentLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OptionIndexedToIssuersEquityIndexedShares,OtherAccountsPayableAndAccruedLiabilities,OtherAssets,OtherAssetsNoncurrent,OtherCommitment,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesBeforeReclassificationAdjustmentsTax,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherGeneralExpense,OtherIncome,OtherLongTermNotesPayable,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherReceivablesGrossCurrent,OtherSellingGeneralAndAdministrativeExpense,PaymentsForMergerRelatedCosts,PaymentsForProceedsFromProductiveAssets,PaymentsToAcquireInterestInSubsidiariesAndAffiliates,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockSharesSubscribedButUnissuedValue,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseCurrent,PrepaidRent,ProceedsFromContributionsFromAffiliates,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfMachineryAndEquipment,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOwnedAccumulatedDepreciation,ReceivableWithImputedInterestNetAmount,RelatedPartyTransactionRate,RepaymentsOfConvertibleDebt,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfOtherShortTermDebt,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,SalariesAndWages,SalariesWagesAndOfficersCompensation,SaleLeasebackTransactionMonthlyRentalPayments,SaleOfStockConsiderationReceivedPerTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SalesRevenueGoodsGross,SalesRevenueGoodsNet,SalesRevenueServicesNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForNoncashConsideration,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueShareBasedCompensation,SubscriptionRevenue,TaxCreditCarryforwardValuationAllowance,UnsecuredDebt,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2012-03-31,2012-05-23,10-Q,"KAYA HOLDINGS, INC.",KAYS,CIK0001530746,USD,,,,,,,2295052.0,,,,,,,,,,184004.0,9362.0,,,,,,,,,,,,,,,,,,,9362.0,-15830.0,,,,0.001,250000000.0,64706131.0,,64706.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,3647354.0,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,-248830.0,-248831.0,-240330.0,,,,0.0,0.0,,,,,,,,,,,108500.0,,0.0,,,,,,,8500.0,8500.0,,,0.0,11500.0,,,,,,0.0,,,,,1471546.0,184005.0,1390946.0,,,435800.0,,,,,,,,124000.0,0.0,-139830.0,-248830.0,,,0.0,,,,,,,,,,-240331.0,,,,,,,,,,,,,,,890313.0,,160000.0,,,,,66247.0,,,,,,66247.0,,,,,0.0,0.001,10000000.0,55120.0,,,55.0,,,,,0.0,0.0,,,,138750.0,,,,,129083.0,-248830.0,,14643.0,,,,,,,,,,0.0,45000.0,,,,,,0.0,,,,,,,,,-1287541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64706131.0,
2012-06-30,2012-08-20,10-Q,"KAYA HOLDINGS, INC.",KAYS,CIK0001530746,USD,,,,,,3576.0,2322497.0,,,,,,,,,,170569.0,1316.0,,,,,,,,,,,,,,,,,,,1316.0,,,,,0.001,250000000.0,64761131.0,64761131.0,64761.0,,,,,,,,,,,,,0.0,,,,,583300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3992824.0,,,,,,,,-0.01,,,,,,,,,12829.0,,,,,,,0.0,,,,-345470.0,,-334368.0,,,,,,,,,,,,,,,,,,,,,,,,,11102.0,,,,,,,,,,,,,,3600.0,,,170569.0,1687397.0,,,,,,,,,,,,,,-345469.0,,,,,,,,,,,,345469.0,,,,,,46567.0,8950.0,4500.0,4500.0,3667.0,4700.0,20250.0,,,,1064097.0,,160000.0,,,,,102873.0,,,,,,,,,,,,0.001,10000000.0,,,,,,,,,,,,,,,,,,,218695.0,-345470.0,,9253.0,,,,,,,,,,0.0,12800.0,,,,,,0.0,,,334367.0,,,,,,-1605511.0,,,,,,,,,,,,,,,,,,,,,,,,,,558300.0,,,,64729048.0,
2012-09-30,2013-01-22,10-Q,"KAYA HOLDINGS, INC.",KAYS,CIK0001530746,USD,,,,,,4835.0,2322497.0,,,,,,,,,,176785.0,8791.0,,,,,,,,,,,,,,,,,,-272466.0,8791.0,,,,,0.001,250000000.0,64761131.0,64761131.0,64761.0,,,,,,25000.0,,,,,433.9297,,0.0,,,,,645300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4267865.0,,,,,,,,0.0,,,,,,,,,12829.0,,,,,,,0.0,,262502.0,-275041.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,-12539.0,,,,,,,,,,,,10254.0,,3600.0,,,176785.0,1978656.0,,,620300.0,,,,,,,,,,,-275041.0,,,,,,,,,,,,275041.0,,,,,,,,,,,,,,,,1293356.0,,160000.0,,,18706.0,,,,,,,,,,,,,,0.001,10000000.0,,,,,,,,,,,,,,,,,,,233542.0,-275041.0,,7994.0,,,,,,,,,,0.0,,,,,,,0.0,,,262502.0,,,,,,-1880552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64729048.0,
2012-12-31,2013-04-24,10-K,"KAYA HOLDINGS, INC.",KAYS,CIK0001530746,USD,301167.0,,,,,6094.0,2929348.0,,,,,,,,,,166735.0,0.0,,,,,,,,,,,,,,,,,,,0.0,-25192.0,,,,0.001,250000000.0,68049325.0,68049325.0,68049.0,,,0.0,,,25000.0,,,,,433.9297,,0.0,,,,,672800.0,672800.0,,,,672800.0,,,60000.0,,,,1169000.0,,0.0,1169000.0,-1169000.0,0.56,,,,,,,4276.0,,,,,,3922182.0,,,,,,,,0.01,,,,,,,,,12829.0,380665.0,,,,,,0.0,,,,,,,,,,,,489159.0,,,,,,,,,,489159.0,,0.0,,,,,,,45192.0,,,,,48170.0,,,,,,,,,17838.0,,1091465.0,166735.0,1033967.0,,672800.0,647800.0,57498.0,,60000.0,,,,,351565.0,4131.0,-380888.0,-523658.0,,,0.0,,,,,,,,57498.0,904323.0,,,,,,52017.0,4475.0,4500.0,4500.0,4867.0,17900.0,20250.0,3398000.0,,,252997.0,160000.0,160000.0,,,,,,,,,,,,,4131.0,,0.0,0.0,0.001,10000000.0,55120.0,55120.0,,55.0,,,,,0.0,0.0,,0.0,,382750.0,,,,4131.0,,523658.0,,6735.0,,,,,,,31185.0,,,,,,,,,,0.0,,,859131.0,30000.0,,,,,-924730.0,,,,,304319.0,,,300000.0,300000.0,,,,,,,,,607639.0,,,,30000.0,30000.0,,-1169000.0,,,,,64882197.0,64882197.0
2013-03-31,2013-06-25,10-Q,"KAYA HOLDINGS, INC.",KAYS,CIK0001530746,USD,,,,,,,2929348.0,,,,,,,,,,172993.0,7517.0,,,,,,,,,,,,,,,,,,7217.0,7517.0,7517.0,7217.0,,,0.001,250000000.0,68049325.0,68049325.0,68049.0,,,,,,,,,,,,,0.0,,,,,745100.0,,,,,,,,,,,,,,,,,,,,,,,,1259.0,,,,,,3972233.0,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,35887.0,-50051.0,-50051.0,,-35887.0,,,,,,-5991.0,,,,,,,,,-10000.0,-5991.0,,0.0,,,,,,,-14164.0,,,,,62334.0,,,,,,,,,3600.0,,1147774.0,172993.0,1087776.0,,,,,,,,,,,62000.0,0.0,-54783.0,-50051.0,,-50050.0,0.0,,,,,,,,,,,,,,,47542.0,13425.0,,4500.0,4500.0,4867.0,20250.0,,,,232842.0,,160000.0,,,,15547.0,15547.0,,,,,,,,,,,0.0,,,,,,,,,,,18000.0,0.0,,,,54000.0,,,,,16275.0,-50051.0,,5476.0,,,,,,,,0.0,,,4065.0,,,,,,0.0,,,,0.0,,,,,-974781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68049325.0,
2013-06-30,2013-08-15,10-Q,"KAYA HOLDINGS, INC.",KAYS,CIK0001530746,USD,,,8.0,702100.0,,,2939147.0,,,,,1188422.0,,,,,166694.0,1355.0,,,,,,,,,,,,,,,,,,1355.0,1355.0,,,,2500000.0,0.001,250000000.0,68249325.0,68249325.0,68249.0,2500.0,30000.0,,,,,,,,,433.9297,,,,,,,780100.0,,0.4,,,780100.0,,,,,,,,,,,,,,,,,,,,,,,,,4090532.0,,,,,,,,0.0,,,,,,,,,,,,,,,28389.0,,,,-118300.0,-118300.0,,-102910.0,,,,,,,,,,,,,,,,,,,,,,,,59851.0,-15390.0,,,,,77724.0,,,,,,,,,,,1249775.0,166694.0,1189777.0,,,,,,,,,,,,,,,,-118300.0,,,,,,,,,,102910.0,-102910.0,,,,,,,,,,,,,,,291953.0,,160000.0,,,-15390.0,,28389.0,,,,,,,,,,,,0.001,10000000.0,55120.0,55120.0,,55.0,,,,,,,,,,,,,,,68401.0,-118300.0,,5339.0,,,,,,,,,,,6120.0,6120.0,,,,0.05,,,,,,,,,,-1083081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68249325.0,
2013-09-30,2013-11-18,10-Q,"KAYA HOLDINGS, INC.",KAYS,CIK0001530746,USD,341696.0,,,,,,2956947.0,,,,,1258054.0,,,,,164246.0,166.0,,,,,,,,,,,,,,,,,,166.0,,,,,2500000.0,0.001,250000000.0,68449325.0,68449325.0,,,,,,,,,,,,433.9297,,,15000.0,,,,,,,,,18000.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,-4171923.0,,,,,15300.0,737100.0,,,,,,,,,,,,,,,,,8476.0,,,65896.0,-81389.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,-15493.0,,,,,93217.0,59851.0,,,,,,2920.0,,21664.0,,1310718.0,164246.0,1258220.0,,783307.0,,52498.0,,40000.0,,,,,,,,,,-81389.0,,,,,,,,,,65896.0,-65896.0,,,,,47300.0,7100.0,,4500.0,4500.0,4700.0,26500.0,,,,,,160000.0,,,-15493.0,,,,,,,,,,,,,,0.001,10000000.0,55120.0,55120.0,,,,,,,,,,,,,,,,,54500.0,-81389.0,,4080.0,,,,,,,,,,,,2920.0,,,,0.05,,,,,,,,,,-1146472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68249325.0,
2013-12-31,2014-04-15,10-K,"KAYA HOLDINGS, INC.",KAYS,CIK0001530746,USD,514926.0,,,840955.0,,11130.0,2956948.0,,,,,,,,,,3006.0,185.0,,,,,,,,,,,,,,,,,,185.0,185.0,185.0,185.0,,,0.001,250000000.0,68449325.0,68449325.0,68449.0,,,,,25000.0,,,,,,,,,,,,,796900.0,771900.0,,,,,,,5000.0,,,2500000.0,,,,1509625.0,-1509625.0,,-75002.0,,,,,,5035.0,,,,,,4339272.0,,796900.0,,,737100.0,,,-0.01,,,,,,,,,13951.0,,,,,,281548.0,,,,-417090.0,,,,,,-417090.0,,,213759.0,-27500.0,,,,,,,,,,,,,,,,,,-60540.0,,,,,103895.0,,,,,,,,,17900.0,,1316826.0,3006.0,1316826.0,,,796900.0,,,,,,,,124600.0,-1121.0,-123294.0,-417090.0,,,,,,,,,,5000.0,,281548.0,-281548.0,,,,,63600.0,22896.0,,,10176.0,30528.0,,,4264300.0,,,2821.0,,,,-135542.0,,,,,,,,,,-1121.0,,-1121.0,,0.001,10000000.0,55120.0,55120.0,,55.0,,,,,,28000.0,,28000.0,,124100.0,124100.0,,,,,-417090.0,,2821.0,,,0.08,,,,,,-4339272.0,,,,,,,,,,,281548.0,,,,,,-1313820.0,,,,,,,,,,,,,,18000.0,,10000.0,,,10000.0,,,,,,,,,,,68882197.0,68882197.0
2014-03-31,2014-05-28,10-Q,"KAYA HOLDINGS, INC.",KAYS,CIK0001530746,USD,458359.0,,,,,,3204448.0,,,,,,,,,,141869.0,111954.0,,,,,,,,,,,,,,,,,,111954.0,,,111769.0,,,0.001,250000000.0,70949325.0,70949325.0,70949.0,,,,,,,,,,,,,,,,,,,797300.0,,,-21369.0,,,,,,,2500000.0,,,,1509625.0,-1509625.0,,,,,3000.0,,,373.0,,,,,,4365908.0,,47300.0,750000.0,,750000.0,,,0.0,,,,,,,,,,,,,,-92364.0,62048.0,,,161718.0,-49970.0,,,,,,-26636.0,,,48697.0,-5000.0,,,,,,,,-5000.0,,-21632.0,,-21632.0,,,,,,616.0,,,,,0.0,,,,,,,,,7139.0,,1255659.0,141869.0,505659.0,750000.0,,,,,,,,,-23334.0,232500.0,-5835.0,-114896.0,-49970.0,-23334.0,-26636.0,,,,,,,,,,161718.0,-161718.0,,,,,,36646.0,25816.0,29885.0,36367.0,58158.0,,,4264300.0,,,,,,,-111748.0,62048.0,,90995.0,,,,11000.0,,,-5835.0,,5835.0,,0.001,10000000.0,55120.0,55120.0,,55.0,,7632.0,,,,250000.0,96000.0,250000.0,,,,,,,99670.0,-49970.0,,8283.0,,,0.1,,,,,12500.0,,,,,,,,,,,,,,,,,,-1113790.0,,,,,,,,,,,,96000.0,,,,,,,,,,,,,,,,,,70949325.0,
2014-06-30,2014-08-19,10-Q,"KAYA HOLDINGS, INC.",KAYS,CIK0001530746,USD,245335.0,,,147675.0,,,3934907.0,,,,4820.0,,,,,,125973.0,47143.0,,,,,,,,,,,,,,,,,,29822.0,29823.0,,,,,0.001,250000000.0,75549325.0,75549325.0,75549.0,,,,,,,,,,47300.0,,,,,12675.0,,,,855000.0,,,,,,,,,,,,,,1509625.0,-1509625.0,,,,12000.0,15000.0,,,,,,,,,4786188.0,,,,,750000.0,,,-0.01,,,,,,,,,,,,,,,130400.0,,,,-449980.0,,,,,,-422280.0,,,,,,,,,,,,,,,,,,,,,,116995.0,,,,,4687.0,,,,,,,,,21526.0,,952683.0,125973.0,462672.0,490011.0,,5000.0,,,,,,,51034.0,,,,,-27700.0,-422280.0,,,,,,229606.0,260405.0,,,331985.0,-331985.0,,,,,,,31584.0,30360.0,36396.0,56880.0,,,4264300.0,,,78830.0,,,,117995.0,,,-1000.0,,,,5000.0,,,,,,,0.001,10000000.0,55120.0,55120.0,,55.0,7500.0,,,,,,,,,,,,,,201585.0,-449980.0,,63830.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,-826710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74218507.0,
