end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccretionExpense,AccretionExpenseIncludingAssetRetirementObligations,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdministrativeFeesExpense,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsFairValueDisclosureRecurring,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashPeriodIncreaseDecrease,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ConvertibleNotesPayableCurrent,CostsAndExpensesRelatedParty,DebtConversionOriginalDebtInterestRateOfDebt,DebtInstrumentCarryingAmount,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentUnamortizedDiscount,DeferredCompensationArrangementWithIndividualSharesIssued,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DerivativeAssets,DerivativeAssetsCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DilutiveSecurities,DueFromAffiliates,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EquityIssuancePerShareAmount,EquityMethodInvestmentOwnershipPercentage,ExplorationExpense,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnDerivativeInstrumentsNetPretax,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExaminationPenaltiesExpense,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryLIFOReserveEffectOnIncomeNet,InventoryNet,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LongTermDebt,MineralPropertiesNet,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToParentDiluted,NonoperatingIncomeExpense,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLossCarryforwards,OtherLiabilitiesCurrent,PaymentsToAcquireInterestInJointVenture,PaymentsToAcquireInterestInSubsidiariesAndAffiliates,PaymentsToAcquireLoansReceivable,PaymentsToAcquireMarketableSecurities,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidExpenseNoncurrent,PrepaidMineralRoyaltiesNoncurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromOtherDebt,ProceedsFromRelatedPartyDebt,ProfessionalFees,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SalariesWagesAndOfficersCompensation,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SalesRevenueNet,SalesRevenueServicesNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesPurchasedForAward,SharePrice,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensationForfeited,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockRepurchasedAndRetiredDuringPeriodShares,TreasuryStockRetiredParValueMethodAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AssetsFairValueDisclosure,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentInterestRateStatedPercentage,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,LiabilitiesAssumed1,OtherIncome,StockIssuedDuringPeriodSharesOther
2013-01-31,2013-04-04,10-Q,iMine Corporation,JRVS,CIK0001556801,USD,,,,,,,27300.0,,,,,,,21461.0,21461.0,,,,21461.0,,,,,,0.001,75000000.0,11700000.0,11700000.0,11700.0,11700.0,,,,,,,,,,,,,,,18529.0,,,,990.0,,,0.0,,,,,,,,,,,,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.0,21461.0,990.0,,,,,,,,,,-10678.0,,0.0,,10678.0,,,,,,,,,,,,,,,,,,10550.0,,,,,,,,,0.0,,,,,,,20471.0,,,,,,,,,,,,,,,,11700000.0,11700000.0,11700000.0,,,,,,,,,
2013-04-30,2013-06-12,10-Q,iMine Corporation,JRVS,CIK0001556801,USD,,5269.0,,,,,27300.0,,,,,,,12518.0,12518.0,,,,12518.0,,,,,,0.001,75000000.0,11700000.0,11700000.0,11700.0,11700.0,,,,,,,,,,,,,,,32741.0,,,,990.0,,,0.0,,,,,,,,,,,,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6259.0,12518.0,6259.0,,,,,,,,,,-14212.0,,0.0,,14212.0,,,,,,,,,,,,,,,,,,14019.0,,,,,,,,,0.0,,,,,,,6259.0,,,,,,,,,,,,,,,,11700000.0,46800000.0,11700000.0,,,,,,,,,
2013-07-31,2013-10-29,10-K,iMine Corporation,JRVS,CIK0001556801,USD,300.0,300.0,,,,,-7800.0,,,,,,,3566.0,3566.0,,,3566.0,3566.0,,-34561.0,,,,0.001,300000000.0,46800000.0,46800000.0,46800.0,11700.0,,,,,,,,,,,12486.0,12486.0,,,36724.0,,,,990.0,,,0.0,,,0.39,,,,,,,,,992.0,,,,,,10000.0,,,,,11853.0,-11853.0,300.0,300.0,,,,,,,,,,,,,,1290.0,3566.0,1290.0,,,,,,,,,-34561.0,-34861.0,,,,34861.0,,,,36724.0,990.0,,,,,,,,,,,,,33869.0,,,,,,,,,,,,,,,,2276.0,,,,,,,,,,,,,,,,46800000.0,46800000.0,46800000.0,,,,,,,,,
2013-10-31,2013-12-16,10-Q,iMine Corporation,JRVS,CIK0001556801,USD,,,,,,,27300.0,,,,,,,1685.0,1685.0,,,,,,-3566.0,,,,0.001,75000000.0,11700000.0,11700000.0,,11700.0,,,,,,,,,,,,,,,42905.0,,,,5590.0,,,0.0,,,,,,,,,,,,81.0,-6181.0,,,,,,,,,,,,-300.0,-300.0,,,,,1685.0,,,,,,,,,5590.0,1685.0,5590.0,,,,,4600.0,,,,-8166.0,-6181.0,,,,6181.0,-6181.0,,,,,,,,,1685.0,,,,,,,4600.0,6100.0,,,,,,,,,,,,,,,,-3905.0,,,,,,,,,,,,,,,,,46800000.0,,,,,,,,,,
2014-01-31,2014-03-17,10-Q,iMine Corporation,JRVS,CIK0001556801,USD,,,,,,,27300.0,,,,,,,,,,,,,,,,,,0.001,75000000.0,11700000.0,11700000.0,,11700.0,,,,,,,,,,,,,,,49090.0,,,,10090.0,,,0.0,,,,,,,,,,,,1285.0,-6185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10090.0,,10090.0,,,,,,,,,,-6185.0,,,,6185.0,-6185.0,,,,,,,,,,,,,,,,,4900.0,,,,,,,,,,,,,,,,-10090.0,,,,,,,,,,,,,,,,,46800000.0,,,,,,,,,,
2014-04-30,2014-06-23,10-Q,iMine Corporation,JRVS,CIK0001556801,USD,,6475.0,,,,,42067.0,,,,,,,31221.0,31221.0,,,,31221.0,,,,,,0.001,300000000.0,46933000.0,46933000.0,46933.0,,,,,,,,,,,,,,,,74344.0,,,,,,,0.0,,,,,,,,,,,,6649.0,-25254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16565.0,31221.0,16565.0,,,,,,,,,,-25254.0,,,,25254.0,-25254.0,,,,10090.0,,,,,,,,,,,,,18605.0,,,,,,,,,,,,,,,,14656.0,,,,,,,,,,,,,,,,,46931834.0,,,,,,,,,,
2014-07-31,2014-10-29,10-K,iMine Corporation,JRVS,CIK0001556801,USD,5199.0,,,,,,949757.0,,,,,,,918288.0,918288.0,,,915853.0,915853.0,,912287.0,,,,0.001,300000000.0,49333332.0,49333332.0,49333.0,,,,,,10090.0,,,,,,29240.0,29240.0,,,86001.0,,,,,,,0.0,,,0.34,,,,,,,,,8015.0,-49277.0,,,,,10000.0,,,,,16754.0,-16754.0,,4899.0,,,9100.0,9100.0,2435.0,,,,,,,283.0,,,918288.0,5199.0,,,,,950000.0,,,,-37713.0,-49277.0,,283.0,,49560.0,-49560.0,,,86001.0,,,,,,2435.0,,,,,950000.0,,,41545.0,,-86001.0,,,,,,,,,,,,,,913089.0,,,,,,,950000.0,,950000.0,,,,,,,47353424.0,47353424.0,47353424.0,,,,,,,,,
2014-10-31,2014-12-16,10-Q,iMine Corporation,JRVS,CIK0001556801,USD,9302.0,,,,,,6140879.0,,,,5191122.0,,,873542.0,873542.0,,,,860400.0,,-55453.0,,,,0.001,300000000.0,49333332.0,49333332.0,49333.0,,,,,,,,,,,,,,,,5342639.0,,,,16667.0,,,-0.11,,,,,,,,,,,,3195.0,-5256638.0,,,,,,,,,,,,,4103.0,,,16667.0,,10707.0,,,,,,,342.0,,,873542.0,25969.0,,,,,,,,,-55453.0,-5256638.0,,342.0,,5256980.0,-5256980.0,,,,,,,,,13142.0,,,,,,,,45996.0,,,,,,,,,,5191122.0,1.25,0.0023,1.2373,2700000.0,2.7,847573.0,,,,,,,,,,,,,,,,,49333332.0,,,,,,,,,,
2015-01-31,2015-03-23,10-Q,iMine Corporation,JRVS,CIK0001556801,USD,8300.0,,,,,,11202391.0,,,,,,,5850584.0,801584.0,,,,800504.0,,,,,,0.001,300000000.0,52042286.0,52042286.0,52042.0,,,,,,,,,,,,,,,,5536452.0,,,,124303.0,,,0.0,,,,,,,,,,,,793.0,-193812.0,,,,,,,,,,,,,,,,,,,,,,,,,212.0,,,5850584.0,132603.0,,,,,,,,,,-193812.0,,212.0,,194024.0,-194024.0,,,,,,,,,1080.0,,,5049000.0,,,,,93231.0,,,,,,,,,,,1.25,,,,2.7,5717981.0,,,,,,,,,,,,,,,,,51480006.0,,,,,,,,,,
2015-04-30,2015-06-22,10-Q,iMine Corporation,JRVS,CIK0001556801,USD,2000.0,,,,,,14145391.0,,,,,,,8759409.0,767409.0,,,,765683.0,,,,,,0.001,300000000.0,52042286.0,52042286.0,52042.0,,,,,,,,,,,,,,,,,,,,216667.0,,,0.0,,,,,,,,,,,,8581.0,-120239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8759409.0,218667.0,,,,,,,,,,-120239.0,,,,120239.0,-120239.0,,,,,,,,,1726.0,,,7992000.0,,,,,11658.0,,-5656691.0,,,,,,,,,1.25,,,,2.7,8540742.0,,,,,,,,,,,,,,,,,52042286.0,,,,,,,,,,
