end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedIncomeTaxes,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalStockSplit,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableWriteOffs,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,AvailableForSaleSecuritiesEquitySecuritiesCurrent,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountIssued1,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,CostsAndExpenses,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentDecreaseForgiveness,DebtInstrumentUnamortizedDiscount,DebtSecuritiesAvailableForSaleUnrealizedGainLoss,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOtherLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositsAssetsNoncurrent,Depreciation,DerivativeFairValueOfDerivativeLiability,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesCurrent,DevelopmentCosts,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,DisposalGroupIncludingDiscontinuedOperationAccountsPayable,DisposalGroupIncludingDiscontinuedOperationAccruedLiabilities,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectOfExchangeRateOnCash,EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,ExtinguishmentOfDebtGainLossNetOfTax,FairValueAdjustmentOfWarrants,FairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInEarnings,FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,ForeignCurrencyTransactionGainLossRealized,FurnitureAndFixturesGross,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRestructuringOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillAcquiredDuringPeriod,ImpairmentOfInvestments,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeLossFromExtraordinaryItemsBeforeTaxPerBasicShare,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationDeductionsOther,IncomeTaxReconciliationNondeductibleExpenseAmortization,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidRent,IndefiniteLivedIntangibleAssetsAcquiredDuringPeriod,IndefiniteLivedIntangibleAssetsWrittenOffRelatedToSaleOfBusinessUnit,IntangibleAssetsCurrent,IntangibleAssetsNetExcludingGoodwill,IntangibleAssetsNetIncludingGoodwill,InterestExpense,InterestExpenseOther,InterestIncomeExpenseNet,InterestOnConvertibleDebtNetOfTax,InterestPaid,InvestmentOwnedAtFairValue,Investments,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,LoansPayableCurrent,LongTermDebt,LongTermNotesPayable,MineralExtractionProcessingAndMarketingCosts,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NotesAndLoansReceivableNetCurrent,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesReceivableNet,NotesReduction,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,OperatingLossCarryforwards,OtherAmortizationOfDeferredCharges,OtherAssetImpairmentCharges,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeOtherNetOfTax,OtherCostAndExpenseOperating,OtherIntangibleAssetsNet,OtherLiabilitiesCurrent,OtherNonoperatingIncomeExpense,PaymentsOfDebtExtinguishmentCosts,PaymentsToAcquireAvailableForSaleSecurities,PaymentsToAcquireBusinessesGross,PaymentsToAcquireFurnitureAndFixtures,PaymentsToAcquireInProcessResearchAndDevelopment,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidRent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromShortTermDebt,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherAccumulatedDepreciation,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,SalariesAndWages,SellingAndMarketingExpense,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedGoodsAndNonemployeeServicesTransactionQuantityOfSecuritiesIssued,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForNoncashConsideration,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedDuringPeriodShares,TaxCreditCarryforwardAmount,TaxCreditCarryforwardValuationAllowance,TemporaryEquityForeignCurrencyTranslationAdjustments,TemporaryEquitySharesIssued,TranslationAdjustmentFunctionalToReportingCurrencyIncreaseDecreaseGrossOfTax,TravelAndEntertainmentExpense,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsNotSettleableInCashFairValueDisclosure,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2014-03-31,2014-06-30,10-K,PLYZER TECHNOLOGIES INC.,PLYZ,CIK0001334589,USD,37750.0,,,,,,12745.0,170157.0,,,,,,,,,,,,7808.0,,,,576931.0,74415.0,502516.0,502516.0,,,74415.0,74415.0,70758.0,,,,0.001,,200000000.0,15943300.0,15943300.0,,,15943.0,-74507.0,,7808.0,7808.0,,,,100000.0,,92192.0,,,-68418.0,,68418.0,,,,,,,195480.0,0.0,325000.0,16250.0,,186758.0,,,0.0,,,,,,,,,,,,,6667.0,,,,-81830.0,-86638.0,,,-4808.0,0.0,,,30323.0,,,,,-30323.0,11541.0,,,,,,,,,,,,,,502516.0,502516.0,,-8589.0,,,781.0,,,,,,573566.0,576931.0,224508.0,349058.0,341250.0,,,325000.0,,125916.0,,-62481.0,-86638.0,,,,,,,73241.0,-73241.0,,195480.0,,,12131.0,12131.0,,,,,,,,,,,,,,,,,,100000.0,,,,,25916.0,,,46432.0,8500.0,,,,0.0,,46432.0,,,,-195480.0,,,,,,,,3365.0,,,,,,,,,,,,,,,,,195480.0,,,,,11642.0,,,15943300.0,
2014-06-30,2014-08-15,10-Q,PLYZER TECHNOLOGIES INC.,PLYZ,CIK0001334589,USD,49625.0,,,,,,1363.0,170157.0,,,,,,,,,,,,12466.0,,,-4955.0,568744.0,53254.0,,,47950.0,,5304.0,5304.0,-69111.0,,,,0.001,,200000000.0,15943300.0,15943300.0,,,15943.0,-77093.0,,,20274.0,,,,,-4955.0,,,,,,,12974.0,,,,,,261191.0,,,,,247573.0,,,0.0,,,,4955.0,,,,,,,4955.0,,12875.0,,,,,,,,,,,,,,,,,,1080.0,,-12974.0,,,,,,,,-500.0,-12974.0,,,502516.0,,,-13712.0,,,,774.0,,,,6194.0,642472.0,568744.0,297198.0,345274.0,,,,325000.0,,60815.0,-47950.0,-70594.0,-65711.0,,,,,,,56954.0,-56954.0,3140.0,,,,-11382.0,-11382.0,,,,,,,47950.0,,,,,47950.0,,,,,,,,,,,60815.0,,,27023.0,16818.0,,,,,,,,,,,,,,,,,,-73728.0,,,,,,,,,,,,,,,,,,,-11382.0,,,238.0,,,15943300.0,
2014-09-30,2014-11-17,10-Q,PLYZER TECHNOLOGIES INC.,PLYZ,CIK0001334589,USD,59982.0,,,,,,2919.0,170157.0,,,,,,,,,,,,,,,,619102.0,99046.0,,,44100.0,,2846.0,2846.0,,,,,0.001,,200000000.0,15943300.0,15943300.0,,,15943.0,-83287.0,,,32876.0,,,,,,,,,,,,11932.0,,,,,,346034.0,,,,,358259.0,,,-0.01,,,,,,,,,,5608.0,,,9658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502516.0,,,-13863.0,,,,,,,,,776117.0,619102.0,418241.0,357876.0,,,,325000.0,,,,,-84843.0,,,,,,,70980.0,-70980.0,3140.0,,,,1556.0,,,,,,,,,,,,,,,,,52100.0,,,,,,,,,,34862.0,26460.0,,,,,,,,,,,,,,,,,,-157015.0,,,,,,,,,,,,,,,,,,,,,,,,,15943300.0,
2014-12-31,2015-02-17,10-Q,PLYZER TECHNOLOGIES INC.,PLYZ,CIK0001334589,USD,99976.0,,,,,,13285.0,170157.0,,,,,,,,,,,,,,,,657162.0,138046.0,,,42350.0,,46826.0,46826.0,,,,,0.001,,200000000.0,15943300.0,15943300.0,,,15943.0,-80610.0,,,45479.0,,,,,,,,,,,,11459.0,,,,,,437010.0,,,,,374332.0,,,-0.01,,,,,,,,,,5141.0,,,22711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502516.0,,,-13863.0,,,,,,,,,894787.0,657162.0,524308.0,370479.0,,50000.0,,325000.0,,,,,-90976.0,,,,,,,77113.0,-77113.0,3140.0,,,,10366.0,,,,,,,,,,,,,,,,,48870.0,,,,,,,,,,44199.0,10203.0,,,,467.0,,,,,,-437010.0,,,,,,,,-237625.0,,,,,,,,,,,,,,,,,,,,,,,,,15943300.0,
2015-03-31,2015-07-16,10-K,PLYZER TECHNOLOGIES INC.,PLYZ,CIK0001334589,USD,104370.0,,,,,,34692.0,2127759.0,,,,,,,,,,,,37672.0,,,,116327.0,111654.0,,,37450.0,,21271.0,21271.0,-53144.0,,,,0.001,,200000000.0,25868848.0,25868848.0,,,25868.0,-2307916.0,,28000.0,4836.0,,,,,-4955.0,,,,-382240.0,,382240.0,,467.0,,,,,,-0.02,,,,344145.0,,,-0.11,,,,4955.0,,,,,,4673.0,431831.0,,67957.0,,,,-394097.0,,,-0.02,-1935766.0,-0.11,,,313800.0,,,,,-313800.0,75705.0,,,,,,,,-10133.0,-10133.0,,,,-502516.0,,,,101569.0,,,,,37450.0,,,,453351.0,116327.0,448515.0,4836.0,,,4836.0,,,245387.0,-85858.0,-234620.0,-2329863.0,42800.0,,,42800.0,,,297483.0,-297483.0,,1092000.0,896.0,,21947.0,,,,,,,,37450.0,42800.0,5608.0,,,,,,52933.0,,10133.0,88000.0,,,,,157387.0,,,168335.0,49221.0,,,,935.0,,,,,,-2525343.0,,,,,,,,-337024.0,,,,,,,,3100548.0,,,,,,155057.0,,,,,21947.0,,,11970.0,,,18424687.0,
2015-06-30,2015-08-12,10-Q,PLYZER TECHNOLOGIES INC.,PLYZ,CIK0001334589,USD,88599.0,,,,,,33281.0,2172759.0,,,,,,15000.0,,,,,,19397.0,,,4673.0,112682.0,112682.0,,,39200.0,,26875.0,26875.0,5604.0,,,,0.001,,200000000.0,25868848.0,25868848.0,,,25868.0,-56803.0,,24233.0,24233.0,,,,30000.0,,,,,,,,,,,,,,,,,,,348677.0,,,0.0,,-1411.0,,,,,,,,,,,4603.0,,,,,,,,,,,,,,,,,,-15771.0,,,,,,,-2000.0,,,,8326.0,,,,,,21954.0,,,,2552.0,39200.0,,,,461509.0,112682.0,461509.0,,,,,,,34532.0,-1750.0,-25767.0,-55392.0,44800.0,,,,,,33438.0,-33438.0,,,,,-1411.0,,,,,,,,1750.0,,,,,,,,,,1807.0,30000.0,,,,,4532.0,,,16680.0,6000.0,,,,935.0,,,,,,-2580735.0,,,,,,,,-348827.0,,,,,,,,,,,,,,,,,,,-1411.0,,,6155.0,,,25868848.0,
2015-09-30,2015-11-13,10-Q,PLYZER TECHNOLOGIES INC.,PLYZ,CIK0001334589,USD,84634.0,,,,,,55074.0,2182512.0,,,,,,,,,,,,,,,,100766.0,100766.0,,,39200.0,,16766.0,16766.0,,,,,0.001,,200000000.0,26115153.0,26115153.0,,,26115.0,-8978.0,,37052.0,37052.0,,,,,,,,,,,,,,,,,,,,,,,326885.0,,,0.0,,,,,,,,,,,,,2967.0,,,,-8317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22454.0,,,,,39200.0,,,,448571.0,100766.0,448571.0,,,,,,,,,,-30771.0,44800.0,,,,,,8317.0,-8317.0,,,,,21793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4050.0,1300.0,,,,935.0,,,,,,-2611506.0,,,,,,,,-347805.0,,,,,,,,,,,,,,,,,,,,,,6155.0,,,25950950.0,
2015-12-31,2016-02-04,10-Q,PLYZER TECHNOLOGIES INC.,PLYZ,CIK0001334589,USD,110094.0,,,,,,68269.0,2213472.0,,,,,,,,,,,44800.0,,,,,12528.0,12528.0,,,,,11828.0,11828.0,,,,,0.001,,200000000.0,26747009.0,26747009.0,,,26747.0,-123162.0,,28000.0,28000.0,,,,,,,,,,,,,,,,,,,,,,,313809.0,,,-0.01,,,,,,,,,,,,,1928.0,,,39200.0,-114028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22329.0,,,,,,,,,451903.0,12528.0,451903.0,,,,,,,,,,-136357.0,,,,,,,114028.0,-114028.0,,,,,13195.0,,,,,,,,,,,,,,,,,,700.0,,,,,,,,,27000.0,1100.0,,,,935.0,,,,,,-2747863.0,,,,,,,,-439375.0,,,,,,,,,,,,,,,,,,,,,,,,,26747009.0,
2016-03-31,2016-06-28,10-K,PLYZER TECHNOLOGIES INC.,PLYZ,CIK0001334589,USD,95052.0,,,,,,68269.0,3030633.0,,,,30000.0,,15000.0,,,,,44800.0,45495.0,,,4673.0,9071.0,9071.0,,,,,8488.0,8488.0,-12783.0,,,,0.001,,200000000.0,33517461.0,33517461.0,,,33517.0,-687480.0,,28000.0,,,,-323809.0,30000.0,,,,,-477600.0,,477600.0,,,,,,,,,,,,,,,-0.02,,-682.0,,-448615.0,,,,,,,-313809.0,,11084.0,,,39200.0,-204169.0,,,-0.03,,0.0,,,95355.0,,,,,-95355.0,28780.0,,,,,,,,,9550.0,9550.0,,,,,,,68273.0,,,,1593.0,,,,,123052.0,9071.0,123052.0,,,,,,,30174.0,,-42275.0,-721057.0,,,,,-40000.0,,204169.0,-204169.0,,1400000.0,,17669.0,33577.0,,,,,,,,,,,,,,,,583.0,583.0,,30000.0,,,,,174.0,,,85730.0,12200.0,,,,0.0,,21255.0,,,,-3246400.0,,,,,15000.0,,,-113981.0,,,,,,,11770452.0,,,,,,823933.0,41590.0,,,,,-682.0,,,11155.0,,,26892658.0,
2016-06-30,2016-08-15,10-Q,PLYZER TECHNOLOGIES INC.,PLYZ,CIK0001334589,USD,104681.0,,,,,,68428.0,3056843.0,,,,,,,,,,,,,,,,8254.0,8254.0,,,,,7846.0,7846.0,-642.0,,,,0.001,,200000000.0,34307116.0,34307116.0,,,34307.0,-17446.0,,8000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,159.0,,,,,,,,,,,1696.0,,,,-17046.0,,,,,,,,,,,,,,9629.0,,,,,,,,,175.0,175.0,,,,,,,559.0,,,,559.0,,,7000.0,,112681.0,8254.0,112681.0,,,,,,,,,-801.0,-17605.0,,,,,20000.0,,17046.0,-17046.0,,,,,159.0,,,,,,,,,,,,,,,,,408.0,,,,,,,,,,14250.0,1100.0,,,,0.0,,14250.0,,,,-3264005.0,,,,,,,,-104427.0,,,,,,,,,,,,7000.0,7000.0,20000.0,,,,,,,159.0,,,,34307116.0,
2016-09-30,2016-11-03,10-Q,PLYZER TECHNOLOGIES INC.,PLYZ,CIK0001334589,USD,74158.0,,,,,,65686.0,3056843.0,,,,,,,,,,,,,,,,1461.0,1461.0,,,,,1228.0,1228.0,,,,,0.001,,200000000.0,34307116.0,34307116.0,,,34307.0,23731.0,,8000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,733.0,,,,26917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.0,,,,,,,,,82158.0,1461.0,82158.0,,,,,,,,,,26473.0,,,,,,,-26917.0,,,,,,-2742.0,,,,,,,,,,,,,,,,,233.0,,,,,,,,,,-28750.0,1100.0,,,,0.0,,7250.0,,,,-3237533.0,,,,,,,,-80697.0,,,,,,,,,,,,,,,,,,,,,,,,,34307116.0,
2016-12-31,2017-02-08,10-Q,PLYZER TECHNOLOGIES INC.,PLYZ,CIK0001334589,USD,75973.0,,,,,,69721.0,3056843.0,,,,,,,,,,,,,,,,715.0,715.0,,,,,657.0,657.0,,,,,0.001,,200000000.0,34307116.0,34307116.0,,,34307.0,-6011.0,,8000.0,,,,,,,,,,,,,,,,,,,,,,,,3450.0,,,0.0,,,,,,,,,,,,,1252.0,,,,-9602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.0,,,,,,,,,87423.0,715.0,87423.0,,,,,,,,,,-40046.0,,,,,,,9602.0,,,,,,4035.0,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,7250.0,1100.0,,,,0.0,,7250.0,,,,-3247579.0,,,,,,,,-86708.0,,,,,,,,,,,,,,,,,,,,,,,,,35973783.0,
2017-03-31,2017-06-29,10-K,PLYZER TECHNOLOGIES INC.,PLYZ,CIK0001334589,USD,85652.0,,,,,,69428.0,3069094.0,,,,,,,,,,,,,,,,17164.0,17164.0,,,,,199.0,199.0,-8289.0,,,,0.001,,200000000.0,34616476.0,34616476.0,,,34616.0,-68698.0,,,,,,,,,,,,-502000.0,,502000.0,,,,,,53896.0,,,,,,74631.0,,,0.0,,1159.0,,,,,,,,,,,8393.0,,,,-69589.0,,,,,,,,24450.0,,,,,-24450.0,-5108.0,,,,,,,,,-16382.0,-16382.0,,,,,,,268.0,268.0,,,,,,7000.0,,160283.0,17164.0,160283.0,,,,,,,74631.0,,-84079.0,-69857.0,,,,,-32560.0,,69589.0,,,1400000.0,,,1159.0,,,,,,,,,,,,,,,,16965.0,16965.0,,,,,,,74631.0,,,1000.0,6300.0,,,,0.0,,25000.0,,,,-3316257.0,,,,,,,,-143119.0,-143119.0,,,,,,,,,-32560.0,,7000.0,,32560.0,,,,,,,1159.0,,24450.0,,34358676.0,
2017-06-30,2017-08-21,10-Q,PLYZER TECHNOLOGIES INC.,PLYZ,CIK0001334589,USD,86887.0,,,,,,70139.0,3069094.0,,,,,,,,,,,,12907.0,,,,107438.0,103355.0,,,,,40415.0,40415.0,40216.0,,,,0.001,,200000000.0,34616476.0,34616476.0,,,34616.0,-134984.0,,12907.0,,,,,,,,,,,,,,112.0,,-12460.0,133460.0,51001.0,,,,,,152287.0,,,0.0,,711.0,,,,39745.0,,,,,,,10604.0,,,,-108974.0,,,,,,,,,,,,,,1235.0,,,173205.0,,,,,,-45975.0,,,,,,,,14261.0,14261.0,,,,,,,,385541.0,107438.0,385541.0,,,,,,,198656.0,-4195.0,-154956.0,-135695.0,,,,,,,108974.0,,,,,,711.0,,,,,,,,,,,,,,4195.0,,62940.0,,,121000.0,,,,,77656.0,,,10250.0,13500.0,,,4083.0,0.0,,10250.0,,,,-3451952.0,,,,,,,,-278103.0,,,,,,,,,,,,,,,,,,,,,711.0,23619.0,,,34616476.0,
2017-09-30,2017-11-20,10-Q,PLYZER TECHNOLOGIES INC.,PLYZ,CIK0001334589,USD,98166.0,,,,,,71638.0,3358195.0,,,,,,,,,,,,,,,,442009.0,438513.0,,,,,183539.0,183539.0,,,,,0.001,,200000000.0,40516476.0,40516476.0,,,40516.0,-142172.0,,69580.0,,,,,,,,,,,,,,,,28348.0,234308.0,18482.0,,,,,,165229.0,,,0.0,,,,,,,,,,,,,9159.0,,,,-52697.0,,-143671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62626.0,62626.0,,,,,,,,567283.0,442009.0,567283.0,,,,,,,,,,-143671.0,,,,,,,52697.0,,,,,,1499.0,,,,,,-90974.0,,,,,,,,,,254974.0,,,,,,,,,,,9250.0,11920.0,,,3496.0,0.0,,9250.0,,,,-4075734.0,,,,,,,,-125274.0,,,,,,,,,,,,,,,,,,,,5900000.0,,3886.0,,318782000000.0,38383143.0,
2017-12-31,2018-02-16,10-Q,PLYZER TECHNOLOGIES INC.,PLYZ,CIK0001334589,USD,125345.0,,,,,,71160.0,3572324.0,,,,,,,,,,,,,,7880426.0,,109958.0,105828.0,,,,,102602.0,102602.0,,,,,0.001,,200000000.0,41806776.0,41806776.0,,,41808.0,-480589.0,,64825.0,,,,,,,,,,,,,,,,20661.0,137292.0,363544.0,,,,,,172938.0,,,-0.01,,,,,,,,,,,,,10511.0,,,,-405346.0,,-480111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95426.0,95426.0,,,,,,,,500400.0,109958.0,500400.0,,,,,,,,,,-480111.0,,,,,,,405346.0,,,,,,-478.0,,,,,,-74765.0,,,,,,,,,,3226.0,,,,,,,,,,,17500.0,4200.0,,,4130.0,0.0,,17500.0,,,,-4075734.0,,,,,,,,-390442.0,,,,,,,,,,,,,,,,,,,,5900000.0,,9591.0,,318782000000.0,41052651.0,
2018-03-31,2018-07-12,10-K,PLYZER TECHNOLOGIES INC.,PLYZ,CIK0001334589,USD,148606.0,,,,,,65353.0,3901238.0,,334915.0,,316575.0,,,,,,,,0.0,-360557.0,8045573.0,,283091.0,277862.0,,,,,261575.0,261575.0,261376.0,,0.2,5900000.0,0.001,0.0,200000000.0,43183271.0,43183271.0,,,43183.0,-1813231.0,,121827.0,,,,-316575.0,,,,,0.0,-708507.0,,708507.0,,2614.0,933198.0,-481842.0,933198.0,697059.0,,,,,,195099.0,,,-0.05,,-4075.0,316575.0,0.0,,-183633.0,933198.0,-665475.0,,,,,47652.0,,,,-966757.0,,,,,,,0.0,138936.0,168645.0,117220.0,0.0,4280.0,-633205.0,62954.0,,,767931.0,,,,,,-678.0,,,,,,,,,360557.0,,,0.0,,,,,1398730.0,283091.0,1398730.0,,,,,,,1187218.0,-7843.0,-913924.0,-1809156.0,,,,,,966757.0,966757.0,-966757.0,,2400000.0,,,-4075.0,,,,,,,0.0,,,,,,,7843.0,,16287.0,,,771750.0,295000.0,0.0,,,120468.0,,,65510.0,112820.0,,,5229.0,0.0,,,,,,-5125413.0,0.0,,,,0.0,,,-1115639.0,-1115639.0,,,2666795.0,,,5900000.0,,229136.0,-229136.0,0.0,,295000.0,229136.0,,,,,-4075.0,5900000.0,-4075.0,43716.0,204124.0,145782000000.0,39227665.0,
2018-06-30,2018-08-21,10-Q,PLYZER TECHNOLOGIES INC.,PLYZ,CIK0001334589,USD,180828.0,,,,,,66935.0,3967152.0,,194718.0,,65914.0,,,,,,,,-21975.0,-209159.0,19762867.0,,57710.0,53135.0,,,,,39165.0,39165.0,-222410.0,,0.2,5900000.0,0.001,,200000000.0,43183271.0,43183271.0,,,43183.0,-524094.0,,248413.0,,,,-1571869.0,,,,1582.0,,,,,,654.0,,53496.0,1029720.0,283458.0,,,,,,172568.0,,,-0.01,,1582.0,65914.0,,20485440.0,169818.0,,539087.0,,,,,11554.0,,,,-348038.0,,,,,,,0.0,,,,,,,32222.0,,,2040191.0,,0.0,,,,-2317.0,0.0,,,,,,,,209159.0,,,4679.0,,,,,1631529.0,57710.0,1631529.0,,,,,,,125269.0,0.0,-349261.0,-525676.0,,,,,,348038.0,348038.0,-348038.0,,,,,1582.0,,,,,,,71000.0,,,,,,0.0,0.0,,13970.0,,,218800.0,0.0,,,,0.0,,,23726.0,29300.0,,,4575.0,0.0,,,71000.0,,22531.0,-5651089.0,0.0,0.0,0.0,,0.0,,,-1573819.0,-1573819.0,,,,,,,,-229136.0,,,,,,,,,,1582.0,,1582.0,,,,43183271.0,
