end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableOtherCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockIssuedOwnshareLendingArrangementIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetRetirementObligationAccretionExpense,Assets,AssetsCurrent,BusinessCombinationBargainPurchaseGainRecognizedAmount,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashUninsuredAmount,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractWithCustomerLiabilityCurrent,ConversionOfStockSharesIssued1,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfRevenue,CurrentFederalStateAndLocalTaxExpenseBenefit,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtCurrent,DebtDefaultShorttermDebtAmount,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentFeeAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentUnamortizedDiscount,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredRevenueCurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesOtherFiniteLivedAssets,DeferredTaxLiabilitiesPropertyPlantAndEquipment,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeCostOfHedge,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DerivativeLossOnDerivative,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,ExtinguishmentOfDebtGainLossNetOfTax,FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,FinanceLeaseRightOfUseAssetAccumulatedAmortization,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnSaleOfNotesReceivable,GainLossOnSaleOfOtherAssets,GainOrLossOnSaleOfStockInSubsidiary,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRestructuringOfDebt,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndIntangibleAssetImpairment,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredCompensation,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestPaidNet,InterestPayableCurrent,InventoryFinishedGoods,InventoryNet,IssuanceOfStockAndWarrantsForServicesOrClaims,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearFive,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearFour,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearThree,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearTwo,LesseeOperatingLeaseLiabilityPaymentsDueNextRollingTwelveMonths,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LongTermDebtCurrent,LongTermDebtNoncurrent,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,NoncashOrPartNoncashAcquisitionPayablesAssumed1,NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1,NonoperatingIncomeExpense,NotesAndLoansReceivableNetNoncurrent,NotesPayable,NotesPayableCurrent,NotesReceivableRelatedPartiesCurrent,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLossCarryforwards,OriginationOfNotesReceivableFromRelatedParties,OtherGeneralAndAdministrativeExpense,OtherIncome,OtherNotesPayableCurrent,OtherOperatingIncome,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfEquity,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockSharesAuthorized,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromNotesPayable,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertySubjectToOrAvailableForOperatingLeaseAccumulatedDepreciation,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,SharesIssued,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,AmortizationOfIntangibleAssets,DebtConversionOriginalDebtAmount1,FinancingInterestExpense,IncreaseDecreaseInDueFromRelatedParties,IntangibleAssetsNetExcludingGoodwill,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,ProceedsFromRepurchaseOfRedeemablePreferredStock,ProceedsFromSaleOfTreasuryStock,StockIssuedDuringPeriodValueOther,TreasuryStockCommonShares,TreasuryStockCommonValue,WeightedAverageNumberOfSharesOutstandingBasic
2019-06-30,2019-11-20,10-Q,"B2Digital, Incorporated",BTDG,CIK0000725929,USD,126010.0,,30000.0,19719.0,3252590.0,0.0,,,,0.0,,,,531236.0,131811.0,,14857.0,14857.0,-12722.0,,,0.0,5000000000.0,475901630.0,475901630.0,4759.0,,,,,,61952.0,61952.0,,,,,,15000.0,,,,,,,,,,,,,,,,,,3312.0,3312.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,513825.0,259672.0,,,23684.0,0.0,,0.0,,-8643.0,,,0.0,,,-4506.0,,,0.0,1371.0,,,0.0,,,,454400.0,,,,,,,245010.0,531236.0,30000.0,185010.0,14000.0,60000.0,,85000.0,-59785.0,-37937.0,-491512.0,,,59000.0,,-1371.0,,89000.0,,115201.0,-490141.0,,,,,,,,,,,,,49785.0,510513.0,0.0,,,,,10000.0,0.0,50000000.0,,20.0,1753.0,,85000.0,0.0,-491512.0,,139753.0,,,0.0,49785.0,-2971143.0,85636.0,85636.0,454400.0,0.0,,,286226.0,89600.0,89600.0,89600.0,454400.0,85000.0,,454400.0,,,411478970.0,,,,,,,,,,,,,,,,,
2019-09-30,2019-11-21,10-Q,"B2Digital, Incorporated",BTDG,CIK0000725929,USD,129909.0,,15000.0,26459.0,3860674.0,,50756.0,,,,,,,718926.0,226656.0,,36407.0,36407.0,,,,0.0,5000000000.0,563120110.0,563120110.0,5631.0,3250.0,,,,,73588.0,73588.0,,,,,,15000.0,,,,,,,,,,,,,,,,,,6741.0,6741.0,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,-27000.0,,,0.0,0.0,,356038.0,314272.0,,,22687.0,,,,,,,,,,,,,,,2308.0,,,,,,,,,,,,,,237159.0,718926.0,,177159.0,14000.0,60000.0,,,,,-413415.0,,,,,-80064.0,,89000.0,,164661.0,-333351.0,,,,,,,,,,,,,,349297.0,0.0,,,,,,,50000000.0,,20.0,25588.0,,,,-413415.0,,177998.0,,,,,-3384558.0,96275.0,96275.0,233600.0,0.0,,,481767.0,,57600.0,,233600.0,315000.0,,233600.0,,,528339793.0,,,,,,,,,,,,,,,,,
2019-12-31,2020-02-14,10-Q,"B2Digital, Incorporated",BTDG,CIK0000725929,USD,120829.0,,5000.0,36652.0,3650009.0,,,,,,,,,614221.0,75517.0,0.0,,75017.0,,,0.0,0.0,5000000000.0,527102810.0,527102810.0,5272.0,9879.0,,,,382105.0,126737.0,126737.0,,,,,,7000.0,,,,,,,,,,,,,,,,,,10192.0,10192.0,,,17360.0,4305.0,4305.0,,0.0,14914.0,,,0.0,,,,,,,-4305.0,17360.0,,,,,,,,,,,,,,,-54887.0,,,0.0,0.0,,267081.0,314272.0,,,42626.0,,,,,,,,,,,,,,,12572.0,,,,,,,,,,,,,,618032.0,614221.0,,558032.0,14000.0,60000.0,,,,,-274554.0,,,,,-50099.0,,81000.0,,0.0,-224455.0,,,,,,,,,,,,,,256889.0,0.0,,,,,,,50000000.0,8000000.0,20.0,500.0,,,,-274554.0,261084.0,224432.0,,,,,-3659112.0,169363.0,169363.0,,0.0,,,-3811.0,,,,,,,,101251.0,101251.0,528339793.0,,,,,,,,,,,,,,,,,
2020-03-31,2020-08-19,10-K,"B2Digital, Incorporated",BTDG,CIK0000725929,USD,131700.0,131700.0,15000.0,50850.0,3600197.0,28297.0,50756.0,,,51343.0,,,,777703.0,57105.0,52583.0,,46729.0,19150.0,19150.0,0.0,1e-05,5000000000.0,539267304.0,539267304.0,5394.0,13992.0,,546808.0,598150.0,598150.0,350976.0,,0.0,0.0,0.0,0.0,,0.0,0.01,754000.0,,,155850.0,0.0,0.0,,0.0,0.0,473374.0,0.0,13836.0,473374.0,459538.0,3153.0,10683.0,34443.0,62740.0,62739.0,0.0,119902.0,58790.0,58790.0,,0.0,711.0,0.0,-0.003,-0.003,-0.003,0.0,0.21,0.237,0.008,-0.035,178692.0,119102.0,,-119902.0,178692.0,,28297.0,56116.0,7069.0,28450.0,49200.0,56116.0,225248.0,196951.0,,-20790.0,-81887.0,,-20790.0,0.0,-81887.0,,1526157.0,172254.0,,0.0,245759.0,0.0,0.0,0.0,,-10983.0,,,-6430.0,0.0,0.0,-2744.0,,-3140.0,-3140.0,76001.0,15641.0,,0.0,15641.0,7256.0,7256.0,,,,,,,,989070.0,777703.0,,832343.0,14000.0,156727.0,156727.0,885826.0,-300830.0,-565846.0,-1337347.0,185400.0,45000.0,428747.0,155739.0,-56949.0,0.0,170727.0,14000.0,0.0,-1280398.0,,0.0,0.0,0.0,0.0,,,,,,,1934431.0,,1463417.0,,14000.0,,189141.0,189141.0,42609.0,84688.0,50000000.0,,20.0,3120.0,725499.0,400000.0,0.0,-1337347.0,402243.0,351393.0,,0.0,20532.0,173533.0,-3816978.0,596735.0,,688000.0,0.0,,0.0,-211367.0,,185400.0,,688000.0,400000.0,,,,189141.0,492698294.0,,,,,,,,,,,,,,,,,
2020-06-30,2020-08-19,10-Q,"B2Digital, Incorporated",BTDG,CIK0000725929,USD,124749.0,,10000.0,69793.0,3670016.0,14029.0,,,,51651.0,,,,753962.0,65252.0,,,55587.0,8287.0,8858.0,0.0,0.0,5000000000.0,559560219.0,559560219.0,5597.0,21284.0,,,642461.0,642461.0,1312.0,,,,,,,14000.0,0.01,746659.0,,,104198.0,,,,,,,,,,,,,18943.0,32972.0,,,-275432.0,334222.0,334222.0,,,241.0,,0.0,0.0,0.0,,,,,,178695.0,-275432.0,,275432.0,0.0,,42326.0,42087.0,7069.0,28450.0,49200.0,56116.0,225248.0,182922.0,,,,,,0.0,-18281.0,0.0,197760.0,172254.0,,,58709.0,0.0,,0.0,,-6948.0,,,7293.0,,,0.0,,,-140.0,69782.0,14606.0,,0.0,30246.0,7256.0,7256.0,14400.0,,,,,,,1390813.0,753962.0,,1284207.0,137250.0,106606.0,106606.0,117737.0,-1554.0,-107325.0,-495506.0,,,0.0,,-356455.0,,257856.0,151250.0,,-139051.0,,,,,0.0,,,,,,,,,164788.0,2000.0,,,,,0.0,1084.0,50000000.0,,20.0,2980.0,0.0,0.0,122800.0,-495506.0,403327.0,333534.0,,0.0,0.0,470.0,-4312484.0,60021.0,,14400.0,0.0,,,-636851.0,147200.0,,55622.0,14400.0,14400.0,,,,,550425206.0,,55622.0,,,,,,,,,,,,,,,
2020-09-30,2020-11-02,10-Q,"B2Digital, Incorporated",BTDG,CIK0000725929,USD,162309.0,,0.0,89521.0,4643791.0,,,,,,,,,850236.0,68461.0,,,61571.0,,,0.0,0.0,5000000000.0,658957259.0,658957259.0,6590.0,40588.0,,654344.0,726953.0,726953.0,47907.0,,,,,,,14000.0,0.01,828000.0,,,101047.0,,,,,,,,,,,,,,33883.0,,,-511975.0,599454.0,599454.0,,,241.0,,,0.0,,,,,,,221156.0,-511975.0,-64194.0,,,,56480.0,30156.0,7069.0,30422.0,53395.0,60311.0,237833.0,181353.0,,,0.0,0.0,,-64194.0,0.0,,709012.0,172254.0,,,88020.0,,,,,,,,,,,,,,,77232.0,,77232.0,,46011.0,1445.0,1445.0,,,,,,,,1781672.0,850236.0,,1666345.0,122800.0,115327.0,115327.0,,,,-1269353.0,,,,,-648361.0,,252127.0,136800.0,,-620992.0,,,,,,,,,,,,,,675129.0,0.0,,,,,,,50000000.0,,20.0,5445.0,,,,-1269353.0,517689.0,428168.0,,,,,-5581837.0,135927.0,,,0.0,,,-931436.0,,,434835.0,74933.0,465000.0,,,,,597871392.0,,434835.0,,,,,,,,,,,,,,,
2020-12-31,2021-02-16,10-Q,"B2Digital, Incorporated",BTDG,CIK0000725929,USD,201608.0,,0.0,120875.0,5376861.0,,,-566261.0,566261.0,,,,,1792694.0,84329.0,91870.0,,74772.0,,,0.0,0.0,5000000000.0,730864213.0,730864213.0,7309.0,82531.0,,,956877.0,956877.0,102722.0,,,,,,,14000.0,,1378150.0,,,421273.0,,,,,,,,,,,,,,52516.0,52516.0,125408.0,-69002.0,739574.0,739574.0,,125408.0,22391.0,7950.0,,0.0,,,,,,,,194410.0,-6670.0,,,39517.0,77642.0,21164.0,7069.0,42592.0,77735.0,84651.0,310853.0,233211.0,,,0.0,0.0,,-6670.0,0.0,,1199517.0,172254.0,,,197827.0,,,,,,,,,,,,,,,131016.0,,131016.0,,49550.0,2020.0,2020.0,,,,,,,,2968097.0,1792694.0,,2308409.0,122800.0,107993.0,107993.0,,,,-978156.0,,,,,23534.0,,244793.0,136800.0,,-1001690.0,712373.0,160678.0,551695.0,710326.0,,223961.0,50646.0,101292.0,199586.0,228446.0,55443.0,,,1147001.0,0.0,,,,,,,50000000.0,,,7537.0,,,,-978156.0,713449.0,592574.0,,,,,-6559993.0,300549.0,,,0.0,,,-1175403.0,,,414189.0,,,320000.0,,,,710522374.0,,414189.0,0.0,,,,,,,,,,,,,,710522374.0
2021-03-31,2021-06-29,10-K,"B2Digital, Incorporated",BTDG,CIK0000725929,USD,,213663.0,40000.0,165236.0,7652677.0,71677.0,,,,412170.0,,347942680.0,,2913938.0,132857.0,91870.0,,122176.0,,75447.0,0.0,1e-05,5000000000.0,1081390550.0,1081390550.0,10815.0,119504.0,166889911.0,,1074733.0,1074733.0,307579.0,,0.0,0.0,0.0,859352.0,478749.0,14000.0,,1461900.0,3000.0,31749.0,387167.0,0.0,0.0,119504.0,0.0,25094.0,1493799.0,,205674.0,1448625.0,1288125.0,0.0,205674.0,114386.0,186063.0,,151978.0,-1332661.0,1137623.0,1137623.0,859352.0,151978.0,0.0,,-0.008,-0.008,-0.008,0.0,0.21,0.172,-0.002,-0.025,,-1332661.0,89605.0,1332661.0,,102104.0,-99974.0,,7068.0,46095.0,82405.0,89322.0,324864.0,224890.0,,0.0,0.0,,,55568.0,0.0,,3442218.0,0.0,172254.0,172254.0,643723.0,,0.0,0.0,,153750.0,,,82041.0,,-2396.0,-7256.0,,,7561.0,514358.0,89615.0,,5856.0,70677.0,0.0,0.0,,,,,,,,4447274.0,2913938.0,,3021888.0,158200.0,105929.0,105929.0,2843448.0,-715737.0,-2052264.0,-5380270.0,,,,,-2581775.0,35400.0,278129.0,172200.0,,-2798495.0,1583622.0,0.0,1319457.0,1575792.0,7830.0,501896.0,,235309.0,332742.0,473036.0,408161.0,402408.0,,3256155.0,16500.0,158200.0,,,0.0,215000.0,500737.0,50000000.0,,,10681.0,1200000.0,1655000.0,122766.0,-5380270.0,1110235.0,944999.0,,107500.0,11818.0,0.0,-9197248.0,951302.0,,409333.0,,,0.0,-1533336.0,,,1427707.0,89333.0,1655000.0,,,,,684096652.0,,,,,224890.0,,,,,,,,,,10000000.0,50000.0,
2021-06-30,2021-08-13,10-Q,"B2Digital, Incorporated",BTDG,CIK0000725929,USD,,400398.0,42906.0,227095.0,8556152.0,26190.0,,,,155736.0,,559931126.0,,3332518.0,140697.0,,,111785.0,,-10391.0,0.0,1e-05,5000000000.0,1306890550.0,1306890550.0,13070.0,84608.0,,,1500861.0,1500861.0,203502.0,,,,,0.0,,14000.0,,1799902.0,,,299041.0,,,,,,,,,,,,,61859.0,88049.0,,,310871.0,788069.0,788069.0,,,,,0.0,0.0,0.0,,,,,,,310871.0,,-310871.0,,192204.0,126163.0,,7069.0,61533.0,97842.0,78569.0,371176.0,245013.0,,,,,,80741.0,0.0,230.0,1641929.0,,0.0,,365263.0,,,0.0,,193027.0,,,-34896.0,,,9289.0,,,18231.0,199826.0,39487.0,,2319.0,108689.0,0.0,,,,,,,,,5021471.0,3332518.0,,3468416.0,,96947.0,96947.0,1334619.0,-299184.0,-1045826.0,-1061347.0,,,,,215319.0,44689.0,406547.0,309600.0,,-1276666.0,1798082.0,341974.0,1456108.0,1765876.0,24376.0,573896.0,6000.0,307310.0,404742.0,545036.0,360455.0,,,1553880.0,0.0,295600.0,,,,125000.0,174184.0,50000000.0,,,28912.0,370181.0,880000.0,153000.0,-1061347.0,1363338.0,1136243.0,,2347.0,65372.0,,-10258595.0,568765.0,,23650.0,,,,-1688953.0,0.0,,,23650.0,880000.0,,,,,1207948242.0,,,,,,,,,,,,,,,,,
2021-09-30,2021-11-15,10-Q,"B2Digital, Incorporated",BTDG,CIK0000725929,USD,,367495.0,0.0,298043.0,8855402.0,,,,,,,,,3801706.0,354706.0,,,273912.0,,,0.0,1e-05,5000000000.0,1381890550.0,1381890550.0,13820.0,,,,3012419.0,3012419.0,327682.0,,,,,,,14000.0,,3550247.0,,,537828.0,,,88880.0,,,,,,,,,,,,,,-665813.0,1763093.0,1763093.0,,,14950.0,,,0.0,,,,,,,,-354942.0,55925.0,,,,152353.0,,7069.0,61532.0,97873.0,52379.0,371176.0,218823.0,,,,-1757.0,,,,,1952957.0,,,,332328.0,,,,,,,,,,,,,,,,,322808.0,,171333.0,,,,,386974.0,481142.0,611477.0,637018.0,259611.0,7747835.0,3801706.0,,5943748.0,,90685.0,90685.0,,,,-2557176.0,,,,,-936547.0,43947.0,400285.0,309600.0,,-1620629.0,2100713.0,387311.0,1713402.0,2040053.0,,,,,,,,,,1854487.0,,295600.0,,,,,,50000000.0,,,80794.0,,,,,1442220.0,1144177.0,290804.0,,,,-12815771.0,660010.0,,,,40000000.0,,-3946129.0,,,,,300000.0,,,,,1369390550.0,,,,,,,,,,,,,,,,,
