end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedBonusesCurrent,AccruedEmployeeBenefitsCurrent,AccruedProfessionalFeesCurrent,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,Assets,AssetsCurrent,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityRevenueRecognized,ConvertibleLongTermNotesPayable,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndOtherTaxReceivableCurrent,DeferredOfferingCosts,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,ForeignCurrencyTransactionGainLossUnrealized,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestExpense,InterestPaidNet,InvestmentIncomeInterest,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OtherAccruedLiabilitiesCurrent,OtherAssets,OtherAssetsCurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherNonoperatingIncomeExpense,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfRedeemableConvertiblePreferredStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromMinorityShareholders,ProfitLoss,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,ValueAddedTaxReceivableCurrent,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WorkersCompensationLiabilityCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AmortizationOfIntangibleAssets,AssetImpairmentCharges,BusinessCombinationConsiderationTransferred1,BusinessCombinationConsiderationTransferredOther1,BusinessCombinationContingentConsiderationLiabilityNoncurrent,CashEquivalentsAtCarryingValue,CommonStockCapitalSharesReservedForFutureIssuance,ConversionOfStockAmountConverted1,CurrentForeignTaxExpenseBenefit,DebtCurrent,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilitiesNet,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,DeferredTaxLiabilitiesLeasingArrangements,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DefinedContributionPlanEmployerMatchingContributionPercent,Depreciation,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueAssetsLevel2ToLevel1TransfersAmount,FairValueLiabilitiesLevel1ToLevel2TransfersAmount,FairValueLiabilitiesLevel2ToLevel1TransfersAmount,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersNet,ForeignCurrencyTransactionGainLossBeforeTax,Goodwill,IncomeTaxCreditsAndAdjustments,IntangibleAssetsNetExcludingGoodwill,InterestExpenseDebt,NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,NumberOfOperatingSegments,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,PaymentsToAcquireBusinessesNetOfCashAcquired,ProceedsFromIssuanceOfCommonStock,PropertyPlantAndEquipmentGross,ProvisionForDoubtfulAccounts,RedeemableNoncontrollingInterestEquityCarryingAmount,SecurityDeposit,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,ShortTermLeaseCost,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueOther,TaxCreditCarryforwardAmount
2021-03-31,2021-06-14,10-Q,Vaccitech plc,VACC,CIK0001828185,USD,4833000.0,312000.0,277000.0,363000.0,1385000.0,-2663000.0,22457000.0,797000.0,797000.0,166491000.0,163365000.0,67000.0,155935000.0,155935000.0,112669000.0,2.5e-05,8224344.0,8224344.0,8224344.0,,-16688000.0,-114000.0,-16802000.0,,346000.0,,,25000.0,-25000.0,,1611000.0,92000.0,,-1.9,,-785000.0,5994000.0,209000.0,-13789000.0,1777000.0,-65000.0,,-707000.0,-208000.0,-108000.0,98000.0,,393000.0,,2650000.0,1844000.0,2000.0,2130000.0,324000.0,324000.0,324000.0,324000.0,243000.0,497000.0,10085000.0,166491000.0,8650000.0,277000.0,121815000.0,-392000.0,-7969000.0,-15268000.0,-118000.0,-9279000.0,6387000.0,-6172000.0,92000.0,1633000.0,198000.0,1435000.0,81000.0,2098000.0,268000.0,,2000.0,-1416000.0,,,22000.0,392000.0,3427000.0,1272000.0,,125239000.0,0.0,,-15386000.0,1003000.0,4610000.0,-72988000.0,215000.0,11000.0,797000.0,-52831000.0,,0.0,,542000.0,,8057216.0,,34000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,2021-08-12,10-Q,Vaccitech plc,VACC,CIK0001828185,USD,4683000.0,37000.0,624000.0,492000.0,763000.0,-2580000.0,340793000.0,8736000.0,8736000.0,259838000.0,256728000.0,,243619000.0,243619000.0,,2.5e-05,34328231.0,34328231.0,34328231.0,1000.0,-15844000.0,-55000.0,-15899000.0,217000.0,217000.0,,,32000.0,,76000.0,,,,-0.64,,,,,,12371000.0,12000.0,,,,,,,,,,,,2050000.0,324000.0,324000.0,324000.0,324000.0,163000.0,464000.0,9927000.0,259838000.0,8543000.0,518000.0,,,,-15927000.0,-58000.0,872000.0,16880000.0,-16845000.0,,1586000.0,202000.0,1384000.0,,2040000.0,46000.0,,6000.0,86000.0,-3000.0,,,,8514000.0,7506000.0,,,,,-15985000.0,1038000.0,4509000.0,-88915000.0,35000.0,,,249911000.0,,102765000.0,,926000.0,,24897665.0,,116000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,2021-11-12,10-Q,Vaccitech plc,VACC,CIK0001828185,USD,1337000.0,42000.0,1007000.0,407000.0,629000.0,-9041000.0,344396000.0,3374000.0,3374000.0,256571000.0,245979000.0,,233871000.0,233871000.0,,2.5e-05,34328231.0,34328231.0,34328231.0,1000.0,-11018000.0,-25000.0,-11043000.0,196000.0,196000.0,,,60000.0,,55000.0,,,-0.13,,-0.13,,,,,1184000.0,-7000.0,,,,,,,,,,,,11962000.0,615000.0,1515000.0,1515000.0,798000.0,141000.0,3799000.0,14100000.0,256571000.0,6372000.0,493000.0,,,,-4557000.0,-13000.0,959000.0,5555000.0,-5536000.0,,8163000.0,435000.0,7728000.0,,8780000.0,354000.0,719000.0,482000.0,-6473000.0,,,,,6684000.0,5639000.0,,,,,-4570000.0,1033000.0,4371000.0,-93472000.0,19000.0,,,242471000.0,,,,508000.0,34843154.0,,34843154.0,120000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
