end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccruedRentNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleDebtSecuritiesGrossUnrealizedLoss,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesDebtSecuritiesCurrent,AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,DebtSecuritiesAvailableForSaleAllowanceForCreditLoss,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,DebtSecuritiesAvailableForSaleUnrealizedLossPosition,DebtSecuritiesAvailableForSaleUnrealizedLossPositionAccumulatedLoss,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredRentCredit,DeferredRentCreditNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,DepositsAssetsNoncurrent,DepreciationDepletionAndAmortization,DerivativeLiabilitiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount,EmployeeRelatedLiabilitiesCurrent,FairValueAdjustmentOfWarrants,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseResearchAndDevelopment,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsResearch,IncomeTaxReconciliationTaxExemptIncome,IncomeTaxReconciliationTaxSettlements,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInContractReceivablesNet,IncreaseDecreaseInContractWithCustomerAsset,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestExpense,InterestIncomeExpenseNonoperatingNet,InterestIncomeOther,InterestPaid,InterestPaidNet,InvestmentIncomeInterest,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableToBankNoncurrent,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherCommitmentDueInNextTwelveMonths,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaymentsForRepurchaseOfCommonStock,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidRent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromRepaymentsOfDebt,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ReceivablesNetCurrent,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashAndCashEquivalentsNoncurrent,RestrictedCashCurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesRevenueNet,SecurityDeposit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharesIssuedPricePerShare,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,TangibleAssetImpairmentCharges,TaxCutsAndJobsActOf2017ChangeInTaxRateDeferredTaxAssetIncomeTaxExpense,UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,UnrealizedGainLossOnInvestments,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DeferredTaxLiabilitiesLeasingArrangements
2016-12-31,2017-03-08,10-K,"ANAPTYSBIO, INC.",ANAB,CIK0001370053,USD,2278000.0,,3429000.0,296000.0,154000.0,3798000.0,0.0,16672000.0,1160000.0,,2639000.0,62180000.0,58208000.0,,,,,,0.0,0.0,0.0,104000.0,51232000.0,51292000.0,-452000.0,,,,0.001,17214000.0,2651000.0,2651000.0,3000.0,-4259000.0,,,,,,,,108000.0,3441000.0,,,19403000.0,0.0,15300000.0,1017000.0,3086000.0,,19295000.0,108000.0,0.0,,,,0.0,233000.0,3241000.0,-3.35,-1.62,-3.35,,973000.0,756000.0,-100000.0,-1000.0,4290000.0,-632000.0,-4259000.0,-3627000.0,,0.0,-794000.0,0.0,52000.0,-1448000.0,789000.0,163000.0,-174000.0,814000.0,-12000.0,1957000.0,1251000.0,-139000.0,-1000.0,-1000.0,-2942000.0,-2942000.0,4118000.0,,1079000.0,,,458000.0,,127000.0,354000.0,354000.0,127000.0,,,,,,,,,,62180000.0,5708000.0,8628000.0,-50000.0,-9030000.0,-4259000.0,-8837000.0,-1234000.0,0.0,13809000.0,,19709000.0,-6199000.0,,,,,,,,,,,,,,,,500000.0,,372000.0,,,,0.0,0.0,0.0,0.0,1000.0,,-105000.0,,-147000.0,1000.0,255000.0,1147000.0,0.0,50000.0,0.001,0.0,0.0,0.0,0.0,1633000.0,,,0.0,0.0,10000000.0,0.0,,31000.0,0.0,4269000.0,471000.0,1225000.0,0.0,15419000.0,60000.0,60000.0,,-54923000.0,,16684000.0,,16684000.0,,1160000.0,,,,,,330622.0,,1879428.0,4.34,,,,,-38248000.0,,,,,31000.0,,31000.0,1457.0,1000.0,0.0,,,0.0,409000.0,97000.0,0.0,60000.0,,0.0,,2637000.0,,
2017-03-31,2017-05-12,10-Q,"ANAPTYSBIO, INC.",ANAB,CIK0001370053,USD,2546000.0,,4330000.0,137000.0,161000.0,3837000.0,-13000.0,176507000.0,,,2327000.0,131111000.0,110155000.0,2000.0,15000.0,28692000.0,,28679000.0,6742000.0,20327000.0,0.0,52000.0,96754000.0,96814000.0,45522000.0,,198009.0,4125815.0,0.001,500000000.0,20249295.0,20249295.0,20000.0,-11448000.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,39000.0,0.0,-0.75,-0.75,-0.75,,659000.0,1366000.0,,,2053000.0,,,,,,,,,,,,,,,,682000.0,0.0,-1225000.0,,,0.0,847000.0,,143000.0,,,428000.0,122000.0,,278000.0,,,,,,,,,,,,131111000.0,8126000.0,80704000.0,-27085000.0,-8097000.0,-11435000.0,-11435000.0,-1447000.0,1250000.0,12709000.0,1.0,9988000.0,-9988000.0,,,,,,,,,,,,,,,,,,111000.0,,,,-13000.0,,-13000.0,,0.0,,-150000.0,,225000.0,0.0,,399000.0,27000000.0,85000.0,0.001,10000000.0,0.0,0.0,0.0,1694000.0,,80213000.0,80213000.0,,,0.0,,355000.0,535000.0,4406000.0,569000.0,0.0,0.0,7935000.0,,60000.0,,-66399000.0,,,,0.0,,,1204923.0,,,13823.0,7.15,934141.0,47184000.0,2722883.0,10.42,4.63,22.13,,,110115000.0,,,76863.0,,,,,,,,,,,,,,,,,,15295000.0,,
2017-06-30,2017-08-10,10-Q,"ANAPTYSBIO, INC.",ANAB,CIK0001370053,USD,3724000.0,,3230000.0,117000.0,168000.0,3888000.0,-59000.0,178297000.0,,,2108000.0,130409000.0,115848000.0,1000.0,60000.0,89578000.0,,89519000.0,75607000.0,13912000.0,,,30752000.0,30812000.0,,,198009.0,4085203.0,0.001,500000000.0,20289907.0,20289907.0,20000.0,-2730000.0,,,,,,,,,0.0,,,,,,,,,,,,,,,46000.0,,0.0,-0.13,-0.13,-0.13,,893000.0,0.0,,,2350000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,439000.0,281000.0,,,,,,,,,,,,,,130409000.0,10079000.0,,,,-2684000.0,-2684000.0,-129000.0,3125000.0,10987000.0,,9555000.0,-2555000.0,,,,,,,,,,,,,,,,,,207000.0,,,,-46000.0,,-46000.0,,0.0,,,,29000.0,,,,,,0.001,10000000.0,0.0,0.0,0.0,3852000.0,,,,,,,,,,4431000.0,543000.0,0.0,,7205000.0,,60000.0,,-69083000.0,,7000000.0,,7000000.0,,,1244014.0,1067981.0,3.04,,,,35734800.0,2643180.0,10.62,,,22315300.0,,109175000.0,,,,,,,,,,,,0.0,,,,,,,,20271000.0,20271000.0,20271000.0,
2017-09-30,2017-11-07,10-Q,"ANAPTYSBIO, INC.",ANAB,CIK0001370053,USD,2557000.0,,3604000.0,317000.0,147000.0,3931000.0,-43000.0,179551000.0,,,1755000.0,121945000.0,120327000.0,1000.0,44000.0,90095000.0,,90052000.0,89053000.0,999000.0,,,26669000.0,26729000.0,,,18427.0,3846237.0,0.001,500000000.0,20496288.0,20496288.0,20000.0,-9074000.0,,,,,,,,,0.0,,,,,,,,,,,,,,,46000.0,,0.0,-0.45,-0.45,-0.45,,1257000.0,0.0,,,2390000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,452000.0,358000.0,,,,,,,,,,,,,,121945000.0,11174000.0,,,,-9090000.0,-9090000.0,-3000.0,5000000.0,9269000.0,,9087000.0,-9087000.0,,,,,,,,,,,,,,,,,,165000.0,,,,16000.0,,16000.0,,13000.0,,,449000.0,91000.0,,,,,,0.001,10000000.0,0.0,0.0,0.0,3119000.0,,,,,,,,,,4444000.0,513000.0,0.0,,6697000.0,,60000.0,,-78173000.0,,0.0,,0.0,,,1368431.0,1079968.0,3.09,,,,58481000.0,2459379.0,11.17,,,34404900.0,,101355000.0,,,,,,,,,,,,0.0,,,,,,,,20382000.0,20382000.0,20382000.0,
2017-12-31,2018-03-05,10-K,"ANAPTYSBIO, INC.",ANAB,CIK0001370053,USD,2323000.0,-11000.0,4875000.0,,140000.0,3978000.0,-426000.0,393017000.0,4378000.0,4228000.0,2639000.0,329364000.0,252696000.0,2000.0,428000.0,251431000.0,,251005000.0,167218000.0,75897000.0,-11000.0,191000.0,81189000.0,81249000.0,29957000.0,,16770.0,3822248.0,0.001,500000000.0,23791000.0,23791000.0,24000.0,-30496000.0,,,,,,,,57000.0,0.0,,200000.0,23867000.0,0.0,17408000.0,1686000.0,4773000.0,,23810000.0,57000.0,0.0,,,,46000.0,183000.0,0.0,-1.82,-1.52,-1.82,400000.0,1588000.0,1366000.0,200000.0,0.0,9338000.0,-27494000.0,-30070000.0,-2576000.0,,0.0,4244000.0,7595000.0,297000.0,-10223000.0,679000.0,-739000.0,-787000.0,1554000.0,-13000.0,11000.0,2218000.0,0.0,-1225000.0,-1225000.0,0.0,0.0,-2517000.0,,1885000.0,,,1775000.0,,1623000.0,1089000.0,1089000.0,1623000.0,,,,,,,,,,329364000.0,14090000.0,292453000.0,-243058000.0,-19438000.0,-30070000.0,-36931000.0,-1289000.0,6875000.0,7553000.0,1.0,38781000.0,-35932000.0,,,,,,,,2110000.0,550000.0,0.0,402000.0,589000.0,569000.0,0.0,,500000.0,,326000.0,46000.0,200000.0,-426000.0,-426000.0,-426000.0,-426000.0,0.0,17000.0,,-619000.0,,229000.0,0.0,0.0,1599000.0,290905000.0,290000.0,0.001,10000.0,0.0,0.0,0.0,2688000.0,,,292537000.0,0.0,0.0,48137000.0,,979000.0,536000.0,4643000.0,665000.0,0.0,0.0,29443000.0,60000.0,60000.0,,-85034000.0,10000000.0,10000000.0,,10000000.0,,4378000.0,1379575.0,1131354.0,3.23,354140.0,13.72,1099806.0,215142600.0,2425903.0,12.03,4.92,24.44,110292800.0,,307581000.0,,,199191.0,77516000.0,,292537000.0,979000.0,0.0,,0.0,,,-11000.0,591000.0,0.0,0.0,182000.0,,0.0,,19782000.0,,
2018-03-31,2018-05-08,10-Q,"ANAPTYSBIO, INC.",ANAB,CIK0001370053,USD,2416000.0,,4405000.0,,133000.0,4032000.0,-801000.0,395424000.0,2260000.0,,2611000.0,314837000.0,251945000.0,0.0,801000.0,243373000.0,,242572000.0,178691000.0,61884000.0,83000.0,7000.0,69474000.0,69534000.0,-11715000.0,,287.0,5204230.0,0.001,500000000.0,23816957.0,23816957.0,24000.0,-15887000.0,,,,,,,,,,,,,,,,,,,,,,,,,54000.0,,-0.63,-0.63,-0.63,,1033000.0,0.0,,,3947000.0,,,,-15086000.0,0.0,,,,,,,,,,,-158000.0,,0.0,,,,9000.0,,-388000.0,,,451000.0,1185000.0,,297000.0,297000.0,,,,,,,,,,,314837000.0,14343000.0,-1383000.0,2146000.0,-12478000.0,-15086000.0,-15086000.0,671000.0,7500000.0,5834000.0,1.0,15757000.0,-15757000.0,,,,,,,,,,,,,,,,,,530000.0,289000.0,,-375000.0,-801000.0,,-801000.0,0.0,22000.0,,-156000.0,,-63000.0,,,280000.0,32203000.0,232000.0,0.001,10000000.0,0.0,0.0,0.0,2170000.0,,,0.0,,,34581000.0,,72000.0,75000.0,4691000.0,659000.0,,1250000.0,11810000.0,,60000.0,,-100120000.0,,0.0,,0.0,,,,1481286.0,7.32,23784.0,55.48,262707.0,221253300.0,2655722.0,21.06,7.97,107.05,143336200.0,,294527000.0,,,9104.0,,,,72000.0,,,,,,83000.0,,,,,,,,23801000.0,,
2018-06-30,2018-08-07,10-Q,"ANAPTYSBIO, INC.",ANAB,CIK0001370053,USD,4426000.0,,4837000.0,,128000.0,4073000.0,-677000.0,399370000.0,2548000.0,,2542000.0,306017000.0,271819000.0,2000.0,679000.0,246752000.0,,246075000.0,210852000.0,32730000.0,,,57057000.0,57117000.0,,,,4992705.0,0.001,500000000.0,24028504.0,24028504.0,24000.0,-13494000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.57,-0.57,-0.57,,1602000.0,0.0,,,3832000.0,,,,-13618000.0,0.0,,,,,,,,,,,,,,,,,,,,,,436000.0,1297000.0,,,,,,,,,,,,,,306017000.0,16790000.0,,,,-13618000.0,-13618000.0,797000.0,7500000.0,4120000.0,,14415000.0,-14415000.0,,,,,,,,3001000.0,,0.0,726000.0,968000.0,938000.0,0.0,369000.0,,,314000.0,322000.0,,124000.0,124000.0,,124000.0,0.0,27000.0,,,,-64000.0,,,,,,0.001,10000000.0,0.0,0.0,0.0,3758000.0,,,,,,,,,,5159000.0,1086000.0,,,10583000.0,,60000.0,,-113738000.0,0.0,0.0,,,,,,1400654.0,8.63,,,,128278000.0,2455234.0,22.5,,,87855000.0,,284979000.0,,,,,,,1397000.0,,,,,,,,,,,,,,23932000.0,,
2018-09-30,2018-11-08,10-Q,"ANAPTYSBIO, INC.",ANAB,CIK0001370053,USD,6180000.0,,7145000.0,,162000.0,4092000.0,-541000.0,629887000.0,2532000.0,157000.0,2402000.0,523121000.0,503022000.0,1000.0,542000.0,221879000.0,,221338000.0,200406000.0,18616000.0,,,293408000.0,293468000.0,,,,4802496.0,0.001,500000000.0,26748713.0,26748713.0,27000.0,-15822000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.66,-0.66,-0.66,,2176000.0,0.0,,,4004000.0,,,,-15958000.0,0.0,,,,,,,,,,,,,,,,,,,,,,400000.0,1369000.0,,,,,,,,,,,,,,523121000.0,20873000.0,,,,-15958000.0,-15958000.0,929000.0,7500000.0,2409000.0,,21887000.0,-16887000.0,,,,,,,,2833000.0,,0.0,726000.0,968000.0,938000.0,0.0,201000.0,,,773000.0,79000.0,,136000.0,136000.0,,136000.0,0.0,48000.0,,,,-40000.0,,,,,,0.001,10000000.0,0.0,0.0,0.0,4035000.0,,,,,,,,,,5436000.0,1344000.0,5000000.0,,17883000.0,,60000.0,,-129696000.0,5000000.0,5000000.0,,,,,,1330540.0,10.62,,,,173085000.0,2308389.0,25.57,,,118779000.0,,499677000.0,,,,,,227476000.0,669000.0,,,,,,,,,,,,,,24146000.0,,
2018-12-31,2019-02-28,10-K,"ANAPTYSBIO, INC.",ANAB,CIK0001370053,USD,5443000.0,1233000.0,8761000.0,442000.0,171000.0,4197000.0,-223000.0,633251000.0,9961000.0,145000.0,2451000.0,508997000.0,434216000.0,220000.0,388000.0,404476000.0,,404308000.0,313486000.0,73128000.0,,159000.0,113596000.0,113656000.0,32407000.0,32407000.0,,4628667.0,0.001,500000000.0,26922000.0,26922000.0,27000.0,-61453000.0,,,,,,,,49000.0,,200000.0,200000.0,47637000.0,0.0,35499000.0,2948000.0,9190000.0,,47588000.0,49000.0,0.0,,,,,315000.0,,-3.14,-2.5,-3.14,4900000.0,2421000.0,0.0,,0.0,15526000.0,-61193000.0,-61848000.0,-655000.0,,-192000.0,23892000.0,0.0,155000.0,-12988000.0,63000.0,-6693000.0,-166000.0,4393000.0,-17000.0,60000.0,7083000.0,139000.0,,0.0,0.0,,-1427000.0,,5188000.0,,,1652000.0,,6685000.0,,1043000.0,,,,,,,,,,,508997000.0,21836000.0,223364000.0,-142451000.0,-48506000.0,-61656000.0,-78650000.0,4874000.0,7574000.0,625000.0,1.0,71722000.0,-86385000.0,,,,,,,,2632000.0,937000.0,0.0,0.0,726000.0,969000.0,0.0,,700000.0,,321000.0,148000.0,200000.0,203000.0,203000.0,203000.0,,55000.0,58000.0,796000.0,-646000.0,,-159000.0,0.0,0.0,182000.0,347537000.0,1063000.0,0.001,10000000.0,0.0,0.0,0.0,6960000.0,,,227476000.0,,0.0,206149000.0,,2869000.0,76000.0,5642000.0,1445000.0,0.0,6875000.0,56196000.0,60000.0,60000.0,,-146690000.0,5000000.0,5000000.0,,,,,,1265626.0,13.01,58395.0,55.13,368607.0,90143000.0,2152455.0,27.55,4.92,98.19,65718000.0,,486365000.0,,,583660.0,,,227476000.0,2869000.0,0.0,,0.0,7600000.0,,1233000.0,1812000.0,9000.0,0.0,1212000.0,9000.0,0.0,,24673000.0,,
2019-03-31,2019-05-07,10-Q,"ANAPTYSBIO, INC.",ANAB,CIK0001370053,USD,9072000.0,,8400000.0,646000.0,,4305000.0,204000.0,636692000.0,2867000.0,,2359000.0,494226000.0,421942000.0,487000.0,113000.0,386142000.0,,386516000.0,309812000.0,68551000.0,,233000.0,105853000.0,105913000.0,-7743000.0,,,5891012.0,0.001,500000000.0,27006293.0,27006293.0,27000.0,-21651000.0,,,,,,,,,,,,,,,,,,,,,,,,,115000.0,,-0.82,-0.82,-0.82,,1281000.0,,,,4141000.0,,,,-22097000.0,-19000.0,,,,,,,,,,,5076000.0,,,0.0,,,1000.0,,1215000.0,,,320000.0,2988000.0,,,172000.0,,2351000.0,0.0,,0.0,0.0,677000.0,968000.0,706000.0,240000.0,494226000.0,24754000.0,-1301000.0,9657000.0,-16099000.0,-22078000.0,-22078000.0,2675000.0,6488000.0,,1.0,24772000.0,-24772000.0,220000.0,2111000.0,794000.0,1317000.0,231000.0,1940000.0,,,,,,,,,,,0.0859,459000.0,2089000.0,,427000.0,,,427000.0,115000.0,794000.0,1317000.0,-164000.0,,7000.0,,,0.0,79763000.0,180000.0,0.001,10000000.0,0.0,0.0,0.0,6102000.0,,,,,,89600000.0,,574000.0,0.0,5889000.0,1584000.0,,1875000.0,20631000.0,,60000.0,,-168768000.0,0.0,0.0,,,,,,1329165.0,18.01,38740.0,72.63,516300.0,102787000.0,2545544.0,35.94,6.79,68.9,76301000.0,,468155000.0,,,84471.0,,,,574000.0,,,,,,1028000.0,,,,,,,,26981000.0,,
